	Tomato Analyzer - Color Data														
	Plot #	 File Name	Fruit No.	Parameter 1  (% surface w/ Hue 70-100)	Parameter 2  (% surface w/ Hue 0-50)	Avg. Red	Avg. Green	Avg. Blue	Avg. Luminosity	Avg. L	Avg. a	Avg. b	 Avg. Hue	Avg. Chroma	comment 
unique#	Plot #	 File Name	Fruit	SP:0000351	SP:0000350	SP:0000352	SP:0000355	SP:0000356	SP:0000360	SP:0000357	SP:0000358	SP:0000359	SP:0000361	SP:0000362	
1043-5	1043	2009_ca_1043_fruit_c.jpg	5	.	.	145.0535	80.715	58.3589	95.5675	43.1827	28.3121	23.7293	39.9675	36.9412	data normalized to color checker
1046-1	1046	2009_ca_1046_fruit_c.jpg	1	.	.	137.2206	58.5166	49.637	87.5424	37.3256	37.2017	20.9384	29.3723	42.6894	data normalized to color checker
1046-2	1046	2009_ca_1046_fruit_c.jpg	2	.	.	130.2908	54.2179	47.6912	83.3183	35.2707	36.7516	19.1311	27.4993	41.4328	data normalized to color checker
1046-3	1046	2009_ca_1046_fruit_c.jpg	3	.	.	136.3716	65.8022	55.2501	89.8201	38.6316	33.2693	19.2812	30.0944	38.4527	data normalized to color checker
1046-4	1046	2009_ca_1046_fruit_c.jpg	4	.	.	140.7664	77.7867	61.8782	95.2043	41.9511	28.5196	19.963	34.9909	34.8122	data normalized to color checker
1049-1	1049	2009_ca_1049_fruit_c.jpg	1	.	.	127.2244	51.9861	41.0701	79.0124	34.1991	36.3091	21.5866	30.7324	42.2414	data normalized to color checker
1049-10	1049	2009_ca_1049_fruit_c.jpg	10	.	.	123.1636	62.7636	40.0623	76.7754	35.8407	27.9692	23.9742	40.602	36.838	data normalized to color checker
1049-2	1049	2009_ca_1049_fruit_c.jpg	2	.	.	131.1902	54.495	44.3697	82.2217	35.4553	36.7575	21.4123	30.222	42.5394	data normalized to color checker
1049-3	1049	2009_ca_1049_fruit_c.jpg	3	.	.	130.0275	54.1267	44.937	81.835	35.2099	36.5309	20.6984	29.5359	41.9873	data normalized to color checker
1049-4	1049	2009_ca_1049_fruit_c.jpg	4	.	.	128.5036	52.0905	41.4904	79.7926	34.4786	36.7406	21.7424	30.6163	42.692	data normalized to color checker
1049-5	1049	2009_ca_1049_fruit_c.jpg	5	.	.	135.4005	71.3845	45.7254	85.1301	39.5659	28.7706	25.9017	41.9962	38.7123	data normalized to color checker
1049-6	1049	2009_ca_1049_fruit_c.jpg	6	.	.	127.2968	61.4142	41.4161	79.351	36.1194	30.79	23.7902	37.6918	38.9101	data normalized to color checker
1049-7	1049	2009_ca_1049_fruit_c.jpg	7	.	.	128.4404	51.2826	42.3745	80.0843	34.3647	37.239	21.1026	29.5394	42.8026	data normalized to color checker
1049-8	1049	2009_ca_1049_fruit_c.jpg	8	.	.	128.3354	59.4557	44.7151	81.2271	35.9827	32.7163	21.7803	33.653	39.3031	data normalized to color checker
1049-9	1049	2009_ca_1049_fruit_c.jpg	9	.	.	129.0854	68.4282	43.3752	81.049	37.9856	27.5643	24.9533	42.1538	37.1814	data normalized to color checker
1051-1	1051	2009_ca_1051_fruit_c.jpg	1	.	.	215.7419	215.0642	219.2566	204.3254	86.0062	0.5763	-0.7362	308.0566	0.9349	data normalized to color checker
1052-1	1052	2009_ca_1052_fruit_c.jpg	1	.	.	215.215	214.3645	218.6373	203.7468	85.7821	0.6663	-0.7662	311.0117	1.0154	data normalized to color checker
1053-1	1053	2009_ca_1053_fruit_c.jpg	1	.	.	123.4781	62.3635	46.4945	79.834	35.8126	28.9464	20.2187	34.9338	35.3084	data normalized to color checker
1053-2	1053	2009_ca_1053_fruit_c.jpg	2	.	.	137.495	71.5438	58.428	92.0785	40.0938	30.6295	19.4132	32.3668	36.2635	data normalized to color checker
1053-3	1053	2009_ca_1053_fruit_c.jpg	3	.	.	140.9924	73.9075	59.5818	94.2458	41.1135	30.8827	20.274	33.2843	36.9429	data normalized to color checker
1053-4	1053	2009_ca_1053_fruit_c.jpg	4	.	.	140.7517	78.9639	58.0026	93.4705	42.1751	27.4858	22.4775	39.2759	35.5064	data normalized to color checker
1053-5	1053	2009_ca_1053_fruit_c.jpg	5	.	.	144.7405	91.0763	68.563	100.34	45.6224	22.8163	21.1617	42.8454	31.1191	data normalized to color checker
1054-1	1054	2009_ca_1054_fruit_c.jpg	1	.	.	145.7397	66.7375	48.8051	91.4319	40.1619	36.1514	25.3191	35.006	44.1359	data normalized to color checker
1054-2	1054	2009_ca_1054_fruit_c.jpg	2	.	.	140.9855	57.1886	45.6509	87.5741	37.5391	39.3599	23.6518	31.0022	45.9196	data normalized to color checker
1054-3	1054	2009_ca_1054_fruit_c.jpg	3	.	.	137.2362	56.6881	43.9233	85.1466	36.821	37.9155	23.6237	31.9255	44.6728	data normalized to color checker
1054-4	1054	2009_ca_1054_fruit_c.jpg	4	.	.	138.7203	53.8814	42.8555	85.2309	36.547	39.9758	23.9959	30.9748	46.6248	data normalized to color checker
1054-5	1054	2009_ca_1054_fruit_c.jpg	5	.	.	133.3344	55.9222	45.4289	83.8641	36.0773	36.8413	21.6464	30.4367	42.73	data normalized to color checker
1055-1	1055	2009_ca_1055_fruit_c.jpg	1	.	.	143.7453	81.082	48.5283	90.4223	42.9378	26.6756	28.8393	47.232	39.2848	data normalized to color checker
1055-10	1055	2009_ca_1055_fruit_c.jpg	10	.	.	128.991	57.2181	45.6069	81.5247	35.7284	34.3675	20.9083	31.3152	40.2278	data normalized to color checker
1055-2	1055	2009_ca_1055_fruit_c.jpg	2	.	.	139.6127	81.8359	46.1082	87.2052	42.5536	24.3686	29.0419	50.0005	37.9112	data normalized to color checker
1055-3	1055	2009_ca_1055_fruit_c.jpg	3	.	.	129.5328	58.5639	44.1394	81.4271	36.0456	33.5204	22.149	33.4552	40.1771	data normalized to color checker
1055-4	1055	2009_ca_1055_fruit_c.jpg	4	.	.	135.5347	56.0037	39.7475	82.4105	36.4376	37.171	25.5205	34.4723	45.0886	data normalized to color checker
1055-5	1055	2009_ca_1055_fruit_c.jpg	5	.	.	136.7272	61.8385	49.1037	86.9845	37.8664	35.2063	21.9142	31.9003	41.4694	data normalized to color checker
1055-6	1055	2009_ca_1055_fruit_c.jpg	6	.	.	134.9488	57.4785	44.8046	84.1304	36.6874	36.5453	22.8588	32.0257	43.1055	data normalized to color checker
1055-7	1055	2009_ca_1055_fruit_c.jpg	7	.	.	139.7185	71.2559	56.6359	92.0982	40.3482	31.5307	20.9659	33.6214	37.865	data normalized to color checker
1055-8	1055	2009_ca_1055_fruit_c.jpg	8	.	.	132.7637	56.0574	39.6699	80.9643	35.9771	36.0276	24.8385	34.5835	43.76	data normalized to color checker
1055-9	1055	2009_ca_1055_fruit_c.jpg	9	.	.	141.8745	73.1574	45.7077	88.1869	40.9031	30.4721	27.8262	42.4013	41.2656	data normalized to color checker
1056-1	1056	2009_ca_1056_fruit_c.jpg	1	.	.	144.5054	65.651	54.238	93.3783	39.864	36.6506	21.8898	30.8481	42.69	data normalized to color checker
1056-2	1056	2009_ca_1056_fruit_c.jpg	2	.	.	144.1457	74.8524	55.1957	93.7567	41.7024	31.2647	23.8117	37.2935	39.2999	data normalized to color checker
1056-3	1056	2009_ca_1056_fruit_c.jpg	3	.	.	144.389	78.4479	61.6419	96.862	42.5859	29.7585	21.1287	35.375	36.4964	data normalized to color checker
1056-4	1056	2009_ca_1056_fruit_c.jpg	4	.	.	148.9717	72.3103	61.285	98.4528	42.035	35.2832	20.745	30.4537	40.93	data normalized to color checker
1056-5	1056	2009_ca_1056_fruit_c.jpg	5	.	.	150.0646	76.0651	58.5739	98.0868	42.9001	33.3215	23.5909	35.2977	40.8271	data normalized to color checker
1057-1	1057	2009_ca_1057_fruit_c.jpg	1	.	.	145.166	60.6482	43.9323	88.8962	38.9236	38.9	26.5623	34.3266	47.1038	data normalized to color checker
1057-2	1057	2009_ca_1057_fruit_c.jpg	2	.	.	138.626	57.7551	45.2935	86.4272	37.261	38.003	23.4026	31.6252	44.6308	data normalized to color checker
1057-3	1057	2009_ca_1057_fruit_c.jpg	3	.	.	137.3764	47.5008	39.8436	83.2681	35.1407	42.6211	23.9251	29.3074	48.8771	data normalized to color checker
1057-4	1057	2009_ca_1057_fruit_c.jpg	4	.	.	141.8721	52.2812	45.1417	87.7874	36.8149	42.2235	23.0927	28.6749	48.1258	data normalized to color checker
1057-5	1057	2009_ca_1057_fruit_c.jpg	5	.	.	136.9993	54.1521	49.3105	87.3641	36.3525	39.6543	19.8113	26.5467	44.3278	data normalized to color checker
1058-1	1058	2009_ca_1058_fruit_c.jpg	1	.	.	110.9023	118.6442	60.7409	84.4903	49.2334	-11.6261	29.2624	111.6681	31.4874	data normalized to color checker
1058-10	1058	2009_ca_1058_fruit_c.jpg	10	.	.	122.9552	114.2519	65.8469	88.9071	49.1062	-2.5587	26.8078	95.4522	26.9296	data normalized to color checker
1058-2	1058	2009_ca_1058_fruit_c.jpg	2	.	.	121.8903	106.0938	61.1805	86.1589	46.6945	1.5721	26.172	86.5624	26.2192	data normalized to color checker
1058-3	1058	2009_ca_1058_fruit_c.jpg	3	.	.	120.1409	114.7212	63.2741	86.4921	48.9083	-4.4638	27.875	99.0979	28.2301	data normalized to color checker
1058-4	1058	2009_ca_1058_fruit_c.jpg	4	.	.	131.77	87.2802	58.8913	89.6697	42.8749	18.2568	22.8081	51.3244	29.2151	data normalized to color checker
1058-5	1058	2009_ca_1058_fruit_c.jpg	5	.	.	112.4442	112.3893	59.2837	81.8105	47.5481	-7.2257	27.9703	104.4849	28.8886	data normalized to color checker
1058-6	1058	2009_ca_1058_fruit_c.jpg	6	.	.	116.2636	119.2097	65.219	87.4366	49.8865	-8.8993	27.8989	107.6919	29.2839	data normalized to color checker
1058-7	1058	2009_ca_1058_fruit_c.jpg	7	.	.	119.8715	128.6898	71.5762	94.4494	52.9262	-12.3112	28.7207	113.2026	31.2481	data normalized to color checker
1058-8	1058	2009_ca_1058_fruit_c.jpg	8	.	.	137.2725	124.2811	71.9113	98.4766	53.179	-1.1439	29.2635	92.2384	29.2858	data normalized to color checker
1058-9	1058	2009_ca_1058_fruit_c.jpg	9	.	.	117.5751	125.1522	70.2986	92.0668	51.7796	-11.386	27.7985	112.2736	30.0399	data normalized to color checker
1059-1	1059	2009_ca_1059_fruit_c.jpg	1	.	.	131.1759	57.1503	46.1678	83.0611	36.0281	35.2454	21.071	30.8726	41.0637	data normalized to color checker
1059-2	1059	2009_ca_1059_fruit_c.jpg	2	.	.	130.8993	61.7601	47.3888	83.5061	36.9189	32.6081	21.4763	33.3697	39.0451	data normalized to color checker
1059-3	1059	2009_ca_1059_fruit_c.jpg	3	.	.	138.5387	68.7957	50.6458	88.74	39.5366	32.0094	23.215	35.9517	39.5415	data normalized to color checker
1059-4	1059	2009_ca_1059_fruit_c.jpg	4	.	.	134.7643	56.8182	47.2438	85.1706	36.5649	37.0548	21.2653	29.851	42.7232	data normalized to color checker
1059-5	1059	2009_ca_1059_fruit_c.jpg	5	.	.	130.058	58.3386	47.2339	83.0674	36.0979	34.1386	20.4972	30.9811	39.8193	data normalized to color checker
1060-1	1060	2009_ca_1060_fruit_c.jpg	1	.	.	151.4717	78.9964	57.8919	98.3697	43.7139	32.1943	24.9491	37.774	40.73	data normalized to color checker
1060-2	1060	2009_ca_1060_fruit_c.jpg	2	.	.	147.7963	81.8477	61.5349	98.3344	43.866	29.1915	22.9985	38.2328	37.1628	data normalized to color checker
1060-3	1060	2009_ca_1060_fruit_c.jpg	3	.	.	144.9238	74.0118	64.529	97.9184	41.9402	32.944	18.6581	29.5254	37.8606	data normalized to color checker
1060-4	1060	2009_ca_1060_fruit_c.jpg	4	.	.	151.4979	77.5653	60.0217	99.3591	43.4729	33.2228	23.477	35.2471	40.6807	data normalized to color checker
1060-5	1060	2009_ca_1060_fruit_c.jpg	5	.	.	147.3241	81.4821	59.3295	97.0916	43.7126	28.9956	24.0187	39.6369	37.6516	data normalized to color checker
1068-1	1068	2009_ca_1068_fruit_c.jpg	1	.	.	147.5981	76.9843	56.8678	95.9139	42.7129	31.6314	23.9675	37.1516	39.6861	data normalized to color checker
1068-2	1068	2009_ca_1068_fruit_c.jpg	2	.	.	137.3189	69.6214	54.7443	90.1569	39.5783	31.3707	20.8594	33.6212	37.6727	data normalized to color checker
1068-3	1068	2009_ca_1068_fruit_c.jpg	3	.	.	135.8512	58.4785	49.941	86.7452	37.0945	36.8057	20.4025	29.0009	42.0823	data normalized to color checker
1068-4	1068	2009_ca_1068_fruit_c.jpg	4	.	.	140.4737	70.1378	55.6713	91.9209	40.2012	32.4876	21.2029	33.1303	38.7944	data normalized to color checker
1068-5	1068	2009_ca_1068_fruit_c.jpg	5	.	.	144.0331	75.3615	55.6727	93.4706	41.8608	30.9424	23.4151	37.116	38.8033	data normalized to color checker
1069-1	1069	2009_ca_1069_fruit_c.jpg	1	.	.	140.3748	77.1567	57.2722	92.8697	41.6781	28.4001	22.2927	38.1302	36.1044	data normalized to color checker
1069-2	1069	2009_ca_1069_fruit_c.jpg	2	.	.	149.6175	84.782	71.2456	103.6517	44.8895	29.1012	18.801	32.8647	34.6461	data normalized to color checker
1069-3	1069	2009_ca_1069_fruit_c.jpg	3	.	.	145.3508	82.5232	60.3392	96.6437	43.6542	27.5631	23.2733	40.1766	36.0745	data normalized to color checker
1069-4	1069	2009_ca_1069_fruit_c.jpg	4	.	.	147.1588	88.353	64.4349	99.5174	45.2438	25.131	23.0989	42.5874	34.134	data normalized to color checker
1069-5	1069	2009_ca_1069_fruit_c.jpg	5	.	.	143.1381	81.8304	69.1907	99.6335	43.2682	27.9156	17.7102	32.3918	33.0595	data normalized to color checker
1070-1	1070	2009_ca_1070_fruit_c.jpg	1	.	.	149.898	88.1743	51.2106	94.5621	45.4197	25.4946	30.3287	49.9493	39.6208	data normalized to color checker
1070-2	1070	2009_ca_1070_fruit_c.jpg	2	.	.	134.3326	68.179	44.1461	83.9268	38.726	29.9669	25.6686	40.5822	39.4574	data normalized to color checker
1070-3	1070	2009_ca_1070_fruit_c.jpg	3	.	.	138.9711	76.6381	51.0826	89.2814	41.3055	27.5721	25.0802	42.2903	37.2725	data normalized to color checker
1070-4	1070	2009_ca_1070_fruit_c.jpg	4	.	.	135.7741	53.8648	43.4543	83.9691	36.1351	38.8016	22.9259	30.5767	45.0684	data normalized to color checker
1070-5	1070	2009_ca_1070_fruit_c.jpg	5	.	.	146.0228	85.4612	49.707	92.0501	44.2314	25.2133	29.735	49.7043	38.9857	data normalized to color checker
1071-1	1071	2009_ca_1071_fruit_c.jpg	1	.	.	141.6366	73.6652	58.7356	94.0935	41.1734	31.0741	20.8946	33.9173	37.4458	data normalized to color checker
1071-2	1071	2009_ca_1071_fruit_c.jpg	2	.	.	143.9574	71.6604	53.5543	92.6928	41.0036	32.8891	23.6829	35.757	40.5286	data normalized to color checker
1071-3	1071	2009_ca_1071_fruit_c.jpg	3	.	.	148.2136	81.0451	59.7861	97.6277	43.7154	29.6873	23.8031	38.7225	38.0516	data normalized to color checker
1071-4	1071	2009_ca_1071_fruit_c.jpg	4	.	.	149.7766	77.623	57.0524	96.9745	43.2108	32.0992	24.722	37.6026	40.5159	data normalized to color checker
1071-5	1071	2009_ca_1071_fruit_c.jpg	5	.	.	145.6059	79.7428	63.0039	97.9458	43.0585	29.5817	20.9693	35.3314	36.2601	data normalized to color checker
1072-1	1072	2009_ca_1072_fruit_c.jpg	1	.	.	143.7273	86.0347	58.8742	95.2881	44.2824	24.4403	24.9645	45.6078	34.9364	data normalized to color checker
1072-10	1072	2009_ca_1072_fruit_c.jpg	10	.	.	138.2731	87.7352	66.2908	96.1595	43.9768	21.7881	20.2163	42.857	29.7224	data normalized to color checker
1072-2	1072	2009_ca_1072_fruit_c.jpg	2	.	.	135.9327	78.2714	54.9032	89.737	41.3272	25.404	23.1411	42.3311	34.3639	data normalized to color checker
1072-3	1072	2009_ca_1072_fruit_c.jpg	3	.	.	143.6171	78.1589	54.0605	92.9706	42.3649	28.9046	25.1738	41.0535	38.3301	data normalized to color checker
1072-4	1072	2009_ca_1072_fruit_c.jpg	4	.	.	137.0825	73.3604	46.9893	86.5321	40.2339	28.404	25.9883	42.4571	38.4991	data normalized to color checker
1072-5	1072	2009_ca_1072_fruit_c.jpg	5	.	.	137.1167	58.9057	45.8517	85.9295	37.3495	36.5842	23.2381	32.4235	43.3406	data normalized to color checker
1072-6	1072	2009_ca_1072_fruit_c.jpg	6	.	.	139.1722	88.0373	60.2605	93.8105	44.0457	21.3699	23.8262	48.1109	32.0056	data normalized to color checker
1072-7	1072	2009_ca_1072_fruit_c.jpg	7	.	.	145.0892	77.4106	61.2103	96.9339	42.5761	30.5903	21.4421	35.0283	37.3568	data normalized to color checker
1072-8	1072	2009_ca_1072_fruit_c.jpg	8	.	.	139.0724	73.7633	52.8546	90.2378	40.7319	29.4484	23.5918	38.699	37.733	data normalized to color checker
1072-9	1072	2009_ca_1072_fruit_c.jpg	9	.	.	144.0758	77.776	59.2281	95.5472	42.4465	29.7383	22.4074	36.9975	37.2352	data normalized to color checker
1073-1	1073	2009_ca_1073_fruit_c.jpg	1	.	.	144.9224	70.7803	55.8577	94.3179	41.0113	33.9887	22.398	33.3843	40.7051	data normalized to color checker
1073-2	1073	2009_ca_1073_fruit_c.jpg	2	.	.	135.6817	59.599	51.023	87.1946	37.283	36.1599	20.0007	28.9478	41.3227	data normalized to color checker
1073-3	1073	2009_ca_1073_fruit_c.jpg	3	.	.	136.1144	62.3172	48.2757	86.444	37.8137	34.5087	22.301	32.8723	41.0876	data normalized to color checker
1073-4	1073	2009_ca_1073_fruit_c.jpg	4	.	.	137.8264	64.4116	52.3413	89.0745	38.6065	34.3862	21.0601	31.4857	40.323	data normalized to color checker
1073-5	1073	2009_ca_1073_fruit_c.jpg	5	.	.	131.2476	56.7396	48.944	84.1649	35.982	35.6926	19.3314	28.4403	40.5915	data normalized to color checker
1074-1	1074	2009_ca_1074_fruit_c.jpg	1	.	.	155.3705	86.7175	60.8743	101.7038	45.9231	29.4963	26.3173	41.7401	39.5301	data normalized to color checker
1074-2	1074	2009_ca_1074_fruit_c.jpg	2	.	.	144.0599	75.3205	60.4217	95.9101	41.8696	31.3427	20.856	33.6405	37.6475	data normalized to color checker
1074-3	1074	2009_ca_1074_fruit_c.jpg	3	.	.	152.6259	80.227	59.5881	99.7084	44.1614	32.0513	24.7067	37.6267	40.4686	data normalized to color checker
1074-4	1074	2009_ca_1074_fruit_c.jpg	4	.	.	142.1788	63.3282	46.4851	88.699	38.8768	36.4696	24.9564	34.3842	44.1911	data normalized to color checker
1074-5	1074	2009_ca_1074_fruit_c.jpg	5	.	.	150.9683	88.9972	60.4627	99.3719	45.8363	26.2019	26.1531	44.9466	37.0205	data normalized to color checker
1075-1	1075	2009_ca_1075_fruit_c.jpg	1	.	.	139.4005	65.6238	47.9606	88.1058	38.9525	34.0499	24.2075	35.4107	41.778	data normalized to color checker
1075-2	1075	2009_ca_1075_fruit_c.jpg	2	.	.	137.1575	58.4817	46.4312	86.2419	37.1836	37.0667	22.6989	31.4824	43.4647	data normalized to color checker
1075-3	1075	2009_ca_1075_fruit_c.jpg	3	.	.	135.3489	51.4644	40.7032	82.7625	35.4808	39.8152	23.7958	30.8649	46.3842	data normalized to color checker
1075-4	1075	2009_ca_1075_fruit_c.jpg	4	.	.	137.7559	60.3964	44.2092	85.5244	37.6095	36.0835	24.4876	34.1623	43.608	data normalized to color checker
1075-5	1075	2009_ca_1075_fruit_c.jpg	5	.	.	135.9165	56.1169	44.1498	84.6172	36.5221	37.6879	23.1346	31.5435	44.222	data normalized to color checker
1077-1	1077	2009_ca_1077_fruit_c.jpg	1	.	.	136.2025	49.3328	38.7672	82.2278	35.2958	41.0487	24.7359	31.0731	47.9256	data normalized to color checker
1077-2	1077	2009_ca_1077_fruit_c.jpg	2	.	.	140.6234	62.9472	47.5559	88.4326	38.6659	35.9609	24.0717	33.7978	43.274	data normalized to color checker
1077-3	1077	2009_ca_1077_fruit_c.jpg	3	.	.	135.5362	64.3949	44.188	84.5354	38.0837	32.7844	24.9514	37.2738	41.1994	data normalized to color checker
1077-4	1077	2009_ca_1077_fruit_c.jpg	4	.	.	134.3111	54.2678	41.1204	82.4613	35.878	37.8445	23.9796	32.3598	44.8021	data normalized to color checker
1077-5	1077	2009_ca_1077_fruit_c.jpg	5	.	.	128.7075	49.5939	39.5053	79.1135	34.0232	38.0218	22.3849	30.487	44.1219	data normalized to color checker
1078-1	1078	2009_ca_1078_fruit_c.jpg	1	.	.	144.9194	69.2331	58.1574	94.9404	40.7612	35.033	20.688	30.5631	40.6855	data normalized to color checker
1078-2	1078	2009_ca_1078_fruit_c.jpg	2	.	.	155.6413	75.9434	55.2834	99.1063	43.7172	35.4009	26.5676	36.8874	44.2613	data normalized to color checker
1078-3	1078	2009_ca_1078_fruit_c.jpg	3	.	.	150.387	64.7464	50.5993	93.9687	40.6838	39.1834	25.1091	32.6521	46.5382	data normalized to color checker
1078-4	1078	2009_ca_1078_fruit_c.jpg	4	.	.	152.1687	87.0979	67.5726	103.0845	45.7508	28.3624	22.0628	37.8789	35.9332	data normalized to color checker
1078-5	1078	2009_ca_1078_fruit_c.jpg	5	.	.	145.1938	78.9357	50.935	92.2401	42.7516	28.7488	27.2984	43.5177	39.6446	data normalized to color checker
1079-1	1079	2009_ca_1079_fruit_c.jpg	1	.	.	149.1883	87.0649	60.5751	98.6823	45.1674	26.4716	25.2388	43.6343	36.5751	data normalized to color checker
1079-2	1079	2009_ca_1079_fruit_c.jpg	2	.	.	154.9342	104.1245	66.4966	104.1773	49.9576	19.1945	28.2739	55.8282	34.1737	data normalized to color checker
1079-3	1079	2009_ca_1079_fruit_c.jpg	3	.	.	136.0975	67.6132	49.3196	87.1421	39.0867	31.2318	23.353	36.7866	38.9973	data normalized to color checker
1079-4	1079	2009_ca_1079_fruit_c.jpg	4	.	.	148.1768	97.5032	63.7797	99.7235	47.5116	19.8827	26.4802	53.0989	33.1138	data normalized to color checker
1079-5	1079	2009_ca_1079_fruit_c.jpg	5	.	.	145.8604	71.9073	49.573	91.685	41.3478	33.1571	26.2818	38.4018	42.3099	data normalized to color checker
1080-1	1080	2009_ca_1080_fruit_c.jpg	1	.	.	142.8959	77.5895	48.5134	90.0428	42.0124	28.5051	27.7272	44.2075	39.766	data normalized to color checker
1080-10	1080	2009_ca_1080_fruit_c.jpg	10	.	.	148.5221	83.3568	45.9333	91.4902	44.0432	27.3722	31.8208	49.2979	41.9738	data normalized to color checker
1080-2	1080	2009_ca_1080_fruit_c.jpg	2	.	.	156.9307	91.8675	54.1952	99.3144	47.2093	26.6769	31.5707	49.8026	41.3324	data normalized to color checker
1080-3	1080	2009_ca_1080_fruit_c.jpg	3	.	.	135.4613	56.3602	37.5747	81.3716	36.389	36.948	26.6271	35.7789	45.5429	data normalized to color checker
1080-4	1080	2009_ca_1080_fruit_c.jpg	4	.	.	136.1501	63.5065	41.8269	83.699	37.9933	33.4066	26.2452	38.1543	42.4831	data normalized to color checker
1080-5	1080	2009_ca_1080_fruit_c.jpg	5	.	.	142.3137	75.618	44.4546	87.8737	41.432	29.1105	29.2644	45.151	41.2775	data normalized to color checker
1080-6	1080	2009_ca_1080_fruit_c.jpg	6	.	.	138.1116	67.389	42.0334	84.7304	39.1236	31.9778	27.5403	40.736	42.2025	data normalized to color checker
1080-7	1080	2009_ca_1080_fruit_c.jpg	7	.	.	144.1703	57.9885	41.7246	87.2824	38.2456	39.8448	26.9653	34.0885	48.1117	data normalized to color checker
1080-8	1080	2009_ca_1080_fruit_c.jpg	8	.	.	148.8499	81.6487	49.401	93.2534	43.7792	28.8602	29.6565	45.7797	41.3814	data normalized to color checker
1080-9	1080	2009_ca_1080_fruit_c.jpg	9	.	.	139.904	67.5615	44.1686	86.5493	39.4211	32.8042	26.8334	39.2827	42.381	data normalized to color checker
1081-1	1081	2009_ca_1081_fruit_c.jpg	1	.	.	149.8662	59.7732	50.3287	93.9151	39.5462	41.8275	23.8363	29.6776	48.1425	data normalized to color checker
1081-2	1081	2009_ca_1081_fruit_c.jpg	2	.	.	142.7657	62.3749	56.8075	93.397	39.0019	38.0682	19.0365	26.568	42.5626	data normalized to color checker
1081-3	1081	2009_ca_1081_fruit_c.jpg	3	.	.	141.0781	48.4417	41.0529	85.6236	35.931	43.7034	24.3696	29.1446	50.0386	data normalized to color checker
1081-4	1081	2009_ca_1081_fruit_c.jpg	4	.	.	148.2278	88.7761	66.6697	101.0695	45.7421	25.544	22.7782	41.7241	34.2249	data normalized to color checker
1081-5	1081	2009_ca_1081_fruit_c.jpg	5	.	.	138.8516	69.517	52.3109	89.9157	39.7312	31.867	22.54	35.2723	39.0328	data normalized to color checker
1082-1	1082	2009_ca_1082_fruit_c.jpg	1	.	.	147.2947	70.1621	47.1604	91.4629	41.0945	34.6574	27.4792	38.4102	44.2294	data normalized to color checker
1082-10	1082	2009_ca_1082_fruit_c.jpg	10	.	.	140.116	80.1823	44.1695	86.6951	42.1391	25.3547	30.0952	49.8865	39.352	data normalized to color checker
1082-2	1082	2009_ca_1082_fruit_c.jpg	2	.	.	119.6183	74.408	47.2872	78.5046	38.147	19.4969	22.6902	49.3287	29.9161	data normalized to color checker
1082-3	1082	2009_ca_1082_fruit_c.jpg	3	.	.	135.3433	85.5597	37.062	81.0874	42.7304	19.2451	33.9445	60.4486	39.0206	data normalized to color checker
1082-4	1082	2009_ca_1082_fruit_c.jpg	4	.	.	124.8927	85.8981	48.035	81.3391	41.5641	14.7008	26.6906	61.1546	30.4713	data normalized to color checker
1082-5	1082	2009_ca_1082_fruit_c.jpg	5	.	.	126.8449	76.837	53.7748	84.9337	39.7086	22.0233	21.2802	44.017	30.6247	data normalized to color checker
1082-6	1082	2009_ca_1082_fruit_c.jpg	6	.	.	152.1615	91.6554	38.3	89.6043	46.3382	23.521	38.1248	58.3276	44.7966	data normalized to color checker
1082-7	1082	2009_ca_1082_fruit_c.jpg	7	.	.	146.812	92.3689	38.72	87.2851	45.8174	20.5259	37.0387	61.0059	42.3459	data normalized to color checker
1082-8	1082	2009_ca_1082_fruit_c.jpg	8	.	.	128.0963	87.3279	51.8768	84.6273	42.4181	15.7454	25.7718	58.5769	30.2011	data normalized to color checker
1082-9	1082	2009_ca_1082_fruit_c.jpg	9	.	.	126.2835	76.7425	51.2939	83.4405	39.5924	21.6448	22.4703	46.0721	31.1996	data normalized to color checker
1083-1	1083	2009_ca_1083_fruit_c.jpg	1	.	.	134.6695	43.6282	39.8947	81.6996	34.0246	43.5612	22.3708	27.1827	48.9696	data normalized to color checker
1083-2	1083	2009_ca_1083_fruit_c.jpg	2	.	.	134.147	53.1408	40.9858	82.2499	35.6218	38.4323	23.6667	31.6249	45.1349	data normalized to color checker
1083-3	1083	2009_ca_1083_fruit_c.jpg	3	.	.	132.8521	53.2542	44.0772	82.9277	35.4415	38.1098	21.5715	29.5114	43.7914	data normalized to color checker
1083-4	1083	2009_ca_1083_fruit_c.jpg	4	.	.	133.1235	55.9592	47.0817	84.249	36.1529	36.8294	20.7422	29.388	42.2687	data normalized to color checker
1083-5	1083	2009_ca_1083_fruit_c.jpg	5	.	.	131.3292	46.3704	41.283	80.7511	33.913	40.9755	21.2443	27.4051	46.1553	data normalized to color checker
1084-1	1084	2009_ca_1084_fruit_c.jpg	1	.	.	141.317	70.5796	50.3455	90.0444	40.308	32.1476	24.5014	37.313	40.4201	data normalized to color checker
1084-2	1084	2009_ca_1084_fruit_c.jpg	2	.	.	135.6149	69.0062	47.1705	85.8075	39.1042	30.3994	24.4469	38.8059	39.0099	data normalized to color checker
