	Tomato Analyzer - Color Data														
	Plot #	Plot File Name	Fruit No.	Parameter 1  (% surface w/ Hue 70-100)	Parameter 2  (% surface w/ Hue 0-50)	Avg. Red	Avg. Green	Avg. Blue	Avg. Luminosity	Avg. L	Avg. a	Avg. b	 Avg. Hue	Avg. Chroma	comment
unique#	Plot #	Plot File Name	Fruit	SP:0000351	SP:0000350	SP:0000352	SP:0000355	SP:0000356	SP:0000360	SP:0000357	SP:0000358	SP:0000359	SP:0000361	SP:0000362	
229-4	229	2009_ca_229_fruit_c.jpg	4	0.72846	93.9841	139.9991	56.8886	45.0711	86.9178	37.3277	39.0475	23.7749	31.3361	45.716	
229-5	229	2009_ca_229_fruit_c.jpg	5	1.07291	75.2515	151.3645	76.1396	59.3021	98.9983	43.095	33.908	23.549	34.7799	41.2832	
229-6	229	2009_ca_229_fruit_c.jpg	6	0.602064	95.6459	132.731	50.2974	41.8659	81.8837	34.8809	39.4821	22.2631	29.4177	45.3264	
229-7	229	2009_ca_229_fruit_c.jpg	7	0.590392	83.6829	151.2888	72.582	58.0714	98.3062	42.3662	35.8283	23.2827	33.0175	42.7288	
229-8	229	2009_ca_229_fruit_c.jpg	8	1.14315	92.328	137.9153	60.6053	49.9416	88.0589	37.7923	36.4863	21.4793	30.4851	42.3392	
230-1	230	2009_ca_230_fruit_c.jpg	1	0.526548	81.5839	143.8057	63.3839	47.4511	89.8853	39.2276	37.152	24.9351	33.8681	44.744	
230-2	230	2009_ca_230_fruit_c.jpg	2	0.458923	96.0902	144.6055	58.6195	49.2405	90.7488	38.4978	40.1998	23.0565	29.8364	46.3425	
230-3	230	2009_ca_230_fruit_c.jpg	3	5.70493	67.7849	149.8562	74.2224	54.7718	96.0994	42.4836	33.9019	25.1928	36.6164	42.2376	
230-4	230	2009_ca_230_fruit_c.jpg	4	0.747036	88.698	144.9459	66.346	53.1784	93.0382	40.0375	36.4041	22.7165	31.9646	42.9103	
230-5	230	2009_ca_230_fruit_c.jpg	5	0.167112	78.64	146.6657	71.1092	55.2476	94.8161	41.3276	34.5069	23.2548	33.9767	41.6114	
230-6	230	2009_ca_230_fruit_c.jpg	6	1.5799	79.0955	145.4463	69.4654	53.61	93.4421	40.7826	34.8928	23.4159	33.8648	42.0216	
230-7	230	2009_ca_230_fruit_c.jpg	7	0.216793	89.1613	142.9671	68.3809	55.5965	93.261	40.1788	34.592	21.4395	31.7899	40.6971	
230-8	230	2009_ca_230_fruit_c.jpg	8	0.0535119	98.0804	141.1077	56.0953	49.184	89.0027	37.4942	40.2174	21.6229	28.2647	45.6617	
231-1	231	2009_ca_231_fruit_c.jpg	1	0.156729	95.9693	150.1655	65.2094	52.9549	95.2467	40.7337	39.0803	23.933	31.4835	45.8263	
231-2	231	2009_ca_231_fruit_c.jpg	2	0.56409	80.579	157.3018	76.4596	58.5907	101.3799	44.0878	36.1849	25.339	35.0022	44.1748	
231-3	231	2009_ca_231_fruit_c.jpg	3	0.135663	95.9947	149.5746	67.2637	57.2665	96.854	41.1406	38.044	21.9857	30.0237	43.9399	
231-4	231	2009_ca_231_fruit_c.jpg	4	1.4327	83.7009	162.1349	86.1577	72.626	110.2794	46.9912	33.8001	21.4449	32.3935	40.0291	
231-5	231	2009_ca_231_fruit_c.jpg	5	0.329094	96.4087	150.9814	70.1349	58.6284	98.4322	41.8849	37.1065	22.2157	30.9089	43.2485	
231-6	231	2009_ca_231_fruit_c.jpg	6	0.203939	78.4975	152.7366	73.3292	57.0967	98.458	42.7849	35.8687	24.2824	34.0972	43.3152	
231-7	231	2009_ca_231_fruit_c.jpg	7	0.36225	87.5091	153.4396	72.2142	57.9959	99.0614	42.7036	36.9133	23.6901	32.6913	43.8613	
232-1	232	2009_ca_232_fruit_c.jpg	1	0.805848	80.5448	148.9951	67.6537	50.0306	93.5256	40.874	37.0755	25.8042	34.8375	45.1713	
232-2	232	2009_ca_232_fruit_c.jpg	2	0.596957	77.4415	146.1608	66.3815	49.1634	91.6707	40.2202	36.5764	25.2889	34.66	44.4675	
232-3	232	2009_ca_232_fruit_c.jpg	3	0.402286	85.8591	154.9749	73.0941	59.6918	100.6697	43.0846	37.1778	23.5254	32.3248	43.9958	
232-4	232	2009_ca_232_fruit_c.jpg	4	0.410478	91.1153	149.6704	64.7196	51.9876	94.6138	40.5226	39.0287	24.2837	31.8899	45.9667	
232-5	232	2009_ca_232_fruit_c.jpg	5	0.126903	89.3442	144.9229	63.3204	50.2669	91.6141	39.4513	37.8125	23.682	32.0589	44.6163	
232-6	232	2009_ca_232_fruit_c.jpg	6	0.343565	83.466	151.1868	69.0688	54.5392	96.5566	41.6036	37.5056	24.2692	32.9062	44.6729	
232-7	232	2009_ca_232_fruit_c.jpg	7	0.0904986	93.5458	138.9722	57.9264	47.6313	87.4295	37.4298	38.2406	22.3416	30.2951	44.2887	
233-1	233	2009_ca_233_fruit_c.jpg	1	0.52696	92.9613	147.3969	64.3595	52.8122	94.0916	40.0895	38.4574	23.2126	31.1149	44.9199	
233-2	233	2009_ca_233_fruit_c.jpg	2	1.85299	76.3929	156.7093	81.7188	66.9716	104.9745	45.1922	33.5332	21.8775	33.121	40.0387	
233-3	233	2009_ca_233_fruit_c.jpg	3	0.43612	95.9663	141.5292	55.5694	47.8984	88.6633	37.4321	40.5514	22.3681	28.8811	46.3114	
233-4	233	2009_ca_233_fruit_c.jpg	4	0.105963	88.7238	152.9511	74.636	62.2957	101.0506	43.0687	35.7531	21.6969	31.2516	41.8215	
233-5	233	2009_ca_233_fruit_c.jpg	5	6.56056	56.0271	154.6641	82.4925	58.4517	100.1529	44.9143	31.4764	26.2147	39.7888	40.9631	
233-6	233	2009_ca_233_fruit_c.jpg	6	0.0740333	96.8864	145.4319	64.6719	55.8285	94.3468	39.8496	37.7928	20.979	29.0349	43.2251	
233-7	233	2009_ca_233_fruit_c.jpg	7	0.717027	86.3112	136.3828	62.1259	51.5509	88.116	37.8927	35.0793	20.6063	30.4309	40.6838	
233-8	233	2009_ca_233_fruit_c.jpg	8	0.367428	95.3119	143.4302	60.2258	53.3641	92.033	38.7486	39.1395	20.9093	28.1123	44.3746	
234-1	234	2009_ca_234_fruit_c.jpg	1	0.131565	82.4172	146.8816	66.6985	49.938	92.4618	40.3651	36.7592	25.0442	34.2668	44.4798	
234-2	234	2009_ca_234_fruit_c.jpg	2	1.13129	93.5422	141.6107	53.8499	43.9722	86.9724	37.1148	41.1172	24.1914	30.4705	47.7058	
234-3	234	2009_ca_234_fruit_c.jpg	3	0.966236	82.6921	143.2139	64.8035	48.8063	90.1909	39.409	36.21	24.3658	33.9367	43.6447	
234-4	234	2009_ca_234_fruit_c.jpg	4	0.570164	86.5591	147.2819	69.0381	55.7242	95.3263	40.9916	36.0067	22.6051	32.1207	42.5144	
234-5	234	2009_ca_234_fruit_c.jpg	5	0.385046	91.256	154.6955	70.2483	56.9482	99.2379	42.4122	38.4645	23.9994	31.9615	45.3375	
234-6	234	2009_ca_234_fruit_c.jpg	6	0.173579	94.5864	139.8207	58.7201	47.9025	88.1072	37.667	38.1791	22.5747	30.5951	44.3538	
234-7	234	2009_ca_234_fruit_c.jpg	7	0.539064	78.8499	151.0982	70.7847	52.4011	95.5494	41.8737	36.389	25.7658	35.301	44.5873	
235-1	235	2009_ca_235_fruit_c.jpg	1	0.298343	91.734	148.5633	62.5989	51.6633	93.9594	39.9933	39.658	23.8611	31.0341	46.2829	
235-2	235	2009_ca_235_fruit_c.jpg	2	0.974671	86.0816	145.8712	64.6364	49.7668	91.8528	39.9075	37.3901	24.6068	33.3493	44.7606	
235-3	235	2009_ca_235_fruit_c.jpg	3	0.79013	92.4965	139.6829	59.4272	48.4803	88.2712	37.855	37.7084	22.4836	30.8054	43.9025	
235-4	235	2009_ca_235_fruit_c.jpg	4	1.84336	72.8805	156.5166	82.1437	64.096	103.6953	45.1859	33.0252	23.6845	35.6468	40.6401	
235-5	235	2009_ca_235_fruit_c.jpg	5	0.182028	94.1643	141.9373	57.4884	47.7854	88.913	37.8399	39.6593	22.9602	30.0681	45.8261	
235-6	235	2009_ca_235_fruit_c.jpg	6	1.47767	77.9966	145.9076	72.7189	57.098	95.3755	41.5804	33.4403	22.6261	34.0828	40.3756	
235-7	235	2009_ca_235_fruit_c.jpg	7	0.563892	93.1029	142.2272	56.6816	45.5054	88.0052	37.7227	40.0525	24.0886	31.0238	46.7382	
235-8	235	2009_ca_235_fruit_c.jpg	8	0.528402	89.0448	144.9432	65.8796	52.9917	92.9399	39.9884	36.6108	22.866	31.9877	43.1649	
235-9	235	2009_ca_235_fruit_c.jpg	9	0.89892	84.7678	144.9313	71.5572	58.7115	95.6035	41.2264	33.8323	21.184	32.0527	39.9172	
236-1	236	2009_ca_236_fruit_c.jpg	1	0.097652	97.9526	138.892	52.7924	44.0101	85.7219	36.4244	40.7022	23.1965	29.6791	46.8482	
236-2	236	2009_ca_236_fruit_c.jpg	2	0.168935	97.8272	142.9337	52.3723	46.0947	88.3255	37.1431	42.6027	23.0474	28.4127	48.4373	
236-3	236	2009_ca_236_fruit_c.jpg	3	0.687085	87.8479	143.4435	63.4302	52.1941	91.8297	39.1966	37.3491	22.1819	30.7064	43.4396	
236-4	236	2009_ca_236_fruit_c.jpg	4	0.314423	96.7196	134.0389	55.9061	47.62	85.2373	36.1898	37.386	20.5985	28.8534	42.685	
236-5	236	2009_ca_236_fruit_c.jpg	5	0.222768	97.3049	135.2395	55.2339	45.7409	84.9564	36.2236	38.1022	21.7973	29.7729	43.8965	
236-6	236	2009_ca_236_fruit_c.jpg	6	0.288656	96.4842	139.5393	53.9488	44.335	86.2909	36.7143	40.3946	23.3921	30.0747	46.6788	
236-7	236	2009_ca_236_fruit_c.jpg	7	0.23899	96.366	144.8159	66.5749	52.704	92.7361	40.0761	36.1157	23.1114	32.6162	42.8775	
236-8	236	2009_ca_236_fruit_c.jpg	8	0.41177	96.3552	140.8216	53.9717	44.1744	86.7748	36.9113	40.8968	23.7894	30.1862	47.3126	
237-1	237	2009_ca_237_fruit_c.jpg	1	0.786165	75.2737	137.9495	68.0128	51.575	89.0164	39.2765	32.3436	22.4258	34.7359	39.3577	
237-2	237	2009_ca_237_fruit_c.jpg	2	0.126135	97.0202	140.0041	62.0555	52.5105	90.3697	38.4314	36.7142	20.8921	29.6419	42.2423	
237-3	237	2009_ca_237_fruit_c.jpg	3	0.217193	96.829	133.2259	55.2308	46.1278	84.1464	35.9067	37.273	21.0275	29.4294	42.7952	
237-4	237	2009_ca_237_fruit_c.jpg	4	0.641452	79.9108	147.5135	71.3202	55.7836	95.6043	41.4898	34.7517	23.2817	33.8199	41.8297	
237-5	237	2009_ca_237_fruit_c.jpg	5	5.10731	59.9492	141.3603	69.9782	46.6181	88.384	40.1681	32.1631	26.3986	39.3783	41.6095	
237-6	237	2009_ca_237_fruit_c.jpg	6	0.366967	85.6916	142.3271	70.3284	56.6339	93.437	40.4576	33.2483	21.2864	32.6285	39.4786	
237-7	237	2009_ca_237_fruit_c.jpg	7	1.16008	89.2747	144.2246	64.6937	50.5599	91.5777	39.5701	36.8053	23.6764	32.7526	43.763	
237-8	237	2009_ca_237_fruit_c.jpg	8	0.665775	86.6264	143.0896	67.068	54.7647	92.8767	39.916	35.3114	21.5682	31.4166	41.3773	
238-1	238	2009_ca_238_fruit_c.jpg	1	0.32391	97.3041	143.806	56.061	46.0574	89.1443	36.0465	33.5119	27.2521	39.332	43.3968	
238-2	238	2009_ca_238_fruit_c.jpg	2	0.248514	94.2472	150.517	64.2663	53.0079	95.2829	38.8675	32.4291	26.8955	40.3399	42.5172	
238-3	238	2009_ca_238_fruit_c.jpg	3	0.375784	96.011	147.354	56.5185	46.8117	90.8745	36.7796	34.6362	27.7909	39.3794	44.7495	
238-4	238	2009_ca_238_fruit_c.jpg	4	0.292511	88.4207	150.4	61.0824	47.0841	92.5941	38.1684	33.5391	29.3665	41.253	45.0029	
238-5	238	2009_ca_238_fruit_c.jpg	5	0.663116	89.7396	145.192	60.9741	48.2044	90.6501	37.2806	31.7618	27.497	41.2194	42.4243	
238-6	238	2009_ca_238_fruit_c.jpg	6	0.928592	94.2813	143.56	60.602	50.0957	90.8974	36.9495	31.4201	26.0448	40.0971	41.1189	
238-7	238	2009_ca_238_fruit_c.jpg	7	0.757459	92.4331	147.619	65.0743	53.7257	94.4573	38.5682	30.9642	26.1173	40.7606	40.8805	
239-1	239	2009_ca_239_fruit_c.jpg	1	8.17097	54.7756	158.2152	89.573	65.9202	105.4077	47.0278	29.4237	25.0008	40.3539	38.6108	
239-2	239	2009_ca_239_fruit_c.jpg	2	1.45183	55.3536	157.2321	90.0714	69.1802	106.4509	47.0307	28.9914	23.1521	38.6103	37.1015	
239-3	239	2009_ca_239_fruit_c.jpg	3	0.266621	86.6165	143.8447	68.1842	57.1799	94.1155	40.3386	35.1307	20.7408	30.5571	40.7964	
239-4	239	2009_ca_239_fruit_c.jpg	4	0.716942	88.1692	157.5724	78.3705	68.8443	106.2265	44.6532	36.0501	20.3572	29.4531	41.4008	
239-5	239	2009_ca_239_fruit_c.jpg	5	0.416181	89.9669	151.9419	73.6195	60.1579	99.6375	42.6942	35.7013	22.4794	32.1966	42.1889	
239-6	239	2009_ca_239_fruit_c.jpg	6	0.434818	95.2125	146.0783	66.1308	56.844	94.9728	40.2919	37.2293	20.9433	29.3598	42.7158	
239-7	239	2009_ca_239_fruit_c.jpg	7	0.0818078	94.2544	141.5147	66.1874	56.5666	92.7649	39.5626	35.3398	19.9652	29.4642	40.5896	
240-1	240	2009_ca_240_fruit_c.jpg	1	0.957572	83.2003	141.6139	62.5416	46.6426	88.3729	38.698	36.6776	24.6048	33.8553	44.166	
240-2	240	2009_ca_240_fruit_c.jpg	2	0.996616	79.2018	140.7607	62.4268	44.5491	87.0659	38.5064	36.2605	25.4815	35.0971	44.3185	
240-3	240	2009_ca_240_fruit_c.jpg	3	1.8889	65.5269	142.2023	70.2825	50.9	90.6101	40.4581	32.8015	24.425	36.6725	40.8964	
240-4	240	2009_ca_240_fruit_c.jpg	4	0.341816	95.6578	143.9497	59.8754	48.3744	90.2671	38.627	39.1845	23.6734	31.1383	45.7805	
240-5	240	2009_ca_240_fruit_c.jpg	5	0.39109	95.0145	139.2524	57.6888	46.8213	87.3292	37.3944	38.4449	22.8276	30.7007	44.7114	
240-6	240	2009_ca_240_fruit_c.jpg	6	1.6714	86.3935	132.8338	60.2195	46.8687	84.366	36.8386	34.3642	21.7961	32.3856	40.6935	
240-7	240	2009_ca_240_fruit_c.jpg	7	0.395739	89.4731	145.5581	66.336	53.0712	93.1481	40.2044	36.6424	23.0588	32.1819	43.2941	
240-8	240	2009_ca_240_fruit_c.jpg	8	0.742218	85.0345	145.2173	67.888	54.431	93.6289	40.4845	35.6945	22.6517	32.3992	42.2753	
241-1	241	2009_ca_241_fruit_c.jpg	1	0.085564	94.2515	147.0677	60.777	48.9221	91.9334	39.2921	39.9649	24.4024	31.408	46.826	
241-2	241	2009_ca_241_fruit_c.jpg	2	0.105465	97.7595	141.8012	56.2701	46.9543	88.5174	37.5576	40.1845	23.0862	29.8776	46.3441	
241-3	241	2009_ca_241_fruit_c.jpg	3	0.306067	93.7152	138.5897	56.0032	44.7236	86.0936	36.9663	38.8633	23.5263	31.189	45.4295	
241-4	241	2009_ca_241_fruit_c.jpg	4	0.0539998	96.6094	142.7986	56.3678	45.3442	88.2886	37.693	40.4637	24.1761	30.8573	47.1359	
241-5	241	2009_ca_241_fruit_c.jpg	5	0.715024	91.0438	139.5312	55.8626	43.0926	85.7693	37.0659	39.2115	24.5958	32.0984	46.2871	
241-6	241	2009_ca_241_fruit_c.jpg	6	0.304712	96.2787	141.2344	57.3891	45.6323	87.7084	37.6578	39.275	23.954	31.3792	46.0035	
241-7	241	2009_ca_241_fruit_c.jpg	7	0.21868	93.7597	138.2493	55.8568	43.895	85.4788	36.8421	38.8129	23.7465	31.4591	45.501	
241-8	241	2009_ca_241_fruit_c.jpg	8	1.70939	57.2199	145.9971	74.114	52.1348	93.0029	41.7809	32.3012	25.5669	38.3622	41.1951	
242-1	242	2009_ca_242_fruit_c.jpg	1	0.567825	78.0262	147.2639	69.2773	55.7723	94.9504	41.15	35.8068	22.9082	32.61	42.5078	
242-2	242	2009_ca_242_fruit_c.jpg	2	0.630109	90.2247	135.8216	61.0388	51.9227	87.6961	37.6526	35.5337	20.0939	29.4876	40.8217	
242-3	242	2009_ca_242_fruit_c.jpg	3	0.698814	90.0542	130.0823	55.2042	46.1906	82.3302	35.4785	36.0176	20.3967	29.5228	41.392	
242-4	242	2009_ca_242_fruit_c.jpg	4	8.76378	53.6423	151.7639	83.2516	61.7127	100.075	44.8185	30.0765	24.4299	39.0855	38.7481	
242-5	242	2009_ca_242_fruit_c.jpg	5	.	.	138.0604	65.7447	52.693	89.4383	38.8871	33.8151	21.4206	32.3528	40.0288	
242-6	242	2009_ca_242_fruit_c.jpg	6	.	.	142.764	72.4875	59.8527	94.8007	41.1503	32.4931	20.3783	32.0942	38.3546	
243-1	243	2009_ca_243_fruit_c.jpg	1	0.969434	86.5411	136.4376	59.65	47.1877	86.005	37.3298	36.222	22.3977	31.7303	42.5874	
243-2	243	2009_ca_243_fruit_c.jpg	2	0.255837	95.1784	135.368	53.0991	42.8438	83.6174	35.821	39.0599	22.9977	30.4888	45.3273	
243-3	243	2009_ca_243_fruit_c.jpg	3	0.209039	95.7621	131.2115	49.7436	41.6458	81.049	34.4765	39.1719	21.8444	29.1465	44.8511	
243-4	243	2009_ca_243_fruit_c.jpg	4	0.43649	97.2722	139.4498	50.062	42.078	85.146	36.0387	42.1266	23.9332	29.602	48.4505	
243-5	243	2009_ca_243_fruit_c.jpg	5	0.197746	93.1147	135.0121	56.0875	46.0994	84.9045	36.3739	37.5361	21.8128	30.1615	43.4138	
243-6	243	2009_ca_243_fruit_c.jpg	6	0.772535	83.6598	131.4222	59.974	47.8867	84.0128	36.6103	34.0001	20.9165	31.5994	39.9187	
243-7	243	2009_ca_243_fruit_c.jpg	7	0.513393	95.5846	136.6115	51.8505	41.0891	83.3801	35.784	40.1637	23.9976	30.858	46.7869	
243-8	243	2009_ca_243_fruit_c.jpg	8	0.554643	90.7759	131.9414	54.6481	42.7493	81.949	35.5273	36.8647	22.5073	31.4056	43.1924	
244-1	244	2009_ca_244_fruit_c.jpg	1	0.44301	94.8525	142.259	58.9244	48.7082	89.4539	36.3886	31.7404	26.059	40.1988	41.4194	
244-2	244	2009_ca_244_fruit_c.jpg	2	0.306914	72.1608	146.356	69.6641	52.5221	93.3746	39.2639	28.0307	27.5758	45.3866	39.7359	
244-3	244	2009_ca_244_fruit_c.jpg	3	0.435816	88.1227	147.147	62.7283	47.7115	91.4562	37.9419	31.6142	28.6346	42.2982	43.0248	
244-4	244	2009_ca_244_fruit_c.jpg	4	0.378483	94.3136	144.953	60.941	52.0414	92.1455	37.3059	31.915	25.4326	39.9474	41.2051	
244-5	244	2009_ca_244_fruit_c.jpg	5	3.32515	78.804	145.579	71.4484	53.936	93.705	39.5295	26.8983	26.936	44.921	38.756	
244-6	244	2009_ca_244_fruit_c.jpg	6	0.381278	94.4	140.246	57.9603	45.958	87.2818	35.763	31.4221	26.733	41.1141	41.6001	
244-7	244	2009_ca_244_fruit_c.jpg	7	6.30677	65.7002	151.856	77.8794	55.3991	97.3277	41.9431	26.0057	29.1959	48.3212	40.0243	
245-1	245	2009_ca_245_fruit_c.jpg	1	0.309023	82.2773	146.8245	65.4729	49.0209	91.9985	40.1233	37.2953	25.3826	34.2386	45.1134	
245-2	245	2009_ca_245_fruit_c.jpg	2	0.0868366	80.2066	148.1658	67.8941	51.5269	93.6433	40.8673	36.7612	24.8523	34.0605	44.3737	
245-3	245	2009_ca_245_fruit_c.jpg	3	0.234225	80.123	142.7712	66.1	50.9821	90.9189	39.6549	35.4195	23.4514	33.5088	42.4795	
245-4	245	2009_ca_245_fruit_c.jpg	4	0.101416	79.2239	152.9488	75.3826	60.0959	99.8983	43.2464	35.04	23.258	33.5744	42.0564	
245-5	245	2009_ca_245_fruit_c.jpg	5	0.155687	73.7372	147.3172	69.5489	51.313	93.2955	41.0046	35.4162	25.1697	35.4008	43.449	
245-6	245	2009_ca_245_fruit_c.jpg	6	0.237933	81.1646	140.1135	64.0766	48.4904	88.5163	38.7499	35.3236	23.6104	33.7589	42.4877	
245-7	245	2009_ca_245_fruit_c.jpg	7	0.200129	80.6346	147.4268	71.3583	56.8199	95.753	41.5338	34.8334	22.6929	33.083	41.5732	
245-8	245	2009_ca_245_fruit_c.jpg	8	0.128368	83.0449	144.5827	63.1149	46.9296	89.8419	39.2646	37.6089	25.3026	33.932	45.3283	
246-1	246	2009_ca_246_fruit_c.jpg	1	0.662295	75.0727	147.0164	69.9425	54.1294	94.3361	41.18	35.1901	23.83	34.105	42.4995	
246-2	246	2009_ca_246_fruit_c.jpg	2	1.0567	84.6395	146.9102	66.0964	49.9017	92.4894	40.3009	37.0535	25.1154	34.13	44.7632	
246-3	246	2009_ca_246_fruit_c.jpg	3	1.24286	81.7598	142.3164	63.3308	47.9496	89.2745	39.0022	36.5096	24.367	33.7197	43.8942	
246-4	246	2009_ca_246_fruit_c.jpg	4	1.18661	76.6935	147.4337	69.0906	50.3042	92.9579	40.9287	35.611	25.6747	35.7908	43.9014	
246-5	246	2009_ca_246_fruit_c.jpg	5	0.724581	68.9966	144.3921	65.7976	45.4704	89.2185	39.7714	35.9082	26.7814	36.7166	44.7956	
246-6	246	2009_ca_246_fruit_c.jpg	6	1.17895	84.2948	143.3362	67.3593	52.2069	91.8011	40.0289	35.0722	23.2338	33.5228	42.0698	
246-7	246	2009_ca_246_fruit_c.jpg	7	1.18237	72.7815	149.1383	69.374	50.0568	93.5268	41.2885	36.1382	26.2724	36.0171	44.6789	
247-1	247	2009_ca_247_fruit_c.jpg	1	0.35718	90.5126	147.7162	63.5023	48.4698	92.1178	39.8674	38.7669	25.3382	33.1689	46.313	
247-2	247	2009_ca_247_fruit_c.jpg	2	0.231306	92.7399	140.0858	58.4878	46.167	87.2897	37.6903	38.2861	23.5587	31.6054	44.9537	
247-3	247	2009_ca_247_fruit_c.jpg	3	0.163648	92.9688	136.4874	57.1583	44.9155	85.1845	36.7806	37.4828	23.0941	31.6383	44.0261	
247-4	247	2009_ca_247_fruit_c.jpg	4	0.45286	89.6699	137.4648	57.3028	43.4695	85.0454	36.9253	37.7137	24.1158	32.5966	44.7649	
247-5	247	2009_ca_247_fruit_c.jpg	5	0.370068	80.089	144.9481	64.3148	47.8499	90.6104	39.5847	37.077	25.2581	34.264	44.8628	
247-6	247	2009_ca_247_fruit_c.jpg	6	0.273253	97.5698	135.3254	53.0656	42.6134	83.516	35.7724	39.1352	23.0329	30.4788	45.4101	
247-7	247	2009_ca_247_fruit_c.jpg	7	0.532333	69.8585	136.5713	63.8378	46.7336	86.0638	38.1676	33.8192	23.7701	35.1017	41.3371	
248-1	248	2009_ca_248_fruit_c.jpg	1	1.03247	81.5447	141.4349	67.117	54.5789	91.6515	39.7821	34.5976	21.451	31.7994	40.708	
248-2	248	2009_ca_248_fruit_c.jpg	2	0.248307	96.0342	138.1739	54.1464	47.2127	86.5507	36.646	39.8425	21.5965	28.4597	45.3193	
248-3	248	2009_ca_248_fruit_c.jpg	3	1.35795	85.0402	138.9825	61.1116	48.8383	87.7313	38.0852	36.5696	22.4754	31.5746	42.9241	
248-4	248	2009_ca_248_fruit_c.jpg	4	0.702399	89.8547	138.4302	56.2826	45.7159	86.1365	37.0342	38.6985	22.9471	30.6668	44.9905	
248-5	248	2009_ca_248_fruit_c.jpg	5	0.273304	96.8493	133.8723	51.7984	45.1627	83.6883	35.4237	39.3459	21.0355	28.1303	44.616	
248-6	248	2009_ca_248_fruit_c.jpg	6	0.591354	93.5406	130.6983	53.2813	47.0312	82.7546	35.2484	37.3988	19.5827	27.6374	42.2155	
248-7	248	2009_ca_248_fruit_c.jpg	7	2.18887	77.668	139.692	66.2659	52.0823	89.7682	39.256	34.1218	22.1466	32.9854	40.6788	
249-1	249	2009_ca_249_fruit_c.jpg	1	0.958367	85.0167	152.72	68.8079	51.8197	96.1724	40.109	30.7727	29.2301	43.8018	42.8001	
249-2	249	2009_ca_249_fruit_c.jpg	2	0.288826	95.5647	143.499	57.1755	45.5457	88.6783	36.1813	32.8561	27.6897	40.8197	43.2569	
249-3	249	2009_ca_249_fruit_c.jpg	3	0.616946	78.6183	140.07	67.0361	51.2118	89.8182	37.6297	26.9253	26.0849	45.1074	37.8886	
249-4	249	2009_ca_249_fruit_c.jpg	4	0.843736	92.1611	140.042	57.2256	45.7239	87.0629	35.6297	31.5536	26.7613	41.5168	41.7872	
249-5	249	2009_ca_249_fruit_c.jpg	5	0.527275	91.392	139.017	59.1965	46.05	86.8631	35.7746	30.2377	26.667	42.1766	40.6527	
249-6	249	2009_ca_249_fruit_c.jpg	6	0.338606	93.2495	144.051	58.0627	43.313	88.0402	36.3904	32.5455	29.1913	41.9465	43.9836	
249-7	249	2009_ca_249_fruit_c.jpg	7	0.285895	90.2386	143.508	59.7378	45.3265	88.6297	36.6726	31.5708	28.3612	42.728	42.7572	
250-1	250	2009_ca_250_fruit_c.jpg	1	0.1735	97.0841	131.8848	48.5811	42.4543	81.5539	34.4798	40.0527	21.3792	28.0922	45.4014	
250-2	250	2009_ca_250_fruit_c.jpg	2	0.46572	93.4716	137.9119	57.6137	49.1316	87.3973	37.2547	38.0366	21.2583	29.2004	43.5741	
250-3	250	2009_ca_250_fruit_c.jpg	3	0.254464	95.3282	130.2433	51.3377	43.0547	81.1168	34.6502	38.0371	21.1627	29.0903	43.5279	
250-4	250	2009_ca_250_fruit_c.jpg	4	0.517167	94.8415	135.8342	53.0847	45.4531	84.7486	35.9764	39.4654	21.7108	28.8162	45.043	
250-5	250	2009_ca_250_fruit_c.jpg	5	0.725972	88.0348	125.0934	56.7084	48.0876	80.8364	34.9275	33.2653	18.354	28.8876	37.9928	
250-6	250	2009_ca_250_fruit_c.jpg	6	0.44289	94.3511	126.8112	50.9645	44.6541	79.985	34.0737	36.9629	19.3403	27.6201	41.7169	
250-7	250	2009_ca_250_fruit_c.jpg	7	0.370298	94.9759	131.9639	53.8039	45.534	83.1308	35.4188	37.5137	20.7836	28.9876	42.8863	
251-1	251	2009_ca_251_fruit_c.jpg	1	0.903166	84.2106	142.709	71.4012	58.6419	94.5308	39.1336	26.184	23.9272	43.2935	35.8725	
251-2	251	2009_ca_251_fruit_c.jpg	2	0.819981	86.4957	136.251	59.9487	46.9471	85.8674	35.5293	28.9074	25.7569	42.4396	39.1637	
251-3	251	2009_ca_251_fruit_c.jpg	3	0.327578	90.3149	139.568	60.8779	49.0303	88.462	36.2791	29.7433	25.6766	41.7066	39.6374	
251-4	251	2009_ca_251_fruit_c.jpg	4	0.844257	79.8432	151.532	75.3785	60.3224	99.4381	41.4247	27.5816	26.063	44.4282	38.4078	
251-5	251	2009_ca_251_fruit_c.jpg	5	0.91807	79.0115	125.855	57.1547	42.9657	79.1364	33.1034	26.1131	24.6546	44.1989	36.5251	
251-6	251	2009_ca_251_fruit_c.jpg	6	0.727804	79.1205	150.58	72.3052	55.7331	96.8359	40.5067	28.4732	27.3944	44.4505	39.9611	
251-7	251	2009_ca_251_fruit_c.jpg	7	0.456628	89.1581	151.883	70.372	58.0408	98.43	40.3885	30.1423	26.0708	41.787	40.2594	
251-8	251	2009_ca_251_fruit_c.jpg	8	0.162406	92.3801	140.955	63.1182	52.3009	90.654	37.0042	29.3672	24.7775	40.9872	38.7356	
252-1	252	2009_ca_252_fruit_c.jpg	1	0.187359	86.3977	148.8659	66.9839	50.68	93.7268	40.7622	37.4698	25.2337	33.958	45.1744	
