	Tomato Analyzer - Shape Individual Data																																					
	Plot #	image files	Fruit	Perimeter (cm)	  Area (cm2)	  Width Mid-height (cm)	  Maximum Width (cm)	  Height Mid-width (cm)	  Maximum Height (cm)	  Fruit Shape Index External.1	  Fruit Shape Index External.2	  Proximal Fruit Blockiness (20%)	  Distal Fruit Blockiness (80%)	  Fruit Shape Triangle	  Ellipsoid	  Circular	  Rectangular	  Heart Shape	  Shoulder Height	  Proximal Angle Micro (2%)	  Proximal Angle Macro (20%)	  Proximal Indentation Area (cm2)	  Distal Angle Micro (2%)	  Distal Angle Macro (20%)	  Distal Indentation Area (cm2)	  Distal End Protrusion	  Obovoid	  Ovoid	  V. Asymmetry	  H. Asymmetry.ob	  H. Asymmetry.ov	  Width Widest Pos	  Eccentricity	  Proximal Eccentricity	  Distal Eccentricity	  Fruit Shape Index Internal	  Eccentricity Area Index	comment
unique#	Plot #	image files	Fruit	SP:0000087	SP:0000085	SP:0000133	SP:0000134	SP:0000135	SP:0000136	SP:0000040	SP:0000046	SP:0000139	SP:0000145	SP:0000049	SP:0000067	SP:0000050	SP:0000068	SP:0000062	SP:0000154	SP:0000369	SP:0000370	SP:0000079	SP:0000155	SP:0000160	SP:0000076	SP:0000077	SP:0000059	SP:0000060	SP:0000066	SP:0000161	SP:0000162	SP:0000384	SP:0000058	SP:0000064	SP:0000063	SP:0000048	SP:0000164	
114-5	114	2010_ca_114_fruit_t.jpg	5	14.431	14.3535	4.4831	4.572	3.8608	4.0259	0.8806	0.8612	0.5864	0.7139	0.8214	0.9485	0.9666	0.5089	0	0.019	215.2356	190.7153	0.0736	175.315	168.3574	0.0007	0	0.2242	0	5.5949	10.1504	0	0.5804	0.7658	0.8996	0.8864	0.8643	0.402	
115-1	115	2010_ca_115_fruit_t.jpg	1	30.5557	58.5402	10.3124	10.4013	6.0198	6.8072	0.6545	0.5837	0.7537	0.7426	1.0149	0.842	0.7873	0.5839	1.0053	0.0435	210.3111	223.4347	0.2243	181.2702	175.7083	0	0	0	0.1441	8.9981	0	8.0978	0.4366	0.7065	0.8894	0.8852	0.5833	0.47	
115-2	115	2010_ca_115_fruit_t.jpg	2	21.2876	30.4051	6.2103	6.2357	5.588	5.9944	0.9613	0.8998	0.7464	0.6237	1.1967	0.9341	0.9861	0.5515	0.6886	0.0275	222.9112	204.5122	0.1257	160.0365	150.1169	0	0	0	0.1582	4.5117	0	9.0735	0.4407	0.7473	0.8911	0.8889	0.9026	0.4281	
115-3	115	2010_ca_115_fruit_t.jpg	3	27.2249	43.4794	8.2169	8.3058	5.9436	6.7691	0.815	0.7233	0.8223	0.4405	1.8667	0.8671	0.9111	0.5301	0.172	0.0005	218.2449	193.1793	0.0192	176.5906	222.7005	0.0583	0	0	0.2515	14.3872	0	25.6539	0.4371	0.703	0.8905	0.8884	0.7248	0.4377	
115-4	115	2010_ca_115_fruit_t.jpg	4	26.5079	43.0491	7.9883	8.0772	6.1722	6.731	0.8333	0.7727	0.744	0.6137	1.2124	0.8863	0.9396	0.5105	1.2245	0.0543	242.2328	218.7167	0.1594	2.2142	152.222	0.0024	0	0	0.1547	11.431	0	14.4976	0.4623	0.7335	0.8879	0.8879	0.7729	0.4269	
115-5	115	2010_ca_115_fruit_t.jpg	5	19.5804	25.9846	5.8547	5.8674	5.0419	5.4102	0.9221	0.8612	0.7354	0.6421	1.1453	0.9414	0.9841	0.5416	0.8159	0.0343	240.813	202.3553	0.1158	150.0349	136.9948	0	0	0	0.1209	3.8965	0	6.3492	0.4836	0.7435	0.8901	0.8852	0.8587	0.4331	
116-1	116	2010_ca_116_fruit_t.jpg	1	15.8642	16.0366	4.7117	4.8006	3.8608	4.3561	0.9074	0.8194	0.7197	0.5822	1.2361	0.8936	0.9634	0.5094	1.2652	0.0559	228.0626	213.5637	0.2122	157.6568	146.2903	0	0	0	0.1856	5.9386	0	10.6525	0.3936	0.7076	0.8996	0.8864	0.8176	0.4342	
116-2	116	2010_ca_116_fruit_t.jpg	2	16.6637	17.8775	5.08	5.0927	4.1021	4.3053	0.8454	0.8075	0.775	0.635	1.2205	0.9111	0.9473	0.5552	1.2965	0.0579	158.9182	208.3347	0.0929	168.7654	164.43	0.0001	0	0	0.1526	5.1124	0	8.4325	0.4661	0.7574	0.8889	0.8828	0.8	0.4195	
116-3	116	2010_ca_116_fruit_t.jpg	3	19.6425	24.4383	5.9944	6.0833	4.4958	4.9403	0.8121	0.75	0.7691	0.6843	1.1238	0.8949	0.9281	0.5683	1.4029	0.0641	187.8965	205.767	0.1207	189.7018	353.3631	0.005	0	0	0.0797	9.4845	0	7.4749	0.5424	0.7268	0.8896	0.8924	0.75	0.4504	
116-4	116	2010_ca_116_fruit_t.jpg	4	17.5245	20.9922	5.2705	5.3086	4.8006	5.08	0.9569	0.9108	0.6265	0.5783	1.0833	0.8901	0.9739	0.4925	1.432	0.0649	215.498	200.2746	0.1118	168.5458	151.7972	0.0003	0	0	0.1396	10.9173	0	12.3165	0.4275	0.7569	0.8935	0.8882	0.9152	0.3986	
117-1	117	2010_ca_117_fruit_t.jpg	1	24.4614	37.6448	6.7818	6.8961	6.1722	6.8326	0.9908	0.9101	0.8202	0.5637	1.4551	0.8888	0.9809	0.5417	1.5588	0.0698	240.9421	201.2142	0.1321	159.759	174.293	0.0163	0	0	0.2514	7.2551	0	21.9779	0.4015	0.7225	0.8899	0.8879	0.9108	0.4438	
117-2	117	2010_ca_117_fruit_t.jpg	2	26.261	44.7517	7.9248	8.001	6.3881	7.0104	0.8762	0.8061	0.7244	0.6635	1.0918	0.8946	0.9577	0.5491	1.5027	0.0688	224.4745	215.994	0.1498	150.8189	166.5286	0	0	0	0.1061	11.7604	0	11.1192	0.5018	0.726	0.8909	0.885	0.8032	0.4361	
117-3	117	2010_ca_117_fruit_t.jpg	3	26.6851	45.1001	7.747	7.8613	6.5024	7.1247	0.9063	0.8393	0.7443	0.6361	1.1701	0.9243	0.976	0.5521	1.4247	0.0652	203.0051	211.7781	0.1374	181.9343	168.0272	0.0002	0	0	0.0799	7.075	0	11.1262	0.5615	0.7286	0.8889	0.887	0.8361	0.4408	
117-4	117	2010_ca_117_fruit_t.jpg	4	21.7202	32.0924	6.4516	6.477	5.6388	5.9563	0.9196	0.874	0.7717	0.6575	1.1737	0.9297	0.9823	0.5662	0.5288	0.0195	208.7847	199.938	0.0927	164.5927	163.5221	0	0	0	0.1544	5.6496	0	8.8605	0.4456	0.7564	0.8894	0.8872	0.8719	0.4327	
117-5	117	2010_ca_117_fruit_t.jpg	5	25.693	42.4296	7.5819	7.6454	6.2357	6.8961	0.902	0.8224	0.7605	0.5863	1.2971	0.9295	0.9725	0.5443	1.4192	0.0636	220.9923	200.0286	0.1153	180.3984	172.9106	0.001	0	0	0.1861	5.5111	0	15.4359	0.4549	0.7232	0.8889	0.8889	0.8235	0.4429	
118-1	118	2010_ca_118_fruit_t.jpg	1	20.7745	28.658	6.4008	6.4389	5.2451	5.5372	0.86	0.8194	0.7321	0.6151	1.1903	0.9369	0.9629	0.5149	1.1828	0.0524	163.8725	193.4947	0.1006	174.9665	162.391	0	0	0	0.1388	5.1747	0	9.0692	0.4885	0.754	0.8889	0.8841	0.8159	0.4172	
118-2	118	2010_ca_118_fruit_t.jpg	2	24.9228	40.2946	8.0137	8.0518	5.969	6.477	0.8044	0.7448	0.7068	0.58	1.2186	0.9305	0.9304	0.5178	1.6801	0.0773	253.4347	206.3252	0.1377	175.6391	156.6355	0	0	0	0.1332	9.78	0	11.128	0.4824	0.7387	0.891	0.8889	0.746	0.4042	
118-3	118	2010_ca_118_fruit_t.jpg	3	22.0781	32.4588	6.5024	6.5278	5.9944	6.2738	0.9611	0.9219	0.6777	0.6836	0.9914	0.9369	0.9869	0.545	0	0.0525	220.236	194.1177	0.0858	156.375	162.7191	0.0002	0	0.1084	0	8.4706	7.3002	0	0.4717	0.7627	0.8889	0.8868	0.9216	0.4013	
118-4	118	2010_ca_118_fruit_t.jpg	4	19.4213	24.6658	6.1595	6.2357	4.6482	5.0292	0.8065	0.7546	0.7526	0.6103	1.2331	0.913	0.9225	0.5247	1.4077	0.0636	191.3594	201.3497	0.1046	175.4466	162.7052	0.002	0	0	0.1429	9.7139	0	8.898	0.4722	0.7392	0.8875	0.8848	0.7565	0.4211	
118-5	118	2010_ca_118_fruit_t.jpg	5	21.9814	31.5688	6.5786	6.7056	5.7531	6.1087	0.911	0.8745	0.6834	0.5907	1.1569	0.913	0.9694	0.5196	1.4329	0.0655	204.5615	198.141	0.1035	167.049	158.5306	0.0001	0	0	0.0881	13.3063	0	12.0778	0.5281	0.75	0.878	0.8867	0.8696	0.4019	
118-1	118	2010_ca_118_fruit_t.jpg	1	20.6041	28.8978	6.4135	6.4516	5.2578	5.5626	0.8622	0.8198	0.7287	0.6119	1.1909	0.9436	0.9651	0.5134	1.2002	0.0532	180.267	193.8223	0.098	174.2983	161.3475	0.0001	0	0	0.1415	5.0755	0	9.0473	0.484	0.7551	0.8895	0.8871	0.8209	0.4185	
118-2	118	2010_ca_118_fruit_t.jpg	2	24.9456	40.8686	8.0391	8.0645	5.9817	6.5024	0.8063	0.7441	0.7046	0.5798	1.2153	0.9315	0.9305	0.5161	1.6084	0.0738	250.3404	208.1499	0.1397	174.4152	158.9208	0.0006	0	0	0.1335	8.9863	0	11.0789	0.4805	0.7358	0.8868	0.8889	0.746	0.4126	
118-3	118	2010_ca_118_fruit_t.jpg	3	22.1184	33.0406	6.5151	6.5405	5.9944	6.2992	0.9631	0.9201	0.6823	0.6842	0.9972	0.9388	0.9873	0.5446	0	0.05	205.9584	193.7705	0.0833	167.2983	162.1559	0	0	0.071	0	8.2485	7.286	0	0.4476	0.7596	0.8889	0.8868	0.9216	0.4118	
118-4	118	2010_ca_118_fruit_t.jpg	4	22.0861	32.0888	6.604	6.7183	5.8547	6.1214	0.9112	0.8865	0.6769	0.5923	1.1429	0.915	0.9696	0.5194	1.4309	0.0654	210.1288	200.9654	0.0073	165.0235	158.5389	0	0	0	0.0888	12.6653	0	11.8239	0.529	0.7651	0.8804	0.8889	0.8846	0.3957	
118-5	118	2010_ca_118_fruit_t.jpg	5	19.4659	25.2216	6.1976	6.2484	4.6736	5.0419	0.8069	0.7541	0.7459	0.6148	1.2133	0.9132	0.9221	0.5255	1.4849	0.0674	189.7096	201.5303	0.1004	170.8036	161.2005	0.0014	0	0	0.1442	9.8586	0	8.9613	0.4635	0.7424	0.8909	0.8855	0.7538	0.4241	
119-1	119	2010_ca_119_fruit_t.jpg	1	20.9741	28.6578	6.1468	6.1722	5.6515	5.8166	0.9424	0.9194	0.7831	0.5434	1.4411	0.9151	0.975	0.5364	1.1927	0.0522	151.1122	202.4194	0.1147	163.2951	139.4397	0.0002	0	0	0.195	4.5208	0	15.4	0.417	0.7746	0.8894	0.885	0.9171	0.396	
119-2	119	2010_ca_119_fruit_t.jpg	2	28.8724	50.4022	8.9027	8.9535	5.9309	6.8961	0.7702	0.6662	0.776	0.6648	1.1674	0.8329	0.8902	0.5705	0	0.1346	179.5204	230.5886	0.249	7.7393	175.1103	0.0069	0	0	0.1557	6.7509	0	14.1037	0.4678	0.6863	0.8878	0.8857	0.6643	0.4764	
119-3	119	2010_ca_119_fruit_t.jpg	3	24.8481	38.9814	7.5565	7.5819	5.6515	6.1976	0.8174	0.7479	0.763	0.6857	1.1127	0.9028	0.9401	0.5696	1.6592	0.0758	243.2806	225.037	0.1441	179.2003	173.8714	0.0007	0	0	0.1711	5.2259	0	7.6409	0.4221	0.7269	0.8894	0.885	0.7468	0.4547	
119-4	119	2010_ca_119_fruit_t.jpg	4	21.9732	29.5946	6.731	6.8707	4.8514	5.4991	0.8004	0.7208	0.7887	0.4981	1.5833	0.8101	0.9017	0.507	0.1499	0	153.4941	155.932	0	196.922	136.395	0.0005	0	0	0.1997	20.088	0	13.6796	0.4457	0.7037	0.8863	0.8863	0.717	0.4483	
119-5	119	2010_ca_119_fruit_t.jpg	5	21.9832	32.1765	6.731	6.731	5.5372	5.9309	0.8811	0.8226	0.7585	0.6208	1.2219	0.9257	0.9631	0.5582	0.5546	0.021	190.9937	203.84	0.0943	163.8607	156.2903	0.0001	0	0	0.1397	7.4549	0	9.7505	0.4946	0.7468	0.89	0.8878	0.8208	0.4191	
120-1	120	2010_ca_120_fruit_t.jpg	1	15.883	15.0592	5.0546	5.08	3.4036	3.7211	0.7325	0.6734	0.6985	0.7261	0.9619	0.8992	0.8787	0.5491	0	0.0392	243.3328	210.3972	0.1554	175.0949	165.446	0	0	0.0974	0	5.5377	4.1353	0	0.4949	0.7329	0.8917	0.888	0.673	0.4276	
120-2	120	2010_ca_120_fruit_t.jpg	2	13.2189	11.9048	4.1656	4.1783	3.2512	3.4671	0.8298	0.7805	0.753	0.6494	1.1596	0.934	0.9472	0.5547	1.515	0.0691	224.2049	203.237	0.1101	162.9648	166.7286	0.0008	0	0	0.1286	2.8199	0	4.9939	0.4762	0.75	0.8908	0.887	0.7786	0.4313	
120-3	120	2010_ca_120_fruit_t.jpg	3	14.3648	13.2214	4.4577	4.4704	3.3147	3.7592	0.8409	0.7436	0.7407	0.604	1.2264	0.9108	0.936	0.5311	1.5466	0.0706	239.3914	209.1871	0.1543	138.8257	153.6195	0	0	0	0.136	4.9153	0	6.6325	0.473	0.7051	0.8889	0.8889	0.7429	0.442	
120-4	120	2010_ca_120_fruit_t.jpg	4	13.9245	11.685	4.064	4.0894	3.175	3.5433	0.8665	0.7813	0.7531	0.6375	1.1814	0.9007	0.9517	0.5535	1.1133	0.0488	225.4169	209.8755	0.1285	170.1627	170.5352	0.0003	0	0	0.151	5.5468	0	4.5763	0.4767	0.7194	0.8929	0.8889	0.7813	0.4449	
120-5	120	2010_ca_120_fruit_t.jpg	5	17.8062	17.2584	5.3848	5.461	3.5433	4.0894	0.7488	0.658	0.8278	0.4646	1.7817	0.7202	0.8417	0.5008	0	0.1181	128.7759	234.2891	0.2241	162.2715	161.0582	0.0005	0	0	0.1767	15.757	0	15.4755	0.5062	0.6916	0.8952	0.881	0.6568	0.4492	
121-1	121	2010_ca_121_fruit_t.jpg	1	12.4898	9.7987	3.4544	3.5941	3.302	3.4925	0.9717	0.9559	0.6765	0.625	1.0824	0.9558	0.9875	0.4961	0	0.0402	225.0075	167.2685	0.0396	164.7252	130.5332	0	0	0.1435	0	7.0036	4.461	0	0.5745	0.7591	0.8889	0.8851	0.963	0.4192	
121-2	121	2010_ca_121_fruit_t.jpg	2	13.9151	10.5029	3.6703	3.7719	3.429	3.4925	0.9259	0.9343	0.8616	0.6367	1.3533	0.8777	0.9664	0.5196	0.869	0.037	206.6223	164.7224	0.0374	171.2249	157.9363	0	0	0	0.1153	6.4599	0	6.9392	0.5164	0.7883	0.8963	0.8889	0.9391	0.4008	
121-3	121	2010_ca_121_fruit_t.jpg	3	11.0397	7.3005	2.9718	3.2385	2.9718	3.0607	0.9451	1	0.7308	0.5256	1.3902	0.9573	0.9852	0.465	0.2721	0.0057	197.1198	170.3003	0.0218	140.0375	134.4701	0	0	0	0.2293	6.3917	0	8.6929	0.39	0.775	0.8815	0.89	1	0.3997	
121-4	121	2010_ca_121_fruit_t.jpg	4	9.5836	6.2363	2.921	2.9591	2.6543	2.6797	0.9056	0.9087	0.7	0.6696	1.0455	0.9257	0.962	0.5338	0.1679	0.0018	199.8282	178.2745	0.0224	175.5808	152.1935	0	0	0	0.1309	9.1286	0	4.2931	0.4645	0.7905	0.8925	0.883	0.9022	0.3796	
121-5	121	2010_ca_121_fruit_t.jpg	5	10.7851	8.0655	3.1496	3.1496	3.0607	3.1877	1.0121	0.9718	0.7097	0.6169	1.1503	0.9679	0.991	0.535	0.6787	0.0276	217.3232	181.739	0.0632	169.0925	155.7023	0	0	0	0.1101	2.1	0	3.1741	0.498	0.768	0.8889	0.8889	0.9697	0.4029	
122-1	122	2010_ca_122_fruit_t.jpg	1	28.2176	42.7627	8.8138	8.8773	4.0005	5.9055	0.6652	0.4539	0.7363	0.8242	0.8934	0.5873	0.7107	0.6075	0	0.2335	226.3329	238.6244	0.3305	222.8269	31.2235	0	0	0.1662	0	15.6746	12.4957	0	0.5269	0.5388	0.8834	0.8865	0.4513	0.5897	
122-2	122	2010_ca_122_fruit_t.jpg	2	21.6461	30.5312	6.7564	6.7564	5.1308	5.6134	0.8308	0.7594	0.7199	0.5996	1.2006	0.9267	0.9396	0.5448	1.6214	0.0745	215.3286	209.0649	0.134	165.5222	172.3962	0.008	0	0	0.1235	8.8889	0	7.2655	0.4955	0.7302	0.8895	0.8871	0.7594	0.4335	
122-3	122	2010_ca_122_fruit_t.jpg	3	21.0608	28.5322	6.4008	6.5151	4.8641	5.5626	0.8538	0.7599	0.7222	0.6627	1.0898	0.8303	0.9363	0.5333	0	0.1162	250.8808	225.8247	0.2316	166.5939	159.2553	0	0	0.0691	0	14.7735	13.3398	0	0.4406	0.6957	0.8786	0.8837	0.7562	0.4574	
122-4	122	2010_ca_122_fruit_t.jpg	4	21.2602	29.7353	6.4008	6.4008	5.1435	5.715	0.8929	0.8036	0.744	0.6389	1.1646	0.9119	0.9688	0.5432	1.9906	0.0929	250.5628	210.5165	0.1633	175.1688	156.2293	0.0009	0	0	0.1304	5.0067	0	9.1988	0.4889	0.7171	0.8895	0.8846	0.801	0.4485	
122-5	122	2010_ca_122_fruit_t.jpg	5	22.4322	32.2454	6.7564	6.8072	5.4356	5.8293	0.8563	0.8045	0.7444	0.6391	1.1647	0.94	0.9626	0.5489	0.1293	0	217.3946	198.0425	0.0507	168.0723	159.0596	0.0023	0	0	0.1173	5.893	0	6.9103	0.5033	0.7467	0.8906	0.886	0.8066	0.4303	
123-6	123	2010_ca_123-001_fruit_t.jpg	6	11.9664	9.4621	3.7211	3.7592	3.0861	3.2512	0.8649	0.8294	0.7065	0.5768	1.2249	0.9633	0.9705	0.5218	0.9234	0.0395	227.3959	189.753	0.0757	173.6849	149.9172	0.0009	0	0	0.1359	5.651	0	4.1288	0.4883	0.7529	0.8889	0.8807	0.8276	0.4037	
123-7	123	2010_ca_123-001_fruit_t.jpg	7	12.2471	9.9127	3.7846	3.81	2.9972	3.1877	0.8367	0.7919	0.7651	0.6174	1.2391	0.9268	0.9535	0.5447	1.3904	0.0621	223.5003	197.4799	0.1058	163.3887	135.2352	0	0	0	0.1928	3.508	0	5.6455	0.4263	0.752	0.891	0.8868	0.7899	0.4282	
123-8	123	2010_ca_123-001_fruit_t.jpg	8	10.6222	7.7532	3.2512	3.3147	2.8067	2.9337	0.8851	0.8633	0.7109	0.6445	1.103	0.9671	0.9763	0.5226	0.1391	0	223.6598	184.5078	0.0367	160.6761	159.8655	0	0	0	0.1563	2.6522	0	3.2231	0.4372	0.7652	0.8889	0.8889	0.8627	0.4134	
123-9	123	2010_ca_123-001_fruit_t.jpg	9	9.7575	6.4818	2.8575	2.8702	2.6289	2.7813	0.969	0.92	0.72	0.6622	1.0872	0.952	0.9886	0.5335	0.6602	0.0261	225.8703	189.2255	0.063	175.8825	153.454	0.0002	0	0	0.1517	3.1514	0	3.0667	0.4384	0.7523	0.8913	0.8817	0.9213	0.4295	
123-10	123	2010_ca_123-001_fruit_t.jpg	10	12.5888	9.3558	3.556	3.6195	3.3528	3.4417	0.9509	0.9429	0.5357	0.6143	0.8721	0.9864	0.9892	0.4798	0	0	176.432	142.9656	0.0143	175.2762	148.146	0	0	0.087	0	1.8889	4.6937	0	0.4391	0.7778	0.8898	0.8861	0.9375	0.3631	
123-11	123	2010_ca_123-001_fruit_t.jpg	11	8.2376	4.6692	2.6035	2.6035	2.0828	2.1463	0.8244	0.8	0.7561	0.7122	1.0616	0.9437	0.9523	0.5895	1.1856	0.0527	204.9744	185.3959	0.0413	171.2605	170.5562	0.0003	0	0	0.1273	0.8571	0	1.0686	0.4675	0.7738	0.8904	0.8844	0.8025	0.4286	
123-12	123	2010_ca_123-001_fruit_t.jpg	12	12.6465	10.5208	3.7846	3.81	3.1623	3.5179	0.9233	0.8356	0.7416	0.5302	1.3987	0.9476	0.9729	0.5131	0.8923	0.0374	226.5008	188.4727	0.0734	157.4846	162.2828	0	0	0	0.178	3.9928	0	7.7191	0.4513	0.7174	0.8919	0.8839	0.8319	0.4326	
123-13	123	2010_ca_123-001_fruit_t.jpg	13	10.0672	6.9684	2.9845	3.0099	2.7305	2.8829	0.9578	0.9149	0.7489	0.583	1.2847	0.9561	0.9892	0.5372	0.8195	0.034	208.4403	186.8955	0.0599	171.9068	155.5695	0.0009	0	0	0.1601	2.5	0	4.9703	0.4537	0.7522	0.8854	0.8808	0.914	0.4252	
123-14	123	2010_ca_123-001_fruit_t.jpg	14	11.6015	8.9269	3.6703	3.6957	2.9464	3.1496	0.8522	0.8028	0.4256	0.6159	0.691	0.8843	0.9251	0.4804	0	0.0465	225.878	202.1798	0.1114	179.029	148.5419	0.0036	0	0.153	0	9.9352	7.8862	0	0.5363	0.7449	0.8889	0.8846	0.8	0.3995	
123-15	123	2010_ca_123-001_fruit_t.jpg	15	8.6989	5.3842	2.6289	2.6416	2.4765	2.54	0.9615	0.942	0.6908	0.6087	1.1349	0.9835	0.9952	0.5265	0.3143	0.0097	199.0016	170.9688	0.0083	4.9528	148.4682	0	0	0	0.079	1.7286	0	1.2705	0.53	0.7739	0.8851	0.88	0.939	0.4058	
123-1	123	2010_ca_123_fruit_t.jpg	1	12.6565	11.1532	3.6576	3.6576	3.6322	3.7338	1.0208	0.9931	0.7049	0.6528	1.0798	0.9777	0.9904	0.543	0.6875	0.028	206.9567	166.2811	0.0072	164.9	143.9056	0.0012	0	0	0.1098	0.9454	0	2.4599	0.483	0.7782	0.8906	0.8872	0.9913	0.4044	
123-2	123	2010_ca_123_fruit_t.jpg	2	11.5787	9.2482	3.6322	3.6322	3.1115	3.2512	0.8951	0.8566	0.4965	0.6329	0.7845	0.9269	0.9598	0.5056	0	0.0002	197.6943	179.4586	0.0021	171.8162	155.5148	0.0003	0	0.1123	0	7.2275	6.0772	0	0.4727	0.7608	0.8899	0.8818	0.8509	0.3941	
123-3	123	2010_ca_123_fruit_t.jpg	3	17.6148	20.5456	5.461	5.5372	4.5085	4.7117	0.8509	0.8256	0.7209	0.5558	1.2971	0.9609	0.9491	0.5249	0.9298	0.0392	210.6383	188.5129	0.0574	184.7701	146.276	0.0192	0	0	0.1857	5.3135	0	8.4667	0.4313	0.7622	0.8868	0.8868	0.8198	0.4019	
123-4	123	2010_ca_123_fruit_t.jpg	4	13.6777	11.6403	3.937	4.1656	3.6576	3.7973	0.9116	0.929	0.7	0.5129	1.3648	0.9499	0.9899	0.4602	0.2655	0.0051	193.1691	172.5933	0.0141	174.1838	144.4339	0	0	0	0.2505	7.7987	0	10.1835	0.2676	0.7718	0.902	0.8949	0.9274	0.3793	
123-5	123	2010_ca_123_fruit_t.jpg	5	13.6097	12.6898	4.2926	4.318	3.5814	3.6957	0.8559	0.8343	0.6302	0.6598	0.9552	0.9351	0.9475	0.5	0	0.0499	206.3711	185.1393	0.0572	169.8889	164.1598	0	0	0.157	0	8.3966	7.6755	0	0.5395	0.7724	0.8889	0.8854	0.8296	0.3963	
124-6	124	2010_ca_124-001_fruit_t.jpg	6	28.2094	39.0177	7.9629	8.0137	5.5626	6.1087	0.7623	0.6986	0.764	0.555	1.3764	0.7514	0.8533	0.5362	0	0.1147	219.0747	196.3831	0.1394	178.4594	175.5094	0	0	0	0.1449	19.9896	0	12.8921	0.4719	0.7292	0.8906	0.8883	0.7	0.4318	
124-7	124	2010_ca_124-001_fruit_t.jpg	7	22.3685	32.9215	6.9342	6.985	5.3213	5.7531	0.8236	0.7674	0.7729	0.6648	1.1625	0.8967	0.9377	0.5698	1	0.043	197.521	220.8603	0.1541	171.9459	162.9993	0	0	0	0.1603	6.3208	0	10.1621	0.4437	0.7389	0.8907	0.8883	0.7661	0.4397	
124-8	124	2010_ca_124-001_fruit_t.jpg	8	23.3833	35.5325	7.0358	7.112	5.461	6.0706	0.8536	0.7762	0.7942	0.6643	1.1957	0.8841	0.9484	0.5601	0.1563	0	206.6551	201.7691	0	170.2785	158.3979	0.005	0	0	0.2251	7.7275	0	13.0268	0.3912	0.7212	0.8912	0.8889	0.7783	0.4579	
124-9	124	2010_ca_124-001_fruit_t.jpg	9	15.6813	14.9666	4.9784	5.0038	3.3147	3.5941	0.7183	0.6658	0.7781	0.6811	1.1423	0.9097	0.8736	0.5918	1.3203	0.0598	226.5484	197.5725	0.104	159.6356	175.2968	0.004	0	0	0.0975	6.3121	0	4.4148	0.53	0.7376	0.8889	0.8889	0.6667	0.4507	
124-10	124	2010_ca_124-001_fruit_t.jpg	10	20.2526	27.2224	6.6421	6.6548	4.5593	5.0419	0.7576	0.6864	0.7553	0.673	1.1222	0.8799	0.886	0.5585	1.8576	0.0863	234.2933	212.0976	0.1769	5.352	173.4368	0	0	0	0.1269	8.947	0	9.0688	0.4761	0.7222	0.891	0.8854	0.6875	0.4464	
124-1	124	2010_ca_124_fruit_t.jpg	1	28.1432	38.9691	7.9502	8.001	5.5626	6.096	0.7619	0.6997	0.7636	0.5703	1.3389	0.7522	0.853	0.5382	0	0.1146	195.4573	198.994	0.145	193.5943	174.9107	0	0	0	0.1469	19.3695	0	12.7965	0.4667	0.7307	0.8906	0.8906	0.7	0.4311	
124-2	124	2010_ca_124_fruit_t.jpg	2	22.319	32.889	6.9215	6.9723	5.3086	5.7531	0.8251	0.767	0.7743	0.6661	1.1625	0.8957	0.9372	0.5708	0.9739	0.0419	198.8501	220.911	0.1548	172.8717	163.1784	0	0	0	0.1458	6.4049	0	10.135	0.4481	0.7389	0.8883	0.8883	0.7696	0.4417	
124-3	124	2010_ca_124_fruit_t.jpg	3	23.5239	35.4967	7.0231	7.112	5.461	6.0579	0.8518	0.7776	0.7939	0.6709	1.1833	0.8832	0.9483	0.5606	0	0.1087	252.3468	210.3502	0.1608	171.4651	162.5507	0.0094	0	0	0.2214	7.8025	0	13.025	0.3753	0.7227	0.8912	0.8889	0.7818	0.4598	
124-4	124	2010_ca_124_fruit_t.jpg	4	20.2662	27.1798	6.6421	6.6548	4.5593	5.0419	0.7576	0.6864	0.7533	0.673	1.1193	0.88	0.8858	0.5578	1.8445	0.0857	235.1354	212.552	0.1789	6.7109	173.5118	0	0	0	0.1223	9.1641	0	9.044	0.4836	0.7222	0.891	0.8854	0.6875	0.4455	
124-5	124	2010_ca_124_fruit_t.jpg	5	15.6664	14.9545	4.9784	5.0038	3.3147	3.5941	0.7183	0.6658	0.7781	0.6786	1.1466	0.9086	0.8739	0.5918	1.3069	0.059	225.2876	198.8304	0.1057	159.8373	175.4689	0.0042	0	0	0.1085	6.3865	0	4.3181	0.523	0.7376	0.8889	0.8889	0.6667	0.4503	
125-1	125	2010_ca_125_fruit_t.jpg	1	21.8074	31.3927	6.4516	6.5659	5.3975	5.8039	0.8839	0.8366	0.7933	0.6634	1.1958	0.893	0.9698	0.559	0.8911	0.0375	228.4568	217.3238	0.149	167.4766	160.8059	0.0062	0	0	0.1656	5.5548	0	11.25	0.4639	0.7412	0.8734	0.8871	0.8325	0.4463	
125-2	125	2010_ca_125_fruit_t.jpg	2	19.8244	25.8322	5.9944	6.096	4.8006	5.1816	0.85	0.8008	0.7627	0.6631	1.1502	0.919	0.961	0.5606	1.5642	0.0718	233.1907	206.311	0.144	173.7806	149.6315	0.002	0	0	0.1138	4.0958	0	7.6054	0.5147	0.742	0.8935	0.8882	0.8032	0.4432	
