Strain Id	Organization	Strain Type	Cultivation record	Sown seeds	Germinated　seeds	Total mutant	Total harvested seed	Plant Ontology ID	Germination rate(%)	Mutation rate(%)	First flowering date	First fruit harvesting date	Flower to fruit period	Growth Stage:Phenotype	link
TOMJPE3039	University of Tsukuba	EMS mutagenesis lines		1	0	0	12	PO:0001050,SP:0000117,SP:0000141	20	50				fruit : Sterility-Partial sterility, inflorescence : Inflorescence structure-Lots of flowers, leaf production : Leaf morphology-Leaf texture	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=232
TOMJPE3046	University of Tsukuba	EMS mutagenesis lines		1	0	0	0	SP:0000142,SP:0000056,SP:0000032	66.7	25				fruit : Fruit morphology-Other fruit morphology, fruit : Sterility-Full sterility, leaf production : Leaf color-Other leaf color, - : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=225
TOMJPE3051	University of Tsukuba	EMS mutagenesis lines		1	0	0	S	SP:0000022,SP:0000108	60	16.7				leaf production : Leaf morphology-Leaf texture, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=236
TOMJPE3059	University of Tsukuba	EMS mutagenesis lines		1	0	0	0	SP:0000142,SP:0000117,SP:0000101	60	16.7				fruit : Fruit size-Small fruit, fruit : Sterility-Full sterility, inflorescence : Inflorescence structure-Lots of flowers	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=233
TOMJPE3069	University of Tsukuba	EMS mutagenesis lines		1	0	0	5	PO:0007112,SP:0000056,SP:0000022,SP:0000031	50	50				leaf production : Leaf color-Other leaf color, - : Plant size-Small plant, - : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=253
TOMJPE3079	University of Tsukuba	EMS mutagenesis lines		1	0	0	S		20	50				leaf production : Leaf morphology-Leaf texture, - : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=237
TOMJPE3090	University of Tsukuba	EMS mutagenesis lines		1	0	0	0	SP:0000056,SP:0000142,SP:0000031	10	100				fruit : Sterility-Full sterility, leaf production : Leaf color-Other leaf color, - : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=228
TOMJPE3093	University of Tsukuba	EMS mutagenesis lines		1	0	0	S	PO:0001002,PO:0007042,PO:0007112	20	50				fruit : Fruit morphology-Long fruit, - : Plant size-Small plant, - : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=245
TOMJPE3116	University of Tsukuba	EMS mutagenesis lines		1	0	0	22		100	25				leaf production : Leaf morphology-Leaf texture, - : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=229
TOMJPE3135	University of Tsukuba	EMS mutagenesis lines		1	0	0	14	SP:0000022	33.3	100				- : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=235
TOMJPE3142	University of Tsukuba	EMS mutagenesis lines		1	0	0	S	SP:0000022,SP:0000032	10	100				- : Plant habit-Branching, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=268
TOMJPE3151	University of Tsukuba	EMS mutagenesis lines		1	0	0	0	PO:0007112,SP:0000142,SP:0000032,SP:0000108	33.3	100				fruit : Sterility-Full sterility, leaf production : Leaf morphology-Other leaf morphology, - : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=252
TOMJPE3158	University of Tsukuba	EMS mutagenesis lines		3	0	0	S	SP:0000004,SP:0000031	42.9	100				leaf production : Leaf morphology-Leaf texture, - : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=348
TOMJPE3201	University of Tsukuba	EMS mutagenesis lines		1	0	0	3	SP:0000022,SP:0000141	50	20				- : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=337
TOMJPE3221	University of Tsukuba	EMS mutagenesis lines		1	0	0	0	SP:0000054,SP:0000022,SP:0000142	40	25				fruit : Sterility-Full sterility, leaf production : Leaf color-Yellow-green leaf, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=334
TOMJPE3225	University of Tsukuba	EMS mutagenesis lines		1	0	0	S	PO:0007112,SP:0000032,SP:0000022	50	20				- : Plant habit-Branching, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=333
TOMJPE3232	University of Tsukuba	EMS mutagenesis lines		1	0	0	S	SP:0000032,SP:0000022	100	10				- : Plant size-Small plant, - : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=338
TOMJPE3260	University of Tsukuba	EMS mutagenesis lines		3	0	0	S	PO:0007112,SP:0000022,SP:0000032	70	42.9				- : Plant habit-Branching, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=324
TOMJPE3263	University of Tsukuba	EMS mutagenesis lines		2	0	0	S	PO:0007112,PO:0001050,SP:0000056,SP:0000022	40	50				leaf production : Leaf color-Other leaf color, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=322
TOMJPE3268	University of Tsukuba	EMS mutagenesis lines		2	0	0	S	PO:0007112,SP:0000022,SP:0000031,SP:0000007	80	25				- : Plant habit-Internode length, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=346
TOMJPE3271	University of Tsukuba	EMS mutagenesis lines		2	0	0	S	PO:0001002,PO:0007042,SP:0000038,SP:0000032,SP:0000011	40	50				fruit : Fruit morphology-Other fruit morphology, - : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=326
TOMJPE3272	University of Tsukuba	EMS mutagenesis lines		2	0	0	S	SP:0000054,SP:0000032	50	40				leaf production : Leaf color-Yellow-green leaf, - : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=329
TOMJPE3275	University of Tsukuba	EMS mutagenesis lines		1	0	0	0	PO:0001170,SP:0000142,SP:0000008	22.2	50				fruit : Sterility-Full sterility	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=442
TOMJPE3276	University of Tsukuba	EMS mutagenesis lines		1	0	0	S	SP:0000022,SP:0000031	30	33.3				- : Plant habit-Internode length, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=328
TOMJPE3277	University of Tsukuba	EMS mutagenesis lines		1	0	0	18	SP:0000022,SP:0000032,SP:0000108,SP:0000142	70	14.3				fruit : Sterility-Full sterility, leaf production : Leaf morphology-Leaf texture, - : Plant habit-Branching, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=335
TOMJPE3279	University of Tsukuba	EMS mutagenesis lines		1	0	0	0	PO:0007112,PO:0001170,SP:0000142,SP:0000022,SP:0000032	80	12.5				fruit : Sterility-Full sterility, - : Plant habit-Branching, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=325
TOMJPE3280	University of Tsukuba	EMS mutagenesis lines		1	0	0	3	PO:0007112,PO:0001050,PO:0000031,SP:0000022,SP:0000056,SP:0000108,SP:0000031	90	11.1				leaf production : Leaf morphology-Leaf size, leaf production : Leaf color-Other leaf color, - : Plant size-Small plant, - : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=323
TOMJPE3283	University of Tsukuba	EMS mutagenesis lines		1	0	0	0	PO:0001170,SP:0000142,SP:0000022,SP:0000032	70	14.3				fruit : Sterility-Full sterility, - : Plant habit-Branching, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=336
TOMJPE3291	University of Tsukuba	EMS mutagenesis lines		1	0	0	L	SP:0000023,SP:0000117	10	100				inflorescence : Inflorescence structure-Lots of flowers, side shoot : -, - : Plant size-Large plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=440
TOMJPE3293	University of Tsukuba	EMS mutagenesis lines		1	0	0	0	PO:0001170,SP:0000142,SP:0000031	60	16.7				fruit : Sterility-Full sterility, - : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=345
TOMJPE3296	University of Tsukuba	EMS mutagenesis lines		1	0	0	S	SP:0000054,SP:0000022	80	12.5				leaf production : Leaf color-Yellow-green leaf, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=330
TOMJPE3303	University of Tsukuba	EMS mutagenesis lines		1	0	0	S	SP:0000023,SP:0000032	16.7	100				- : Plant habit-Branching, - : Plant size-Large plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=443
TOMJPE3304	University of Tsukuba	EMS mutagenesis lines		2	0	0	S	PO:0007112,SP:0000022,SP:0000031	50	40				- : Plant habit-Internode length, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=332
TOMJPE3307	University of Tsukuba	EMS mutagenesis lines		3	0	0	S	PO:0007112,SP:0000022,SP:0000108,SP:0000032	87.5	42.9				leaf production : Leaf morphology-Leaf texture, - : Plant habit-Branching, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=327
TOMJPE3312	University of Tsukuba	EMS mutagenesis lines		2	0	0	S	SP:0000056,SP:0000042	60	33.3				leaf production : Leaf morphology-Leaf size, leaf production : Leaf color-Other leaf color	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=331
TOMJPE3317	University of Tsukuba	EMS mutagenesis lines		1	0	0	0	PO:0001170,SP:0000142,SP:0000031	40	25				fruit : Sterility-Full sterility, - : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=441
TOMJPE3319	University of Tsukuba	EMS mutagenesis lines		1	0	0	0	PO:0007615,PO:0001170,SP:0000142,SP:0000092	90	11.1				fruit : Sterility-Full sterility, flowering : Flower color-Pale yellow flower	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=436
TOMJPE3320	University of Tsukuba	EMS mutagenesis lines		3	0	0	S	SP:0000092	70	42.9				flowering : Flower color-Pale yellow flower	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=437
TOMJPE3321	University of Tsukuba	EMS mutagenesis lines		8	0	0	S	SP:0000092	90	88.9				flowering : Flower color-Pale yellow flower	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=438
TOMJPE3322	University of Tsukuba	EMS mutagenesis lines		4	0	0	S	SP:0000092	60	66.7				flowering : Flower color-Pale yellow flower	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=439
TOMJPE3327	University of Tsukuba	EMS mutagenesis lines		2	0	0	S	PO:0007112,SP:0000022,SP:0000032	70	28.6				- : Plant habit-Branching, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=347
TOMJPE3331	University of Tsukuba	EMS mutagenesis lines		1	0	0	3	SP:0000022	50	20				- : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=526
TOMJPE3333	University of Tsukuba	EMS mutagenesis lines		1	0	0	6	SP:0000022,SP:0000142	10	100				fruit : Sterility-Full sterility, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=527
TOMJPE3334	University of Tsukuba	EMS mutagenesis lines		2	0	0	9	PO:0001050,SP:0000031,SP:0000108	60	33.3				leaf production : Leaf morphology-Leaf texture, - : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=465
TOMJPE3338	University of Tsukuba	EMS mutagenesis lines		1	0	0	S	SP:0000022,SP:0000032	60	16.7				- : Plant habit-Branching, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=528
TOMJPE3357	University of Tsukuba	EMS mutagenesis lines		1	0	0	S	SP:0000022,SP:0000031	70	14.3				- : Plant size-Small plant, - : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=529
TOMJPE3358	University of Tsukuba	EMS mutagenesis lines		1	0	0	9	SP:0000022,SP:0000141	60	16.7				fruit : Sterility-Partial sterility, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=530
TOMJPE3380	University of Tsukuba	EMS mutagenesis lines		1	0	0	0	PO:0001170,SP:0000022,SP:0000054,SP:0000142	80	12.5				fruit : Sterility-Full sterility, leaf production : Leaf color-Yellow-green leaf, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=460
TOMJPE3382	University of Tsukuba	EMS mutagenesis lines		1	0	0	0	PO:0007112,SP:0000022	100	10				- : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=459
TOMJPE3385	University of Tsukuba	EMS mutagenesis lines		2	0	0	S	SP:0000022,SP:0000011,SP:0000028	90	22.2				fruit : Fruit morphology-Other fruit morphology, leaf production : Leaf color-Variegation, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=469
TOMJPE3387	University of Tsukuba	EMS mutagenesis lines		4	0	0	S	PO:0001050,SP:0000022,SP:0000054	100	40				leaf production : Leaf color-Yellow-green leaf, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=457
TOMJPE3388	University of Tsukuba	EMS mutagenesis lines		1	0	0	0	PO:0001170,SP:0000142,SP:0000092	70	14.3				fruit : Sterility-Full sterility, flowering : Flower color-Pale yellow flower	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=467
TOMJPE3401	University of Tsukuba	EMS mutagenesis lines		1	0	0	S		80	12.5				leaf production : Leaf morphology-Other leaf morphology, - : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=447
TOMJPE3405	University of Tsukuba	EMS mutagenesis lines		4	0	0	S	PO:0007112,SP:0000022,SP:0000031	100	40				- : Plant size-Small plant, - : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=458
TOMJPE3411	University of Tsukuba	EMS mutagenesis lines		1	0	0	3	SP:0000092	100	10				flowering : Flower color-Pale yellow flower	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=468
TOMJPE3417	University of Tsukuba	EMS mutagenesis lines		2	0	0	S	SP:0000092,SP:0000117	70	28.6				flowering : Flower color-Pale yellow flower, inflorescence : Inflorescence structure-Lots of flowers	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=454
TOMJPE3418	University of Tsukuba	EMS mutagenesis lines		2	0	0	S	SP:0000093,SP:0000032	50	40				flowering : Flower color-Strong yellow flower, - : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=453
TOMJPE3420	University of Tsukuba	EMS mutagenesis lines		3	0	0	S	PO:0007615,SP:0000032,SP:0000056,SP:0000092	70	42.9				leaf production : Leaf color-Other leaf color, flowering : Flower color-Pale yellow flower, - : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=466
TOMJPE3427	University of Tsukuba	EMS mutagenesis lines		1	0	0	S	PO:0001002,PO:0007042,SP:0000023,SP:0000011	40	25				fruit : Fruit morphology-Other fruit morphology, - : Plant size-Large plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=478
TOMJPE3428	University of Tsukuba	EMS mutagenesis lines		1	0	0	0	PO:0001170,SP:0000142,SP:0000023	50	20				fruit : Sterility-Full sterility, - : Plant size-Large plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=479
TOMJPE3433	University of Tsukuba	EMS mutagenesis lines		1	0	0	8	SP:0000022,SP:0000032	10	100				- : Plant habit-Branching, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=531
TOMJPE3436	University of Tsukuba	EMS mutagenesis lines		1	0	0	S	PO:0007112,SP:0000022,SP:0000031	11.1	100				- : Plant habit-Internode length, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=532
TOMJPE3442	University of Tsukuba	EMS mutagenesis lines		1	0	0	11	SP:0000031	30	33.3				- : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=461
TOMJPE3443	University of Tsukuba	EMS mutagenesis lines		4	0	0	S	SP:0000032,SP:0000092	90	44.4				flowering : Flower color-Pale yellow flower, - : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=463
TOMJPE3445	University of Tsukuba	EMS mutagenesis lines		4	0	0	0	PO:0001050,PO:0007615,PO:0001170,SP:0000142,SP:0000004,SP:0000091	50	100				fruit : Sterility-Full sterility, leaf production : Leaf color-Variegation, flowering : Flower color-White flower	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=448
TOMJPE3451	University of Tsukuba	EMS mutagenesis lines		2	0	0	0	PO:0001050,PO:0001170,SP:0000054,SP:0000142	80	25				fruit : Sterility-Full sterility, leaf production : Leaf color-Yellow-green leaf	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=456
TOMJPE3452	University of Tsukuba	EMS mutagenesis lines		1	0	0	0	SP:0000142,SP:0000054	80	12.5				fruit : Sterility-Full sterility, leaf production : Leaf color-Yellow-green leaf	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=455
TOMJPE3453	University of Tsukuba	EMS mutagenesis lines		4	0	0	S		50	80				flowering : Flower color-Pale yellow flower	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=462
TOMJPE3492	University of Tsukuba	EMS mutagenesis lines		1	0	0	15		88.9	12.5				- : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=449
TOMJPE3499	University of Tsukuba	EMS mutagenesis lines		1	0	0	0	PO:0007112	100	10				leaf production : Leaf color-Other leaf color, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=451
TOMJPE3500	University of Tsukuba	EMS mutagenesis lines		1	0	0	0	PO:0001170	50	20				fruit : Sterility-Full sterility, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=450
TOMJPE3502	University of Tsukuba	EMS mutagenesis lines		1	0	0	8		100	10				side shoot : -	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=476
TOMJPE3509	University of Tsukuba	EMS mutagenesis lines		1	0	0	S		60	16.7				- : Plant size-Small plant, - : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=452
TOMJPE3513	University of Tsukuba	EMS mutagenesis lines		1	0	0	0	PO:0001050,PO:0001170	20	50				fruit : Sterility-Full sterility, leaf production : Leaf morphology-Leaf texture, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=464
TOMJPE3518	University of Tsukuba	EMS mutagenesis lines		2	0	0	S		80	25				leaf production : Leaf color-Yellow-green leaf, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=475
TOMJPE3523	University of Tsukuba	EMS mutagenesis lines		1	0	0	S		100	10				- : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=472
TOMJPE3525	University of Tsukuba	EMS mutagenesis lines		1	0	0	S		80	12.5				fruit : Fruit morphology-Other fruit morphology, leaf production : Leaf color-Yellow-green leaf	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=477
TOMJPE3534	University of Tsukuba	EMS mutagenesis lines		1	0	0	0	PO:0007112,PO:0001170	70	14.3				fruit : Sterility-Full sterility, - : Plant size-Small plant, - : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=470
TOMJPE3541	University of Tsukuba	EMS mutagenesis lines		1	0	0	M		70	14.3				- : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=471
TOMJPE3564	University of Tsukuba	EMS mutagenesis lines		1	0	0	7		70	14.3				- : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=473
TOMJPE3572	University of Tsukuba	EMS mutagenesis lines		3	0	0	S	PO:0001050	90	33.3				leaf production : Leaf color-Yellow-green leaf	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=474
TOMJPE3595	University of Tsukuba	EMS mutagenesis lines		1	0	0	S		60	16.7				- : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=524
TOMJPE3607	University of Tsukuba	EMS mutagenesis lines		1	0	0	S		50	100				- : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=489
TOMJPE3609	University of Tsukuba	EMS mutagenesis lines		1	0	0	S		80	25				- : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=490
TOMJPE3615	University of Tsukuba	EMS mutagenesis lines		1	0	0	19		60	16.7				- : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=517
TOMJPE3617	University of Tsukuba	EMS mutagenesis lines		1	0	0	7		100	10				- : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=518
TOMJPE3621	University of Tsukuba	EMS mutagenesis lines		1	0	0	11		70	14.3				- : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=488
TOMJPE3648	University of Tsukuba	EMS mutagenesis lines		2	0	0	S		87.5	28.6				leaf production : Leaf color-Yellow-green leaf, - : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=486
TOMJPE3652	University of Tsukuba	EMS mutagenesis lines		1	0	0	S		50	20				- : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=493
TOMJPE3662	University of Tsukuba	EMS mutagenesis lines		1	0	0	0	PO:0001170	50	20				fruit : Sterility-Full sterility, leaf production : Leaf morphology-Other leaf morphology	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=481
TOMJPE3665	University of Tsukuba	EMS mutagenesis lines		1	0	0	M		83.3	20				- : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=495
TOMJPE3675	University of Tsukuba	EMS mutagenesis lines		3	0	0	S	PO:0001050	40	75				- : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=497
TOMJPE3679	University of Tsukuba	EMS mutagenesis lines		1	0	0	4		80	12.5				leaf production : Leaf color-Yellow-green leaf	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=516
TOMJPE3688	University of Tsukuba	EMS mutagenesis lines		1	0	0	19	PO:0007112	70	14.3				- : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=507
TOMJPE3690	University of Tsukuba	EMS mutagenesis lines		1	0	0	15		90	11.1				- : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=522
TOMJPE3695	University of Tsukuba	EMS mutagenesis lines		1	0	0	0	PO:0007112,PO:0001050	80	12.5				leaf production : Leaf color-Yellow-green leaf, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=519
TOMJPE3699	University of Tsukuba	EMS mutagenesis lines		1	0	0	S		60	16.7				- : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=492
TOMJPE3709	University of Tsukuba	EMS mutagenesis lines		1	0	0	S		100	33.3				flowering : Flowering timing-Early, - : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=483
TOMJPE3724	University of Tsukuba	EMS mutagenesis lines		1	0	0	S		80	12.5				- : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=510
TOMJPE3734	University of Tsukuba	EMS mutagenesis lines		2	0	0	M		100	20				- : Plant size-Small plant, - : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=512
TOMJPE3736	University of Tsukuba	EMS mutagenesis lines		1	0	0	0	PO:0001050,PO:0001170	100	10				fruit : Sterility-Full sterility, leaf production : Leaf morphology-Other leaf morphology, - : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=511
TOMJPE3737	University of Tsukuba	EMS mutagenesis lines		3	0	0	14	PO:0007112,PO:0001002,PO:0007042	70	42.9				- : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=500
TOMJPE3742	University of Tsukuba	EMS mutagenesis lines		1	0	0	S		80	12.5				- : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=515
TOMJPE3754	University of Tsukuba	EMS mutagenesis lines		1	0	0	S		85.7	16.7				- : Plant habit-Branching, - : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=480
TOMJPE3765	University of Tsukuba	EMS mutagenesis lines		2	0	0	S		100	20				- : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=491
TOMJPE3778	University of Tsukuba	EMS mutagenesis lines		1	0	0	S		90	11.1				- : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=514
TOMJPE3810	University of Tsukuba	EMS mutagenesis lines		3	0	0	6	PO:0001050	70	42.9				leaf production : Leaf morphology-Leaf texture, - : Plant size-Small plant, - : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=484
TOMJPE3813	University of Tsukuba	EMS mutagenesis lines		1	0	0	4		30	33.3				- : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=494
TOMJPE3816	University of Tsukuba	EMS mutagenesis lines		1	0	0	M		40	25				- : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=506
TOMJPE3826	University of Tsukuba	EMS mutagenesis lines		1	0	0	L	PO:0001002,PO:0007042	50	20				fruit : Fruit morphology-Long fruit, - : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=501
TOMJPE3837	University of Tsukuba	EMS mutagenesis lines		2	0	0	S		30	66.7				- : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=487
TOMJPE3848	University of Tsukuba	EMS mutagenesis lines		1	0	0	S	PO:0007112,PO:0001170	100	100				- : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=505
TOMJPE3858	University of Tsukuba	EMS mutagenesis lines		1	0	0	S		30	33.3				- : Plant size-Small plant, - : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=482
TOMJPE3871	University of Tsukuba	EMS mutagenesis lines		1	0	0	S		70	14.3				- : Plant size-Small plant	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=508
TOMJPE3875	University of Tsukuba	EMS mutagenesis lines		1	0	0	S		40	25				- : Plant habit-Branching	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=513
TOMJPE3884	University of Tsukuba	EMS mutagenesis lines		2	0	0	S		100	20				- : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=521
TOMJPE3899	University of Tsukuba	EMS mutagenesis lines		1	0	0	L		100	10				- : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=523
TOMJPE3908	University of Tsukuba	EMS mutagenesis lines		1	0	0	0	PO:0001050,PO:0007112,PO:0001170	100	33.3				fruit : Sterility-Full sterility, leaf production : Leaf morphology-Leaf texture, - : Plant habit-Internode length	http://tomatoma.nbrp.jp/strainDetailAction.do?mutantNo=485
