	Tomato Analyzer - Shape Individual Data																																					
	Plot #	image files	Fruit	Perimeter (cm)	  Area (cm2)	  Width Mid-height (cm)	  Maximum Width (cm)	  Height Mid-width (cm)	  Maximum Height (cm)	  Fruit Shape Index External.1	  Fruit Shape Index External.2	  Proximal Fruit Blockiness (20%)	  Distal Fruit Blockiness (80%)	  Fruit Shape Triangle	  Ellipsoid	  Circular	  Rectangular	  Heart Shape	  Shoulder Height	  Proximal Angle Micro (2%)	  Proximal Angle Macro (20%)	  Proximal Indentation Area (cm2)	  Distal Angle Micro (2%)	  Distal Angle Macro (20%)	  Distal Indentation Area (cm2)	  Distal End Protrusion	  Obovoid	  Ovoid	  V. Asymmetry	  H. Asymmetry.ob	  H. Asymmetry.ov	  Width Widest Pos	  Eccentricity	  Proximal Eccentricity	  Distal Eccentricity	  Fruit Shape Index Internal	  Eccentricity Area Index	comment
unique#	Plot #	image files	Fruit	SP:0000087|unit:centimeter	SP:0000085|unit:square centimeter	SP:0000133|unit:centimeter	SP:0000134|unit:centimeter	SP:0000135|unit:centimeter	SP:0000136|unit:centimeter	SP:0000040	SP:0000046	SP:0000139	SP:0000145	SP:0000049	SP:0000067	SP:0000050	SP:0000068	SP:0000062	SP:0000154|unit:centimeter	SP:0000369	SP:0000370	SP:0000079|unit:square centimeter	SP:0000155	SP:0000160	SP:0000076|unit:square centimeter	SP:0000077	SP:0000059	SP:0000060	SP:0000066	SP:0000161	SP:0000162	SP:0000384	SP:0000058	SP:0000064	SP:0000063	SP:0000048	SP:0000164	
8683-3	8683	2010_oh_8683_fruit-t.jpg	3	18.3087	23.1754	4.7752	4.7752	5.6642	5.8166	1.2181	1.1862	0.8723	0.8511	1.025	0.964	0.9243	0.5764	.	0.0175	196.5752	92.4793	0.0181	172.7358	90.4034	0	0	0	0.0982	0.0342	0	0.0322	0.5197	0.7719	0.8889	0.88	1.1733	0.4228	 
8683-4	8683	2010_oh_8683_fruit-t.jpg	4	18.2389	23.1619	5.4864	5.5118	4.9784	5.2324	0.9493	0.9074	0.8657	0.7731	1.1198	0.9761	0.9701	0.5134	.	0.0316	215.4987	118.4937	0.0373	175.807	105.2508	0.0008	0.0067	0	0.1411	0.0249	0	0.0395	0.4806	0.761	0.8914	0.8864	0.907	0.413	 
8683-5	8683	2010_oh_8683_fruit-t.jpg	5	17.5267	21.6696	5.2324	5.2324	4.9022	5.08	0.9709	0.9369	0.8738	0.7961	1.0976	0.9742	0.9728	0.5352	.	0.0225	195.5229	116.399	0.0327	182.8241	109.2233	0	0	0	0.1393	0.0227	0	0.0376	0.495	0.7638	0.8889	0.8786	0.9268	0.4171	 
8683-6	8683	2010_oh_8683_fruit-t.jpg	6	17.4969	21.3483	5.1054	5.1816	4.9784	5.2324	1.0098	0.9751	0.8408	0.796	1.0562	0.9758	0.9708	0.5104	.	0.017	211.4176	111.8353	0.0236	181.8513	108.9886	0	0	0	0.1038	0.0393	0	0.0309	0.4806	0.761	0.8914	0.8864	0.975	0.4076	 
8683-7	8683	2010_oh_8683_fruit-t.jpg	7	17.7237	21.5083	4.6228	4.699	5.715	5.842	1.2432	1.2363	0.8571	0.8022	1.0685	0.9691	0.9222	0.4926	.	0.0219	201.5582	102.787	0.0318	170.6849	81.1456	0	0	0	0.0843	0.0421	0	0.0546	0.513	0.7773	0.89	0.8812	1.2361	0.3961	 
8683-8	8683	2010_oh_8683_fruit-t.jpg	8	16.2433	18.0948	4.1656	4.191	5.1562	5.4356	1.297	1.2378	0.8902	0.7805	1.1406	0.9592	0.9164	0.5197	.	0.0235	210.6532	97.5906	0.0774	165.8366	75.6058	0	0	0	0.125	0.0454	0	0.0444	0.4813	0.7512	0.8939	0.8791	1.2308	0.4175	 
8683-9	8683	2010_oh_8683_fruit-t.jpg	9	13.9301	12.6458	3.81	3.8862	3.9624	4.0894	1.0523	1.04	0.8533	0.8133	1.0492	0.9834	0.9706	0.5047	.	0.0086	192.6925	111.7488	0.0112	169.136	95.8459	0	0	0	0.0752	0.0229	0	0.024	0.5086	0.8	0.9143	0.8828	1.0667	0.3845	 
8684-1	8684	2010_oh_8684_fruit-t.jpg	1	20.8863	27.4535	5.461	5.5626	5.9436	6.223	1.1187	1.0884	0.9023	0.7814	1.1548	0.9653	0.9513	0.5341	.	0.0234	202.7804	110.8569	0.0367	165.3828	96.7047	0	0	0	0.1765	0.0319	0	0.0664	0.4235	0.7459	0.8835	0.8626	1.0964	0.4424	 
8684-2	8684	2010_oh_8684_fruit-t.jpg	2	18.8424	24.8522	5.1816	5.2324	5.7404	5.969	1.1408	1.1078	0.8824	0.7941	1.1111	0.9695	0.9456	0.5017	.	0.0149	214.1431	109.3526	0.0148	170.0636	88.1042	0	0	0	0.1328	0.0478	0	0.0548	0.4511	0.7692	0.8911	0.8867	1.1111	0.4055	 
8684-3	8684	2010_oh_8684_fruit-t.jpg	3	18.0172	22.7432	5.0292	5.1054	5.3848	5.588	1.0945	1.0707	0.9141	0.7677	1.1908	0.9653	0.9547	0.5109	.	0.025	212.8329	118.248	0.057	168.4108	89.61	0	0	0	0.2061	0.0229	0	0.0618	0.3909	0.7671	0.8936	0.8842	1.0633	0.4086	 
8684-4	8684	2010_oh_8684_fruit-t.jpg	4	17.5703	21.7006	4.7244	4.7498	5.4356	5.5626	1.1711	1.1505	0.8925	0.8172	1.0921	0.9698	0.9417	0.5319	.	0.0114	189.3256	99.5214	0.0244	190.1197	88.0703	0	0	0	0.1616	0.0231	0	0.0331	0.4292	0.7798	0.8901	0.8854	1.1486	0.4125	 
8684-5	8684	2010_oh_8684_fruit-t.jpg	5	17.186	20.9974	5.0038	5.0038	5.0292	5.2324	1.0457	1.0051	0.8223	0.8325	0.9878	0.9818	0.9771	0.5271	.	0.0221	206.9359	100.4312	0.0286	190.1469	111.3495	0.0086	0.0203	0.1247	0	0.0102	0.0159	0	0.5194	0.7707	0.8876	0.8876	1.0128	0.4052	 
8684-6	8684	2010_oh_8684_fruit-t.jpg	6	16.817	19.9645	4.6228	4.6482	5.1308	5.2324	1.1257	1.1099	0.9011	0.7857	1.1469	0.9702	0.9516	0.549	.	0.0146	206.4917	109.1074	0.0217	182.1751	89.6763	0	0	0	0.1777	0.0072	0	0.0468	0.4223	0.7805	0.8889	0.884	1.1111	0.4152	 
8684-7	8684	2010_oh_8684_fruit-t.jpg	7	17.5405	21.3071	4.4196	4.4704	5.6642	5.8166	1.3011	1.2816	0.8851	0.8333	1.0621	0.9677	0.9103	0.5502	.	0.0218	213.364	87.0893	0.0551	176.4336	78.9362	0	0	0	0.1412	0.0132	0	0.026	0.4192	0.7719	0.8889	0.88	1.2754	0.4224	 
8684-8	8684	2010_oh_8684_fruit-t.jpg	8	17.1675	20.5387	4.5212	4.572	5.4864	5.6134	1.2278	1.2135	0.8146	0.8427	0.9667	0.9731	0.9253	0.5171	.	0.0181	212.0558	79.9255	0.027	185.6278	89.1011	0	0	0.1537	0	0.0228	0.0282	0	0.5475	0.7818	0.8912	0.8866	1.2113	0.3974	 
8684-9	8684	2010_oh_8684_fruit-t.jpg	9	16.6892	19.4832	4.572	4.5974	5.207	5.2832	1.1492	1.1389	0.8667	0.7833	1.1064	0.9741	0.9466	0.5236	.	0.0144	201.313	96.7406	0.0523	173.1933	91.2491	0	0	0	0.1514	0.0071	0	0.0361	0.4663	0.7826	0.8901	0.8804	1.125	0.3933	 
8685-1	8685	2010_oh_8685_fruit-t.jpg	1	19.1087	24.5277	5.0038	5.1816	5.8674	6.096	1.1765	1.1726	0.9442	0.7208	1.3099	0.9524	0.9282	0.4971	.	0.0274	190.3888	113.5281	0.0626	165.5993	76.8687	0	0	0	0.2423	0.0336	0	0.1076	0.3792	0.7699	0.8846	0.8889	1.1795	0.407	 
8685-2	8685	2010_oh_8685_fruit-t.jpg	2	18.5888	21.6954	3.8354	3.9624	6.4008	6.5278	1.6474	1.6689	0.9603	0.8609	1.1154	0.9398	0.8268	0.5753	.	0.0175	207.2867	70.2587	0.0223	168.9425	61.9392	0	0	0	0.0386	0.0226	0	0.0814	0.607	0.7813	0.8889	0.885	1.6667	0.4395	 
8685-3	8685	2010_oh_8685_fruit-t.jpg	3	17.9418	21.5322	4.445	4.4704	5.7912	5.969	1.3352	1.3029	0.88	0.7771	1.1324	0.9625	0.9007	0.5277	.	0.0234	227.9401	90.0184	0.0282	161.9325	73.8687	0	0	0	0.1331	0.0234	0	0.0555	0.5064	0.7778	0.8922	0.8878	1.3188	0.409	 
8685-4	8685	2010_oh_8685_fruit-t.jpg	4	17.5297	20.4451	3.9624	3.9878	5.8166	5.9944	1.5032	1.4679	0.9551	0.859	1.1119	0.9469	0.8651	0.6101	.	0.0212	199.9926	82.7478	0.0514	167.5535	71.1112	0	0	0	0.0926	0.0264	0	0.0508	0.5424	0.7745	0.8922	0.8878	1.4677	0.4407	 
8685-5	8685	2010_oh_8685_fruit-t.jpg	5	16.9309	19.3083	4.1656	4.2164	5.6642	5.7658	1.3675	1.3598	0.8476	0.8049	1.053	0.9602	0.8909	0.5407	.	0.0088	172.0052	78.8077	0.0164	165.8104	76.1447	0	0	0	0.0828	0.0271	0	0.0392	0.5286	0.7788	0.8889	0.88	1.3538	0.3996	 
8685-6	8685	2010_oh_8685_fruit-t.jpg	6	18.047	20.1761	4.1148	4.191	6.0198	6.1214	1.4606	1.463	0.8086	0.8457	0.9562	0.9611	0.8649	0.5148	.	0.0019	188.2331	62.6027	0.0051	152.0858	81.0291	0	0	0.1539	0	0.0301	0.0489	0	0.5714	0.7917	0.9048	0.8796	1.4844	0.3892	 
8685-7	8685	2010_oh_8685_fruit-t.jpg	7	16.5666	18.6877	4.7752	4.8006	4.5212	4.8514	1.0106	0.9468	0.9149	0.766	1.1944	0.9623	0.9622	0.5352	.	0.05	208.4066	128.0009	0.1322	175.2706	103.1698	0	0	0	0.1843	0.0274	0	0.0654	0.445	0.7474	0.8931	0.8875	0.9467	0.4225	 
8685-8	8685	2010_oh_8685_fruit-t.jpg	8	15.7368	16.6755	3.8862	4.0894	4.7752	5.1054	1.2484	1.2288	0.9935	0.7843	1.2667	0.9474	0.8998	0.4817	.	0.0149	201.507	111.4817	0.0178	168.1841	75.5669	0	0	0	0.279	0.0798	0	0.0998	0.3035	0.75	0.8982	0.8824	1.25	0.453	 
8685-9	8685	2010_oh_8685_fruit-t.jpg	9	15.6373	15.4548	3.7846	3.8862	4.9022	5.08	1.3072	1.2953	0.906	0.745	1.2162	0.9641	0.9034	0.4694	.	0.0137	196.3632	100.4686	0.0184	166.9267	73.3327	0	0	0	0.2245	0.0526	0	0.0705	0.3836	0.794	0.924	0.8827	1.3621	0.3991	 
8686-1	8686	2010_oh_8686_fruit-t.jpg	1	17.9382	22.3245	4.7244	4.7752	5.5118	5.715	1.1968	1.1667	0.9194	0.8172	1.125	0.9634	0.9336	0.5376	.	0.0314	229.0037	106.9743	0.0873	170.1668	81.4942	0	0	0	0.1498	0.0353	0	0.0441	0.4089	0.7679	0.8958	0.8821	1.1622	0.4222	 
8686-2	8686	2010_oh_8686_fruit-t.jpg	2	17.5503	21.9458	4.8768	4.953	5.4864	5.5372	1.1179	1.125	0.8698	0.8073	1.0774	0.978	0.9485	0.481	.	0.0092	189.5642	101.546	0.0123	168.8342	97.3465	0	0	0	0.1337	0.0475	0	0.0514	0.4771	0.7926	0.8912	0.8866	1.1316	0.3964	 
8686-3	8686	2010_oh_8686_fruit-t.jpg	3	18.2241	23.1193	5.1054	5.1308	5.4864	5.715	1.1139	1.0746	0.8607	0.7662	1.1234	0.9687	0.9517	0.5113	.	0.0267	218.3348	101.5296	0.0407	166.063	92.0925	0	0	0	0.1745	0.0461	0	0.0443	0.4311	0.7679	0.8912	0.8866	1.075	0.3968	 
8686-4	8686	2010_oh_8686_fruit-t.jpg	4	17.2234	20.9432	4.7244	4.7244	5.3086	5.3848	1.1398	1.1237	0.8925	0.8118	1.0993	0.9716	0.9507	0.5435	.	0.0071	192.6416	107.5711	0.012	171.5008	90.6617	0	0	0	0.1244	0.0247	0	0.036	0.4811	0.7867	0.8925	0.883	1.1216	0.4056	 
8686-5	8686	2010_oh_8686_fruit-t.jpg	5	17.1911	20.74	4.6228	4.6482	5.461	5.5118	1.1858	1.1813	0.8791	0.7967	1.1034	0.9748	0.9389	0.5165	.	0.0115	202.2258	98.4932	0.0068	168.0274	85.4322	0	0	0	0.1426	0.0168	0	0.0312	0.4747	0.787	0.8901	0.8808	1.1806	0.4019	 
8686-6	8686	2010_oh_8686_fruit-t.jpg	6	17.424	21.0664	4.7752	4.8006	5.0292	5.3086	1.1058	1.0532	0.8936	0.8191	1.0909	0.9689	0.9493	0.5394	.	0.0335	221.9364	110.3409	0.0374	161.9349	97.785	0	0	0	0.1844	0.0278	0	0.0403	0.4306	0.7596	0.8927	0.8876	1.0533	0.4299	 
8686-7	8686	2010_oh_8686_fruit-t.jpg	7	18.4624	21.0632	4.6736	4.7752	5.2832	5.3594	1.1223	1.1304	0.9293	0.8098	1.1477	0.9686	0.949	0.5389	.	0.0081	192.3159	107.2788	0.0116	170.2233	89.4952	0	0	0	0.1803	0.0174	0	0.0425	0.4228	0.8	0.918	0.875	1.1667	0.418	 
8686-8	8686	2010_oh_8686_fruit-t.jpg	8	17.0238	20.4619	4.572	4.6228	5.4102	5.5118	1.1923	1.1833	0.8833	0.7944	1.1119	0.969	0.9353	0.5174	.	0.0161	213.4317	99.7029	0.0438	192.2756	83.3787	0.0057	0.0129	0	0.1607	0.033	0	0.043	0.4424	0.7778	0.8842	0.8796	1.1667	0.4009	 
8686-9	8686	2010_oh_8686_fruit-t.jpg	9	16.1602	18.4896	4.6228	4.6228	4.953	5.0546	1.0934	1.0714	0.8407	0.8022	1.0479	0.9801	0.9661	0.5182	.	0.0183	217.2147	101.2525	0.0359	168.3581	100.3094	0	0	0	0.0952	0.0118	0	0.0153	0.5075	0.7778	0.8902	0.88	1.0694	0.3923	 
8687-1	8687	2010_oh_8687_fruit-t.jpg	1	19.9092	27.6954	5.2832	5.3086	6.0706	6.2484	1.177	1.149	0.8942	0.8413	1.0629	0.9691	0.9389	0.5602	.	0.0224	219.7251	94.034	0.0266	179.2533	91.1452	0	0	0	0.1759	0.0109	0	0.0312	0.4268	0.7755	0.892	0.8837	1.1446	0.423	 
8687-2	8687	2010_oh_8687_fruit-t.jpg	2	19.629	27.1245	5.6642	5.6896	5.715	5.8928	1.0357	1.009	0.8834	0.7713	1.1453	0.972	0.9682	0.5268	.	0.0259	208.7203	111.3723	0.0343	173.326	92.7868	0	0	0	0.1518	0.0211	0	0.048	0.4784	0.7706	0.89	0.8812	1.0114	0.4148	 
8687-3	8687	2010_oh_8687_fruit-t.jpg	3	18.5612	23.9825	5.1308	5.1816	5.5118	5.7658	1.1127	1.0743	0.8218	0.8564	0.9595	0.9765	0.9543	0.4979	.	0.011	199.7944	96.9891	0.014	175.4622	106.9535	0	0	0.1525	0	0.0572	0.0615	0	0.5419	0.7611	0.8912	0.8821	1.075	0.4186	 
8687-4	8687	2010_oh_8687_fruit-t.jpg	4	18.1917	22.7554	5.1308	5.1562	5.3594	5.6134	1.0887	1.0446	0.8663	0.7525	1.1513	0.9724	0.9484	0.4622	.	0.0295	216.4495	113.0151	0.053	172.6198	85.6064	0	0	0	0.151	0.0615	0	0.0669	0.457	0.7636	0.8889	0.8842	1.05	0.4014	 
8687-5	8687	2010_oh_8687_fruit-t.jpg	5	17.6247	21.8361	4.7752	4.8514	5.4864	5.5626	1.1466	1.1489	0.883	0.7926	1.1141	0.9742	0.9429	0.5144	.	0.0114	198.3167	102.9689	0.0083	172.6979	85.7873	0	0	0	0.1996	0.019	0	0.0407	0.3973	0.789	0.8912	0.8866	1.1467	0.4013	 
8687-6	8687	2010_oh_8687_fruit-t.jpg	6	16.7698	19.9271	4.6736	4.699	5.2324	5.334	1.1351	1.1196	0.837	0.837	1	0.975	0.9578	0.5227	.	0.0145	200.2592	105.3148	0.022	177.3558	99.7409	0	0	0.1121	0	0.0236	0.0292	0	0.4857	0.7847	0.8913	0.8865	1.1233	0.3911	 
8687-7	8687	2010_oh_8687_fruit-t.jpg	7	17.1885	20.7206	4.7752	4.7752	5.334	5.4102	1.133	1.117	0.8511	0.8298	1.0256	0.9776	0.9574	0.5214	.	0.0171	221.1666	98.1812	0.0258	176.2819	106.395	0	0	0.1417	0	0.0222	0.0273	0	0.5117	0.7925	0.8936	0.8889	1.12	0.3838	 
8687-8	8687	2010_oh_8687_fruit-t.jpg	8	17.6719	22.0251	4.9784	5.0292	5.1562	5.3086	1.0556	1.0357	0.8469	0.8673	0.9765	0.9743	0.9644	0.5401	.	0.0239	208.4992	98.4102	0.0501	172.649	108.8283	0	0	0.0775	0	0.0231	0.0267	0	0.4545	0.7692	0.8889	0.8791	1.0256	0.4258	 
8687-9	8687	2010_oh_8687_fruit-t.jpg	9	17.5938	21.1354	4.318	4.3434	5.6642	5.842	1.345	1.3118	0.8941	0.8471	1.0556	0.9614	0.9003	0.5817	.	0.0196	217.5988	85.0286	0.0302	173.9963	81.2333	0.0003	0.0092	0	0.1217	0.0065	0	0.0262	0.4783	0.7686	0.8844	0.88	1.2941	0.4262	 
8688-1	8688	2010_oh_8688_fruit-t.jpg	1	17.5503	21.1787	4.5466	4.5466	5.588	5.7658	1.2682	1.2291	0.8547	0.8101	1.0552	0.9703	0.9185	0.5148	.	0.0175	201.6638	85.3609	0.0302	168.4234	87.8797	0	0	0	0.1168	0.0251	0	0.0377	0.5	0.7788	0.898	0.8844	1.2394	0.4021	 
8688-2	8688	2010_oh_8688_fruit-t.jpg	2	17.3522	20.7677	4.6736	4.6736	5.2324	5.3848	1.1522	1.1196	0.8696	0.8043	1.0811	0.9722	0.9424	0.5307	.	0.0236	224.8888	102.8228	0.0326	177.4902	89.1432	0	0	0	0.1205	0.028	0	0.0352	0.4906	0.7773	0.8913	0.8865	1.1233	0.4158	 
8688-3	8688	2010_oh_8688_fruit-t.jpg	3	17.1772	19.7329	4.4704	4.5974	5.1816	5.4102	1.1768	1.1591	0.8977	0.8011	1.1206	0.968	0.9334	0.4989	.	0.0271	205.0019	98.1493	0.0347	165.9765	84.491	0	0	0	0.1117	0.036	0	0.047	0.5157	0.7925	0.9282	0.8842	1.2	0.396	 
8688-4	8688	2010_oh_8688_fruit-t.jpg	4	17.0212	19.2787	4.4196	4.4196	5.2832	5.4102	1.2241	1.1954	0.8333	0.7989	1.0432	0.9731	0.9261	0.531	.	0.0134	211.2837	91.9181	0.0107	185.746	86.822	0.0037	0.0067	0	0.1236	0.0093	0	0.0211	0.4911	0.783	0.8973	0.883	1.2206	0.4066	 
8688-5	8688	2010_oh_8688_fruit-t.jpg	5	15.8939	17.6193	4.3434	4.3434	4.953	5.08	1.1696	1.1404	0.848	0.8246	1.0284	0.9716	0.9456	0.5273	.	0.0389	222.6874	102.0149	0.0831	174.63	92.7156	0.0011	0.0073	0.092	0	0.0165	0.0221	0	0.47	0.7739	0.8902	0.88	1.1324	0.3977	 
8688-6	8688	2010_oh_8688_fruit-t.jpg	6	16.4229	17.7458	4.3688	4.4196	4.699	4.9276	1.1149	1.0756	0.8837	0.843	1.0483	0.9713	0.9569	0.5536	.	0.0194	166.6122	102.4727	0.0291	178.3988	98.6889	0.0051	0.0222	0.1176	0	0.0287	0.0161	0	0.5146	0.7876	0.9212	0.8889	1.1014	0.4011	 
8688-7	8688	2010_oh_8688_fruit-t.jpg	7	16.6559	18.838	4.318	4.3942	5.0546	5.3594	1.2197	1.1706	0.8412	0.8471	0.9931	0.9683	0.9252	0.5013	.	0.0356	220.6307	94.7195	0.0836	171.728	92.218	0.0017	0.0236	0.1555	0	0.0512	0.063	0	0.5687	0.7524	0.8876	0.8827	1.1618	0.422	 
8688-8	8688	2010_oh_8688_fruit-t.jpg	8	15.998	17.9522	4.572	4.5974	4.572	4.7752	1.0387	1	0.8278	0.8667	0.9551	0.9722	0.9667	0.5434	.	0.0319	202.2628	100.4175	0.0532	170.7732	102.3495	0	0	0.1274	0	0.0114	0.0189	0	0.516	0.7701	0.8944	0.8889	1	0.4147	 
8688-9	8688	2010_oh_8688_fruit-t.jpg	9	12.5158	10.9774	3.2512	3.2512	3.937	4.064	1.25	1.2109	0.8672	0.8516	1.0183	0.966	0.9218	0.5676	.	0.0125	188.7735	92.0385	0.0323	174.058	91.128	0	0.0147	0.1245	0	0.0147	0.0143	0	0.5125	0.7673	0.8905	0.8777	1.1961	0.4256	 
8689-1	8689	2010_oh_8689_fruit-t.jpg	1	19.608	26.1077	4.9276	5.0038	6.2992	6.4516	1.2893	1.2784	0.8814	0.8041	1.0962	0.9664	0.9113	0.5185	.	0.0256	212.4025	85.8077	0.0437	168.3472	79.8155	0	0	0	0.1669	0.0276	0	0.0472	0.4331	0.7826	0.8919	0.8879	1.2857	0.4082	 
8689-2	8689	2010_oh_8689_fruit-t.jpg	2	20.6366	26.0135	5.0292	5.1054	6.096	6.2484	1.2239	1.2121	0.899	0.8182	1.0988	0.9607	0.9251	0.5601	.	0.0237	228.3461	98.5762	0.0246	169.6211	84.5994	0	0	0	0.1331	0.0297	0	0.0542	0.4874	0.8	0.9289	0.875	1.2405	0.3968	 
8689-3	8689	2010_oh_8689_fruit-t.jpg	3	18.0927	22.2225	4.953	5.0546	5.334	5.715	1.1307	1.0769	0.8974	0.7538	1.1905	0.9592	0.9442	0.4992	.	0.0471	224.0852	119.5948	0.0973	163.8691	86.9042	0	0	0	0.1806	0.039	0	0.0766	0.4044	0.75	0.8984	0.8889	1.0909	0.4101	 
8689-4	8689	2010_oh_8689_fruit-t.jpg	4	18.4657	23.7612	5.1308	5.1562	5.5626	5.7404	1.1133	1.0842	0.8663	0.7772	1.1146	0.9734	0.9532	0.5225	.	0.0155	199.4555	107.382	0.0323	166.9763	89.8182	0	0	0	0.1407	0.0149	0	0.0375	0.4823	0.7733	0.8923	0.8832	1.0875	0.4063	 
8689-5	8689	2010_oh_8689_fruit-t.jpg	5	19.4022	24.0103	4.9784	5.0546	5.6642	5.8674	1.1608	1.1378	0.8929	0.801	1.1146	0.967	0.9373	0.5276	.	0.0295	217.1974	101.2872	0.064	176.9604	82.6027	0	0	0	0.1665	0.0187	0	0.0455	0.4528	0.8	0.934	0.8846	1.1948	0.402	 
8689-6	8689	2010_oh_8689_fruit-t.jpg	6	17.735	21.3477	4.4958	4.4958	5.9182	5.9436	1.322	1.3164	0.8531	0.8136	1.0486	0.9696	0.9099	0.5282	.	0.027	224.1352	95.1532	0.0532	170.1453	82.2613	0	0	0.1081	0	0.0272	0.0237	0	0.4915	0.7897	0.8889	0.8804	1.3143	0.3886	 
8689-7	8689	2010_oh_8689_fruit-t.jpg	7	17.1131	20.3187	4.4958	4.6228	5.334	5.4864	1.1868	1.1864	0.8418	0.8757	0.9613	0.9719	0.9414	0.5362	.	0.021	204.1784	95.7431	0.0371	176.0378	97.6096	0	0	0.1769	0	0.0282	0.0415	0	0.5833	0.7814	0.8984	0.8889	1.2	0.4135	 
8689-8	8689	2010_oh_8689_fruit-t.jpg	8	16.3536	18.3625	4.1656	4.2418	5.1816	5.334	1.2575	1.2439	0.8841	0.8171	1.0821	0.9638	0.914	0.5461	.	0.0262	215.7128	87.5072	0.0379	175.8664	80.6672	0	0	0	0.2098	0.0155	0	0.0439	0.3714	0.7751	0.8852	0.8852	1.2462	0.4189	 
8689-9	8689	2010_oh_8689_fruit-t.jpg	9	15.7727	16.898	4.0132	4.064	4.953	5.1054	1.2563	1.2342	0.8354	0.8671	0.9635	0.9672	0.9186	0.5614	.	0.03	208.0745	81.2552	0.0683	163.6317	85.2563	0	0	0.1456	0	0.0172	0.0267	0	0.5323	0.77	0.8902	0.88	1.2222	0.4181	 
8690-1	8690	2010_oh_8690_fruit-t.jpg	1	19.4494	25.8354	4.9784	5.0038	6.2738	6.477	1.2944	1.2602	0.8622	0.7857	1.0974	0.9695	0.9124	0.522	.	0.0157	204.626	85.4763	0.021	172.6979	83.2084	0	0	0	0.1589	0.0122	0	0.0462	0.4549	0.7717	0.8909	0.8789	1.2564	0.4003	 
8690-2	8690	2010_oh_8690_fruit-t.jpg	2	18.576	24.1154	4.953	5.0038	5.8674	6.0198	1.203	1.1846	0.8769	0.8154	1.0755	0.9661	0.9362	0.5329	.	0.0236	205.3918	103.4934	0.0532	171.9992	88.4055	0	0	0	0.1153	0.0284	0	0.0387	0.4684	0.7797	0.8889	0.8889	1.1948	0.4046	 
8690-3	8690	2010_oh_8690_fruit-t.jpg	3	18.8413	24.2122	4.6228	4.6482	6.2738	6.4262	1.3825	1.3571	0.8516	0.8297	1.0265	0.9652	0.8906	0.536	.	0.0178	201.0406	75.1247	0.0536	170.392	78.3205	0	0	0	0.1035	0.0153	0	0.0287	0.502	0.7778	0.8909	0.8829	1.3611	0.4093	 
8690-4	8690	2010_oh_8690_fruit-t.jpg	4	19.338	25.0787	4.5974	4.8006	6.4008	6.5024	1.3545	1.3923	0.9779	0.7624	1.2826	0.9535	0.8865	0.5267	.	0.0059	198.7818	92.9388	0.009	162.2935	62.7029	0	0	0	0.2811	0.0115	0	0.0988	0.3398	0.7843	0.885	0.8889	1.3889	0.4181	 
8690-5	8690	2010_oh_8690_fruit-t.jpg	5	17.8899	21.9864	4.4196	4.445	5.9436	5.9944	1.3486	1.3448	0.8506	0.8448	1.0068	0.9647	0.8907	0.5182	.	0.0042	194.7133	77.4844	0.0065	166.0381	76.893	0	0	0.1289	0	0.0301	0.0445	0	0.5381	0.7915	0.8942	0.8857	1.3478	0.4084	 
8690-6	8690	2010_oh_8690_fruit-t.jpg	6	18.555	23.6658	4.7498	4.8006	6.2484	6.2484	1.3016	1.3155	0.8235	0.8235	1	0.9691	0.9079	0.479	.	0.0105	199.0228	76.0499	0.0248	169.0282	90.6332	0	0	0.1331	0	0.0395	0.0496	0	0.5447	0.8	0.8909	0.8869	1.3243	0.3789	 
8690-7	8690	2010_oh_8690_fruit-t.jpg	7	18.0372	22.3625	4.6482	4.6482	5.7912	5.8928	1.2678	1.2459	0.8579	0.7978	1.0753	0.9714	0.9149	0.5263	.	0.0086	195.2029	87.9973	0.0095	174.8875	81.7831	0	0.0084	0	0.1215	0.0243	0	0.0337	0.4698	0.7879	0.8922	0.8878	1.2639	0.4062	 
8690-8	8690	2010_oh_8690_fruit-t.jpg	8	16.8478	19.4425	4.318	4.3434	5.4356	5.6134	1.2924	1.2588	0.8529	0.7882	1.0821	0.9699	0.9157	0.5273	.	0.0136	209.7824	87.2217	0.0123	181.0391	86.7197	0	0	0	0.1372	0.0195	0	0.0338	0.4751	0.7727	0.8901	0.8854	1.25	0.3975	 
8690-9	8690	2010_oh_8690_fruit-t.jpg	9	15.0913	15.8471	3.8354	3.8862	4.9276	5.0292	1.2941	1.2848	0.9139	0.8013	1.1405	0.9621	0.9113	0.5287	.	0.0204	216.0281	93.3317	0.0248	173.7633	78.2666	0	0.0094	0	0.1767	0.0248	0	0.0468	0.4343	0.7817	0.8902	0.8851	1.2833	0.4091	 
8691-1	8691	2010_oh_8691_fruit-t.jpg	1	17.5615	21.7283	5.0546	5.1054	4.9784	5.1054	1	0.9849	0.9146	0.809	1.1304	0.9713	0.9676	0.5494	.	0.0224	208.737	122.0564	0.0321	176.3826	103.6794	0	0	0	0.1929	0.018	0	0.0388	0.4129	0.78	0.8914	0.8864	0.9873	0.4252	 
8691-2	8691	2010_oh_8691_fruit-t.jpg	2	17.3968	21.009	4.9784	5.0546	4.7752	5.0292	0.995	0.9592	0.9133	0.8469	1.0783	0.9691	0.9636	0.5373	.	0.0177	208.3878	122.274	0.0418	171.5904	104.2728	0	0	0	0.1633	0.0396	0	0.0451	0.4192	0.7614	0.8929	0.8876	0.9615	0.4356	 
