		Tomato Analyzer - Shape Individual Data																																					
	SCT # 	Plot #	image files	Fruit	Perimeter (cm)	  Area (cm2)	  Width Mid-height  (cm)	  Maximum Width (cm)	  Height Mid-width (cm)	  Maximum Height (cm)	  Fruit Shape Index External.1	  Fruit Shape Index External.2	  Proximal Fruit Blockiness	  Distal Fruit Blockiness	  Fruit Shape Triangle	  Ellipsoid	  Circular	  Rectangular	  Heart Shape	  Shoulder Height	  Proximal Angle Micro (2%)	  Proximal Angle Macro (20%)	  Proximal Indentation Area (cm2)	  Distal Angle Micro (2%)	  Distal Angle Macro (20%)	  Distal Indentation Area (cm2)	  Distal End Protrusion	  Obovoid	  Ovoid	  V. Asymmetry	  H. Asymmetry.ob	  H. Asymmetry.ov	  Width Widest Pos	  Eccentricity	  Proximal Eccentricity	  Distal Eccentricity	  Fruit Shape Index Internal	  Eccentricity Area Index	comment
unique#	sct#	Plot #	image files	Fruit	SP:0000087	SP:0000085	SP:0000133	SP:0000134	SP:0000135	SP:0000136	SP:0000040	SP:0000046	SP:0000139	SP:0000145	SP:0000049	SP:0000067	SP:0000050	SP:0000068	SP:0000062	SP:0000154	SP:0000369	SP:0000370	SP:0000079	SP:0000155	SP:0000160	SP:0000076	SP:0000077	SP:0000059	SP:0000060	SP:0000066	SP:0000161	SP:0000162	SP:0000384	SP:0000058	SP:0000064	SP:0000063	SP:0000048	SP:0000164	
732-4	SCT_0259	732	2010_nc_732_fruit-t.jpg	4	17.363	19.7548	5.4102	5.461	4.064	4.4958	0.8233	0.7512	0.8592	0.8263	1.0398	0.9143	0.9418	0.5292	1.4659	0.0668	221.6	131.1	0.1543	169	126.7	0	0	0	0.1217	2.7898	0	3.2009	0.4632	0.7273	0.9014	0.8828	0.7619	0.4484	version 2
732-5	SCT_0259	732	2010_nc_732_fruit-t.jpg	5	17.4138	19.9851	5.2578	5.3086	4.2418	4.699	0.8852	0.8068	0.913	0.7585	1.2038	0.8953	0.9609	0.5437	1.6194	0.0737	215.5	139.4	0.1684	176.4	108.4	0	0	0	0.1789	0.5598	0	6.524	0.4646	0.7391	0.9189	0.8831	0.8293	0.4345	version 2
732-6	SCT_0259	732	2010_nc_732_fruit-t.jpg	6	14.4591	13.0316	4.2164	4.2672	3.556	3.81	0.8929	0.8434	0.8855	0.7892	1.1221	0.937	0.9726	0.5333	0.8222	0.0343	211.2	129.6	0.0876	175.6	112.9	0.0025	0	0	0.1414	1.6711	0	2.9641	0.489	0.7919	0.9752	0.8676	0.9219	0.4127	version 2
732-7	SCT_0259	732	2010_nc_732_fruit-t.jpg	7	17.0869	19.7683	5.2578	5.2832	4.191	4.5466	0.8606	0.7971	0.8986	0.8213	1.0941	0.9164	0.9611	0.5454	1.6192	0.074	239.3	132.3	0.1437	172.6	120.5	0.0003	0	0	0.158	2.2753	0	3.3043	0.4525	0.7303	0.8904	0.8784	0.7927	0.4535	version 2
732-8	SCT_0259	732	2010_nc_732_fruit-t.jpg	8	17.7063	20.1658	5.2832	5.334	4.1402	4.5974	0.8619	0.7837	0.9279	0.7933	1.1697	0.8802	0.9576	0.5646	1.7315	0.079	233.2	145.9	0.1588	189.1	112.7	0.0006	0	0	0.2032	1.8944	0	5.4737	0.4242	0.7444	0.9371	0.8758	0.8171	0.4478	version 2
732-9	SCT_0259	732	2010_nc_732_fruit-t.jpg	9	17.674	20.1787	5.4356	5.461	4.0894	4.572	0.8372	0.7523	0.8972	0.7897	1.1361	0.8971	0.9465	0.5577	1.6824	0.0766	210.4	141.3	0.1778	177.2	120	0	0	0	0.1987	0.4078	0	4.7664	0.4175	0.7263	0.9028	0.8844	0.7738	0.4516	version 2
732-10	SCT_0259	732	2010_nc_732_fruit-t.jpg	10	17.4602	19.8825	5.334	5.3594	4.1148	4.5974	0.8578	0.7714	0.9	0.7857	1.1455	0.8983	0.9508	0.5532	1.5811	0.0718	212.4	140.2	0.1768	183.2	112.8	0	0	0	0.1808	2.0222	0	4.8238	0.4301	0.7222	0.9155	0.8725	0.7831	0.45	version 2
732-11	SCT_0259	732	2010_nc_732_fruit-t.jpg	11	17.1957	19.6193	5.2832	5.3086	4.2418	4.5466	0.8565	0.8029	0.899	0.7885	1.1402	0.9384	0.9622	0.5425	1.1596	0.051	224.5	132.2	0.1117	182.7	115.5	0	0	0	0.1572	0.4494	0	4.2596	0.456	0.764	0.9128	0.8831	0.8395	0.431	version 2
732-12	SCT_0259	732	2010_nc_732_fruit-t.jpg	12	17.1736	19.6935	5.1308	5.207	4.2164	4.6228	0.8878	0.8218	0.9208	0.797	1.1553	0.9106	0.9696	0.5557	1.7075	0.0778	234.1	135.4	0.1394	186	109.5	0.0003	0	0	0.2042	1.4033	0	4.8627	0.413	0.7293	0.8919	0.8859	0.825	0.4566	version 2
742-1	SCT_0260	742	2010_nc_742_fruit-t.jpg	1	27.3319	45.5193	6.1976	6.2484	8.9154	9.6012	1.5366	1.4385	0.8566	0.6967	1.2294	0.9013	0.889	0.4874	1.5279	0.0692	187.3	73	0.1678	128.8	70.4	0	0	0	0.1755	4.7958	0	15.502	0.4894	0.7427	0.8889	0.8889	1.4433	0.3953	version 2
742-2	SCT_0260	742	2010_nc_742_fruit-t.jpg	2	29.9589	54.9799	7.5184	7.5438	8.3312	9.144	1.2121	1.1081	0.8615	0.7905	1.0897	0.9208	0.9466	0.5166	1.3277	0.0595	190.6	95.7	0.1652	169.1	88.9	0.0002	0	0	0.1527	3.7911	0	8.2297	0.4706	0.7799	0.9589	0.8861	1.2069	0.4013	version 2
742-3	SCT_0260	742	2010_nc_742_fruit-t.jpg	3	26.1901	42.3335	6.096	6.1976	7.8232	8.8392	1.4262	1.2833	0.8667	0.7833	1.1064	0.8718	0.903	0.4922	0	0.106	235.5	88.4	0.1899	161.1	66.7	0	0	0	0.1608	6.6715	0	11.4609	0.4483	0.7089	0.8913	0.8881	1.2813	0.4347	version 2
742-4	SCT_0260	742	2010_nc_742_fruit-t.jpg	4	29.1595	49.3728	7.1628	7.366	7.7724	8.7122	1.1828	1.0851	0.8901	0.7447	1.1952	0.8097	0.9397	0.4607	0.6938	0.0277	126.3	108.8	0.1909	135.6	87.4	0	0	0	0.1581	12.2982	0	14.308	0.47	0.7778	0.9963	0.875	1.2202	0.4049	version 2
742-5	SCT_0260	742	2010_nc_742_fruit-t.jpg	5	30.5873	58.5741	7.874	7.9502	8.5852	9.6774	1.2173	1.0903	0.8968	0.6839	1.3113	0.8391	0.9409	0.4687	0	0.0987	215.9	110.5	0.2211	162.3	75.6	0	0	0	0.1892	8.4079	0	17.8654	0.467	0.7105	0.894	0.8852	1.0976	0.4254	version 2
752-1	SCT_0270	752	2010_nc_752_fruit-t.jpg	1	23.5746	34.4683	7.4676	7.5692	4.8514	5.6642	0.7483	0.6497	0.9286	0.7993	1.1617	0.7859	0.8737	0.5713	0	0.1187	190.5	164.4	0.3411	183.7	124.8	0	0	0	0.201	1.4144	0	8.6599	0.4242	0.6847	0.8994	0.8837	0.6552	0.4816	version 2
752-2	SCT_0270	752	2010_nc_752_fruit-t.jpg	2	22.1127	29.6245	6.7056	6.7818	4.6228	5.4864	0.809	0.6894	0.9432	0.7727	1.2206	0.7276	0.8968	0.5542	0	0.1123	217.9	166.8	0.4203	190.5	118.4	0	0	0	0.2192	2.5209	0	10.5338	0.4199	0.6698	0.8889	0.8834	0.6923	0.4877	version 2
752-3	SCT_0270	752	2010_nc_752_fruit-t.jpg	3	26.0413	40.3851	8.3058	8.3312	4.7752	5.969	0.7165	0.5749	0.9144	0.8349	1.0952	0.7106	0.8083	0.5896	0	0.1778	206.3	174.1	0.4271	162.2	137.7	0.0035	0	0	0.1209	3.6667	0	7.6667	0.4677	0.641	0.8982	0.8876	0.5769	0.5107	version 2
752-4	SCT_0270	752	2010_nc_752_fruit-t.jpg	4	22.1769	29.538	6.9596	7.0358	4.4704	5.3848	0.7653	0.6423	0.9088	0.7701	1.1801	0.779	0.8693	0.5403	0	0.1193	195.4	161.2	0.379	172.8	126.1	0.0007	0	0	0.1768	3.7915	0	8.0725	0.4585	0.6635	0.8974	0.8696	0.6481	0.4813	version 2
752-5	SCT_0270	752	2010_nc_752_fruit-t.jpg	5	21.7386	26.8567	6.1214	6.223	4.2672	5.4864	0.8816	0.6971	0.9378	0.7842	1.1958	0.6994	0.9187	0.5159	0	0.1516	313	169.8	0.3194	177.8	115.9	0	0	0	0.1884	5.7674	0	8.8361	0.428	0.6233	0.9178	0.8645	0.7128	0.5247	version 2
752-6	SCT_0270	752	2010_nc_752_fruit-t.jpg	6	20.5147	27.3774	6.2484	6.2992	4.699	5.3594	0.8508	0.752	0.9146	0.7967	1.148	0.8466	0.9421	0.5649	1.9817	0.0918	210.9	152.1	0.2372	189.1	115.2	0.0005	0	0	0.1798	2.3571	0	6.7287	0.4512	0.6952	0.8902	0.8795	0.7449	0.4704	version 2
752-7	SCT_0270	752	2010_nc_752_fruit-t.jpg	7	25.1679	37.1993	8.128	8.1534	4.5212	5.7404	0.704	0.5563	0.9031	0.8094	1.1158	0.7013	0.7919	0.5628	0	0.1761	209.2	178.2	0.4256	173.1	131.7	0.0019	0	0	0.1679	3.5289	0	7.8406	0.4459	0.6311	0.8987	0.882	0.5591	0.5087	version 2
752-8	SCT_0270	752	2010_nc_752_fruit-t.jpg	8	23.7506	35.018	7.6962	7.747	4.826	5.5626	0.718	0.6271	0.9076	0.8251	1.1	0.8091	0.8429	0.5757	0	0.116	193	162.1	0.3479	180.8	138	0	0	0	0.1632	1.5826	0	6.2928	0.4459	0.6972	0.8941	0.8889	0.6333	0.4721	version 2
762-1	SCT_0271	762	2010_nc_762_fruit-t.jpg	1	21.8525	29.3632	6.5532	6.6294	4.7498	5.4356	0.8199	0.7248	0.907	0.8101	1.1196	0.8454	0.9335	0.5595	0	0.1189	233.4	151	0.2412	176.5	117.5	0.0009	0	0	0.1861	2.2066	0	6.2808	0.4355	0.7512	0.9756	0.8791	0.7843	0.4367	version 2
762-2	SCT_0271	762	2010_nc_762_fruit-t.jpg	2	25.8242	37.5586	8.1788	8.2804	4.4196	5.7404	0.6933	0.5404	0.9286	0.8106	1.1456	0.6615	0.7553	0.5595	0	0.1814	192.5	174.3	0.48	198.3	132.4	0.0519	0	0	0.1906	6.1378	0	8.9354	0.437	0.6311	0.9221	0.8875	0.5591	0.5134	version 2
762-3	SCT_0271	762	2010_nc_762_fruit-t.jpg	3	25.211	39.9051	7.8486	7.8994	5.4102	6.2992	0.7974	0.6893	0.9126	0.7832	1.1653	0.8233	0.908	0.5416	0	0.1053	204.3	158.5	0.265	207	115.4	0.0003	0	0	0.1908	3.2672	0	8.5129	0.4259	0.6883	0.8995	0.8854	0.6967	0.4733	version 2
762-4	SCT_0271	762	2010_nc_762_fruit-t.jpg	4	23.8322	35.6948	7.2644	7.3406	5.207	6.0452	0.8235	0.7168	0.9056	0.8007	1.131	0.8385	0.928	0.5604	0	0.1322	234.9	150.8	0.2849	176.6	118.7	0	0	0	0.1865	1.6835	0	7.3507	0.4387	0.7004	0.9171	0.883	0.7345	0.4674	version 2
762-5	SCT_0271	762	2010_nc_762_fruit-t.jpg	5	23.1087	32.5535	7.2136	7.2136	4.8006	5.715	0.7923	0.6655	0.8521	0.8204	1.0386	0.8269	0.8923	0.5311	0	0.1111	263	153.7	0.2498	193.6	127.7	0.0103	0	0.1106	0	6.5045	5.318	0	0.5	0.6518	0.8639	0.8743	0.646	0.4864	version 2
762-6	SCT_0271	762	2010_nc_762_fruit-t.jpg	6	24.9044	38.2031	7.3152	7.3406	5.588	6.477	0.8824	0.7639	0.9063	0.7847	1.1549	0.8334	0.9517	0.5552	0	0.0932	198.3	149.3	0.2775	172.9	111	0	0	0	0.1741	2.1142	0	9.1563	0.4526	0.7087	0.9137	0.8824	0.8036	0.4652	version 2
762-7	SCT_0271	762	2010_nc_762_fruit-t.jpg	7	25.3275	36.709	8.2804	8.3566	4.4196	5.6388	0.6748	0.5337	0.9233	0.7791	1.185	0.6362	0.7344	0.5566	0	0.1838	188.3	186.8	0.5347	192.9	134.3	0	0	0	0.2004	5.5656	0	9.9634	0.4372	0.6154	0.8947	0.8662	0.5271	0.5157	version 2
762-8	SCT_0271	762	2010_nc_762_fruit-t.jpg	8	23.727	36.1257	7.112	7.1628	5.5118	6.35	0.8865	0.775	0.9107	0.775	1.1751	0.8421	0.9489	0.5477	0	0.1176	225.7	153.4	0.2544	172.4	114.3	0	0	0	0.1875	1.992	0	9	0.444	0.6988	0.9063	0.8832	0.7838	0.4582	version 2
772-1	SCT_0281	772	2010_nc_772_fruit-t.jpg	1	28.1889	48.5573	8.9154	8.9916	6.223	7.0104	0.7797	0.698	0.8519	0.7721	1.1033	0.8504	0.8849	0.5241	0	0.1572	230.2	151.3	0.2834	181.3	119.1	0	0	0	0.1348	5.7891	0	7.7309	0.4884	0.7564	0.9585	0.8851	0.7429	0.3923	version 2
772-2	SCT_0281	772	2010_nc_772_fruit-t.jpg	2	24.2992	37.0696	6.7056	6.7564	6.2484	6.8326	1.0113	0.9318	0.9053	0.7765	1.1659	0.8786	0.9789	0.5581	1.5292	0.0689	249.7	124.3	0.2133	174.3	98	0	0	0	0.2038	0.8545	0	10.0226	0.4286	0.7164	0.8727	0.8807	0.9231	0.4541	version 2
772-3	SCT_0281	772	2010_nc_772_fruit-t.jpg	3	26.498	43.878	7.7978	7.874	6.35	7.0612	0.8968	0.8143	0.873	0.7883	1.1074	0.8812	0.9644	0.5215	0	0.1159	233.6	129.4	0.2309	182.5	112	0.0007	0	0	0.1611	4.0361	0	7.4045	0.4495	0.7798	0.9954	0.8852	0.8926	0.3964	version 2
772-4	SCT_0281	772	2010_nc_772_fruit-t.jpg	4	25.7462	42.1599	7.6454	7.747	6.0706	6.7564	0.8721	0.794	0.897	0.7874	1.1392	0.8643	0.9582	0.5282	1.6839	0.0767	218.1	141.4	0.228	172.5	113.5	0	0	0	0.1966	4.7245	0	8.1645	0.4242	0.7321	0.9194	0.8739	0.822	0.4497	version 2
772-5	SCT_0281	772	2010_nc_772_fruit-t.jpg	5	25.4584	40.1219	7.1882	7.2898	6.4516	6.985	0.9582	0.8975	0.8834	0.7739	1.1416	0.9221	0.9794	0.5017	1.2198	0.0539	231.9	121.6	0.107	177.7	106.3	0.0003	0	0	0.1663	6.1387	0	7.007	0.4548	0.7883	0.973	0.8745	1.0093	0.4162	version 2
772-6	SCT_0281	772	2010_nc_772_fruit-t.jpg	6	28.1737	49.8515	8.5598	8.636	6.4008	7.1882	0.8324	0.7478	0.8991	0.7982	1.1264	0.892	0.9373	0.5371	1.9954	0.0927	218	136.8	0.1786	192.1	118.1	0.0036	0	0	0.1635	5.2553	0	7.8496	0.4431	0.7447	0.9417	0.8824	0.7955	0.4365	version 2
792-1	SCT_0255	792	2010_nc_792_fruit-t.jpg	1	28.53	45.0412	9.398	9.398	4.2164	5.8674	0.6243	0.4486	0.9216	0.8622	1.069	0.5903	0.6696	0.6145	0	0.1875	239.4	183.3	0.448	260.8	156.4	0.212	0	0	0.1189	5.2043	0	5.3117	0.5	0.5739	0.9103	0.8684	0.449	0.5634	version 2
792-2	SCT_0255	792	2010_nc_792_fruit-t.jpg	2	29.1294	45.0567	9.3218	9.398	4.1656	5.8674	0.6243	0.4469	0.9346	0.8529	1.0958	0.6133	0.6781	0.6208	1.738	0.0798	218.4	186.4	0.4279	264	153.6	0.2106	0	0	0.1651	3.1565	0	5.6911	0.4598	0.6	0.8903	0.9324	0.4792	0.553	version 2
792-3	SCT_0255	792	2010_nc_792_fruit-t.jpg	3	27.341	46.0251	8.5598	8.6868	5.6134	6.5278	0.7515	0.6558	0.9347	0.822	1.1372	0.788	0.8675	0.5731	0	0.1779	259.9	171.8	0.2658	204.3	123.1	0	0	0	0.1676	6.0078	0	8.1672	0.4308	0.6875	0.8889	0.8889	0.6567	0.4807	version 2
792-4	SCT_0255	792	2010_nc_792_fruit-t.jpg	4	26.9521	44.8806	8.509	8.6614	5.4102	6.4516	0.7449	0.6358	0.9552	0.797	1.1985	0.7726	0.8595	0.56	1.9973	0.092	212.1	182	0.3112	207.3	124.7	0.0174	0	0	0.2303	6.7036	0	9.3853	0.3788	0.664	0.8796	0.875	0.6364	0.4993	version 2
802-1	SCT_0256	802	2010_nc_802_fruit-t.jpg	1	25.4081	41.2251	7.747	7.7978	5.969	6.5532	0.8404	0.7705	0.9246	0.777	1.1899	0.8315	0.9352	0.5568	0	0.1407	233.1	71.9	0.2547	168	115.8	0	0	0	0.1971	1.8054	0	9.7647	0.4324	0.7237	0.8942	0.8815	0.7686	0.4467	version 2
802-2	SCT_0256	802	2010_nc_802_fruit-t.jpg	2	25.3968	41.336	7.7724	7.874	5.8674	6.6294	0.8419	0.7549	0.915	0.768	1.1915	0.8333	0.9343	0.5424	1.5483	0.0696	229.9	152.8	0.2841	175	111.3	0	0	0	0.2268	2.3192	0	10.2816	0.4023	0.7077	0.8976	0.8804	0.7603	0.4542	version 2
802-3	SCT_0256	802	2010_nc_802_fruit-t.jpg	3	22.7626	33.847	6.6802	6.8326	5.8166	6.1468	0.8996	0.8707	0.9468	0.7757	1.2206	0.8781	0.9645	0.5373	0	0.0945	202.9	145.1	0.1031	180.8	110	0.0002	0	0	0.217	2.6556	0	8.9515	0.4008	0.7552	0.8966	0.8835	0.875	0.4333	version 2
802-4	SCT_0256	802	2010_nc_802_fruit-t.jpg	4	22.1922	33.589	6.7056	6.8072	5.715	6.1468	0.903	0.8523	0.9394	0.7614	1.2338	0.8804	0.9665	0.5361	1.1468	0.0497	172.8	143.2	0.1742	188.9	104.8	0.0036	0	0	0.2107	3.1328	0	8.824	0.4298	0.7386	0.89	0.8768	0.8476	0.4361	version 2
802-5	SCT_0256	802	2010_nc_802_fruit-t.jpg	5	23.9908	36.1819	6.7056	6.9088	6.1468	6.604	0.9559	0.9167	0.9583	0.7462	1.2843	0.8646	0.9718	0.5349	1.3331	0.0587	232.3	148.8	0.2122	174.9	96.6	0	0	0	0.2377	3.5444	0	11.3321	0.3871	0.7568	0.9116	0.8829	0.9423	0.4291	version 2
802-6	SCT_0256	802	2010_nc_802_fruit-t.jpg	6	23.4879	35.8644	6.7056	6.8326	6.1214	6.5024	0.9517	0.9129	0.9545	0.75	1.2727	0.8716	0.9738	0.5464	0.9579	0.0402	249.2	159.2	0.161	176.2	96.8	0.0002	0	0	0.2175	2.2588	0	11.3396	0.4432	0.7686	0.9159	0.8829	0.9423	0.424	version 2
812-1	SCT_0172	812	2010_nc_812_fruit-t.jpg	1	24.5917	38.0083	7.7216	7.8232	5.3086	5.969	0.763	0.6875	0.9309	0.7796	1.1941	0.8139	0.8931	0.5477	0	0.136	247.6	161.5	0.2426	213.1	119.7	0.0154	0	0	0.2256	3.3761	0	8.7329	0.4016	0.7094	0.883	0.8877	0.6917	0.4689	version 2
812-2	SCT_0172	812	2010_nc_812_fruit-t.jpg	2	25.6693	40.8096	8.128	8.3058	5.207	6.3246	0.7615	0.6406	0.9281	0.7719	1.2024	0.7481	0.8645	0.5094	0	0.1805	208.9	161	0.3502	198.6	116.6	0.0071	0	0	0.2069	7.6774	0	10.7914	0.4163	0.6694	0.9171	0.8783	0.6535	0.4765	version 2
812-3	SCT_0172	812	2010_nc_812_fruit-t.jpg	3	23.5956	35.1961	7.4168	7.4168	5.1054	5.9944	0.8082	0.6884	0.9041	0.7877	1.1478	0.7965	0.8989	0.5485	0	0.1138	182	163.9	0.3379	206.1	122.5	0.0051	0	0	0.1514	4.2638	0	8.3918	0.4669	0.6809	0.8939	0.884	0.6897	0.4656	version 2
812-4	SCT_0172	812	2010_nc_812_fruit-t.jpg	4	22.6438	29.3348	6.5278	6.5786	5.2324	5.715	0.8687	0.8016	0.9027	0.751	1.2021	0.8253	0.9415	0.4962	1.2603	0.056	241.4	147.6	0.219	177.5	116	0	0	0	0.1586	7.6741	0	8.3178	0.4739	0.8036	1.0056	0.8824	0.9184	0.3906	version 2
812-5	SCT_0172	812	2010_nc_812_fruit-t.jpg	5	28.4607	49.3909	8.9408	8.9916	5.5626	6.8326	0.7599	0.6222	0.9119	0.8324	1.0956	0.7564	0.8568	0.5728	1.9223	0.0896	109.1	162	0.3542	207.6	136.8	0.0004	0	0	0.118	7.9552	0	7.2578	0.4964	0.6567	0.898	0.8889	0.6286	0.4944	version 2
812-6	SCT_0172	812	2010_nc_812_fruit-t.jpg	6	20.8206	27.9251	6.1214	6.1976	5.2832	5.6896	0.918	0.8631	0.9212	0.7386	1.2472	0.8654	0.9675	0.5398	1.6672	0.0754	158.4	146.9	0.198	166.1	105	0	0	0	0.2349	0.5067	0	9.9712	0.4219	0.7265	0.8852	0.8804	0.8526	0.4415	version 2
822-1	SCT_0215	822	2010_nc_822_fruit-t.jpg	1	24.6214	40.0277	7.0612	7.1374	6.3754	7.0612	0.9893	0.9029	0.8921	0.7842	1.1376	0.8804	0.9778	0.4868	1.4139	0.0638	224.5	125.1	0.1673	176.3	107.1	0	0	0	0.1502	7.0758	0	8.3536	0.476	0.7292	0.9058	0.8783	0.9182	0.4374	version 2
822-2	SCT_0215	822	2010_nc_822_fruit-t.jpg	2	26.0093	40.5219	7.5692	7.6962	5.842	6.5278	0.8482	0.7718	0.906	0.8188	1.1066	0.8312	0.9457	0.5418	0	0.107	238.8	143.6	0.2567	192.9	123.3	0.0029	0	0	0.121	5.7773	0	8.8079	0.5163	0.7813	0.9901	0.885	0.8621	0.4198	version 2
822-3	SCT_0215	822	2010_nc_822_fruit-t.jpg	3	27.0358	47.8322	8.4328	8.4836	6.1722	7.0866	0.8353	0.7319	0.9307	0.738	1.2612	0.8393	0.9311	0.5312	0	0.1053	245.5	153.8	0.2399	204	110.8	0.0066	0	0	0.2348	2.1978	0	12.7688	0.4078	0.6906	0.893	0.8727	0.7273	0.463	version 2
822-4	SCT_0215	822	2010_nc_822_fruit-t.jpg	4	29.4825	52.9476	9.1948	9.2456	6.6548	7.1374	0.772	0.7238	0.8867	0.7845	1.1303	0.8995	0.9049	0.5322	0.7542	0.0309	233.6	147.5	0.1434	190.8	126.7	0	0	0	0.1448	4.8393	0	7.5289	0.485	0.75	0.8824	0.8898	0.7554	0.4413	version 2
832-1	SCT_0282	832	2010_nc_832_fruit-t.jpg	1	15.4356	16.2955	4.7752	4.826	3.8354	4.0894	0.8474	0.8032	0.9255	0.7979	1.16	0.9166	0.9595	0.568	1.1622	0.051	195.1	144.7	0.1003	185.9	113.3	0.0036	0	0	0.1725	0.775	0	3.7884	0.4451	0.75	0.8889	0.8889	0.8	0.4403	version 2
832-2	SCT_0282	832	2010_nc_832_fruit-t.jpg	2	15.6968	16.1819	4.7498	4.8006	3.8354	4.1402	0.8624	0.8075	0.9091	0.7914	1.1486	0.9189	0.9631	0.536	1.1768	0.0517	227.9	140.1	0.1015	177.1	114.5	0.0004	0	0	0.1704	1.679	0	3.9149	0.4444	0.7654	0.9185	0.8794	0.8378	0.4253	version 2
832-3	SCT_0282	832	2010_nc_832_fruit-t.jpg	3	13.7705	12.6206	4.0894	4.1402	3.5306	3.7592	0.908	0.8634	0.8882	0.8199	1.0833	0.9353	0.9815	0.5422	0.8172	0.0339	238.7	120	0.1038	176.1	128.1	0	0	0	0.159	1.3129	0	2.2778	0.4641	0.7347	0.871	0.871	0.8438	0.445	version 2
832-4	SCT_0282	832	2010_nc_832_fruit-t.jpg	4	17.3619	20.5154	5.6134	5.6388	4.064	4.445	0.7883	0.724	0.8959	0.8145	1.1	0.8969	0.9148	0.5328	1.6119	0.0738	206	144.1	0.1603	176.3	127.6	0	0	0	0.1412	3.5977	0	3.6833	0.4514	0.7356	0.8951	0.8889	0.7273	0.4436	version 2
832-5	SCT_0282	832	2010_nc_832_fruit-t.jpg	5	13.9475	12.7393	4.1148	4.1656	3.5814	3.7846	0.9085	0.8704	0.8827	0.821	1.0752	0.9594	0.9823	0.5503	0.4013	0.0135	181.7	126	0.059	177.9	114.9	0.001	0	0	0.1283	1.0541	0	1.7914	0.4651	0.7568	0.8889	0.8889	0.8889	0.4387	version 2
832-6	SCT_0282	832	2010_nc_832_fruit-t.jpg	6	15.2904	15.0187	4.5466	4.5974	3.7846	4.0894	0.8895	0.8324	0.8994	0.7821	1.15	0.9267	0.9695	0.5448	1.1037	0.0482	205.9	133.2	0.1065	176.3	117.1	0	0	0	0.1558	2.0625	0	4.0778	0.4592	0.8	0.9771	0.8828	0.9412	0.4127	version 2
832-7	SCT_0282	832	2010_nc_832_fruit-t.jpg	7	16.4378	18.1935	5.1816	5.2324	3.9116	4.2164	0.8058	0.7549	0.9069	0.8039	1.128	0.9182	0.9364	0.569	1.4736	0.0666	219	143.5	0.1168	172.6	128.7	0	0	0	0.1686	0.5636	0	3.6098	0.4286	0.7394	0.9104	0.8714	0.7625	0.4563	version 2
832-8	SCT_0282	832	2010_nc_832_fruit-t.jpg	8	13.9973	13.5438	4.191	4.2672	3.7084	3.8862	0.9107	0.8848	0.9091	0.8	1.1364	0.9351	0.9817	0.5556	1.2587	0.0555	211.4	129.6	0.0873	170.9	108.8	0	0	0	0.191	1.1711	0	3.7784	0.4194	0.7632	0.9063	0.8788	0.8923	0.4358	version 2
832-9	SCT_0282	832	2010_nc_832_fruit-t.jpg	9	15.5567	15.1619	4.6482	4.6736	3.7592	4.1148	0.8804	0.8087	0.8689	0.7814	1.1119	0.9253	0.961	0.5157	1.1684	0.0514	224.4	134.3	0.1052	171.5	112	0.0004	0	0	0.1584	2.3727	0	3.153	0.4385	0.7578	0.9313	0.8777	0.8592	0.421	version 2
832-10	SCT_0282	832	2010_nc_832_fruit-t.jpg	10	16.8779	16.5174	5.08	5.1562	3.5052	4.064	0.7882	0.69	0.905	0.81	1.1173	0.7965	0.8894	0.501	1.8557	0.0859	255.6	157.3	0.1699	175.5	124.1	0	0	0	0.15	7.3711	0	5.7574	0.4527	0.7673	1.0083	0.8777	0.8026	0.4311	version 2
832-11	SCT_0282	832	2010_nc_832_fruit-t.jpg	11	12.756	11.3793	3.8354	3.8608	3.3274	3.556	0.9211	0.8675	0.9272	0.7947	1.1667	0.9268	0.9811	0.5684	1.2758	0.0564	219.9	137.8	0.088	187.7	115.3	0	0	0	0.1934	0.3741	0	3.5298	0.4143	0.7482	0.8814	0.8889	0.8667	0.4443	version 2
832-12	SCT_0282	832	2010_nc_832_fruit-t.jpg	12	14.63	13.218	4.0894	4.1656	3.9624	4.1402	0.9939	0.9689	0.9006	0.7143	1.2609	0.911	0.9794	0.499	1.0233	0.0438	253.1	129.9	0.0972	177	100	0	0	0	0.193	2.1111	0	6.0429	0.4378	0.7654	0.8921	0.8732	1.0333	0.4296	version 2
842-1	SCT_0275	842	2010_nc_842_fruit-t.jpg	1	30.5159	55.6076	9.7536	9.779	5.7404	6.9342	0.7091	0.5885	0.901	0.8333	1.0813	0.7798	0.8248	0.5824	0.1253	0	99.9	168	0.275	192.2	141.4	0.0086	0	0	0.1013	3.1066	0	7.0234	0.5102	0.6985	0.95	0.8796	0.625	0.4737	version 2
842-2	SCT_0275	842	2010_nc_842_fruit-t.jpg	2	26.7238	44.6457	8.1534	8.2296	6.0198	6.5024	0.7901	0.7383	0.9315	0.81	1.15	0.8577	0.9208	0.584	1.3002	0.0577	128	155.5	0.2113	175.9	124	0.0006	0	0	0.1876	1.0784	0	7.8824	0.4334	0.7451	0.8879	0.892	0.754	0.4566	version 2
852-1	SCT_0283	852	2010_nc_852_fruit-t.jpg	1	19.5213	24.8935	6.0198	6.0452	4.4958	5.0546	0.8361	0.7468	0.9114	0.8143	1.1192	0.8688	0.9375	0.5616	1.7315	0.0798	194.2	154.7	0.1912	182.6	120.6	0.0036	0	0	0.1397	2.298	0	5.3249	0.4903	0.7071	0.8917	0.8805	0.7447	0.4643	version 2
