	Tomato Analyzer - Latitudinal Shape - Individual Data						
	Plot #	image files	Fruit	 Lobedness Degree	 Pericarp Area	Pericarp Thickness	comment
unique#	Plot #	image files	Fruit	SP:0000103	SP:0000095|unit:square centimeter	SP:0000372|unit:centimeter	
224-4	224	2010_ca_224_fruit_C.jpg	4	1.5867	0.443	0.2494	
224-5	224	2010_ca_224_fruit_C.jpg	5	2.6045	0.4384	0.2491	
225-1	225	2010_ca_225_fruit_C.jpg	1	1.772	0.4442	0.2514	
225-2	225	2010_ca_225_fruit_C.jpg	2	1.8184	0.4438	0.252	
225-3	225	2010_ca_225_fruit_C.jpg	3	1.4222	0.4448	0.2524	
225-4	225	2010_ca_225_fruit_C.jpg	4	2.1997	0.4444	0.2537	
225-5	225	2010_ca_225_fruit_C.jpg	5	0.8338	0.4441	0.2493	
226-1	226	2010_ca_226_fruit_C.jpg	1	1.0473	0.4349	0.2512	
226-2	226	2010_ca_226_fruit_C.jpg	2	5.3112	0.4304	0.2386	
226-3	226	2010_ca_226_fruit_C.jpg	3	1.1959	0.4365	0.2493	
226-4	226	2010_ca_226_fruit_C.jpg	4	0.9707	0.4419	0.25	
226-5	226	2010_ca_226_fruit_C.jpg	5	6.5879	0.4388	0.2229	
227-1	227	2010_ca_227_fruit_C.jpg	1	1.325	0.4401	0.2513	
227-2	227	2010_ca_227_fruit_C.jpg	2	1.113	0.4411	0.2504	
227-3	227	2010_ca_227_fruit_C.jpg	3	1.394	0.44	0.2496	
227-4	227	2010_ca_227_fruit_C.jpg	4	1.3641	0.4375	0.2496	
227-5	227	2010_ca_227_fruit_C.jpg	5	2.1911	0.439	0.2492	
229-1	229	2010_ca_229_fruit_C.jpg	1	1.6967	0.4431	0.2518	
229-2	229	2010_ca_229_fruit_C.jpg	2	1.6354	0.4445	0.2537	
229-3	229	2010_ca_229_fruit_C.jpg	3	2.1614	0.4401	0.2507	
229-4	229	2010_ca_229_fruit_C.jpg	4	1.2759	0.4427	0.2517	
229-5	229	2010_ca_229_fruit_C.jpg	5	1.2384	0.4408	0.2509	
230-1	230	2010_ca_230_fruit_C.jpg	1	1.6176	0.4453	0.2516	
230-2	230	2010_ca_230_fruit_C.jpg	2	3.569	0.4449	0.246	
230-3	230	2010_ca_230_fruit_C.jpg	3	1.7356	0.4482	0.2535	
230-4	230	2010_ca_230_fruit_C.jpg	4	1.0167	0.4459	0.2527	
230-5	230	2010_ca_230_fruit_C.jpg	5	0.9135	0.4447	0.2485	
231-1	231	2010_ca_231_fruit_C.jpg	1	1.0969	0.443	0.2506	
231-2	231	2010_ca_231_fruit_C.jpg	2	1.0014	0.4426	0.251	
231-3	231	2010_ca_231_fruit_C.jpg	3	1.7291	0.4425	0.2516	
231-4	231	2010_ca_231_fruit_C.jpg	4	0.8193	0.4437	0.2513	
231-5	231	2010_ca_231_fruit_C.jpg	5	1.0974	0.4426	0.2526	
232-1	232	2010_ca_232_fruit_C.jpg	1	1.2427	0.4417	0.2514	
232-2	232	2010_ca_232_fruit_C.jpg	2	1.139	0.4429	0.2523	
232-3	232	2010_ca_232_fruit_C.jpg	3	0.8738	0.4417	0.2504	
232-4	232	2010_ca_232_fruit_C.jpg	4	1.7724	0.4419	0.2513	
232-5	232	2010_ca_232_fruit_C.jpg	5	1.6885	0.4429	0.2523	
235-1	235	2010_ca_235_fruit_C.jpg	1	1.3267	0.4448	0.2523	
235-2	235	2010_ca_235_fruit_C.jpg	2	2.771	0.4465	0.2481	
235-3	235	2010_ca_235_fruit_C.jpg	3	1.4264	0.4433	0.2553	
235-4	235	2010_ca_235_fruit_C.jpg	4	2.4643	0.4455	0.2554	
235-5	235	2010_ca_235_fruit_C.jpg	5	1.1169	0.4444	0.2492	
236-1	236	2010_ca_236_fruit_C.jpg	1	1.0268	0.4414	0.2517	
236-2	236	2010_ca_236_fruit_C.jpg	2	1.4703	0.4425	0.2536	
236-3	236	2010_ca_236_fruit_C.jpg	3	1.2683	0.44	0.2523	
236-4	236	2010_ca_236_fruit_C.jpg	4	2.9099	0.4423	0.252	
236-5	236	2010_ca_236_fruit_C.jpg	5	2.2197	0.4419	0.2495	
237-1	237	2010_ca_237_fruit_C.jpg	1	2.0833	0.4414	0.2513	
237-2	237	2010_ca_237_fruit_C.jpg	2	1.0491	0.4412	0.2519	
237-3	237	2010_ca_237_fruit_C.jpg	3	3.1682	0.443	0.2524	
237-4	237	2010_ca_237_fruit_C.jpg	4	2.3095	0.441	0.2495	
238-1	238	2010_ca_238_fruit_C.jpg	1	1.0223	0.4413	0.2504	
238-2	238	2010_ca_238_fruit_C.jpg	2	0.7848	0.4416	0.2521	
238-3	238	2010_ca_238_fruit_C.jpg	3	0.8603	0.44	0.2508	
238-4	238	2010_ca_238_fruit_C.jpg	4	0.6887	0.4412	0.2523	
238-5	238	2010_ca_238_fruit_C.jpg	5	2.2424	0.4409	0.25	
239-1	239	2010_ca_239_fruit_C.jpg	1	1.8445	0.4437	0.2494	
239-2	239	2010_ca_239_fruit_C.jpg	2	0.9888	0.4427	0.2506	
239-3	239	2010_ca_239_fruit_C.jpg	3	2.365	0.4434	0.2506	
239-4	239	2010_ca_239_fruit_C.jpg	4	0.9237	0.4411	0.2519	
239-5	239	2010_ca_239_fruit_C.jpg	5	1.9434	0.4438	0.2486	
240-1	240	2010_ca_240_fruit_C.jpg	1	1.4227	0.4436	0.2527	
240-2	240	2010_ca_240_fruit_C.jpg	2	2.5655	0.4441	0.2534	
240-3	240	2010_ca_240_fruit_C.jpg	3	1.8084	0.4425	0.2484	
240-4	240	2010_ca_240_fruit_C.jpg	4	2.4421	0.444	0.2514	
240-5	240	2010_ca_240_fruit_C.jpg	5	1.7696	0.444	0.252	
241-1	241	2010_ca_241_fruit_C.jpg	1	1.0347	0.4421	0.255	
241-2	241	2010_ca_241_fruit_C.jpg	2	1.1009	0.4399	0.25	
241-3	241	2010_ca_241_fruit_C.jpg	3	1.4074	0.4443	0.2507	
242-1	242	2010_ca_242_fruit_C.jpg	1	0.7231	0.4451	0.2525	
242-2	242	2010_ca_242_fruit_C.jpg	2	2.0525	0.4441	0.252	
242-3	242	2010_ca_242_fruit_C.jpg	3	1.9665	0.4433	0.2526	
242-4	242	2010_ca_242_fruit_C.jpg	4	1.8928	0.4436	0.254	
242-5	242	2010_ca_242_fruit_C.jpg	5	3.7008	0.4432	0.2512	
243-1	243	2010_ca_243_fruit_C.jpg	1	1.1683	0.4518	0.2562	
243-10	243	2010_ca_243_fruit_C.jpg	10	1.293	0.4459	0.2491	
243-2	243	2010_ca_243_fruit_C.jpg	2	1.1445	0.4492	0.256	
243-3	243	2010_ca_243_fruit_C.jpg	3	1.3636	0.446	0.2536	
243-4	243	2010_ca_243_fruit_C.jpg	4	1.9101	0.429	0.2551	
243-5	243	2010_ca_243_fruit_C.jpg	5	1.2351	0.4462	0.2582	
243-6	243	2010_ca_243_fruit_C.jpg	6	1.8299	0.4477	0.2522	
243-7	243	2010_ca_243_fruit_C.jpg	7	1.049	0.4466	0.2539	
243-8	243	2010_ca_243_fruit_C.jpg	8	0.8516	0.4482	0.2566	
243-9	243	2010_ca_243_fruit_C.jpg	9	1.05	0.4466	0.2546	
244-1	244	2010_ca_244_fruit_C.jpg	1	5.2993	0.4357	0.2352	
244-2	244	2010_ca_244_fruit_C.jpg	2	2.6447	0.4388	0.2493	
244-3	244	2010_ca_244_fruit_C.jpg	3	2.3177	0.4419	0.2532	
244-4	244	2010_ca_244_fruit_C.jpg	4	1.8619	0.441	0.2463	
244-5	244	2010_ca_244_fruit_C.jpg	5	0.9737	0.4414	0.2517	
245-1	245	2010_ca_245_fruit_C.jpg	1	1.7951	0.4431	0.2528	
245-2	245	2010_ca_245_fruit_C.jpg	2	1.1245	0.44	0.2452	
245-3	245	2010_ca_245_fruit_C.jpg	3	1.5752	0.4426	0.2505	
245-4	245	2010_ca_245_fruit_C.jpg	4	1.2646	0.4439	0.2508	
245-5	245	2010_ca_245_fruit_C.jpg	5	0.8466	0.4408	0.2509	
246-1	246	2010_ca_246_fruit_C.jpg	1	1.0781	0.4433	0.2487	
246-2	246	2010_ca_246_fruit_C.jpg	2	1.1861	0.445	0.2554	
246-3	246	2010_ca_246_fruit_C.jpg	3	3.1128	0.4416	0.247	
246-4	246	2010_ca_246_fruit_C.jpg	4	0.9109	0.4433	0.2526	
246-5	246	2010_ca_246_fruit_C.jpg	5	1.429	0.443	0.2524	
247-1	247	2010_ca_247_fruit_C.jpg	1	1.6617	0.4424	0.2494	
247-2	247	2010_ca_247_fruit_C.jpg	2	3.9774	0.44	0.2329	
247-3	247	2010_ca_247_fruit_C.jpg	3	4.7692	0.4415	0.2505	
247-4	247	2010_ca_247_fruit_C.jpg	4	1.2675	0.4437	0.252	
247-5	247	2010_ca_247_fruit_C.jpg	5	1.6887	0.429	0.2509	
248-1	248	2010_ca_248_fruit_C.jpg	1	2.2364	0.4421	0.2486	
248-2	248	2010_ca_248_fruit_C.jpg	2	0.8151	0.4428	0.2529	
248-3	248	2010_ca_248_fruit_C.jpg	3	1.6494	0.4412	0.2519	
248-4	248	2010_ca_248_fruit_C.jpg	4	2.6729	0.4407	0.2487	
248-5	248	2010_ca_248_fruit_C.jpg	5	1.8419	0.4419	0.2505	
249-1	249	2010_ca_249_fruit_C.jpg	1	1.4399	0.4476	0.2551	
249-2	249	2010_ca_249_fruit_C.jpg	2	1.3025	0.4477	0.2553	
249-3	249	2010_ca_249_fruit_C.jpg	3	1.0807	0.4477	0.2597	
249-4	249	2010_ca_249_fruit_C.jpg	4	0.9492	0.445	0.2547	
249-5	249	2010_ca_249_fruit_C.jpg	5	1.1774	0.4449	0.2536	
250-1	250	2010_ca_250_fruit_C.jpg	1	1.695	0.4449	0.2538	
250-2	250	2010_ca_250_fruit_C.jpg	2	1.3444	0.4457	0.2526	
250-3	250	2010_ca_250_fruit_C.jpg	3	0.9917	0.442	0.2538	
250-4	250	2010_ca_250_fruit_C.jpg	4	1.2199	0.4438	0.2507	
250-5	250	2010_ca_250_fruit_C.jpg	5	0.8233	0.4441	0.252	
252-1	252	2010_ca_252_fruit_C.jpg	1	3.8588	0.4469	0.2459	
252-10	252	2010_ca_252_fruit_C.jpg	10	4.3772	0.4437	0.2516	
252-2	252	2010_ca_252_fruit_C.jpg	2	3.9197	0.4442	0.2527	
252-3	252	2010_ca_252_fruit_C.jpg	3	2.66	0.4457	0.25	
252-4	252	2010_ca_252_fruit_C.jpg	4	2.4754	0.4445	0.2443	
252-5	252	2010_ca_252_fruit_C.jpg	5	5.8381	0.4449	0.25	
252-6	252	2010_ca_252_fruit_C.jpg	6	3.2424	0.4435	0.2548	
252-7	252	2010_ca_252_fruit_C.jpg	7	5.6881	0.4448	0.2509	
252-8	252	2010_ca_252_fruit_C.jpg	8	1.5362	0.4473	0.2575	
252-9	252	2010_ca_252_fruit_C.jpg	9	6.2302	0.443	0.2446	
253-1	253	2010_ca_253_fruit_C.jpg	1	1.6583	0.4428	0.2511	
253-2	253	2010_ca_253_fruit_C.jpg	2	1.0773	0.4429	0.2404	
253-3	253	2010_ca_253_fruit_C.jpg	3	1.4619	0.4436	0.2506	
253-4	253	2010_ca_253_fruit_C.jpg	4	1.5485	0.4337	0.2521	
253-5	253	2010_ca_253_fruit_C.jpg	5	1.2563	0.4433	0.2506	
254-1	254	2010_ca_254_fruit_C.jpg	1	0.7936	0.4375	0.2543	
254-2	254	2010_ca_254_fruit_C.jpg	2	0.6013	0.4413	0.2534	
254-3	254	2010_ca_254_fruit_C.jpg	3	1.9225	0.4429	0.2448	
254-4	254	2010_ca_254_fruit_C.jpg	4	1.0735	0.4383	0.2525	
254-5	254	2010_ca_254_fruit_C.jpg	5	1.1895	0.4405	0.2531	
255-1	255	2010_ca_255_fruit_C.jpg	1	1.4679	0.443	0.2534	
255-2	255	2010_ca_255_fruit_C.jpg	2	1.6268	0.441	0.2464	
255-3	255	2010_ca_255_fruit_C.jpg	3	0.8402	0.4418	0.2514	
255-4	255	2010_ca_255_fruit_C.jpg	4	1.1139	0.4426	0.25	
256-6	256	2010_ca_256-001_fruit_C.jpg	6	1.108	0.4468	0.2528	
256-7	256	2010_ca_256-001_fruit_C.jpg	7	0.945	0.4457	0.2542	
256-8	256	2010_ca_256-001_fruit_C.jpg	8	1.0615	0.4474	0.2479	
256-9	256	2010_ca_256-001_fruit_C.jpg	9	2.4525	0.4479	0.2584	
256-10	256	2010_ca_256-001_fruit_C.jpg	10	2.2287	0.4472	0.2489	
256-1	256	2010_ca_256_fruit_C.jpg	1	2.0304	0.4431	0.2494	
256-2	256	2010_ca_256_fruit_C.jpg	2	1.5072	0.4382	0.2517	
256-3	256	2010_ca_256_fruit_C.jpg	3	1.5182	0.4388	0.2456	
256-4	256	2010_ca_256_fruit_C.jpg	4	2.8133	0.445	0.2508	
256-5	256	2010_ca_256_fruit_C.jpg	5	1.1578	0.441	0.2516	
257-1	257	2010_ca_257_fruit_C.jpg	1	1.6818	0.4419	0.2514	
257-2	257	2010_ca_257_fruit_C.jpg	2	1.937	0.4412	0.2481	
257-3	257	2010_ca_257_fruit_C.jpg	3	1.8347	0.4421	0.252	
257-4	257	2010_ca_257_fruit_C.jpg	4	1.5438	0.4413	0.2476	
258-1	258	2010_ca_258_fruit_C.jpg	1	1.099	0.4463	0.2509	
258-10	258	2010_ca_258_fruit_C.jpg	10	0.9833	0.4462	0.2527	
258-2	258	2010_ca_258_fruit_C.jpg	2	1.3019	0.4468	0.249	
258-3	258	2010_ca_258_fruit_C.jpg	3	1.7002	0.4456	0.25	
258-4	258	2010_ca_258_fruit_C.jpg	4	1.3333	0.4511	0.2472	
258-5	258	2010_ca_258_fruit_C.jpg	5	1.5116	0.4456	0.2526	
258-6	258	2010_ca_258_fruit_C.jpg	6	2.2725	0.4485	0.2488	
258-7	258	2010_ca_258_fruit_C.jpg	7	1.6478	0.4495	0.2537	
258-8	258	2010_ca_258_fruit_C.jpg	8	1.6127	0.4463	0.2564	
258-9	258	2010_ca_258_fruit_C.jpg	9	1.5463	0.4441	0.2529	
259-1	259	2010_ca_259_fruit_C.jpg	1	1.2914	0.446	0.2535	
259-2	259	2010_ca_259_fruit_C.jpg	2	2.7338	0.448	0.2444	
259-3	259	2010_ca_259_fruit_C.jpg	3	0.8034	0.4468	0.253	
259-4	259	2010_ca_259_fruit_C.jpg	4	1.967	0.4463	0.2482	
259-5	259	2010_ca_259_fruit_C.jpg	5	0.978	0.4469	0.256	
260-6	260	2010_ca_260-001_fruit_C.jpg	6	1.5389	0.4416	0.249	
260-7	260	2010_ca_260-001_fruit_C.jpg	7	3.212	0.4422	0.2475	
260-8	260	2010_ca_260-001_fruit_C.jpg	8	1.2698	0.436	0.2516	
260-9	260	2010_ca_260-001_fruit_C.jpg	9	1.0903	0.4424	0.2524	
260-10	260	2010_ca_260-001_fruit_C.jpg	10	1.0475	0.4399	0.2517	
260-1	260	2010_ca_260_fruit_C.jpg	1	1.6596	0.4414	0.2504	
260-2	260	2010_ca_260_fruit_C.jpg	2	0.9623	0.4417	0.2524	
260-3	260	2010_ca_260_fruit_C.jpg	3	2.1002	0.4393	0.2488	
260-4	260	2010_ca_260_fruit_C.jpg	4	1.1067	0.4417	0.2514	
260-5	260	2010_ca_260_fruit_C.jpg	5	1.4417	0.44	0.2465	
261-6	261	2010_ca_261-001_fruit_C.jpg	6	1.1567	0.4411	0.2523	
261-7	261	2010_ca_261-001_fruit_C.jpg	7	0.9881	0.4401	0.2504	
261-8	261	2010_ca_261-001_fruit_C.jpg	8	1.1085	0.4424	0.251	
261-9	261	2010_ca_261-001_fruit_C.jpg	9	1.141	0.4402	0.2496	
261-10	261	2010_ca_261-001_fruit_C.jpg	10	1.6865	0.4411	0.2527	
261-1	261	2010_ca_261_fruit_C.jpg	1	1.7544	0.4405	0.2504	
261-2	261	2010_ca_261_fruit_C.jpg	2	2.0617	0.4415	0.2509	
261-3	261	2010_ca_261_fruit_C.jpg	3	2.0572	0.4433	0.2518	
261-4	261	2010_ca_261_fruit_C.jpg	4	3.1374	0.4408	0.2465	
261-5	261	2010_ca_261_fruit_C.jpg	5	1.6445	0.4415	0.2509	
262-1	262	2010_ca_262_fruit_C.jpg	1	1.3825	0.4377	0.25	
262-2	262	2010_ca_262_fruit_C.jpg	2	0.8395	0.4374	0.2495	
262-3	262	2010_ca_262_fruit_C.jpg	3	1.2192	0.44	0.2492	
262-4	262	2010_ca_262_fruit_C.jpg	4	0.9721	0.4404	0.2511	
262-5	262	2010_ca_262_fruit_C.jpg	5	1.1478	0.4407	0.2516	
263-1	263	2010_ca_263_fruit_C.jpg	1	1.0293	0.4434	0.2518	
263-2	263	2010_ca_263_fruit_C.jpg	2	0.884	0.4428	0.25	
263-3	263	2010_ca_263_fruit_C.jpg	3	2.0701	0.4422	0.25	
263-4	263	2010_ca_263_fruit_C.jpg	4	2.7325	0.4429	0.2517	
263-5	263	2010_ca_263_fruit_C.jpg	5	1.1141	0.4433	0.2519	
264-1	264	2010_ca_264_fruit_C.jpg	1	1.09	0.4384	0.2504	
264-2	264	2010_ca_264_fruit_C.jpg	2	1.1366	0.4416	0.2486	
264-3	264	2010_ca_264_fruit_C.jpg	3	1.1739	0.4414	0.252	
264-4	264	2010_ca_264_fruit_C.jpg	4	1.6767	0.4418	0.2513	
264-5	264	2010_ca_264_fruit_C.jpg	5	1.3495	0.4416	0.25	
265-1	265	2010_ca_265_fruit_C.jpg	1	1.1815	0.4471	0.2541	
265-10	265	2010_ca_265_fruit_C.jpg	10	0.647	0.4452	0.2533	
265-2	265	2010_ca_265_fruit_C.jpg	2	1.2994	0.4497	0.2565	
265-3	265	2010_ca_265_fruit_C.jpg	3	0.9483	0.4517	0.2557	
265-4	265	2010_ca_265_fruit_C.jpg	4	1.1842	0.4518	0.2576	
265-5	265	2010_ca_265_fruit_C.jpg	5	1.0694	0.453	0.258	
265-6	265	2010_ca_265_fruit_C.jpg	6	1.0795	0.4512	0.2587	
265-7	265	2010_ca_265_fruit_C.jpg	7	2.5175	0.4479	0.2568	
265-8	265	2010_ca_265_fruit_C.jpg	8	1.0831	0.45	0.2526	
265-9	265	2010_ca_265_fruit_C.jpg	9	1.2971	0.4494	0.2585	
266-1	266	2010_ca_266_fruit_C.jpg	1	1.0664	0.4417	0.2495	
266-2	266	2010_ca_266_fruit_C.jpg	2	1.7585	0.4419	0.2533	
266-3	266	2010_ca_266_fruit_C.jpg	3	0.8288	0.4428	0.2545	
266-4	266	2010_ca_266_fruit_C.jpg	4	0.943	0.443	0.2517	
266-5	266	2010_ca_266_fruit_C.jpg	5	1.1645	0.4393	0.25	
267-1	267	2010_ca_267_fruit_C.jpg	1	2.5108	0.444	0.25	
267-2	267	2010_ca_267_fruit_C.jpg	2	2.6241	0.4433	0.2513	
267-3	267	2010_ca_267_fruit_C.jpg	3	0.9718	0.4427	0.2528	
267-4	267	2010_ca_267_fruit_C.jpg	4	0.8819	0.443	0.2517	
267-5	267	2010_ca_267_fruit_C.jpg	5	1.2179	0.4416	0.2517	
268-6	268	2010_ca_268-001_fruit_C.jpg	6	3.0789	0.4527	0.2516	
268-7	268	2010_ca_268-001_fruit_C.jpg	7	1.1767	0.449	0.2563	
268-8	268	2010_ca_268-001_fruit_C.jpg	8	2.2459	0.4459	0.2541	
268-9	268	2010_ca_268-001_fruit_C.jpg	9	1.3822	0.4486	0.2568	
268-10	268	2010_ca_268-001_fruit_C.jpg	10	1.9785	0.4484	0.2533	
268-11	268	2010_ca_268-001_fruit_C.jpg	11	3.397	0.4489	0.2569	
268-12	268	2010_ca_268-001_fruit_C.jpg	12	2.4097	0.4493	0.2551	
268-13	268	2010_ca_268-001_fruit_C.jpg	13	2.4517	0.4513	0.2514	
268-14	268	2010_ca_268-001_fruit_C.jpg	14	1.8431	0.4474	0.2524	
268-15	268	2010_ca_268-001_fruit_C.jpg	15	3.7331	0.446	0.25	
268-1	268	2010_ca_268_fruit_C.jpg	1	6.6898	0.4443	0.2395	
268-2	268	2010_ca_268_fruit_C.jpg	2	2.7812	0.4428	0.2451	
268-3	268	2010_ca_268_fruit_C.jpg	3	1.1501	0.4362	0.25	
268-4	268	2010_ca_268_fruit_C.jpg	4	1.706	0.4442	0.2545	
268-5	268	2010_ca_268_fruit_C.jpg	5	3.2137	0.4415	0.2482	
269-1	269	2010_ca_269_fruit_C.jpg	1	1.1124	0.4449	0.2516	
269-2	269	2010_ca_269_fruit_C.jpg	2	2.627	0.4435	0.2492	
269-3	269	2010_ca_269_fruit_C.jpg	3	1.4014	0.4446	0.2492	
269-4	269	2010_ca_269_fruit_C.jpg	4	1.4491	0.4456	0.2568	
269-5	269	2010_ca_269_fruit_C.jpg	5	2.1245	0.4444	0.2493	
270-6	270	2010_ca_270-001_fruit_C.jpg	6	1.5858	0.4458	0.2534	
270-7	270	2010_ca_270-001_fruit_C.jpg	7	1.2253	0.4476	0.2576	
270-8	270	2010_ca_270-001_fruit_C.jpg	8	1.8996	0.4425	0.2489	
270-9	270	2010_ca_270-001_fruit_C.jpg	9	1.7577	0.4475	0.2511	
270-10	270	2010_ca_270-001_fruit_C.jpg	10	1.2356	0.4443	0.2528	
270-1	270	2010_ca_270_fruit_C.jpg	1	1.048	0.4444	0.2523	
270-2	270	2010_ca_270_fruit_C.jpg	2	1.7351	0.4441	0.2536	
270-3	270	2010_ca_270_fruit_C.jpg	3	1.5049	0.4465	0.2546	
270-4	270	2010_ca_270_fruit_C.jpg	4	1.6245	0.4432	0.2487	
270-5	270	2010_ca_270_fruit_C.jpg	5	1.3783	0.4441	0.2529	
271-1	271	2010_ca_271_fruit_C.jpg	1	1.2661	0.4412	0.2526	
271-2	271	2010_ca_271_fruit_C.jpg	2	0.9114	0.4415	0.2519	
271-3	271	2010_ca_271_fruit_C.jpg	3	2.2129	0.4399	0.2475	
271-4	271	2010_ca_271_fruit_C.jpg	4	0.8933	0.4401	0.25	
271-5	271	2010_ca_271_fruit_C.jpg	5	1.6705	0.442	0.2519	
272-1	272	2010_ca_272_fruit_C.jpg	1	1.3716	0.4422	0.2505	
272-2	272	2010_ca_272_fruit_C.jpg	2	1.6689	0.4422	0.2494	
272-3	272	2010_ca_272_fruit_C.jpg	3	1.4172	0.4421	0.2469	
272-4	272	2010_ca_272_fruit_C.jpg	4	2.3084	0.4414	0.2518	
272-5	272	2010_ca_272_fruit_C.jpg	5	2.1538	0.4427	0.2524	
273-1	273	2010_ca_273_fruit_C.jpg	1	0.9994	0.4454	0.2548	
273-2	273	2010_ca_273_fruit_C.jpg	2	1.695	0.4434	0.2526	
273-3	273	2010_ca_273_fruit_C.jpg	3	1.6214	0.4438	0.2507	
273-4	273	2010_ca_273_fruit_C.jpg	4	1.6132	0.4456	0.2543	
273-5	273	2010_ca_273_fruit_C.jpg	5	1.2754	0.444	0.2527	
274-1	274	2010_ca_274_fruit_C.jpg	1	2.331	0.4428	0.25	
274-2	274	2010_ca_274_fruit_C.jpg	2	1.1271	0.4404	0.2524	
274-3	274	2010_ca_274_fruit_C.jpg	3	2.0496	0.4418	0.2486	
274-4	274	2010_ca_274_fruit_C.jpg	4	3.0031	0.4417	0.2495	
274-5	274	2010_ca_274_fruit_C.jpg	5	1.2237	0.4388	0.2511	
275-6	275	2010_ca_275-001_fruit_C.jpg	6	0.7979	0.445	0.2532	
275-7	275	2010_ca_275-001_fruit_C.jpg	7	1.4604	0.4451	0.2476	
275-8	275	2010_ca_275-001_fruit_C.jpg	8	1.0143	0.4447	0.2539	
275-9	275	2010_ca_275-001_fruit_C.jpg	9	1.8665	0.4461	0.2528	
275-10	275	2010_ca_275-001_fruit_C.jpg	10	1.147	0.4459	0.2544	
275-1	275	2010_ca_275_fruit_C.jpg	1	1.138	0.4461	0.2554	
275-2	275	2010_ca_275_fruit_C.jpg	2	0.7275	0.446	0.2527	
275-3	275	2010_ca_275_fruit_C.jpg	3	1.4416	0.446	0.252	
275-4	275	2010_ca_275_fruit_C.jpg	4	1.1916	0.4458	0.2526	
275-5	275	2010_ca_275_fruit_C.jpg	5	0.9631	0.4457	0.2534	
276-1	276	2010_ca_276_fruit_C.jpg	1	2.1848	0.4443	0.2522	
276-2	276	2010_ca_276_fruit_C.jpg	2	1.3353	0.4427	0.2494	
276-3	276	2010_ca_276_fruit_C.jpg	3	1.0732	0.4432	0.253	
276-4	276	2010_ca_276_fruit_C.jpg	4	2.956	0.442	0.2553	
276-5	276	2010_ca_276_fruit_C.jpg	5	1.9015	0.4396	0.2516	
277-1	277	2010_ca_277_fruit_C.jpg	1	1.0522	0.4421	0.2521	
277-2	277	2010_ca_277_fruit_C.jpg	2	1.0492	0.4377	0.2514	
277-3	277	2010_ca_277_fruit_C.jpg	3	1.9101	0.4423	0.2495	
277-4	277	2010_ca_277_fruit_C.jpg	4	1.4642	0.439	0.2496	
277-5	277	2010_ca_277_fruit_C.jpg	5	0.9991	0.4438	0.2538	
278-1	278	2010_ca_278_fruit_C.jpg	1	1.2474	0.4417	0.2526	
278-2	278	2010_ca_278_fruit_C.jpg	2	1.3845	0.4418	0.2511	
278-3	278	2010_ca_278_fruit_C.jpg	3	1.2304	0.4434	0.2512	
278-4	278	2010_ca_278_fruit_C.jpg	4	1.365	0.4408	0.25	
279-1	279	2010_ca_279_fruit_C.jpg	1	1.4602	0.4413	0.2504	
279-2	279	2010_ca_279_fruit_C.jpg	2	1.0779	0.4417	0.251	
279-3	279	2010_ca_279_fruit_C.jpg	3	1.6785	0.4435	0.2494	
279-4	279	2010_ca_279_fruit_C.jpg	4	2.3398	0.4434	0.2494	
279-5	279	2010_ca_279_fruit_C.jpg	5	1.1175	0.4438	0.2514	
280-1	280	2010_ca_280_fruit_C.jpg	1	2.7335	0.4422	0.252	
280-2	280	2010_ca_280_fruit_C.jpg	2	1.636	0.4419	0.2505	
280-3	280	2010_ca_280_fruit_C.jpg	3	2.7759	0.4415	0.2504	
280-4	280	2010_ca_280_fruit_C.jpg	4	1.5046	0.4417	0.2505	
280-5	280	2010_ca_280_fruit_C.jpg	5	0.9389	0.4393	0.2519	
281-1	281	2010_ca_281_fruit_C.jpg	1	1.0692	0.4413	0.2487	
281-2	281	2010_ca_281_fruit_C.jpg	2	0.7929	0.4418	0.251	
281-3	281	2010_ca_281_fruit_C.jpg	3	1.8073	0.4414	0.2512	
281-4	281	2010_ca_281_fruit_C.jpg	4	3.3648	0.439	0.2435	
281-5	281	2010_ca_281_fruit_C.jpg	5	2.3245	0.4398	0.2512	
282-6	282	2010_ca_282-001_fruit_C.jpg	6	0.5831	0.443	0.2535	
282-7	282	2010_ca_282-001_fruit_C.jpg	7	0.8744	0.4443	0.2514	
282-8	282	2010_ca_282-001_fruit_C.jpg	8	0.8291	0.4407	0.251	
282-9	282	2010_ca_282-001_fruit_C.jpg	9	0.7814	0.4433	0.2525	
282-10	282	2010_ca_282-001_fruit_C.jpg	10	1.1504	0.4438	0.25	
282-1	282	2010_ca_282_fruit_C.jpg	1	1.1493	0.4429	0.2525	
282-2	282	2010_ca_282_fruit_C.jpg	2	1.7858	0.4417	0.2494	
282-3	282	2010_ca_282_fruit_C.jpg	3	1.6577	0.441	0.25	
282-4	282	2010_ca_282_fruit_C.jpg	4	1.5855	0.4445	0.253	
282-5	282	2010_ca_282_fruit_C.jpg	5	0.9815	0.4426	0.2517	
284-1	284	2010_ca_284_fruit_C.jpg	1	1.1565	0.4412	0.2508	
284-2	284	2010_ca_284_fruit_C.jpg	2	2.2449	0.4387	0.2496	
284-3	284	2010_ca_284_fruit_C.jpg	3	2.1468	0.4413	0.2513	
284-4	284	2010_ca_284_fruit_C.jpg	4	1.2055	0.4415	0.2513	
285-1	285	2010_ca_285_fruit_C.jpg	1	2.0791	0.4353	0.2517	
