	Tomato Analyzer - Shape Individual Data																																						
	Plot #	SCT #	image files	Fruit	Perimeter (cm)	  Area  (cm2)	  Width Mid-height  (cm)	  Maximum Width (cm)	  Height Mid-width (cm)	  Maximum Height (cm)	  Fruit Shape Index External.1	  Fruit Shape Index External.2	  Proximal Fruit Blockiness	  Distal Fruit Blockiness	  Fruit Shape Triangle	  Ellipsoid	  Circular	  Rectangular	  Heart Shape	  Shoulder Height	  Proximal Angle Micro (2%)	  Proximal Angle Macro (20%)	  Proximal Indentation Area (cm2)	  Distal Angle Micro (2%)	  Distal Angle Macro (20%)	  Distal Indentation Area (cm2)	  Distal End Protrusion	  Obovoid	  Ovoid	  V. Asymmetry	  H. Asymmetry.ob	  H. Asymmetry.ov	  Width Widest Pos	  Eccentricity	  Proximal Eccentricity	  Distal Eccentricity	  Fruit Shape Index Internal	  Eccentricity Area Index	comment
unique#	Plot #	sct#	image files	Fruit	SP:0000087|unit:centimeter	SP:0000085|unit:square centimeter	SP:0000133|unit:centimeter	SP:0000134|unit:centimeter	SP:0000135|unit:centimeter	SP:0000136|unit:centimeter	SP:0000040	SP:0000046	SP:0000139	SP:0000145	SP:0000049	SP:0000067	SP:0000050	SP:0000068	SP:0000062	SP:0000154|unit:centimeter	SP:0000369	SP:0000370	SP:0000079|unit:square centimeter	SP:0000155	SP:0000160	SP:0000076|unit:square centimeter	SP:0000077	SP:0000059	SP:0000060	SP:0000066	SP:0000161	SP:0000162	SP:0000384	SP:0000058	SP:0000064	SP:0000063	SP:0000048	SP:0000164	
2552-3	2552	SCT_0345	2010_nc_2552_fruit-t.jpg	3	29.135	52.2802	9.9949	10.0203	5.7404	6.3881	0.6375	0.5743	0.8958	0.8475	1.057	0.9436	0.8362	0.5523	.	0.0708	241.8	161.6	0.1169	205.9	143.3	0.0583	0.0228	0	0.1211	0.1673	0	0.1119	0.4892	0.7092	0.8725	0.8878	0.5669	0.4583	version3
2552-4	2552	SCT_0345	2010_nc_2552_fruit-t.jpg	4	29.0518	49.4123	9.5631	9.6266	5.588	6.3373	0.6583	0.5843	0.8805	0.8181	1.0763	0.9497	0.8544	0.5419	.	0.0647	213.1	160.7	0.1043	189.5	139.3	0.0077	0.0133	0	0.1438	0.1073	0	0.116	0.4611	0.7309	0.9262	0.89	0.6169	0.4494	version3
2552-5	2552	SCT_0345	2010_nc_2552_fruit-t.jpg	5	31.8674	53.8039	10.7315	10.8331	4.826	6.2484	0.5768	0.4497	0.9337	0.8118	1.1501	0.9163	0.7784	0.5966	.	0.0037	178.6	201.9	0.0074	186	148.2	0	0	0	0.2088	0.0334	0	0.2577	0.4422	0.6191	0.8889	0.8968	0.4537	0.5205	version3
2552-6	2552	SCT_0345	2010_nc_2552_fruit-t.jpg	6	47.049	89.3851	10.9728	11.7475	5.842	9.9822	0.8497	0.5324	0.9769	0.8113	1.204	0.798	0.7464	0.5515	.	0.0497	273.3	283.5	0.1138	215.2	87.4	0.0423	0.014	0	0.2134	0.188	0	0.4602	0.4353	0.7083	1.4906	0.907	0.8225	0.4673	version3
2561-1	2561	SCT_0346	2010_nc_2561_fruit-t.jpg	1	24.7012	28.8012	8.0518	8.1534	3.4798	4.699	0.5763	0.4322	0.9495	0.653	1.4541	0.4864	0.4465	0.5484	0	0.2142	186.8	207.2	0.7465	177.2	118.7	0.0009	0	0	0.2225	3.5326	0	12.15	0.4292	0.6087	0.9032	0.8889	0.4706	0.531	version2
2561-2	2561	SCT_0346	2010_nc_2561_fruit-t.jpg	2	23.3199	26.6864	7.7216	7.7978	3.4036	5.0292	0.645	0.4408	0.8947	0.648	1.3807	0.3854	0.4355	0.4427	0	0.2251	207.6	213.5	0.7944	190.3	131.9	0.1238	0	0	0.1778	18.2437	0	14.0359	0.4047	0.5482	0.9	0.8852	0.4576	0.516	version2
2561-3	2561	SCT_0346	2010_nc_2561_fruit-t.jpg	3	22.1866	24.6812	6.7564	7.2136	3.8354	5.1054	0.7077	0.5677	0.9323	0.6128	1.5215	0.4495	0.6834	0.378	0	0.2043	200.2	189	0.6853	182.6	105.3	0	0	0	0.2354	9.905	0	15.9647	0.3756	0.6	0.8955	0.8824	0.5825	0.4925	version2
2561-4	2561	SCT_0346	2010_nc_2561_fruit-t.jpg	4	23.1972	27.049	7.239	7.2644	3.7846	4.8006	0.6608	0.5228	0.8877	0.807	1.1	0.6416	0.7143	0.5258	0	0.1276	153.7	204.2	0.4393	279.9	137.8	0.0284	0	0	0.1299	6.9787	0	6.4737	0.4756	0.7447	1.0938	0.8917	0.6542	0.4388	version2
2561-5	2561	SCT_0346	2010_nc_2561_fruit-t.jpg	5	24.4298	27.5019	8.128	8.1788	3.1496	4.953	0.6056	0.3875	0.8875	0.6344	1.399	0.4173	0.3845	0.4682	0	0.2268	227.2	208.8	0.8714	187.1	127.7	0	0	0	0.1736	14.0876	0	13.1869	0.4678	0.5464	0.8833	0.955	0.4492	0.5391	version2
2561-6	2561	SCT_0346	2010_nc_2561_fruit-t.jpg	6	22.1722	24.34	7.112	7.2898	3.3528	4.4196	0.6063	0.4714	0.9357	0.8	1.1696	0.524	0.5692	0.5675	0	0.216	225.5	201	0.6835	197.2	158.3	0.014	0	0	0.2343	3.8728	0	9.6294	0.4129	0.6127	0.9138	0.8983	0.4953	0.5278	version2
2571-1	2571	SCT_0347	2010_nc_2571_fruit-t.jpg	1	24.8318	29.3387	7.5438	7.7724	4.0386	5.2832	0.6797	0.5354	0.9764	0.6498	1.5026	0.4698	0.6775	0.49	0	0.3093	264.9	189.6	0.523	170.3	125.1	0	0	0	0.3195	8.029	0	17.6	0.3636	0.6184	0.9343	0.8649	0.5614	0.496	version 2
2571-2	2571	SCT_0347	2010_nc_2571_fruit-t.jpg	2	23.6675	28.5974	7.5946	7.6454	3.0226	4.8514	0.6346	0.398	0.8863	0.8595	1.0311	0.5466	0.6287	0.5497	0	0.1756	204.3	187.5	0.5361	282.7	152.6	0.132	0	0.0724	0	10.7316	7.6533	0	0.4375	0.5368	0.9444	0.843	0.4397	0.5807	version 2
2571-3	2571	SCT_0347	2010_nc_2571_fruit-t.jpg	3	30.3312	35.1032	8.6106	8.7376	2.921	5.6134	0.6424	0.3392	0.9263	0.649	1.4273	0.2722	0.4656	0.4911	0	0.4047	262.6	219.9	0.755	175.7	83.5	0.1178	0	0	0.25	11.2591	0	15.3178	0.41	0.4455	0.9703	0.875	0.374	0.6294	version 2
2571-4	2571	SCT_0347	2010_nc_2571_fruit-t.jpg	4	24.801	31.1748	7.7216	7.7978	3.6068	5.1054	0.6547	0.4671	0.9145	0.8224	1.112	0.564	0.6493	0.5565	0	0.2018	210	186.4	0.5453	287.4	152.3	0.0321	0	0	0.1277	7.325	0	7.6078	0.4842	0.58	0.9063	0.8923	0.4833	0.5475	version 2
2571-5	2571	SCT_0347	2010_nc_2571_fruit-t.jpg	5	23.1972	23.8309	7.4168	7.6708	3.1496	4.318	0.5629	0.4247	0.9726	0.7021	1.3854	0.3004	0.4082	0.49	0	0.4665	190.4	250.1	0.0933	176.2	113.2	0.0003	0	0	0.2593	8.6864	0	14.4884	0.4146	0.6036	0.9027	0.9027	0.4554	0.5142	version 2
2571-6	2571	SCT_0347	2010_nc_2571_fruit-t.jpg	6	25.5151	31.1303	8.001	8.0518	3.4798	5.0292	0.6246	0.4349	0.9111	0.8222	1.1081	0.468	0.558	0.5803	0	0.1564	205.3	202.5	0.7009	220.3	124.7	0.0079	0	0	0.1544	2.2995	0	8.9747	0.4675	0.5584	0.8943	0.8871	0.4472	0.5595	version 2
2571-7	2571	SCT_0347	2010_nc_2571_fruit-t.jpg	7	22.2045	27.7348	7.366	7.4168	3.6322	4.826	0.6507	0.4931	0.8759	0.831	1.0539	0.6453	0.6745	0.5334	0	0.1912	230.8	183.9	0.4503	191.1	141.5	0.0091	0	0.0902	0	8.619	7.1959	0	0.4646	0.5926	0.8682	0.8889	0.4828	0.5253	version 2
2582-1	2582	SCT_0348	2010_nc_2582_fruit-t.jpg	1	13.6685	12.2164	4.1529	4.1529	3.4925	3.6449	0.8777	0.841	0.841	0.8012	1.0496	0.9818	0.9566	0.5299	.	0.0262	205	120.8	0.0364	176.6	120.4	0	0	0	0.1123	0.0146	0	0.035	0.4954	0.7972	0.9344	0.8803	0.8837	0.39	version3
2582-2	2582	SCT_0348	2010_nc_2582_fruit-t.jpg	2	13.8976	12.8501	4.2799	4.2926	3.6068	3.7465	0.8728	0.8427	0.8635	0.7626	1.1323	0.979	0.9539	0.5122	.	0.0264	192	120.7	0.0452	182.3	116.6	0	0	0	0.1335	0.0179	0	0.0569	0.4907	0.7619	0.8889	0.8784	0.8421	0.4126	version3
2582-3	2582	SCT_0348	2010_nc_2582_fruit-t.jpg	3	13.7347	12.9506	4.2418	4.2926	3.6703	3.7846	0.8817	0.8653	0.8503	0.7725	1.1008	0.9804	0.9628	0.5161	.	0.0176	200.6	124.9	0.0274	175	115	0	0	0	0.1758	0.0091	0	0.055	0.4359	0.7811	0.8992	0.8855	0.8788	0.4009	version3
2582-4	2582	SCT_0348	2010_nc_2582_fruit-t.jpg	4	13.6159	12.7735	4.3053	4.318	3.4671	3.6195	0.8382	0.8053	0.8909	0.7876	1.1311	0.9745	0.9406	0.5385	.	0.0316	213.1	135.1	0.0405	169.3	120.2	0.0027	0.0072	0	0.1743	0.0174	0	0.0586	0.4421	0.7606	0.8889	0.8816	0.8	0.4216	version3
2582-5	2582	SCT_0348	2010_nc_2582_fruit-t.jpg	5	12.8319	10.6887	4.0005	4.0259	3.0988	3.2512	0.8076	0.7746	0.873	0.8	1.0913	0.9723	0.931	0.5559	.	0.0239	222.4	139.5	0.0208	182.5	123.4	0	0	0	0.1632	0.0078	0	0.0462	0.4573	0.7922	0.9266	0.8783	0.8145	0.4063	version3
2582-6	2582	SCT_0348	2010_nc_2582_fruit-t.jpg	6	12.6516	10.2206	3.8227	3.8862	3.2004	3.302	0.8497	0.8372	0.8638	0.814	1.0612	0.9794	0.9473	0.5223	.	0.0163	202.3	127.8	0.0224	174.5	123.3	0	0	0	0.1432	0.0268	0	0.0322	0.4495	0.7876	0.9189	0.8755	0.8718	0.4083	version3
2582-7	2582	SCT_0348	2010_nc_2582_fruit-t.jpg	7	13.1697	11.1238	4.064	4.1275	3.1877	3.3782	0.8185	0.7844	0.8625	0.8031	1.0739	0.9738	0.9305	0.5075	.	0.0266	227.4	133.4	0.0294	190.9	119.2	0	0	0	0.1661	0.0534	0	0.0495	0.4286	0.7774	0.9238	0.8803	0.811	0.4041	version3
2582-8	2582	SCT_0348	2010_nc_2582_fruit-t.jpg	8	13.9905	12.165	4.3053	4.318	3.2258	3.4798	0.8059	0.7493	0.8614	0.8142	1.058	0.9691	0.9249	0.5418	.	0.0415	238.8	137.2	0.0544	190.6	125.1	0.0992	0.0508	0	0.1114	0.0349	0	0.0295	0.4841	0.7692	0.9375	0.875	0.7895	0.4183	version3
2591-1	2591	SCT_0349	2010_nc_2591_fruit-t.jpg	1	11.9704	9.5813	3.7846	3.81	2.7178	3.0988	0.8133	0.7181	0.906	0.7987	1.1345	0.8635	0.9234	0.5613	0	0.0979	230.7	151.5	0.1926	205.8	122.5	0.0047	0	0	0.1462	1.4711	0	2.9128	0.4228	0.7107	0.9053	0.8958	0.7288	0.4633	version 2
2591-2	2591	SCT_0349	2010_nc_2591_fruit-t.jpg	2	11.818	9.1103	3.6322	3.6576	2.667	3.0226	0.8264	0.7343	0.9301	0.7972	1.1667	0.8663	0.9388	0.5605	1.8447	0.085	249.2	143.2	0.1994	187.7	116.5	0.0007	0	0	0.1814	0.8475	0	3.0909	0.4186	0.7288	0.9247	0.8866	0.7679	0.4643	version 2
2591-3	2591	SCT_0349	2010_nc_2591_fruit-t.jpg	3	13.0926	10.8451	4.0132	4.0132	2.921	3.3528	0.8354	0.7278	0.8924	0.7785	1.1463	0.8757	0.9368	0.5521	1.8868	0.0873	241.3	153.6	0.1902	195.6	114.8	0.0042	0	0	0.1604	1.5725	0	3.8217	0.45	0.7176	0.9038	0.8868	0.7581	0.4554	version 2
2591-4	2591	SCT_0349	2010_nc_2591_fruit-t.jpg	4	11.4515	8.5761	3.8354	3.8354	2.413	2.6416	0.6887	0.6291	0.9073	0.8477	1.0703	0.8759	0.8248	0.6093	0.6279	0.0249	214.8	159.3	0.0945	195.3	153.6	0.0369	0	0	0.1186	1.7864	0	0.7933	0.4673	0.7184	0.881	0.881	0.6167	0.4753	version 2
2591-5	2591	SCT_0349	2010_nc_2591_fruit-t.jpg	5	12.0527	8.789	3.5814	3.6068	2.6924	3.0226	0.838	0.7518	0.9291	0.8014	1.1593	0.8714	0.9322	0.5834	1.1641	0.0514	198.8	151.9	0.142	194.3	128.9	0.0139	0	0	0.1456	2	0	3.1348	0.4694	0.7627	0.9783	0.8571	0.8491	0.45	version 2
2591-6	2591	SCT_0349	2010_nc_2591_fruit-t.jpg	6	11.916	9.6671	3.7592	3.7846	2.794	3.048	0.8054	0.7432	0.9459	0.7973	1.1864	0.8858	0.9345	0.5705	1.3346	0.0592	232.4	153.8	0.1329	185.6	114.9	0.0047	0	0	0.2016	0.6387	0	3.2027	0.3902	0.7227	0.8866	0.8776	0.7288	0.4681	version 2
2591-7	2591	SCT_0349	2010_nc_2591_fruit-t.jpg	7	11.888	8.6703	3.7592	3.81	2.4638	2.7686	0.7267	0.6554	0.9257	0.8311	1.1138	0.857	0.8705	0.5824	1.5029	0.068	227.2	156.5	0.1624	276.4	143.8	0.0528	0	0	0.175	1.1481	0	1.7315	0.425	0.7037	0.8941	0.8539	0.6552	0.4848	version 2
2591-8	2591	SCT_0349	2010_nc_2591_fruit-t.jpg	8	10.7167	7.7071	3.3274	3.3528	2.6924	2.794	0.8333	0.8092	0.9237	0.7786	1.1863	0.9413	0.9548	0.5636	0.6275	0.0239	203	142	0.0395	175.7	122.2	0.0008	0	0	0.1962	0.1376	0	2.3206	0.4298	0.789	0.9149	0.8866	0.8431	0.4233	version 2
2591-9	2591	SCT_0349	2010_nc_2591_fruit-t.jpg	9	11.2556	8.4148	3.4798	3.5306	2.6416	2.921	0.8273	0.7591	0.8978	0.8248	1.0885	0.9083	0.9475	0.5643	1.5424	0.0704	234.7	136.1	0.1625	176.6	120.9	0	0	0	0.1368	0.5526	0	1.6667	0.4746	0.7018	0.8696	0.8602	0.7407	0.4797	version 2
2591-10	2591	SCT_0349	2010_nc_2591_fruit-t.jpg	10	13.7586	10.9213	2.8194	3.1496	4.3942	4.6228	1.4677	1.5586	0.8198	1	0.8198	0.7579	0.8764	0.554	0	0	139.3	343.8	0	349.5	90.6	0	0	0.0449	0	4.6796	11.3902	0	0.3352	0.7514	0.8831	0.8774	1.5455	0.4447	version 2
2591-11	2591	SCT_0349	2010_nc_2591_fruit-t.jpg	11	11.9668	9.4942	3.7338	3.7592	2.794	3.048	0.8108	0.7483	0.9116	0.8231	1.1074	0.9047	0.9405	0.5735	1.9258	0.0889	238.3	135.3	0.0956	169.7	136.1	0	0	0	0.1879	0.9748	0	1.932	0.416	0.7563	0.9375	0.8824	0.7895	0.4524	version 2
2591-12	2591	SCT_0349	2010_nc_2591_fruit-t.jpg	12	12.0832	9.6613	3.8354	3.8862	2.7432	2.9972	0.7712	0.7152	0.9272	0.8212	1.129	0.8931	0.9116	0.5754	1.1665	0.0513	221.9	157.6	0.1269	174	127	0	0	0	0.1637	1.1111	0	2.4539	0.44	0.7521	0.9167	0.8889	0.7333	0.4462	version 2
2591-13	2591	SCT_0349	2010_nc_2591_fruit-t.jpg	13	12.1946	9.5032	3.683	3.7084	2.8448	3.0734	0.8288	0.7724	0.931	0.8	1.1638	0.8716	0.9441	0.5887	1.2416	0.0551	205.7	151.9	0.1575	174.1	117.4	0	0	0	0.1588	0.3167	0	3.2897	0.4526	0.75	0.9278	0.8824	0.8036	0.4625	version 2
2591-14	2591	SCT_0349	2010_nc_2591_fruit-t.jpg	14	11.9359	9.6148	3.7592	3.7846	2.794	3.0226	0.7987	0.7432	0.9459	0.8176	1.157	0.8632	0.924	0.5979	1.2733	0.0564	212.9	163.2	0.1539	359	119	0.0007	0	0	0.1789	1.2288	0	3.3041	0.4132	0.7288	0.8866	0.8776	0.7288	0.4652	version 2
2591-15	2591	SCT_0349	2010_nc_2591_fruit-t.jpg	15	12.58	10.4722	3.9116	3.9878	2.8702	3.2004	0.8025	0.7338	0.961	0.7857	1.2231	0.826	0.928	0.5727	0	0.1128	229.4	159	0.2183	173.8	119.6	0	0	0	0.2703	1.288	0	4.7692	0.3465	0.72	0.9091	0.8738	0.75	0.4774	version 2
2591-16	2591	SCT_0349	2010_nc_2591_fruit-t.jpg	16	17.0063	18.258	5.2832	5.334	3.683	4.191	0.7857	0.6971	0.9135	0.8365	1.092	0.8482	0.9018	0.5822	1.5037	0.0683	249.6	147	0.2053	194.5	137.9	0	0	0	0.148	1.9634	0	3.6746	0.4598	0.6829	0.8889	0.8615	0.6829	0.4902	version 2
2592-1	2592	SCT_0349	2010_nc_2592_fruit-t.jpg	1	18.5372	22.9214	5.7912	5.8547	4.4958	4.7625	0.8134	0.7763	0.9167	0.7961	1.1515	0.9658	0.927	0.5478	.	0.0286	189.8	149.2	0.0571	269	120.3	0.0284	0.0065	0	0.1805	0.0431	0	0.0961	0.4505	0.754	0.8924	0.8896	0.779	0.4358	version3
2592-2	2592	SCT_0349	2010_nc_2592_fruit-t.jpg	2	17.8473	21.4572	5.6896	5.715	4.445	4.6355	0.8111	0.7813	0.8839	0.779	1.1347	0.9716	0.9261	0.5119	.	0.008	168.8	146.4	0.0058	238.1	121	0	0	0	0.1874	0.0694	0	0.0874	0.4412	0.7692	0.8889	0.8917	0.7865	0.4115	version3
2592-3	2592	SCT_0349	2010_nc_2592_fruit-t.jpg	3	17.2923	19.9971	5.08	5.1435	4.6609	4.7879	0.9309	0.9175	0.91	0.79	1.1519	0.9737	0.962	0.5208	.	0.0075	186.9	135.9	0.0164	182.1	108.3	0	0	0	0.1779	0.0708	0	0.0914	0.425	0.7766	0.8902	0.8848	0.9182	0.4118	version3
2592-4	2592	SCT_0349	2010_nc_2592_fruit-t.jpg	4	16.1878	16.5742	4.8768	4.9784	3.8862	4.1275	0.8291	0.7969	0.9323	0.7734	1.2054	0.9636	0.9367	0.5395	.	0	182.8	141.4	0	319.2	121.2	0.0296	0.0098	0	0.1931	0.0175	0	0.0872	0.4343	0.7531	0.8938	0.8622	0.8079	0.4368	version3
2592-5	2592	SCT_0349	2010_nc_2592_fruit-t.jpg	5	16.0261	16.3203	5.1181	5.207	3.5941	3.9116	0.7512	0.7022	0.9355	0.7965	1.1745	0.9533	0.8891	0.5292	.	0.0202	196	164.7	0.0299	252.7	130.3	0.0376	0.0095	0	0.2204	0.0949	0	0.0943	0.3944	0.7362	0.8968	0.8828	0.7063	0.4387	version3
2592-6	2592	SCT_0349	2010_nc_2592_fruit-t.jpg	6	16.2752	17.7527	5.08	5.1816	4.0386	4.2164	0.8137	0.795	0.9375	0.7575	1.2376	0.9615	0.9302	0.5505	.	0.0226	193.8	154.2	0.0426	171.1	114.4	0.002	0.0064	0	0.2486	0.0304	0	0.1236	0.3946	0.7674	0.8912	0.8881	0.7937	0.42	version3
2592-7	2592	SCT_0349	2010_nc_2592_fruit-t.jpg	7	15.4057	16.0685	4.8387	4.9022	3.8481	3.937	0.8031	0.7953	0.9239	0.8005	1.1541	0.9652	0.9289	0.5533	.	0.0016	182.6	151.1	0.002	215.5	113.7	0.028	0.0206	0	0.2028	0.0214	0	0.0721	0.4226	0.7767	0.8889	0.8856	0.7895	0.4248	version3
2592-8	2592	SCT_0349	2010_nc_2592_fruit-t.jpg	8	17.8211	17.129	5.3086	5.3594	3.5814	4.0005	0.7464	0.6746	0.9091	0.7943	1.1446	0.935	0.8716	0.5548	.	0.0281	217	156	0.0363	318.5	143.2	0.0639	0.0109	0	0.1937	0.0718	0	0.0964	0.4267	0.7452	0.9249	0.8897	0.7178	0.4358	version3
2592-9	2592	SCT_0349	2010_nc_2592_fruit-t.jpg	9	15.6489	15.8446	4.9149	4.9784	3.683	3.8862	0.7806	0.7494	0.8915	0.8088	1.1022	0.9635	0.9168	0.5374	.	0.0198	197.2	151.6	0.0509	243.4	121.7	0.0224	0.009	0	0.1608	0.0594	0	0.0582	0.4421	0.7607	0.8958	0.8855	0.7532	0.4287	version3
2592-10	2592	SCT_0349	2010_nc_2592_fruit-t.jpg	10	17.7103	19.3124	5.7912	5.8547	3.429	4.1021	0.7007	0.5921	0.9232	0.8092	1.1409	0.945	0.8625	0.5546	.	0.0586	227.2	167.9	0.0756	253.7	134	0.0381	0.0082	0	0.2058	0.0706	0	0.0905	0.3994	0.6646	0.888	0.877	0.5912	0.4919	version3
2592-11	2592	SCT_0349	2010_nc_2592_fruit-t.jpg	11	16.1241	16.5508	4.7752	4.8641	3.81	4.0513	0.8329	0.7979	0.9707	0.8032	1.2086	0.956	0.9292	0.5808	.	0.0165	214.2	154.1	0.0146	273.6	119.4	0.0276	0.0087	0	0.2456	0.0318	0	0.1143	0.4042	0.761	0.9064	0.8864	0.8121	0.448	version3
2592-12	2592	SCT_0349	2010_nc_2592_fruit-t.jpg	12	16.2721	17.1122	5.1689	5.2451	3.6576	3.8735	0.7385	0.7076	0.9337	0.8206	1.1377	0.9607	0.9008	0.5863	.	0.0199	212.3	158.2	0.0137	201.6	128	0.0112	0.0108	0	0.1813	0.0277	0	0.0683	0.4312	0.7632	0.8958	0.8889	0.7205	0.447	version3
2592-13	2592	SCT_0349	2010_nc_2592_fruit-t.jpg	13	17.6292	19.8514	5.3213	5.4102	4.191	4.4323	0.8192	0.7876	0.9308	0.8019	1.1607	0.9599	0.929	0.5559	.	0.0262	194.8	144	0.0672	257.9	125	0.0391	0.008	0	0.1881	0.0369	0	0.085	0.4215	0.7586	0.8889	0.8949	0.7952	0.4407	version3
2592-14	2592	SCT_0349	2010_nc_2592_fruit-t.jpg	14	16.9857	18.7632	5.2578	5.334	4.0513	4.2291	0.7929	0.7705	0.9396	0.7995	1.1752	0.964	0.9241	0.5597	.	0.0194	208.6	151.7	0.0137	200.6	117.9	0.0218	0.0094	0	0.2195	0.0386	0	0.0892	0.3978	0.7651	0.8912	0.8881	0.7744	0.4375	version3
2592-15	2592	SCT_0349	2010_nc_2592_fruit-t.jpg	15	16.3571	17.7893	5.0546	5.08	4.1275	4.2164	0.83	0.8166	0.8945	0.8116	1.1022	0.9698	0.938	0.5632	.	0	175.2	147.5	0.0193	229.1	120.3	0.0235	0.0112	0	0.1557	0.0413	0	0.0553	0.4644	0.7855	0.8966	0.8844	0.828	0.4186	version3
2592-16	2592	SCT_0349	2010_nc_2592_fruit-t.jpg	16	16.2175	17.0188	5.1816	5.3213	3.556	3.9497	0.7422	0.6863	0.9363	0.7941	1.179	0.9562	0.8969	0.5576	.	0.0435	205	158.1	0.0731	234.1	121.9	0.0253	0.0067	0	0.2023	0.0475	0	0.0941	0.4212	0.7226	0.896	0.8889	0.6871	0.4565	version3
2601-1	2601	SCT_0350	2010_nc_2601_fruit-t.jpg	1	10.2385	6.68	3.0734	3.1242	2.6162	2.7178	0.8699	0.8512	0.8512	0.8264	1.03	0.9636	0.9747	0.549	0.2704	0.0073	192.1	121.9	0.0061	184.4	122.2	0	0	0	0.0956	0.7736	0	0.4918	0.4961	0.7925	0.9333	0.875	0.8936	0.4011	version 2
2601-2	2601	SCT_0350	2010_nc_2601_fruit-t.jpg	2	10.7378	7.5993	3.3274	3.3274	2.6416	2.7178	0.8168	0.7939	0.8702	0.8321	1.0459	0.9571	0.9494	0.5692	0.5755	0.0223	189.6	125.8	0.0552	182.8	130.6	0	0	0	0.1154	0.3302	0	0.1692	0.4766	0.7925	0.9333	0.866	0.8235	0.4287	version 2
2601-3	2601	SCT_0350	2010_nc_2601_fruit-t.jpg	3	10.7352	7.5716	3.2766	3.302	2.6924	2.8448	0.8615	0.8217	0.8915	0.7829	1.1386	0.9377	0.9614	0.55	0.9464	0.0405	228.5	133	0.0808	174.4	113.8	0	0	0	0.1469	0.4144	0	1.9225	0.4488	0.7568	0.913	0.866	0.84	0.4379	version 2
2601-4	2601	SCT_0350	2010_nc_2601_fruit-t.jpg	4	11.2058	7.6735	3.3528	3.3782	2.667	2.8448	0.8421	0.7955	0.8485	0.8106	1.0467	0.9496	0.9534	0.5395	0	0.0306	223.7	128.4	0.0747	179.2	123	0	0	0.1084	0	1.2072	0.7879	0	0.4861	0.7928	0.9778	0.8713	0.88	0.4189	version 2
2601-5	2601	SCT_0350	2010_nc_2601_fruit-t.jpg	5	10.3673	6.9361	3.175	3.2004	2.54	2.6924	0.8413	0.8	0.864	0.8	1.08	0.9384	0.9483	0.5346	0.8159	0.0341	210.1	134.3	0.0776	187.2	111.6	0	0	0	0.1379	1.1429	0	1.432	0.4746	0.7619	0.9091	0.8889	0.8163	0.4273	version 2
2601-6	2601	SCT_0350	2010_nc_2601_fruit-t.jpg	6	10.7886	7.8097	3.2766	3.302	2.6924	2.8448	0.8615	0.8217	0.907	0.814	1.1143	0.9376	0.9682	0.5749	0.9117	0.0383	197	135.1	0.0702	170.7	114.8	0	0	0	0.1833	0.2162	0	1.5736	0.4167	0.7748	0.9053	0.8776	0.8431	0.4309	version 2
2601-7	2601	SCT_0350	2010_nc_2601_fruit-t.jpg	7	11.1863	8.2303	3.556	3.5814	2.54	2.8194	0.7872	0.7143	0.8857	0.8214	1.0783	0.9053	0.9158	0.5573	1.4202	0.0643	249	148.8	0.1324	178.4	124.3	0.0008	0	0	0.1351	0.8364	0	1.4357	0.4322	0.7091	0.8478	0.8764	0.7091	0.4718	version 2
2601-8	2601	SCT_0350	2010_nc_2601_fruit-t.jpg	8	9.7603	6.4206	3.0226	3.0734	2.4384	2.5908	0.843	0.8067	0.8655	0.8151	1.0619	0.9575	0.9554	0.5419	1.0301	0.0453	180.8	131.8	0.0814	189.6	118.1	0	0	0	0.1003	0.2772	0	0.5333	0.5234	0.7525	0.8941	0.8837	0.8085	0.4362	version 2
2601-9	2601	SCT_0350	2010_nc_2601_fruit-t.jpg	9	15.3483	10.8335	2.8194	2.8956	4.7498	4.7752	1.6491	1.6847	0.6126	0.982	0.6239	0.7167	0.8803	0.6124	0	0.2337	145.3	101.1	0.0213	184.2	66.2	0	0	0.0987	0	1.7219	14.1504	0	0.3457	0.7914	0.8916	0.881	1.6818	0.3908	version 2
2601-10	2601	SCT_0350	2010_nc_2601_fruit-t.jpg	10	11.896	9.0103	3.6068	3.6576	2.8702	3.0734	0.8403	0.7958	0.8662	0.8169	1.0603	0.9545	0.9563	0.5391	0.7853	0.0327	203.9	129.8	0.0755	180.4	117.5	0	0	0	0.1281	0.975	0	1.3007	0.4755	0.7833	0.9495	0.8704	0.8545	0.4185	version 2
2601-11	2601	SCT_0350	2010_nc_2601_fruit-t.jpg	11	11.9108	9.3432	3.6068	3.6576	2.9972	3.175	0.8681	0.831	0.8944	0.7887	1.1339	0.9491	0.9634	0.5444	0.6909	0.0275	212	133.7	0.0616	189.7	116.3	0.0048	0	0	0.1641	1.1371	0	2.6923	0.4437	0.7742	0.9143	0.8889	0.8571	0.4169	version 2
2601-12	2601	SCT_0350	2010_nc_2601_fruit-t.jpg	12	11.0988	7.68	3.3528	3.3782	2.6162	2.8448	0.8421	0.7803	0.8864	0.7879	1.125	0.9225	0.9444	0.5432	0.9676	0.0416	208.8	139.7	0.1013	180.2	117.5	0.0025	0	0	0.142	1.4324	0	2.25	0.4701	0.7748	0.9663	0.8687	0.8431	0.4212	version 2
