	Tomato Analyzer - Latitudinal Shape - Individual Data						
	Plot #	image files	Fruit	  Lobedness Degree	  Pericarp Area	  Pericarp Thickness	comment
unique#	Plot #	image files	Fruit	SP:0000103	SP:0000095	SP:0000372	
669-5	669	2010_ca_11669_fruit_C.jpg	5	1.9268	0.4444	0.2523	
670-1	670	2010_ca_11670_fruit_C.jpg	1	1.6683	0.4446	0.2515	
670-2	670	2010_ca_11670_fruit_C.jpg	2	1.0618	0.4456	0.2534	
670-3	670	2010_ca_11670_fruit_C.jpg	3	0.9339	0.446	0.2526	
670-4	670	2010_ca_11670_fruit_C.jpg	4	3.3148	0.4447	0.2463	
670-5	670	2010_ca_11670_fruit_C.jpg	5	1.6533	0.4445	0.253	
671-1	671	2010_ca_11671_fruit_C.jpg	1	2.7453	0.4457	0.2537	
671-2	671	2010_ca_11671_fruit_C.jpg	2	3.0096	0.4466	0.2531	
671-3	671	2010_ca_11671_fruit_C.jpg	3	2.5672	0.4444	0.2522	
671-4	671	2010_ca_11671_fruit_C.jpg	4	1.7696	0.4472	0.2521	
671-5	671	2010_ca_11671_fruit_C.jpg	5	2.3005	0.4453	0.2526	
672-1	672	2010_ca_11672_fruit_C.jpg	1	2.2642	0.444	0.2486	
672-2	672	2010_ca_11672_fruit_C.jpg	2	4.6908	0.4435	0.2532	
672-3	672	2010_ca_11672_fruit_C.jpg	3	1.995	0.4434	0.25	
672-4	672	2010_ca_11672_fruit_C.jpg	4	1.7639	0.4436	0.2546	
672-5	672	2010_ca_11672_fruit_C.jpg	5	1.9175	0.4437	0.252	
673-1	673	2010_ca_11673_fruit_C.jpg	1	1.8078	0.4468	0.2561	
673-2	673	2010_ca_11673_fruit_C.jpg	2	1.8392	0.4458	0.2454	
673-3	673	2010_ca_11673_fruit_C.jpg	3	1.177	0.4472	0.2551	
673-4	673	2010_ca_11673_fruit_C.jpg	4	2.0076	0.4447	0.253	
673-5	673	2010_ca_11673_fruit_C.jpg	5	2.6137	0.4444	0.2523	
674-1	674	2010_ca_11674_fruit_C.jpg	1	1.3578	0.445	0.2524	
674-2	674	2010_ca_11674_fruit_C.jpg	2	1.5769	0.4447	0.2544	
674-3	674	2010_ca_11674_fruit_C.jpg	3	1.2586	0.4451	0.2508	
674-4	674	2010_ca_11674_fruit_C.jpg	4	1.6626	0.4458	0.2509	
674-5	674	2010_ca_11674_fruit_C.jpg	5	2.1575	0.4447	0.2515	
675-1	675	2010_ca_11675_fruit_C.jpg	1	1.0025	0.4454	0.255	
675-2	675	2010_ca_11675_fruit_C.jpg	2	2.3176	0.4448	0.2523	
675-3	675	2010_ca_11675_fruit_C.jpg	3	2.3124	0.4444	0.2507	
675-4	675	2010_ca_11675_fruit_C.jpg	4	0.8106	0.4447	0.2539	
675-5	675	2010_ca_11675_fruit_C.jpg	5	2.3953	0.4446	0.25	
676-1	676	2010_ca_11676_fruit_C.jpg	1	2.2863	0.4452	0.2536	
676-2	676	2010_ca_11676_fruit_C.jpg	2	2.454	0.4443	0.2539	
676-3	676	2010_ca_11676_fruit_C.jpg	3	1.7846	0.4452	0.254	
676-4	676	2010_ca_11676_fruit_C.jpg	4	1.7947	0.4449	0.2523	
676-5	676	2010_ca_11676_fruit_C.jpg	5	1.9629	0.4469	0.2519	
677-1	677	2010_ca_11677_fruit_C.jpg	1	1.6042	0.4439	0.2513	
677-2	677	2010_ca_11677_fruit_C.jpg	2	1.5879	0.4455	0.2524	
677-3	677	2010_ca_11677_fruit_C.jpg	3	1.9273	0.4445	0.2521	
677-4	677	2010_ca_11677_fruit_C.jpg	4	1.5689	0.4454	0.2483	
677-5	677	2010_ca_11677_fruit_C.jpg	5	1.5539	0.4463	0.2543	
678-1	678	2010_ca_11678_fruit_C.jpg	1	2.5184	0.444	0.2527	
678-2	678	2010_ca_11678_fruit_C.jpg	2	1.5004	0.4443	0.2543	
678-3	678	2010_ca_11678_fruit_C.jpg	3	1.9433	0.444	0.2507	
678-4	678	2010_ca_11678_fruit_C.jpg	4	1.1438	0.4437	0.2513	
678-5	678	2010_ca_11678_fruit_C.jpg	5	1.8108	0.4444	0.2507	
679-1	679	2010_ca_11679_fruit_C.jpg	1	0.9114	0.4454	0.254	
679-2	679	2010_ca_11679_fruit_C.jpg	2	1.6759	0.444	0.2493	
679-3	679	2010_ca_11679_fruit_C.jpg	3	1.4342	0.4442	0.2486	
679-4	679	2010_ca_11679_fruit_C.jpg	4	1.4876	0.4448	0.2531	
679-5	679	2010_ca_11679_fruit_C.jpg	5	1.3686	0.4443	0.2521	
680-1	680	2010_ca_11680_fruit_C.jpg	1	1.583	0.444	0.25	
680-2	680	2010_ca_11680_fruit_C.jpg	2	1.2791	0.4444	0.2464	
680-3	680	2010_ca_11680_fruit_C.jpg	3	2.1887	0.4442	0.2514	
680-4	680	2010_ca_11680_fruit_C.jpg	4	1.3766	0.4449	0.2537	
680-5	680	2010_ca_11680_fruit_C.jpg	5	1.0498	0.4433	0.2525	
681-1	681	2010_ca_11681_fruit_C.jpg	1	1.0022	0.4452	0.2524	
681-2	681	2010_ca_11681_fruit_C.jpg	2	1.2898	0.4445	0.2543	
681-3	681	2010_ca_11681_fruit_C.jpg	3	1.5187	0.4454	0.2531	
681-4	681	2010_ca_11681_fruit_C.jpg	4	1.2817	0.4449	0.2554	
681-5	681	2010_ca_11681_fruit_C.jpg	5	2.0343	0.4453	0.2534	
682-1	682	2010_ca_11682_fruit_C.jpg	1	1.7348	0.445	0.2533	
682-2	682	2010_ca_11682_fruit_C.jpg	2	0.7857	0.4438	0.248	
682-3	682	2010_ca_11682_fruit_C.jpg	3	1.0752	0.4444	0.2542	
682-4	682	2010_ca_11682_fruit_C.jpg	4	2.0999	0.4438	0.25	
682-5	682	2010_ca_11682_fruit_C.jpg	5	1.3473	0.4444	0.2507	
683-1	683	2010_ca_11683_fruit_C.jpg	1	2.7371	0.4455	0.2526	
683-2	683	2010_ca_11683_fruit_C.jpg	2	2.1121	0.4445	0.25	
683-3	683	2010_ca_11683_fruit_C.jpg	3	1.5337	0.446	0.2545	
683-4	683	2010_ca_11683_fruit_C.jpg	4	1.9457	0.4467	0.2521	
683-5	683	2010_ca_11683_fruit_C.jpg	5	1.445	0.4454	0.2541	
684-1	684	2010_ca_11684_fruit_C.jpg	1	1.6496	0.4456	0.2508	
684-2	684	2010_ca_11684_fruit_C.jpg	2	3.2908	0.4444	0.2522	
684-3	684	2010_ca_11684_fruit_C.jpg	3	2.5785	0.4447	0.2523	
684-4	684	2010_ca_11684_fruit_C.jpg	4	1.6178	0.4445	0.2523	
684-5	684	2010_ca_11684_fruit_C.jpg	5	1.2298	0.4443	0.2528	
685-1	685	2010_ca_11685_fruit_C.jpg	1	1.5197	0.4448	0.2539	
685-2	685	2010_ca_11685_fruit_C.jpg	2	1.9118	0.4438	0.2507	
685-3	685	2010_ca_11685_fruit_C.jpg	3	1.0724	0.4452	0.254	
685-4	685	2010_ca_11685_fruit_C.jpg	4	1.7292	0.444	0.2479	
685-5	685	2010_ca_11685_fruit_C.jpg	5	0.7772	0.4436	0.2539	
686-1	686	2010_ca_11686_fruit_C.jpg	1	1.9738	0.4442	0.2527	
686-2	686	2010_ca_11686_fruit_C.jpg	2	2.4361	0.4456	0.2517	
686-3	686	2010_ca_11686_fruit_C.jpg	3	1.6832	0.4457	0.2492	
686-4	686	2010_ca_11686_fruit_C.jpg	4	2.0012	0.4455	0.25	
686-5	686	2010_ca_11686_fruit_C.jpg	5	1.4578	0.4455	0.2534	
687-1	687	2010_ca_11687_fruit_C.jpg	1	3.0578	0.4445	0.2507	
687-2	687	2010_ca_11687_fruit_C.jpg	2	4.718	0.445	0.2348	
687-3	687	2010_ca_11687_fruit_C.jpg	3	2.0754	0.4443	0.2521	
687-4	687	2010_ca_11687_fruit_C.jpg	4	2.2483	0.4457	0.2468	
687-5	687	2010_ca_11687_fruit_C.jpg	5	1.7779	0.4451	0.2539	
688-1	688	2010_ca_11688_fruit_C.jpg	1	1.6013	0.4437	0.248	
688-2	688	2010_ca_11688_fruit_C.jpg	2	1.5238	0.4435	0.2513	
688-3	688	2010_ca_11688_fruit_C.jpg	3	1.2973	0.4448	0.2522	
688-4	688	2010_ca_11688_fruit_C.jpg	4	3.2175	0.4445	0.2515	
688-5	688	2010_ca_11688_fruit_C.jpg	5	1.0386	0.4444	0.2463	
689-1	689	2010_ca_11689_fruit_C.jpg	1	0.9466	0.4469	0.25	
689-2	689	2010_ca_11689_fruit_C.jpg	2	1.5831	0.4459	0.2561	
689-3	689	2010_ca_11689_fruit_C.jpg	3	0.9709	0.4459	0.2517	
689-4	689	2010_ca_11689_fruit_C.jpg	4	1.7626	0.445	0.25	
689-5	689	2010_ca_11689_fruit_C.jpg	5	1.2571	0.4457	0.2517	
690-1	690	2010_ca_11690_fruit_C.jpg	1	1.2549	0.4458	0.2545	
690-2	690	2010_ca_11690_fruit_C.jpg	2	1.6977	0.4446	0.2508	
690-3	690	2010_ca_11690_fruit_C.jpg	3	2.8292	0.4454	0.2491	
690-4	690	2010_ca_11690_fruit_C.jpg	4	1.7264	0.4458	0.2481	
690-5	690	2010_ca_11690_fruit_C.jpg	5	1.0649	0.4442	0.2543	
691-1	691	2010_ca_11691_fruit_C.jpg	1	1.6615	0.4449	0.2553	
691-2	691	2010_ca_11691_fruit_C.jpg	2	1.4536	0.4431	0.2528	
691-3	691	2010_ca_11691_fruit_C.jpg	3	2.1784	0.445	0.2516	
691-4	691	2010_ca_11691_fruit_C.jpg	4	1.3244	0.444	0.2466	
691-5	691	2010_ca_11691_fruit_C.jpg	5	2.1297	0.4433	0.2471	
692-1	692	2010_ca_11692_fruit_C.jpg	1	1.4089	0.4457	0.2567	
692-2	692	2010_ca_11692_fruit_C.jpg	2	1.1578	0.4442	0.2493	
692-3	692	2010_ca_11692_fruit_C.jpg	3	1.4766	0.444	0.2507	
692-4	692	2010_ca_11692_fruit_C.jpg	4	1.0849	0.4446	0.2521	
692-5	692	2010_ca_11692_fruit_C.jpg	5	1.4418	0.4444	0.255	
693-1	693	2010_ca_11693_fruit_C.jpg	1	2.1896	0.4432	0.2525	
693-2	693	2010_ca_11693_fruit_C.jpg	2	3.0445	0.443	0.2459	
693-3	693	2010_ca_11693_fruit_C.jpg	3	0.8553	0.4431	0.2506	
693-4	693	2010_ca_11693_fruit_C.jpg	4	1.5822	0.4441	0.2521	
693-5	693	2010_ca_11693_fruit_C.jpg	5	1.1188	0.4434	0.2488	
694-1	694	2010_ca_11694_fruit_C.jpg	1	2.4459	0.4444	0.2523	
694-2	694	2010_ca_11694_fruit_C.jpg	2	1.695	0.4451	0.254	
694-3	694	2010_ca_11694_fruit_C.jpg	3	1.2141	0.445	0.2492	
694-4	694	2010_ca_11694_fruit_C.jpg	4	1.9445	0.4452	0.2525	
694-5	694	2010_ca_11694_fruit_C.jpg	5	0.9337	0.4451	0.2539	
695-1	695	2010_ca_11695_fruit_C.jpg	1	2.595	0.4446	0.25	
695-2	695	2010_ca_11695_fruit_C.jpg	2	1.6024	0.4471	0.2557	
695-3	695	2010_ca_11695_fruit_C.jpg	3	1.653	0.4449	0.2539	
695-4	695	2010_ca_11695_fruit_C.jpg	4	1.9445	0.4459	0.2568	
695-5	695	2010_ca_11695_fruit_C.jpg	5	1.7744	0.4447	0.2508	
696-1	696	2010_ca_11696_fruit_C.jpg	1	1.8751	0.4452	0.2547	
696-2	696	2010_ca_11696_fruit_C.jpg	2	2.1501	0.4449	0.2539	
696-3	696	2010_ca_11696_fruit_C.jpg	3	1.5357	0.4448	0.253	
696-4	696	2010_ca_11696_fruit_C.jpg	4	1.918	0.4447	0.2539	
696-5	696	2010_ca_11696_fruit_C.jpg	5	1.3959	0.4441	0.25	
697-1	697	2010_ca_11697_fruit_C.jpg	1	1.4535	0.4446	0.2507	
697-2	697	2010_ca_11697_fruit_C.jpg	2	1.7661	0.4439	0.2507	
697-3	697	2010_ca_11697_fruit_C.jpg	3	0.8512	0.4462	0.2527	
697-4	697	2010_ca_11697_fruit_C.jpg	4	1.7042	0.4459	0.2542	
697-5	697	2010_ca_11697_fruit_C.jpg	5	2.2614	0.4442	0.2523	
698-1	698	2010_ca_11698_fruit_C.jpg	1	1.2953	0.4444	0.2522	
698-2	698	2010_ca_11698_fruit_C.jpg	2	1.3624	0.4441	0.2527	
698-3	698	2010_ca_11698_fruit_C.jpg	3	1.1717	0.4433	0.2488	
698-4	698	2010_ca_11698_fruit_C.jpg	4	1.503	0.4436	0.2538	
698-5	698	2010_ca_11698_fruit_C.jpg	5	1.2256	0.4439	0.2507	
699-1	699	2010_ca_11699_fruit_C.jpg	1	1.9875	0.4446	0.2515	
699-2	699	2010_ca_11699_fruit_C.jpg	2	1.649	0.4454	0.2517	
699-3	699	2010_ca_11699_fruit_C.jpg	3	2.387	0.4449	0.2532	
699-4	699	2010_ca_11699_fruit_C.jpg	4	3.8186	0.4457	0.2491	
699-5	699	2010_ca_11699_fruit_C.jpg	5	2.1447	0.4447	0.2538	
700-1	700	2010_ca_11700_fruit_C.jpg	1	1.6923	0.4449	0.2508	
700-2	700	2010_ca_11700_fruit_C.jpg	2	0.8055	0.4446	0.2544	
700-3	700	2010_ca_11700_fruit_C.jpg	3	1.4437	0.4438	0.25	
700-4	700	2010_ca_11700_fruit_C.jpg	4	1.3775	0.4449	0.2547	
700-5	700	2010_ca_11700_fruit_C.jpg	5	1.4878	0.4446	0.2536	
701-1	701	2010_ca_11701_fruit_C.jpg	1	2.0526	0.444	0.2465	
701-2	701	2010_ca_11701_fruit_C.jpg	2	2.0609	0.4444	0.2507	
701-3	701	2010_ca_11701_fruit_C.jpg	3	1.4669	0.4455	0.2533	
701-4	701	2010_ca_11701_fruit_C.jpg	4	2.065	0.4455	0.25	
701-5	701	2010_ca_11701_fruit_C.jpg	5	3.394	0.4437	0.2521	
702-1	702	2010_ca_11702_fruit_C.jpg	1	2.3523	0.4446	0.2522	
702-2	702	2010_ca_11702_fruit_C.jpg	2	2.0823	0.4438	0.2494	
702-3	702	2010_ca_11702_fruit_C.jpg	3	2.5905	0.4444	0.2464	
702-4	702	2010_ca_11702_fruit_C.jpg	4	1.8529	0.4448	0.25	
702-5	702	2010_ca_11702_fruit_C.jpg	5	1.5163	0.4442	0.2521	
703-1	703	2010_ca_11703_fruit_C.jpg	1	1.4154	0.4441	0.2485	
703-2	703	2010_ca_11703_fruit_C.jpg	2	1.6954	0.444	0.252	
703-3	703	2010_ca_11703_fruit_C.jpg	3	2.1743	0.4448	0.2508	
703-4	703	2010_ca_11703_fruit_C.jpg	4	1.4867	0.445	0.2558	
703-5	703	2010_ca_11703_fruit_C.jpg	5	2.9001	0.4452	0.2525	
704-1	704	2010_ca_11704_fruit_C.jpg	1	1.4161	0.4443	0.2528	
704-2	704	2010_ca_11704_fruit_C.jpg	2	1.7878	0.4428	0.2493	
704-3	704	2010_ca_11704_fruit_C.jpg	3	1.7694	0.4437	0.2507	
704-4	704	2010_ca_11704_fruit_C.jpg	4	1.5816	0.4446	0.2507	
704-5	704	2010_ca_11704_fruit_C.jpg	5	1.4151	0.4438	0.2539	
705-1	705	2010_ca_11705_fruit_C.jpg	1	2.1224	0.4444	0.2529	
705-2	705	2010_ca_11705_fruit_C.jpg	2	1.0876	0.4453	0.2533	
705-3	705	2010_ca_11705_fruit_C.jpg	3	1.2031	0.4452	0.2443	
705-4	705	2010_ca_11705_fruit_C.jpg	4	1.3112	0.4451	0.2542	
705-5	705	2010_ca_11705_fruit_C.jpg	5	1.9705	0.4436	0.2487	
706-1	706	2010_ca_11706_fruit_C.jpg	1	1.6439	0.4402	0.2473	
706-2	706	2010_ca_11706_fruit_C.jpg	2	2.2567	0.4456	0.2533	
706-3	706	2010_ca_11706_fruit_C.jpg	3	2.0962	0.4441	0.2536	
706-4	706	2010_ca_11706_fruit_C.jpg	4	1.6963	0.445	0.2516	
706-5	706	2010_ca_11706_fruit_C.jpg	5	1.4437	0.4444	0.2507	
707-1	707	2010_ca_11707_fruit_C.jpg	1	1.374	0.4442	0.2529	
707-2	707	2010_ca_11707_fruit_C.jpg	2	0.7555	0.4446	0.2544	
707-3	707	2010_ca_11707_fruit_C.jpg	3	2.5145	0.4439	0.2449	
707-4	707	2010_ca_11707_fruit_C.jpg	4	1.9681	0.4457	0.2426	
707-5	707	2010_ca_11707_fruit_C.jpg	5	1.2251	0.4422	0.248	
708-1	708	2010_ca_11708_fruit_C.jpg	1	0.9806	0.4449	0.2526	
708-2	708	2010_ca_11708_fruit_C.jpg	2	1.9145	0.4453	0.2508	
708-3	708	2010_ca_11708_fruit_C.jpg	3	1.4359	0.4456	0.2517	
708-4	708	2010_ca_11708_fruit_C.jpg	4	1.1808	0.4457	0.2465	
708-5	708	2010_ca_11708_fruit_C.jpg	5	1.2345	0.446	0.2517	
709-1	709	2010_ca_11709_fruit_C.jpg	1	1.4098	0.445	0.2539	
709-2	709	2010_ca_11709_fruit_C.jpg	2	1.6403	0.4429	0.2512	
709-3	709	2010_ca_11709_fruit_C.jpg	3	1.4752	0.4433	0.2512	
709-4	709	2010_ca_11709_fruit_C.jpg	4	1.8228	0.4442	0.253	
709-5	709	2010_ca_11709_fruit_C.jpg	5	1.925	0.4438	0.2527	
710-1	710	2010_ca_11710_fruit_C.jpg	1	1.0211	0.4452	0.2542	
710-2	710	2010_ca_11710_fruit_C.jpg	2	0.7558	0.4456	0.2542	
710-3	710	2010_ca_11710_fruit_C.jpg	3	3.3353	0.4459	0.2535	
710-4	710	2010_ca_11710_fruit_C.jpg	4	1.6089	0.4449	0.253	
710-5	710	2010_ca_11710_fruit_C.jpg	5	1.2271	0.4384	0.2523	
711-1	711	2010_ca_11711_fruit_C.jpg	1	2.4138	0.4446	0.2507	
711-2	711	2010_ca_11711_fruit_C.jpg	2	1.9319	0.444	0.2548	
711-3	711	2010_ca_11711_fruit_C.jpg	3	1.059	0.4444	0.2542	
711-4	711	2010_ca_11711_fruit_C.jpg	4	2.2759	0.445	0.2508	
711-5	711	2010_ca_11711_fruit_C.jpg	5	3.2784	0.4441	0.2528	
712-1	712	2010_ca_11712_fruit_C.jpg	1	1.8156	0.4456	0.2517	
712-2	712	2010_ca_11712_fruit_C.jpg	2	1.5951	0.4446	0.244	
712-3	712	2010_ca_11712_fruit_C.jpg	3	0.9309	0.4455	0.2517	
712-4	712	2010_ca_11712_fruit_C.jpg	4	1.8152	0.444	0.2516	
712-5	712	2010_ca_11712_fruit_C.jpg	5	1.1343	0.4452	0.2548	
713-1	713	2010_ca_11713_fruit_C.jpg	1	2.6699	0.4444	0.25	
713-2	713	2010_ca_11713_fruit_C.jpg	2	1.7773	0.4446	0.2515	
713-3	713	2010_ca_11713_fruit_C.jpg	3	2.0531	0.445	0.2485	
713-4	713	2010_ca_11713_fruit_C.jpg	4	1.6353	0.4441	0.2514	
713-5	713	2010_ca_11713_fruit_C.jpg	5	1.2545	0.4437	0.252	
714-1	714	2010_ca_11714_fruit_C.jpg	1	1.1294	0.4443	0.2479	
714-2	714	2010_ca_11714_fruit_C.jpg	2	0.7744	0.4444	0.2515	
714-3	714	2010_ca_11714_fruit_C.jpg	3	1.2291	0.4432	0.2538	
714-4	714	2010_ca_11714_fruit_C.jpg	4	1.1857	0.4449	0.2545	
714-5	714	2010_ca_11714_fruit_C.jpg	5	1.0618	0.4437	0.252	
715-1	715	2010_ca_11715_fruit_C.jpg	1	2.5824	0.445	0.247	
715-2	715	2010_ca_11715_fruit_C.jpg	2	1.2514	0.4441	0.2528	
715-3	715	2010_ca_11715_fruit_C.jpg	3	1.3512	0.4457	0.2524	
715-4	715	2010_ca_11715_fruit_C.jpg	4	1.631	0.4437	0.2514	
715-5	715	2010_ca_11715_fruit_C.jpg	5	2.5039	0.445	0.253	
716-1	716	2010_ca_11716_fruit_C.jpg	1	0.9163	0.4451	0.2525	
716-2	716	2010_ca_11716_fruit_C.jpg	2	0.7644	0.4446	0.253	
716-3	716	2010_ca_11716_fruit_C.jpg	3	2.7431	0.4458	0.2533	
716-4	716	2010_ca_11716_fruit_C.jpg	4	1.1295	0.4455	0.2517	
716-5	716	2010_ca_11716_fruit_C.jpg	5	2.1441	0.4456	0.2548	
717-1	717	2010_ca_11717_fruit_C.jpg	1	1.1711	0.4445	0.2484	
717-2	717	2010_ca_11717_fruit_C.jpg	2	1.0114	0.4444	0.2507	
717-3	717	2010_ca_11717_fruit_C.jpg	3	1.2058	0.4423	0.2521	
717-4	717	2010_ca_11717_fruit_C.jpg	4	1.2951	0.4456	0.2525	
717-5	717	2010_ca_11717_fruit_C.jpg	5	3.159	0.4443	0.2485	
718-1	718	2010_ca_11718_fruit_C.jpg	1	1.0433	0.4437	0.2493	
718-2	718	2010_ca_11718_fruit_C.jpg	2	1.8899	0.4439	0.2507	
718-3	718	2010_ca_11718_fruit_C.jpg	3	2.0423	0.4444	0.2537	
718-4	718	2010_ca_11718_fruit_C.jpg	4	1.1451	0.444	0.2526	
718-5	718	2010_ca_11718_fruit_C.jpg	5	1.2052	0.4445	0.2544	
719-1	719	2010_ca_11719_fruit_C.jpg	1	0.7326	0.4444	0.2529	
719-2	719	2010_ca_11719_fruit_C.jpg	2	1.7888	0.4443	0.2515	
719-3	719	2010_ca_11719_fruit_C.jpg	3	1.2763	0.4415	0.2513	
719-4	719	2010_ca_11719_fruit_C.jpg	4	1.999	0.4442	0.2507	
719-5	719	2010_ca_11719_fruit_C.jpg	5	0.6327	0.445	0.2523	
720-1	720	2010_ca_11720_fruit_C.jpg	1	1.314	0.4442	0.2514	
720-2	720	2010_ca_11720_fruit_C.jpg	2	2.1178	0.4437	0.2546	
720-3	720	2010_ca_11720_fruit_C.jpg	3	1.2273	0.4449	0.2485	
720-4	720	2010_ca_11720_fruit_C.jpg	4	2.4288	0.4446	0.2507	
720-5	720	2010_ca_11720_fruit_C.jpg	5	1.9609	0.4456	0.25	
721-1	721	2010_ca_11721_fruit_C.jpg	1	1.1542	0.446	0.2535	
721-2	721	2010_ca_11721_fruit_C.jpg	2	1.5013	0.4453	0.2524	
721-3	721	2010_ca_11721_fruit_C.jpg	3	1.7262	0.4453	0.2541	
721-4	721	2010_ca_11721_fruit_C.jpg	4	2.5842	0.4451	0.2492	
721-5	721	2010_ca_11721_fruit_C.jpg	5	1.3056	0.4454	0.2517	
722-1	722	2010_ca_11722_fruit_C.jpg	1	0.9997	0.4451	0.2484	
722-2	722	2010_ca_11722_fruit_C.jpg	2	1.1024	0.4456	0.2534	
722-3	722	2010_ca_11722_fruit_C.jpg	3	1.0773	0.4447	0.2531	
722-4	722	2010_ca_11722_fruit_C.jpg	4	1.1357	0.4457	0.2525	
722-5	722	2010_ca_11722_fruit_C.jpg	5	1.4558	0.445	0.2553	
723-1	723	2010_ca_11723_fruit_C.jpg	1	1.1425	0.4442	0.2479	
723-2	723	2010_ca_11723_fruit_C.jpg	2	2.8054	0.4453	0.2525	
723-3	723	2010_ca_11723_fruit_C.jpg	3	2.3472	0.4449	0.2433	
723-4	723	2010_ca_11723_fruit_C.jpg	4	2.5477	0.4449	0.2531	
723-5	723	2010_ca_11723_fruit_C.jpg	5	2.1682	0.4441	0.2515	
724-1	724	2010_ca_11724_fruit_C.jpg	1	1.3735	0.4445	0.2529	
724-2	724	2010_ca_11724_fruit_C.jpg	2	1.201	0.4446	0.2529	
724-3	724	2010_ca_11724_fruit_C.jpg	3	1.4409	0.4448	0.2485	
724-4	724	2010_ca_11724_fruit_C.jpg	4	1.0057	0.4453	0.2515	
724-5	724	2010_ca_11724_fruit_C.jpg	5	2.9333	0.4443	0.2445	
725-1	725	2010_ca_11725_fruit_C.jpg	1	1.8601	0.4446	0.2493	
725-2	725	2010_ca_11725_fruit_C.jpg	2	1.7175	0.444	0.2534	
725-3	725	2010_ca_11725_fruit_C.jpg	3	2.2438	0.4452	0.2434	
725-4	725	2010_ca_11725_fruit_C.jpg	4	1.836	0.4446	0.2544	
725-5	725	2010_ca_11725_fruit_C.jpg	5	0.7773	0.4399	0.2536	
726-1	726	2010_ca_11726_fruit_C.jpg	1	2.6141	0.4441	0.2548	
726-2	726	2010_ca_11726_fruit_C.jpg	2	1.1346	0.4453	0.2533	
726-3	726	2010_ca_11726_fruit_C.jpg	3	1.0066	0.4447	0.2508	
726-4	726	2010_ca_11726_fruit_C.jpg	4	2.0187	0.4442	0.2508	
726-5	726	2010_ca_11726_fruit_C.jpg	5	1.7632	0.445	0.2522	
727-1	727	2010_ca_11727_fruit_C.jpg	1	1.2561	0.4348	0.2515	
727-2	727	2010_ca_11727_fruit_C.jpg	2	1.6281	0.4441	0.2528	
727-3	727	2010_ca_11727_fruit_C.jpg	3	1.6037	0.4453	0.25	
727-4	727	2010_ca_11727_fruit_C.jpg	4	0.8925	0.4441	0.2527	
727-5	727	2010_ca_11727_fruit_C.jpg	5	1.6159	0.4442	0.2514	
728-1	728	2010_ca_11728_fruit_C.jpg	1	1.6926	0.445	0.2546	
728-2	728	2010_ca_11728_fruit_C.jpg	2	1.3077	0.4442	0.25	
728-3	728	2010_ca_11728_fruit_C.jpg	3	1.5879	0.4442	0.2522	
728-4	728	2010_ca_11728_fruit_C.jpg	4	1.3799	0.4443	0.2507	
728-5	728	2010_ca_11728_fruit_C.jpg	5	1.1192	0.4445	0.2529	
729-1	729	2010_ca_11729_fruit_C.jpg	1	1.3367	0.4449	0.2523	
729-2	729	2010_ca_11729_fruit_C.jpg	2	1.3348	0.4446	0.25	
729-3	729	2010_ca_11729_fruit_C.jpg	3	4.0692	0.4448	0.2531	
729-4	729	2010_ca_11729_fruit_C.jpg	4	0.9344	0.4451	0.254	
729-5	729	2010_ca_11729_fruit_C.jpg	5	2.098	0.4451	0.2508	
730-1	730	2010_ca_11730_fruit_C.jpg	1	1.4242	0.4442	0.2536	
730-2	730	2010_ca_11730_fruit_C.jpg	2	1.3799	0.4446	0.2522	
730-3	730	2010_ca_11730_fruit_C.jpg	3	1.1244	0.4443	0.2536	
730-4	730	2010_ca_11730_fruit_C.jpg	4	1.1066	0.445	0.2524	
730-5	730	2010_ca_11730_fruit_C.jpg	5	2.8898	0.4436	0.2414	
731-1	731	2010_ca_11731_fruit_C.jpg	1	1.0387	0.4442	0.2528	
731-2	731	2010_ca_11731_fruit_C.jpg	2	1.892	0.4448	0.25	
731-3	731	2010_ca_11731_fruit_C.jpg	3	1.2003	0.4446	0.2536	
731-4	731	2010_ca_11731_fruit_C.jpg	4	1.3655	0.4448	0.2523	
731-5	731	2010_ca_11731_fruit_C.jpg	5	1.404	0.4454	0.2551	
732-1	732	2010_ca_11732_fruit_C.jpg	1	2.1412	0.4448	0.2515	
732-2	732	2010_ca_11732_fruit_C.jpg	2	1.4555	0.4444	0.2535	
732-3	732	2010_ca_11732_fruit_C.jpg	3	1.0639	0.4443	0.2537	
732-4	732	2010_ca_11732_fruit_C.jpg	4	1.1139	0.4444	0.2514	
732-5	732	2010_ca_11732_fruit_C.jpg	5	1.6364	0.4447	0.253	
733-1	733	2010_ca_11733_fruit_C.jpg	1	2.0968	0.4439	0.2521	
733-2	733	2010_ca_11733_fruit_C.jpg	2	2.3909	0.4453	0.2524	
733-3	733	2010_ca_11733_fruit_C.jpg	3	2.2166	0.4439	0.2486	
733-4	733	2010_ca_11733_fruit_C.jpg	4	2.0679	0.4453	0.2525	
733-5	733	2010_ca_11733_fruit_C.jpg	5	1.2358	0.4439	0.2521	
734-1	734	2010_ca_11734_fruit_C.jpg	1	1.1287	0.4446	0.2535	
734-2	734	2010_ca_11734_fruit_C.jpg	2	7.5816	0.4443	0.2439	
734-3	734	2010_ca_11734_fruit_C.jpg	3	1.3055	0.4453	0.2549	
734-4	734	2010_ca_11734_fruit_C.jpg	4	2.1973	0.4441	0.2507	
