	Tomato Analyzer - Color Data														
180-1	180	2009_ca_180_fruit_c.jpg	1	.	.	148.8144	59.4587	46.6226	91.6113	39.3151	41.2796	25.7104	31.9162	48.6315	
180-2	180	2009_ca_180_fruit_c.jpg	2	.	.	159.1125	87.3615	65.2088	105.4115	46.7151	31.0742	25.1894	39.0289	40.0014	
180-3	180	2009_ca_180_fruit_c.jpg	3	.	.	151.4812	74.257	59.3576	99.0465	42.7508	35.0446	23.1181	33.4119	41.983	
180-4	180	2009_ca_180_fruit_c.jpg	4	.	.	145.455	58.1611	45.239	89.4771	38.4845	40.5538	25.3265	31.9855	47.8126	
180-5	180	2009_ca_180_fruit_c.jpg	5	.	.	143.2332	62.7008	50.0289	90.6651	39.0543	37.4154	23.2956	31.9073	44.0749	
180-6	180	2009_ca_180_fruit_c.jpg	6	.	.	157.0404	79.1375	63.4718	103.4587	44.6924	34.8313	23.5134	34.022	42.025	
180-7	180	2009_ca_180_fruit_c.jpg	7	.	.	142.6443	59.2565	47.383	89.1157	38.2885	38.9238	23.7716	31.4134	45.6087	
180-8	180	2009_ca_180_fruit_c.jpg	8	.	.	152.3293	69.8551	54.8694	97.3293	41.9441	37.5353	24.5955	33.2354	44.8758	
181-1	181	2009_ca_181_fruit_c.jpg	1	.	.	133.5695	51.0922	43.6506	83.0392	35.1684	39.5744	21.6058	28.6325	45.0882	
181-2	181	2009_ca_181_fruit_c.jpg	2	.	.	144.9993	68.2531	58.1878	95.3502	40.5705	35.7195	20.6127	29.988	41.2403	
181-3	181	2009_ca_181_fruit_c.jpg	3	.	.	133.8267	54.7537	45.642	84.0207	35.9153	37.7883	21.3855	29.5068	43.42	
181-4	181	2009_ca_181_fruit_c.jpg	4	.	.	137.3044	49.0734	41.0783	83.7022	35.3802	41.9309	23.5216	29.2907	48.0777	
181-5	181	2009_ca_181_fruit_c.jpg	5	.	.	143.1753	67.8631	49.0064	90.3478	40.0253	34.4322	24.9657	35.9447	42.5307	
181-6	181	2009_ca_181_fruit_c.jpg	6	.	.	136.4916	62.7399	47.5835	86.426	37.9269	34.4872	22.8529	33.5305	41.3718	
181-7	181	2009_ca_181_fruit_c.jpg	7	.	.	139.0426	54.492	43.6962	85.7767	36.7104	39.8656	23.7586	30.7936	46.4084	
181-8	181	2009_ca_181_fruit_c.jpg	8	.	.	142.7646	75.2516	53.6773	92.3754	41.5725	30.2403	24.3158	38.8022	38.8038	
182-1	182	2009_ca_182_fruit_c.jpg	1	.	.	151.1551	74.2518	52.751	95.7878	42.6483	34.4213	26.4203	37.5083	43.3919	
182-2	182	2009_ca_182_fruit_c.jpg	2	.	.	138.3823	59.56	45.4349	86.2535	37.5894	36.9191	23.8296	32.8405	43.9416	
182-3	182	2009_ca_182_fruit_c.jpg	3	.	.	143.7062	66.8208	48.8478	90.4803	39.8887	35.262	24.9748	35.3085	43.2105	
182-4	182	2009_ca_182_fruit_c.jpg	4	.	.	140.6038	72.9764	49.0738	89.1513	40.7293	30.3033	25.7725	40.3807	39.7808	
182-5	182	2009_ca_182_fruit_c.jpg	5	.	.	159.4243	94.2197	60.4895	103.4364	48.1459	26.7619	29.4099	47.6989	39.7636	
182-6	182	2009_ca_182_fruit_c.jpg	6	.	.	138.9851	57.7517	44.6809	86.2537	37.2924	38.1504	23.9065	32.0729	45.022	
182-7	182	2009_ca_182_fruit_c.jpg	7	.	.	136.1063	61.4485	44.3008	84.7517	37.577	34.8323	24.3767	34.9855	42.5149	
183-1	183	2009_ca_183_fruit_c.jpg	1	.	.	150.5158	65.1765	51.4953	94.714	40.7913	39.057	24.9449	32.5656	46.3433	
183-2	183	2009_ca_183_fruit_c.jpg	2	.	.	148.5146	74.9463	57.9291	97.0011	42.4525	33.2321	23.3978	35.1483	40.6427	
183-3	183	2009_ca_183_fruit_c.jpg	3	.	.	149.1205	68.1754	54.5147	95.4938	41.1672	37.1005	23.607	32.4686	43.9743	
183-4	183	2009_ca_183_fruit_c.jpg	4	.	.	154.2772	73.4067	57.1362	99.2504	42.9994	36.4904	24.6906	34.0835	44.0588	
183-5	183	2009_ca_183_fruit_c.jpg	5	.	.	152.4	74.7342	58.348	98.9662	42.9709	35.0303	23.9707	34.3832	42.4466	
183-6	183	2009_ca_183_fruit_c.jpg	6	.	.	138.8651	60.3236	48.8419	88.0442	37.8662	36.9378	22.2441	31.0565	43.1184	
183-7	183	2009_ca_183_fruit_c.jpg	7	.	.	146.9085	63.6376	50.3213	92.5267	39.8501	38.485	24.2265	32.1906	45.4754	
183-8	183	2009_ca_183_fruit_c.jpg	8	.	.	153.3696	73.1329	55.5937	98.0937	42.7641	36.2182	25.2388	34.8708	44.1447	
184-1	184	2009_ca_184_fruit_c.jpg	1	.	.	148.6638	72.8306	50.2858	93.4904	41.9132	33.9308	26.8646	38.3702	43.2783	
184-2	184	2009_ca_184_fruit_c.jpg	2	.	.	148.6017	65.6897	54.711	95.3314	40.5909	38.3261	22.7892	30.7363	44.5896	
184-3	184	2009_ca_184_fruit_c.jpg	3	.	.	137.1612	59.4968	49.543	87.5995	37.4431	36.7298	21.2267	30.0243	42.4223	
184-4	184	2009_ca_184_fruit_c.jpg	4	.	.	150.2315	72.0275	54.5051	96.2385	42.0316	35.4192	24.8308	35.0326	43.2561	
184-5	184	2009_ca_184_fruit_c.jpg	5	.	.	137.6474	59.0376	46.3438	86.3347	37.386	36.97	23.0117	31.9	43.5467	
184-6	184	2009_ca_184_fruit_c.jpg	6	.	.	145.1854	64.0589	52.6898	92.7221	39.6677	37.7383	22.6348	30.9546	44.0058	
184-7	184	2009_ca_184_fruit_c.jpg	7	.	.	138.3488	56.2126	46.103	86.5194	36.9788	38.7665	22.7036	30.3554	44.9254	
184-8	184	2009_ca_184_fruit_c.jpg	8	.	.	137.1344	58.3515	49.0548	87.191	37.2378	37.3614	21.261	29.6426	42.9873	
185-1	185	2009_ca_185_fruit_c.jpg	1	.	.	151.4657	69.2111	58.3746	98.5397	41.7382	37.8273	22.1792	30.3843	43.85	
185-2	185	2009_ca_185_fruit_c.jpg	2	.	.	144.9722	57.1835	47.7923	90.2663	38.3213	41.0632	23.6342	29.9229	47.3789	
185-3	185	2009_ca_185_fruit_c.jpg	3	.	.	148.9164	73.4007	53.8273	95.2346	42.1348	34.0374	25.0961	36.4017	42.289	
185-4	185	2009_ca_185_fruit_c.jpg	4	.	.	150.7444	70.1431	52.428	95.4102	41.774	36.4955	25.4656	34.9063	44.5019	
185-5	185	2009_ca_185_fruit_c.jpg	5	.	.	145.5634	66.5943	56.1184	94.5417	40.2701	36.758	21.3291	30.1247	42.498	
185-6	185	2009_ca_185_fruit_c.jpg	6	.	.	145.2145	72.8188	56.8998	94.8923	41.48	33.0254	22.3467	34.0843	39.8755	
185-7	185	2009_ca_185_fruit_c.jpg	7	.	.	137.7545	50.6606	45.182	85.4441	35.862	41.5243	21.7042	27.5954	46.8545	
185-8	185	2009_ca_185_fruit_c.jpg	8	.	.	145.3954	71.7208	56.4266	94.661	41.3088	33.7118	22.392	33.5928	40.4708	
186-1	186	2009_ca_186_fruit_c.jpg	1	.	.	150.7705	69.9105	56.6318	97.34	41.7425	37.0136	23.2831	32.1716	43.7276	
186-2	186	2009_ca_186_fruit_c.jpg	2	.	.	145.4649	62.157	47.5325	90.6744	39.2741	38.4784	25.0859	33.1022	45.9335	
186-3	186	2009_ca_186_fruit_c.jpg	3	.	.	141.0351	55.7788	46.4921	87.9969	37.3807	40.0681	23.1614	30.03	46.2807	
186-4	186	2009_ca_186_fruit_c.jpg	4	.	.	150.8014	65.4588	53.5401	95.918	40.8841	39.1762	23.9634	31.4534	45.924	
186-5	186	2009_ca_186_fruit_c.jpg	5	.	.	143.7556	61.5551	51.8356	91.7599	38.9467	38.4653	22.1296	29.9124	44.3768	
186-6	186	2009_ca_186_fruit_c.jpg	6	.	.	139.1704	54.4313	45.4365	86.587	36.7896	40.0105	22.8739	29.7565	46.0875	
186-7	186	2009_ca_186_fruit_c.jpg	7	.	.	144.3393	69.0345	52.1218	92.3195	40.5029	34.4936	23.9977	34.8269	42.0202	
187-1	187	2009_ca_187_fruit_c.jpg	1	.	.	153.2188	91.5361	62.536	101.5113	46.717	25.7706	26.339	45.6249	36.8492	
187-2	187	2009_ca_187_fruit_c.jpg	2	.	.	151.6396	78.0294	63.3034	100.8903	43.5807	33.2534	21.7435	33.1796	39.7312	
187-3	187	2009_ca_187_fruit_c.jpg	3	.	.	160.7679	99.9919	83.3411	114.7157	49.9392	25.9105	19.1366	36.4483	32.2112	
187-4	187	2009_ca_187_fruit_c.jpg	4	.	.	152.0189	88.4443	63.1284	101.1988	45.891	27.1339	24.8606	42.4965	36.8008	
187-5	187	2009_ca_187_fruit_c.jpg	5	.	.	146.7297	69.6282	61.141	97.3692	41.099	35.91	19.4699	28.4659	40.8486	
187-6	187	2009_ca_187_fruit_c.jpg	6	.	.	129.3375	55.8402	47.8854	82.8878	35.4865	35.4746	19.3192	28.5724	40.394	
187-7	187	2009_ca_187_fruit_c.jpg	7	.	.	145.0225	84.8085	55.8576	94.4825	44.0097	25.6849	26.2879	45.6647	36.7527	
187-8	187	2009_ca_187_fruit_c.jpg	8	.	.	151.6143	79.0804	67.2936	102.7732	43.9447	32.9648	20.0245	31.2766	38.5702	
188-1	188	2009_ca_188_fruit_c.jpg	1	.	.	158.7268	71.4543	56.3669	101.004	43.2478	39.4105	25.6055	33.0123	46.9982	
188-2	188	2009_ca_188_fruit_c.jpg	2	.	.	155.8496	82.3658	61.6244	102.2238	45.0608	32.3973	24.9439	37.594	40.8874	
188-3	188	2009_ca_188_fruit_c.jpg	3	.	.	163.6492	87.6032	69.9816	109.8113	47.4092	33.3309	23.5311	35.2216	40.8002	
188-4	188	2009_ca_188_fruit_c.jpg	4	.	.	163.7727	86.2376	68.3341	109.1098	47.1211	33.9933	24.1871	35.4328	41.72	
188-5	188	2009_ca_188_fruit_c.jpg	5	.	.	150.6135	72.5815	59.4497	98.5748	42.2982	35.6819	22.3188	32.0257	42.0871	
188-6	188	2009_ca_188_fruit_c.jpg	6	.	.	155.0313	69.8857	56.8751	99.4799	42.4325	38.7757	24.2341	32.0046	45.7258	
188-7	188	2009_ca_188_fruit_c.jpg	7	.	.	154.8663	85.4327	60.6132	101.3563	45.6008	30.0509	26.1805	41.0626	39.8557	
189-1	189	2009_ca_189_fruit_c.jpg	1	.	.	139.5388	62.4109	54.833	91.2393	38.4586	36.5098	19.6696	28.3136	41.4712	
189-2	189	2009_ca_189_fruit_c.jpg	2	.	.	145.9196	76.3549	61.8081	97.5409	42.345	31.7066	20.7638	33.2197	37.9005	
189-3	189	2009_ca_189_fruit_c.jpg	3	.	.	138.4264	58.1865	49.5136	88.1316	37.3777	38.017	21.1705	29.1121	43.5141	
189-4	189	2009_ca_189_fruit_c.jpg	4	.	.	136.226	58.0313	49.6883	87.1166	36.997	37.2388	20.4885	28.8193	42.5031	
189-5	189	2009_ca_189_fruit_c.jpg	5	.	.	153.1609	99.677	69.3119	104.6632	48.6616	21.3074	25.1603	49.7399	32.9704	
189-6	189	2009_ca_189_fruit_c.jpg	6	.	.	148.4374	85.0536	59.1448	97.5786	44.6035	27.3152	25.2548	42.7555	37.2012	
189-7	189	2009_ca_189_fruit_c.jpg	7	.	.	141.5606	80.8101	59.9228	94.7315	42.7236	26.8702	22.2592	39.6383	34.8924	
189-8	189	2009_ca_189_fruit_c.jpg	8	.	.	143.1271	78.7077	63.8608	97.3092	42.4909	29.2839	19.7345	33.9762	35.3128	
190-1	190	2009_ca_190_fruit_c.jpg	1	.	.	140.285	51.3491	43.1753	86.0592	36.3743	42.0006	23.6759	29.4101	48.214	
190-2	190	2009_ca_190_fruit_c.jpg	2	.	.	146.4575	66.9334	57.1479	95.5187	40.4588	37.0026	21.0323	29.6139	42.5623	
190-3	190	2009_ca_190_fruit_c.jpg	3	.	.	135.3425	54.4461	44.5523	84.4028	36.1079	38.5371	22.3275	30.087	44.5379	
190-4	190	2009_ca_190_fruit_c.jpg	4	.	.	143.2113	55.9653	46.2269	88.8396	37.7265	40.9188	23.7044	30.0839	47.289	
190-5	190	2009_ca_190_fruit_c.jpg	5	.	.	142.2061	64.9434	50.5293	90.5269	39.3324	35.8008	23.2662	33.019	42.6967	
190-6	190	2009_ca_190_fruit_c.jpg	6	.	.	137.5996	59.5971	52.0856	88.8043	37.5663	37.136	19.8394	28.1128	42.1032	
190-7	190	2009_ca_190_fruit_c.jpg	7	.	.	142.3885	63.2711	53.8302	92.0997	39.0468	37.1214	21.0505	29.5564	42.6746	
191-1	191	2009_ca_191_fruit_c.jpg	1	.	.	146.3656	71.4735	53.2064	93.7701	41.3206	34.026	24.4688	35.7207	41.9105	
191-2	191	2009_ca_191_fruit_c.jpg	2	.	.	141.8871	64.0303	51.364	90.5599	39.1768	36.2314	22.5574	31.906	42.6796	
191-3	191	2009_ca_191_fruit_c.jpg	3	.	.	139.3651	62.2357	45.1389	86.6701	38.2639	35.8089	24.854	34.7635	43.5889	
191-4	191	2009_ca_191_fruit_c.jpg	4	.	.	144.1536	67.7586	46.3142	89.4664	40.1104	34.7508	26.6422	37.4762	43.7884	
191-5	191	2009_ca_191_fruit_c.jpg	5	.	.	141.0523	57.6088	43.8794	86.8967	37.625	38.9735	24.876	32.5492	46.2358	
191-6	191	2009_ca_191_fruit_c.jpg	6	.	.	148.4262	80.2562	53.5763	94.9896	43.4509	29.7898	27.0094	42.1975	40.2111	
191-7	191	2009_ca_191_fruit_c.jpg	7	.	.	146.0409	72.7234	51.5542	92.7751	41.5187	33.03	25.6025	37.7804	41.7908	
192-1	192	2009_ca_192_fruit_c.jpg	1	.	.	152.0851	60.0114	51.0681	95.3226	40.0593	42.4671	24.3241	29.803	48.9399	
192-2	192	2009_ca_192_fruit_c.jpg	2	.	.	141.6454	66.8337	55.4964	92.5451	39.687	34.8848	20.8115	30.8193	40.6211	
192-3	192	2009_ca_192_fruit_c.jpg	3	.	.	140.2748	60.2252	47.7387	88.0343	38.0554	37.5157	23.0799	31.6002	44.0467	
192-4	192	2009_ca_192_fruit_c.jpg	4	.	.	144.9553	55.0368	48.3089	90.6265	37.8856	42.2048	22.8554	28.4371	47.9959	
192-5	192	2009_ca_192_fruit_c.jpg	5	.	.	153.5756	73.0713	65.6824	102.82	42.9544	37.1108	19.7397	28.0092	42.0341	
192-6	192	2009_ca_192_fruit_c.jpg	6	.	.	149.877	68.3094	60.8685	98.8477	41.3306	37.8766	20.2569	28.1384	42.9532	
192-7	192	2009_ca_192_fruit_c.jpg	7	.	.	144.1476	61.8745	53.4255	92.5409	39.0777	38.5789	21.3206	28.9272	44.0783	
192-8	192	2009_ca_192_fruit_c.jpg	8	.	.	151.5856	75.4215	62.8596	100.7162	43.0466	34.7134	21.3991	31.6518	40.7792	
193-1	193	2009_ca_193_fruit_c.jpg	1	.	.	147.6417	66.7971	54.3139	94.7334	40.6479	37.2573	23.0406	31.7334	43.8061	
193-2	193	2009_ca_193_fruit_c.jpg	2	.	.	142.2698	61.3217	48.8243	89.6947	38.6247	37.7124	23.3807	31.7978	44.3721	
193-3	193	2009_ca_193_fruit_c.jpg	3	.	.	142.9471	64.3319	53.7268	92.0987	39.3857	36.6987	21.5614	30.4353	42.564	
193-4	193	2009_ca_193_fruit_c.jpg	4	.	.	149.0062	66.0716	54.572	95.4045	40.7386	38.1907	23.0292	31.0901	44.5968	
193-5	193	2009_ca_193_fruit_c.jpg	5	.	.	141.7876	60.1063	49.5115	89.6786	38.3664	38.2489	22.6223	30.6022	44.4381	
193-6	193	2009_ca_193_fruit_c.jpg	6	.	.	145.6721	65.9549	50.4736	92.0622	40.0832	36.6875	24.3269	33.5477	44.0201	
193-7	193	2009_ca_193_fruit_c.jpg	7	.	.	146.4277	66.3484	54.212	94.136	40.3401	37.0074	22.7167	31.5434	43.4234	
194-1	194	2009_ca_194_fruit_c.jpg	1	.	.	149.2287	58.5773	42.7861	90.103	39.2267	41.5648	27.7868	33.7634	49.9974	
194-2	194	2009_ca_194_fruit_c.jpg	2	.	.	140.4751	54.3984	40.9547	85.1615	36.9213	40.2974	25.6123	32.4393	47.748	
194-3	194	2009_ca_194_fruit_c.jpg	3	.	.	141.788	52.6236	42.203	86.2676	36.8664	41.7869	24.9332	30.8234	48.6601	
194-4	194	2009_ca_194_fruit_c.jpg	4	.	.	145.0121	54.8807	42.8297	88.1505	37.8293	41.8977	25.8815	31.7049	49.247	
194-5	194	2009_ca_194_fruit_c.jpg	5	.	.	140.4937	52.1991	40.8914	85.1603	36.5214	41.4466	25.1759	31.2758	48.4938	
194-6	194	2009_ca_194_fruit_c.jpg	6	.	.	139.8198	53.9668	42.9519	85.7716	36.7536	40.3592	24.2465	30.996	47.0825	
194-7	194	2009_ca_194_fruit_c.jpg	7	.	.	147.1872	64.9371	50.5616	92.831	40.0918	37.8284	24.4678	32.8952	45.0517	
195-1	195	2009_ca_195_fruit_c.jpg	1	.	.	139.0193	53.1339	47.6029	87.26	36.5718	40.8334	21.2677	27.5123	46.04	
195-2	195	2009_ca_195_fruit_c.jpg	2	.	.	148.7984	63.8197	54.0163	95.0584	40.1975	39.4658	22.5865	29.7827	45.472	
195-3	195	2009_ca_195_fruit_c.jpg	3	.	.	141.2648	59.5169	50.648	89.9109	38.1111	38.5542	21.5634	29.2184	44.1747	
195-4	195	2009_ca_195_fruit_c.jpg	4	.	.	146.1889	64.9675	56.1259	94.969	40.0622	37.8802	21.1578	29.1853	43.3885	
195-5	195	2009_ca_195_fruit_c.jpg	5	.	.	141.1511	61.0246	51.1402	90.2511	38.3633	37.6869	21.6481	29.8739	43.462	
195-6	195	2009_ca_195_fruit_c.jpg	6	.	.	146.7916	65.045	56.332	95.0569	40.1706	38.1467	21.1406	28.9949	43.6131	
195-7	195	2009_ca_195_fruit_c.jpg	7	.	.	140.0771	55.0363	49.0553	88.44	37.0662	40.4017	21.1296	27.609	45.5934	
196-1	196	2009_ca_196_fruit_c.jpg	1	.	.	151.9761	68.8446	58.3489	98.6944	41.7936	38.1888	22.2574	30.2347	44.2016	
196-2	196	2009_ca_196_fruit_c.jpg	2	.	.	143.26	55.6729	50.2779	90.3559	37.8575	41.189	21.5384	27.6059	46.4805	
196-3	196	2009_ca_196_fruit_c.jpg	3	.	.	141.1933	71.8714	59.4739	94.3122	40.6786	32.1195	19.7585	31.5979	37.7102	
196-4	196	2009_ca_196_fruit_c.jpg	4	.	.	154.3623	65.3875	51.418	96.4898	41.4432	40.4895	25.8291	32.5347	48.0265	
196-5	196	2009_ca_196_fruit_c.jpg	5	.	.	148.9293	65.7996	51.3955	94.0313	40.5699	38.187	24.5714	32.7592	45.4092	
196-6	196	2009_ca_196_fruit_c.jpg	6	.	.	143.0916	64.2063	50.6132	90.8674	39.2977	36.651	23.0949	32.2162	43.3205	
196-7	196	2009_ca_196_fruit_c.jpg	7	.	.	143.609	65.6882	53.5535	92.388	39.7504	36.257	22.0618	31.3199	42.4417	
197-1	197	2009_ca_197_fruit_c.jpg	1	.	.	216.6182	215.4917	219.2068	204.625	86.1369	0.6497	-0.4428	325.7236	0.7862	
198-1	198	2009_ca_198_fruit_c.jpg	1	.	.	217.1051	215.9914	219.7113	205.0973	86.3191	0.6343	-0.437	325.4359	0.7703	
199-1	199	2009_ca_199_fruit_c.jpg	1	.	.	146.2978	65.8795	57.123	95.5399	40.2822	37.4742	20.8423	29.0818	42.8803	
199-2	199	2009_ca_199_fruit_c.jpg	2	.	.	151.864	68.2283	58.6483	98.783	41.6457	38.538	21.9526	29.6674	44.3519	
199-3	199	2009_ca_199_fruit_c.jpg	3	.	.	153.8462	81.2463	65.0448	102.6833	44.6912	32.371	22.2871	34.547	39.3013	
199-4	199	2009_ca_199_fruit_c.jpg	4	.	.	144.0146	71.8522	54.0221	93.0202	41.0558	32.8626	23.5094	35.5793	40.406	
199-5	199	2009_ca_199_fruit_c.jpg	5	.	.	154.8904	76.2709	58.8898	100.5191	43.707	35.1827	24.6781	35.0469	42.9747	
199-6	199	2009_ca_199_fruit_c.jpg	6	.	.	136.6595	59.2911	50.4612	87.5016	37.363	36.7669	20.4885	29.1289	42.0902	
199-7	199	2009_ca_199_fruit_c.jpg	7	.	.	144.8934	63.1445	55.3691	93.6574	39.5032	38.3226	20.7812	28.4697	43.5945	
200-1	200	2009_ca_200_fruit_c.jpg	1	.	.	157.8427	72.7364	63.7081	103.9371	43.4655	38.9287	21.6602	29.0919	44.5489	
200-2	200	2009_ca_200_fruit_c.jpg	2	.	.	135.1663	53.6631	45.3914	84.6203	35.933	38.9018	21.5797	29.0181	44.4864	
200-3	200	2009_ca_200_fruit_c.jpg	3	.	.	134.2926	51.9822	44.6384	83.6627	35.4802	39.4221	21.3918	28.4858	44.8521	
200-4	200	2009_ca_200_fruit_c.jpg	4	.	.	138.3664	57.0405	47.1841	86.8823	37.1262	38.4721	22.1617	29.9439	44.3987	
200-5	200	2009_ca_200_fruit_c.jpg	5	.	.	138.4943	60.2999	47.713	87.2934	37.7495	36.7691	22.6373	31.619	43.1788	
200-6	200	2009_ca_200_fruit_c.jpg	6	.	.	141.7857	64.7927	52.1002	90.8908	39.2485	35.8598	22.224	31.7884	42.188	
200-7	200	2009_ca_200_fruit_c.jpg	7	.	.	144.5065	64.2119	55.17	93.564	39.6038	37.6339	20.964	29.1201	43.079	
200-8	200	2009_ca_200_fruit_c.jpg	8	.	.	153.9699	84.5916	62.1851	101.596	45.3624	30.2291	24.9449	39.5293	39.1925	
200-1	200	2009_ca_200_fruit_c.jpg	1	.	.	157.8427	72.7364	63.7081	103.9371	43.4655	38.9287	21.6602	29.0919	44.5489	
200-2	200	2009_ca_200_fruit_c.jpg	2	.	.	135.1663	53.6631	45.3914	84.6203	35.933	38.9018	21.5797	29.0181	44.4864	
200-3	200	2009_ca_200_fruit_c.jpg	3	.	.	134.2926	51.9822	44.6384	83.6627	35.4802	39.4221	21.3918	28.4858	44.8521	
200-4	200	2009_ca_200_fruit_c.jpg	4	.	.	138.3461	57.0321	47.1779	86.8699	37.1209	38.4679	22.1578	29.9423	44.3931	
200-5	200	2009_ca_200_fruit_c.jpg	5	.	.	138.4943	60.2999	47.713	87.2934	37.7495	36.7691	22.6373	31.619	43.1788	
200-6	200	2009_ca_200_fruit_c.jpg	6	.	.	141.7614	64.7789	52.0901	90.8747	39.2414	35.8567	22.22	31.786	42.1833	
200-7	200	2009_ca_200_fruit_c.jpg	7	.	.	144.5065	64.2119	55.17	93.564	39.6038	37.6339	20.964	29.1201	43.079	
200-8	200	2009_ca_200_fruit_c.jpg	8	.	.	153.9699	84.5916	62.1851	101.596	45.3624	30.2291	24.9449	39.5293	39.1925	
201-1	201	2009_ca_201_fruit_c.jpg	1	.	.	145.8844	57.6066	47.1783	90.5727	38.4677	41.1418	24.2734	30.5403	47.7687	
201-2	201	2009_ca_201_fruit_c.jpg	2	.	.	139.1911	58.6008	49.5494	88.3667	37.5959	38.1159	21.4882	29.4125	43.7558	
201-3	201	2009_ca_201_fruit_c.jpg	3	.	.	146.9214	63.8472	54.0967	94.1237	39.9234	38.6964	22.1446	29.7811	44.5847	
201-4	201	2009_ca_201_fruit_c.jpg	4	.	.	142.8637	57.056	47.787	89.4203	37.8499	40.3345	22.9576	29.6477	46.4104	
201-5	201	2009_ca_201_fruit_c.jpg	5	.	.	138.3659	61.0517	52.7053	89.5525	37.962	36.6475	20.0866	28.7272	41.7913	
201-6	201	2009_ca_201_fruit_c.jpg	6	.	.	137.804	61.6763	52.2675	89.1103	38.0289	36.0384	20.3959	29.5077	41.4096	
201-7	201	2009_ca_201_fruit_c.jpg	7	.	.	141.7138	61.2656	49.6268	89.7325	38.5161	37.6491	22.7189	31.1084	43.9728	
202-1	202	2009_ca_202_fruit_c.jpg	1	.	.	143.9206	62.5803	50.2047	91.0783	39.1434	37.8535	23.263	31.5729	44.4304	
202-2	202	2009_ca_202_fruit_c.jpg	2	.	.	144.366	69.7277	55.2715	93.6283	40.702	34.3544	22.3511	33.0482	40.9853	
202-3	202	2009_ca_202_fruit_c.jpg	3	.	.	150.3593	84.4434	63.2369	100.3323	44.8908	28.8172	23.5368	39.2406	37.2077	
202-4	202	2009_ca_202_fruit_c.jpg	4	.	.	142.7873	58.7004	47.2604	89.2056	38.1647	39.3181	23.6845	31.064	45.9006	
202-5	202	2009_ca_202_fruit_c.jpg	5	.	.	153.6441	78.7671	61.905	101.2627	44.0696	33.5165	23.2558	34.7552	40.7945	
202-6	202	2009_ca_202_fruit_c.jpg	6	.	.	145.262	73.4014	52.7469	93.0151	41.5988	32.373	24.8597	37.5213	40.8169	
202-7	202	2009_ca_202_fruit_c.jpg	7	.	.	141.671	60.1089	46.6441	88.3529	38.2148	38.0569	24.0251	32.264	45.0059	
202-8	202	2009_ca_202_fruit_c.jpg	8	.	.	148.0687	68.2668	51.9039	93.7452	40.9076	36.527	24.6086	33.9685	44.0432	
203-1	203	2009_ca_203_fruit_c.jpg	1	.	.	148.0876	62.1206	49.2974	92.6287	39.7584	39.6866	24.683	31.8794	46.7363	
203-2	203	2009_ca_203_fruit_c.jpg	2	.	.	149.8052	72.4798	51.9131	94.6676	42.0128	34.8535	26.0311	36.755	43.5016	
203-3	203	2009_ca_203_fruit_c.jpg	3	.	.	142.9838	58.0616	49.4287	90.1188	38.123	39.9146	22.3882	29.2881	45.7647	
203-4	203	2009_ca_203_fruit_c.jpg	4	.	.	150.9116	62.3199	53.624	95.7399	40.2973	41.0557	23.024	29.2836	47.071	
203-5	203	2009_ca_203_fruit_c.jpg	5	.	.	137.911	51.4124	43.4953	85.076	35.9441	41.0986	22.8394	29.0619	47.0185	
203-6	203	2009_ca_203_fruit_c.jpg	6	.	.	146.5541	63.8231	55.7819	94.7145	39.9478	38.671	21.248	28.7868	44.1239	
203-7	203	2009_ca_203_fruit_c.jpg	7	.	.	140.9964	53.0389	46.4442	87.7154	36.8524	41.5833	22.4234	28.3353	47.2439	
204-1	204	2009_ca_204_fruit_c.jpg	1	.	.	152.9442	72.3014	57.8388	98.9366	42.6009	36.6419	23.7382	32.937	43.6593	
204-2	204	2009_ca_204_fruit_c.jpg	2	.	.	143.8992	65.4596	55.0983	93.3096	39.8009	36.5354	21.3758	30.3307	42.3292	
204-3	204	2009_ca_204_fruit_c.jpg	3	.	.	144.3901	71.7792	58.916	95.4281	41.151	33.5067	20.8571	31.9013	39.468	
204-4	204	2009_ca_204_fruit_c.jpg	4	.	.	148.0873	68.8915	55.8922	95.8008	41.0902	36.4273	22.7393	31.974	42.9421	
204-5	204	2009_ca_204_fruit_c.jpg	5	.	.	147.1883	77.7132	56.8226	95.8892	42.7989	30.9662	24.3226	38.1481	39.3763	
204-6	204	2009_ca_204_fruit_c.jpg	6	.	.	150.2121	84.4646	67.5158	102.3504	44.7822	29.2025	20.9263	35.6251	35.9263	
204-7	204	2009_ca_204_fruit_c.jpg	7	.	.	151.3311	75.3561	59.2082	98.8604	42.9728	34.3356	23.3493	34.217	41.5226	
205-1	205	2009_ca_205_fruit_c.jpg	1	.	.	148.458	66.0071	51.5611	93.7225	40.5934	37.8694	24.4738	32.8734	45.0894	
205-2	205	2009_ca_205_fruit_c.jpg	2	.	.	145.2195	60.6613	47.1145	90.0632	38.9769	39.1508	24.7882	32.3398	46.3383	
205-3	205	2009_ca_205_fruit_c.jpg	3	.	.	142.851	57.9111	47.1445	88.9687	38.0846	39.7263	23.6521	30.7685	46.2342	
205-4	205	2009_ca_205_fruit_c.jpg	4	.	.	142.686	58.031	42.0337	86.7368	37.9984	39.1997	26.4171	33.9764	47.2703	
205-5	205	2009_ca_205_fruit_c.jpg	5	.	.	146.0424	58.1151	49.9243	91.4729	38.7212	41.0656	22.9114	29.1581	47.0247	
