	Tomato Analyzer - Shape Individual Data																																					
	Plot #	image files	Fruit	Perimeter (cm)	  Area (cm2)	  Width Mid-height  (cm)	  Maximum Width (cm)	  Height Mid-width (cm)	  Maximum Height (cm)	  Fruit Shape Index External.1	  Fruit Shape Index External.2	  Proximal Fruit Blockiness (20%)	  Distal Fruit Blockiness (80%)	  Fruit Shape Triangle	  Ellipsoid	  Circular	  Rectangular	  Heart Shape	  Shoulder Height	  Proximal Angle Micro (2%)	  Proximal Angle Macro (20%)	  Proximal Indentation Area (cm2)	  Distal Angle Micro (2%)	  Distal Angle Macro (20%)	  Distal Indentation Area (cm2)	  Distal End Protrusion	  Obovoid	  Ovoid	  V. Asymmetry	  H. Asymmetry.ob	  H. Asymmetry.ov	  Width Widest Pos	  Eccentricity	  Proximal Eccentricity	  Distal Eccentricity	  Fruit Shape Index Internal	  Eccentricity Area Index	comment
unique#	Plot #	image files	Fruit	SP:0000087	SP:0000085	SP:0000133	SP:0000134	SP:0000135	SP:0000136	SP:0000040	SP:0000046	SP:0000139	SP:0000145	SP:0000049	SP:0000067	SP:0000050	SP:0000068	SP:0000062	SP:0000154	SP:0000369	SP:0000370	SP:0000079	SP:0000155	SP:0000160	SP:0000076	SP:0000077	SP:0000059	SP:0000060	SP:0000066	SP:0000161	SP:0000162	SP:0000384	SP:0000058	SP:0000064	SP:0000063	SP:0000048	SP:0000164	
269-2	269	2009_ca_269_fruit_t.jpg	2	16.26755	18.220275	4.6609	4.6863	4.8006	4.9403	1.0542	1.03	0.83855414	0.80228244	1.0452106367927	0.96929442	0.9855	0.5076	0.9036	0.0388	242.04587664	107.1875894	0.0679	173.77870378	94.02071956	0.0003	0	0	0.1116	6.12095642	0	5.5571	0.47686312	0.77263808	0.8909	0.8882	1.0342	0.40631178	
269-3	269	2009_ca_269_fruit_t.jpg	3	16.232	17.9811	4.6482	4.6482	4.8133	4.8768	1.0492	1.0355	0.82750244	0.81078312	1.02062119892185	0.96774302	0.9865	0.5149	0	0.0224	222.81371804	105.334117	0.0523	174.00825104	101.08942648	0.0002	0	0.1002	0	6.05041804	6.0274	0	0.49184296	0.7783062	0.8909	0.8856	1.0342	0.40814694	
269-4	269	2009_ca_269_fruit_t.jpg	4	15.28535	16.2632	4.0513	4.0894	4.953	4.9657	1.2143	1.2226	0.83825076	0.83195148	1.00757169156067	0.96130471	0.9431	0.5016	0	0.015	209.38834364	94.7048381	0.0054	170.93313738	96.70475448	0.0001	0	0.1714	0	5.68590536	6.8816	0	0.54481854	0.78476	0.8914	0.8889	1.2283	0.40725174	
269-5	269	2009_ca_269_fruit_t.jpg	5	15.92655	17.6469	4.3561	4.3688	4.9022	4.9403	1.1308	1.1254	0.84475176	0.83878536	1.00711314274727	0.98061964	0.9658	0.5458	0	0.0046	198.2800638	99.8984312	0.0048	173.74670692	100.6771622	0	0	0.1244	0	3.22772394	2.2566	0	0.52094442	0.78128056	0.8902	0.8876	1.1324	0.40369332	
269-6	269	2009_ca_269_fruit_t.jpg	6	13.9421	13.324975	3.7973	3.81	4.2799	4.3307	1.1367	1.1271	0.8545466	0.80439372	1.06234867174249	0.97674114	0.9647	0.5221	0.1369	0	204.6404754	102.087394	0.0062	179.52127324	97.02587164	0	0	0	0.1476	3.01858112	0	4.8997	0.45587574	0.77813784	0.8904	0.8845	1.1261	0.40481232	
269-7	269	2009_ca_269_fruit_t.jpg	7	15.7534	14.5819	3.9243	3.9624	4.5593	4.6355	1.1699	1.1618	0.84752552	0.7970598	1.06331484789473	0.96657947	0.9586	0.5001	0.7199	0.0295	232.47140044	101.574073	0.009	169.25521994	94.13641784	0.0007	0	0	0.1233	5.0816549	0	5.5949	0.47772134	0.77673484	0.8882	0.8854	1.1626	0.40588656	
270-1	270	2009_ca_270_fruit_t.jpg	1	14.4359	13.219175	3.3274	3.3909	5.2197	5.2959	1.5618	1.5687	0.7997215	0.77794716	1.02798948453003	0.94392903	0.881	0.4545	0	0	174.90769436	77.1404675	0	148.44927486	72.61871508	0	0	0.1626	0	3.1706288	9.8684	0	0.53990328	0.7783062	0.8889	0.8889	1.5769	0.41542044	
270-2	270	2009_ca_270_fruit_t.jpg	2	13.95715	11.78755	2.8956	2.9337	5.3213	5.461	1.8615	1.8377	0.79872468	0.68549532	1.16517889575089	0.95610752	0.8464	0.4362	0.1225	0	163.57681092	74.917154	0	129.92692834	43.34449752	0	0.35	0	0.09	6.39098012	0	7.4174	0.52859038	0.77275032	0.8907	0.8883	1.8352	0.41530854	
270-3	270	2009_ca_270_fruit_t.jpg	3	13.2741	11.477225	2.8956	2.9845	4.7117	4.8006	1.6085	1.6272	0.86334462	0.79517076	1.08573486781632	0.94695426	0.8701	0.531	0.3035	0.0097	183.2323486	85.9654942	0.0066	154.89299062	71.07529552	0	0	0	0.0405	5.12059394	0	7.0684	0.56814652	0.77639812	0.8889	0.8889	1.6264	0.40217148	
270-4	270	2009_ca_270_fruit_t.jpg	4	16.51435	15.468675	3.2004	3.3655	6.1976	6.2357	1.8528	1.9365	0.80786942	0.7770582	1.03965110978817	0.92298513	0.8399	0.4464	0	0.0056	174.06734776	71.3005468	0.002	150.59831848	51.63092696	0	0	0.1978	0	3.95721286	13.7462	0	0.57930338	0.78245908	0.8884	0.8884	1.95	0.41206344	
270-5	270	2009_ca_270_fruit_t.jpg	5	17.9191	20.739475	4.1783	4.2799	6.2992	6.35	1.4837	1.5076	0.79794456	0.83434056	0.956377525263784	0.94485987	0.8916	0.4699	0	0	187.57556816	80.2400471	0	166.96584198	83.86202016	0.0002	0	0.2111	0	4.56563536	15.0357	0	0.558316	0.78116832	0.8899	0.8879	1.5115	0.41092206	
270-6	270	2009_ca_270_fruit_t.jpg	6	15.71645	16.755775	3.9878	4.0386	5.1562	5.2324	1.2956	1.293	0.8096897	0.83778528	0.966464462111342	0.97992151	0.9288	0.5082	0	0.0069	196.07592796	88.0034346	0.004	177.17362842	94.3832058	0	0	0.1723	0	3.40920768	7.4416	0	0.54138566	0.77819396	0.8804	0.8877	1.296	0.40615512	
270-7	270	2009_ca_270_fruit_t.jpg	7	17.2823	17.9877	3.556	3.7084	6.5659	6.604	1.7808	1.8464	0.78689286	0.81144984	0.969736909431149	0.91879635	0.8498	0.4388	0	0	167.5712128	68.6024868	0	154.93628358	66.49121104	0	0	0.229	0	2.34773254	18.9381	0	0.57095524	0.78128056	0.8898	0.886	1.8393	0.41454762	
271-1	271	2009_ca_271_fruit_t.jpg	1	14.10825	13.993675	4.0894	4.1148	4.2291	4.2926	1.0432	1.0342	0.8517295	0.78366984	1.08684736419102	0.98023179	0.9889	0.5064	0.4576	0.016	205.78274164	103.1322673	0.0166	178.96524242	94.57946492	0.0005	0	0	0.1504	2.97353854	0	5.4087	0.4682029	0.77544408	0.8889	0.8829	1.0313	0.40602084	
271-2	271	2009_ca_271_fruit_t.jpg	2	15.37135	16.65465	4.5466	4.5593	4.5466	4.572	1.0028	1	0.83608376	0.81228324	1.02930076459536	0.98496356	0.9954	0.5171	0	0	189.439315	103.7454079	0	173.69484994	99.36386284	0	0	0.1221	0	3.21652124	2.0838	0	0.515405	0.78290804	0.891	0.8882	1	0.40832598	
271-3	271	2009_ca_271_fruit_t.jpg	3	16.84345	19.5961	5.3848	5.4102	4.2672	4.4831	0.8286	0.7925	0.85927066	0.81345	1.05632879709878	0.96720003	0.9481	0.5232	1.0837	0.0475	219.02736768	106.2836962	0.0452	178.85096792	110.94532824	0.0012	0	0	0.1318	4.51000816	0	5.1812	0.48154432	0.76309768	0.8904	0.8874	0.7929	0.40015728	
271-4	271	2009_ca_271_fruit_t.jpg	4	14.9452	15.717875	4.3815	4.3815	4.318	4.4196	1.0087	0.9855	0.84808894	0.81244992	1.043866113003	0.98054207	0.9928	0.5185	0.6594	0.0264	209.22913524	104.1477464	0.035	172.60790242	99.37670152	0	0	0	0.1241	2.95499614	0	3.0349	0.47350826	0.77572468	0.8947	0.8889	0.9927	0.40353666	
271-5	271	2009_ca_271_fruit_t.jpg	5	15.1435	15.959475	4.5085	4.5212	4.2418	4.3688	0.9663	0.9408	0.86659512	0.80111568	1.08173531193398	0.95300472	0.9909	0.534	0.9112	0.0387	219.02491832	109.7998373	0.0568	166.02206596	98.2685958	0	0	0	0.1519	4.60125222	0	7.3915	0.45057038	0.7710106	0.8926	0.8867	0.9433	0.40235052	
271-6	271	2009_ca_271_fruit_t.jpg	6	14.8572	15.5574	4.2164	4.2418	4.5847	4.6482	1.0958	1.0873	0.8192245	0.82100616	0.997829906659896	0.98271403	0.9782	0.4996	0	0.0095	196.67198692	95.6935952	0.008	169.35504594	88.51893224	0	0	0.1281	0	4.1155186	2.8048	0	0.51298638	0.7785868	0.8889	0.8889	1.0909	0.40765458	
271-7	271	2009_ca_271_fruit_t.jpg	7	15.23745	15.99335	4.4323	4.445	4.4069	4.5974	1.0343	0.9943	0.83226984	0.79894884	1.04170604966396	0.97899067	0.9932	0.5041	0.7627	0.0317	224.79409764	108.2105248	0.0613	177.54682004	98.35411192	0	0	0	0.1164	3.24835236	0	2.8481	0.48084214	0.7648374	0.8903	0.8846	0.9928	0.40510326	
272-1	272	2009_ca_272_fruit_t.jpg	1	20.483	23.7877	3.7846	4.0894	7.3152	7.4676	1.8261	1.9329	0.79738114	0.91740276	0.869172379642721	0.89568049	0.8406	0.5092	0	0	160.49782132	67.8755191	0	166.26516854	79.25451072	0.0008	0	0.2784	0	7.72865976	26.0903	0	0.61004326	0.77555632	0.8897	0.888	1.9328	0.3995754	
272-2	272	2009_ca_272_fruit_t.jpg	2	18.9164	19.8935	3.6576	3.7465	6.7818	6.8453	1.8271	1.8542	0.822475	0.82500648	0.996931563495113	0.95284958	0.8411	0.4979	0	0	159.13936304	76.5834	0	161.21528644	66.52544752	0	0	0.1446	0	4.79834248	9.9762	0	0.51400064	0.78015816	0.8894	0.8875	1.8522	0.40872882	
272-3	272	2009_ca_272_fruit_t.jpg	3	20.46045	21.775275	3.7338	3.7592	7.9629	8.0137	2.1318	2.1327	0.79335052	0.69299592	1.14481268518868	0.94982435	0.8188	0.4165	0.1266	0	151.23873624	66.2702596	0	130.0674203	31.9556874	0	0.2356	0	0.1063	6.2556206	0	13.8102	0.5064327	0.78122444	0.8897	0.8881	2.1368	0.42141828	
272-4	272	2009_ca_272_fruit_t.jpg	4	20.552	25.557375	4.2926	4.318	7.5311	7.5438	1.7471	1.7544	0.81701416	0.824562	0.990846243217611	0.97356077	0.8581	0.5056	0	0	171.00658428	77.8032593	0	158.15498906	72.50166536	0	0.5171	0.1379	0	5.9628052	5.9764	0	0.51821372	0.7825152	0.8889	0.8856	1.7481	0.41047446	
272-5	272	2009_ca_272_fruit_t.jpg	5	20.0868	22.28285	3.4163	3.6703	7.4803	7.7216	2.1038	2.1896	0.85450326	0.85862028	0.995205074820735	0.89071601	0.8054	0.5347	0	0.001	158.34951648	71.2159846	0.0028	142.95080624	64.29925044	0	0.1975	0.2254	0	6.56937346	17.6771	0	0.62806588	0.77033716	0.8935	0.8868	2.1963	0.39706884	
272-6	272	2009_ca_272_fruit_t.jpg	6	19.8495	23.44335	3.9751	4.1021	7.3914	7.4422	1.8142	1.8594	0.81328692	0.830118	0.979724472906261	0.90142067	0.8413	0.4363	0	0.0053	177.62561948	70.9190256	0.0044	167.78730488	66.182407	0	0.4479	0.1355	0	10.47007634	21.5248	0	0.49855268	0.78094384	0.8889	0.8889	1.871	0.40825884	
272-7	272	2009_ca_272_fruit_t.jpg	7	18.8907	19.980925	3.4671	3.6195	6.9723	6.9977	1.9333	2.011	0.83261656	0.86712096	0.960208089076753	0.8982403	0.8309	0.4809	0	0.003	155.492266	71.9207989	0.0017	152.46459182	69.1169088	0	0	0.2234	0	7.65116798	18.581	0	0.57875724	0.78273968	0.8902	0.8866	2.0278	0.40333524	
273-1	273	2009_ca_273_fruit_t.jpg	1	17.2769	20.32835	4.4704	4.4958	5.5626	5.5753	1.2401	1.2443	0.8532464	0.83084028	1.02696802326435	0.97309535	0.9414	0.5157	0	0.0313	219.3416782	99.5151429	0.0337	169.40185908	91.56034796	0	0	0.1195	0	4.77980008	4.9547	0	0.51454678	0.78425492	0.8906	0.8883	1.25	0.40577466	
273-2	273	2009_ca_273_fruit_t.jpg	2	15.12425	16.0269	4.064	4.0767	4.7752	4.8641	1.1931	1.175	0.844145	0.81345	1.03773434138546	0.97596544	0.9513	0.5104	0.3899	0.0134	202.58899232	97.0732693	0.0102	170.78665586	90.42956808	0	0	0	0.0867	4.81812104	0	4.6937	0.51322044	0.77651036	0.8902	0.8876	1.1719	0.4049466	
273-3	273	2009_ca_273_fruit_t.jpg	3	15.63715	16.195925	3.9878	3.9878	5.0165	5.08	1.2739	1.258	0.83456686	0.80944968	1.03102994617281	0.97262993	0.938	0.5155	0	0.027	225.50693344	101.875773	0.023	164.16383124	91.44525032	0	0	0.1064	0	5.75327608	5.3003	0	0.4959	0.7774644	0.8895	0.8845	1.256	0.4065132	
273-4	273	2009_ca_273_fruit_t.jpg	4	16.88025	19.40495	4.7498	4.7625	4.953	5.0673	1.064	1.0428	0.85870724	0.79750428	1.07674311164825	0.97216451	0.9808	0.5187	0.7072	0.0292	230.29038944	108.6441539	0.0342	173.92392434	96.84447836	0.0004	0	0	0.0913	5.62973734	0	5.4198	0.51836976	0.77572468	0.8914	0.8889	1.047	0.4049466	
273-5	273	2009_ca_273_fruit_t.jpg	5	16.97875	19.634325	4.5974	4.6736	4.9784	5.1943	1.1114	1.0829	0.85211956	0.8376186	1.01731212750051	0.96657947	0.9642	0.537	0	0.0173	207.85454	102.9023719	0.0341	161.92751868	101.06367404	0.0002	0	0.1739	0	3.83321056	5.6049	0	0.57126732	0.76494964	0.8814	0.8839	1.0833	0.39883686	
273-6	273	2009_ca_273_fruit_t.jpg	6	13.777	12.60545	3.4925	3.5433	4.4323	4.4577	1.2581	1.2691	0.83686388	0.81772812	1.02340112750433	0.98372244	0.9364	0.52	0	0.0099	197.38186908	93.3074068	0.0136	171.0394258	89.423421	0	0	0.1356	0	2.87750436	2.723	0	0.53927912	0.78156116	0.8939	0.8854	1.2752	0.4053942	
273-7	273	2009_ca_273_fruit_t.jpg	7	19.3467	19.9919	4.699	4.7244	5.2705	5.4102	1.1452	1.1216	0.82217162	0.81306108	1.01120523442101	0.98286917	0.9717	0.5018	0	0.0286	201.45212908	96.8751386	0.0306	172.33874	97.69453412	0.0056	0	0.1307	0	3.77256146	4.0162	0	0.50690082	0.7715718	0.8895	0.8847	1.1149	0.40760982	
274-1	274	2009_ca_274_fruit_t.jpg	1	16.16745	17.231425	3.8862	3.9116	5.334	5.4102	1.3831	1.3725	0.86460148	0.814839	1.06107032186726	0.96564863	0.9095	0.512	0.3275	0.0102	204.38012284	96.8894909	0.0105	163.41224654	83.35508	0	0	0	0.0912	5.30501356	0	7.5668	0.51602916	0.77948472	0.8912	0.8912	1.377	0.40398426	
274-2	274	2009_ca_274_fruit_t.jpg	2	16.9695	19.150925	4.1402	4.1656	5.7912	5.842	1.4024	1.3988	0.8374273	0.78489216	1.06693294018888	0.9796888	0.9105	0.514	0.1174	0	192.75308296	92.879941	0.0012	169.49117708	77.53878256	0	0	0	0.0696	3.93905676	0	5.7156	0.53155514	0.7808316	0.89	0.8878	1.4	0.4091988	
274-3	274	2009_ca_274_fruit_t.jpg	3	17.6638	21.240775	4.5085	4.5212	5.8674	5.9182	1.309	1.3014	0.8482623	0.77605812	1.09303965532891	0.97743927	0.9289	0.4873	0.3489	0.0107	207.70664188	96.5792571	0.004	169.10879096	77.84863772	0	0	0	0.1376	5.35646872	0	7.0704	0.47577084	0.77993368	0.8889	0.8867	1.305	0.40760982	
274-4	274	2009_ca_274_fruit_t.jpg	4	19.42695	24.42415	4.4704	4.5212	6.4516	6.6167	1.4635	1.4432	0.8729661	0.81661692	1.06900319919896	0.96619162	0.8937	0.5357	0.4769	0.0175	199.77474972	94.6125179	0.0189	167.89905746	79.3131482	0	0	0	0.1091	5.11881696	0	9.2592	0.50713488	0.77398496	0.8904	0.8884	1.45	0.40105248	
274-5	274	2009_ca_274_fruit_t.jpg	5	16.58545	18.65755	4.2799	4.3053	5.3594	5.4737	1.2714	1.2522	0.83712392	0.80417148	1.04097688219433	0.97379348	0.9376	0.5129	0	0.0085	208.9156892	98.6597372	0.0259	167.46034846	86.7764756	0.0002	0	0.1294	0	5.4509577	5.4882	0	0.54208784	0.77432168	0.8936	0.8889	1.2537	0.40593132	
274-6	274	2009_ca_274_fruit_t.jpg	6	17.5468	20.72835	4.3307	4.3434	5.8293	6.0071	1.383	1.346	0.86932554	0.7562232	1.14956211340779	0.96316639	0.9124	0.5013	0.1423	0	211.25792572	99.304858	0.0242	163.44944486	69.66559344	0	0	0	0.1691	5.41750412	0	12.6041	0.46539418	0.77095448	0.8905	0.8862	1.3456	0.40525992	
274-7	274	2009_ca_274_fruit_t.jpg	7	17.59785	19.69835	4.1402	4.1529	5.6261	5.8674	1.4128	1.3589	0.8573637	0.82239516	1.04252036210914	0.95153089	0.908	0.5211	1.0121	0.0445	241.2321128	109.231219	0.0557	164.8851529	83.36566628	0	0	0	0.0902	6.28706542	0	8.911	0.49761644	0.76433232	0.8822	0.8844	1.3538	0.4008063	
275-1	275	2009_ca_275_fruit_t.jpg	1	16.1667	18.239	4.3815	4.4196	5.207	5.2197	1.181	1.1884	0.79655768	0.85273092	0.934125480051785	0.97356077	0.9581	0.4988	0	0.0009	199.95542604	91.0037118	0.0009	171.26723924	93.57226672	0	0	0.1783	0	4.69875434	9.3372	0	0.53483198	0.78476	0.8913	0.8889	1.1971	0.40879596	
275-2	275	2009_ca_275_fruit_t.jpg	2	16.8864	19.69205	4.6736	4.699	5.1054	5.3467	1.1378	1.0924	0.83426348	0.8028936	1.03907103008419	0.97231965	0.9672	0.4952	0.8779	0.0378	199.15880772	70.002461	0.0337	171.15354268	94.46271552	0.0001	0	0	0.0891	5.44616758	0	5.5014	0.51353252	0.76337828	0.8889	0.8864	1.0884	0.40454376	
275-3	275	2009_ca_275_fruit_t.jpg	3	17.92655	22.272375	5.2959	5.3086	5.0165	5.3213	1.0024	0.9472	0.84574858	0.81528348	1.03736749332882	0.94703183	0.9882	0.4968	0.3188	0.0096	208.26351108	106.7524518	0.0372	177.94465292	102.11126528	0.0002	0	0	0.1034	8.8801428	0	9.4964	0.48755186	0.75737344	0.8895	0.8845	0.9458	0.40179102	
275-4	275	2009_ca_275_fruit_t.jpg	4	16.19775	18.03625	4.4577	4.5339	5.0038	5.08	1.1204	1.1225	0.81090322	0.85878696	0.94424258607746	0.96704489	0.9677	0.5193	0	0	216.72316828	96.5317178	0.0173	173.55104796	102.18874784	0.0001	0	0.2191	0	4.28943086	10.2612	0	0.5680685	0.7774644	0.8895	0.887	1.1214	0.4072965	
275-5	275	2009_ca_275_fruit_t.jpg	5	13.02245	11.912725	3.5814	3.5814	4.0894	4.191	1.1702	1.1418	0.83283326	0.79128156	1.05251190233727	0.98302431	0.9619	0.5047	0.4356	0.0154	196.66341416	96.3977199	0.0089	175.66079166	85.89443576	0	0	0	0.1138	3.3278529	0	2.2384	0.47935976	0.77246972	0.8889	0.8858	1.1429	0.40557324	
275-6	275	2009_ca_275_fruit_t.jpg	6	16.70885	19.680125	4.6101	4.6355	5.1943	5.2197	1.126	1.1267	0.84293148	0.83200704	1.01313022543655	0.9804645	0.9667	0.5352	0	0.0137	202.43612344	96.4165115	0.0134	173.76057748	97.9847934	0	0	0.139	0	4.84384862	1.9231	0	0.531009	0.78201012	0.8907	0.8859	1.1319	0.40434234	
275-7	275	2009_ca_275_fruit_t.jpg	7	15.10245	16.135625	4.3434	4.3561	4.6609	4.6609	1.07	1.0731	0.82026466	0.82200624	0.997881305621232	0.98317945	0.9822	0.4968	0	0.0165	170.74443072	93.9859301	0.0067	174.51352822	99.94445648	0	0	0.1442	0	3.7160844	3.9211	0	0.5267179	0.78352536	0.8902	0.8848	1.0735	0.4086393	
276-1	276	2009_ca_276_fruit_t.jpg	1	16.1177	18.095925	4.6101	4.6609	4.9149	4.9276	1.0572	1.0661	0.82741576	0.80906076	1.02268680043264	0.98868692	0.9863	0.5001	0.1349	0	188.78598424	94.7064759	0	176.93525444	98.84686196	0	0	0	0.1395	2.75867848	0	2.0301	0.4557197	0.78245908	0.8902	0.8851	1.0694	0.4080798	
276-2	276	2009_ca_276_fruit_t.jpg	2	14.8046	15.2082	4.3053	4.318	4.3815	4.3815	1.0147	1.0177	0.84054778	0.80544936	1.04357619701877	0.98868692	0.995	0.5219	0.1246	0	196.15538808	98.9039849	0.0032	172.62319156	95.19271836	0.0003	0	0	0.0986	2.01427838	0	1.7139	0.49925486	0.7827958	0.8896	0.8839	1.0148	0.40700556	
276-3	276	2009_ca_276_fruit_t.jpg	3	13.26845	12.3553	3.8354	3.8481	3.9497	4.0005	1.0396	1.0298	0.8558468	0.79550412	1.0758546417082	0.9773617	0.9861	0.5164	0.3774	0.0122	192.78463648	98.3133856	0.0009	172.48721804	96.9085216	0.0004	0	0	0.1372	4.30681436	0	4.4305	0.47233796	0.77903576	0.8889	0.8889	1.0333	0.40566276	
276-4	276	2009_ca_276_fruit_t.jpg	4	14.6319	14.19755	4.0259	4.0386	4.2037	4.2799	1.0597	1.0442	0.86057086	0.83078472	1.03585301857742	0.97107853	0.9823	0.5442	0.7199	0.0295	246.91959876	104.9959975	0.0162	171.34694242	97.71082648	0	0	0	0.1223	3.3707322	0	2.47	0.46929518	0.77673484	0.8889	0.8889	1.0476	0.40194768	
276-5	276	2009_ca_276_fruit_t.jpg	5	12.0544	10.379175	3.5814	3.5814	3.4671	3.5814	1	0.9681	0.85437324	0.80506044	1.0612535376847	0.9750346	0.9936	0.5285	0.4138	0.0142	216.6142438	106.8870962	0.0336	175.07024206	99.54788392	0	0	0	0.123	2.6877538	0	3.7295	0.47655104	0.76719444	0.8889	0.8816	0.9643	0.4012539	
276-6	276	2009_ca_276_fruit_t.jpg	6	16.16365	18.3511	4.7244	4.7371	4.7498	4.826	1.0188	1.0054	0.85333308	0.803727	1.06172006166273	0.97992151	0.9919	0.5312	0.1563	0.0013	201.7019638	103.7176515	0.0017	170.80861758	99.31866468	0	0	0	0.1201	3.400091	0	5.0349	0.48560136	0.77707156	0.8896	0.8869	1.0068	0.40537182	
276-7	276	2009_ca_276_fruit_t.jpg	7	13.51685	12.737875	3.9243	3.9243	3.9624	4.0005	1.0194	1.0097	0.8573637	0.81144984	1.05658249929534	0.98069721	0.991	0.5334	0.1246	0	202.87499112	103.9212559	0	176.22428316	99.04499808	0.0001	0	0	0.0984	2.68288642	0	2.6623	0.50206358	0.77903576	0.8889	0.8889	1.0081	0.40487946	
278-1	278	2009_ca_278_fruit_t.jpg	1	15.23435	16.1153	4.3942	4.4069	4.5212	4.6863	1.0634	1.0289	0.8196579	0.81306108	1.00811356017681	0.96774302	0.984	0.4871	0	0.0168	226.50843352	105.3605804	0.0489	173.96416998	96.89155352	0.0001	0	0.1612	0	4.40810222	7.5087	0	0.53498802	0.76887804	0.8903	0.8875	1.029	0.40698318	
278-2	278	2009_ca_278_fruit_t.jpg	2	16.13185	18.02465	4.5212	4.6101	4.8514	5.1181	1.1102	1.073	0.81701416	0.80172684	1.01906799078848	0.90095525	0.9554	0.4208	0	0.0447	216.1834446	102.8953897	0.0099	174.31513718	94.51812456	0.0002	0	0.1063	0	14.3806685	18.1436	0	0.49106276	0.76017944	0.8889	0.8863	1.0704	0.40490184	
278-3	278	2009_ca_278_fruit_t.jpg	3	17.504	20.36255	4.5974	4.5974	5.6769	5.8293	1.268	1.2348	0.8185744	0.77778048	1.05244914349098	0.98116263	0.9455	0.4876	0	0	218.11613372	94.8648253	0.0071	176.60267624	85.16991376	0.0016	0	0.1229	0	4.49401534	4.8366	0	0.51376658	0.77202076	0.89	0.8856	1.2361	0.41183964	
278-4	278	2009_ca_278_fruit_t.jpg	4	17.5976	21.3227	4.5085	4.5466	5.9436	5.9563	1.3101	1.3183	0.8213915	0.8167836	1.00564151875723	0.97604301	0.9259	0.4928	0	0.0054	190.39038708	88.0807991	0.0031	173.73246858	89.2942834	0	0	0.1627	0	3.44235222	6.2213	0	0.5399813	0.78425492	0.8926	0.8884	1.3262	0.40933308	
278-5	278	2009_ca_278_fruit_t.jpg	5	16.07415	18.03755	4.445	4.4577	5.2832	5.3213	1.1937	1.1886	0.80669924	0.755112	1.06831733570649	0.9851187	0.9625	0.4728	0.3322	0.0105	197.95739664	92.9206705	0.0118	172.36406428	94.55881792	0	0	0	0.0882	2.75296124	0	3.9514	0.51361054	0.78156116	0.8901	0.8877	1.1857	0.41521902	
278-6	278	2009_ca_278_fruit_t.jpg	6	17.74	21.564475	5.2197	5.2324	4.9784	5.1816	0.9903	0.9538	0.84895574	0.81089424	1.04693768696643	0.95866733	0.9914	0.5107	0.1244	0	207.47640204	141.801027	0	174.6893796	100.58578984	0.0001	0	0	0.0975	6.99353086	0	6.944	0.4978505	0.76601592	0.8889	0.8864	0.9512	0.40364856	
278-7	278	2009_ca_278_fruit_t.jpg	7	17.88985	21.9935	4.8133	4.826	5.6261	5.7785	1.1974	1.1689	0.8443617	0.78578112	1.07455076039496	0.96797573	0.9512	0.4861	0.6022	0.0235	190.5746654	97.6805052	0.0129	163.59061984	88.31614116	0	0	0	0.1259	7.63169846	0	8.81	0.49332534	0.77089836	0.8889	0.8844	1.1656	0.40613274	
279-1	279	2009_ca_279_fruit_t.jpg	1	17.16275	20.64495	4.9022	4.9149	5.1435	5.2451	1.0672	1.0492	0.84015772	0.81311664	1.03325608980281	0.97759441	0.9814	0.5051	0	0.027	210.27825376	103.5718873	0.0287	176.09030616	96.13414648	0.0003	0	0.1168	0	4.63130636	4.7902	0	0.51009964	0.77443392	0.8895	0.8846	1.0455	0.4052823	
279-2	279	2009_ca_279_fruit_t.jpg	2	14.285	14.595775	3.9751	3.9878	4.4069	4.4704	1.121	1.1086	0.86178438	0.80522712	1.07023764922374	0.96828601	0.9651	0.5119	0.4336	0.0153	197.20868492	101.5961833	0.0008	172.40798772	95.2991818	0	0	0	0.1097	5.68258318	0	5.7732	0.48700572	0.77707156	0.8903	0.8846	1.1129	0.40205958	
279-3	279	2009_ca_279_fruit_t.jpg	3	16.13205	18.343825	4.5847	4.5974	4.7371	4.9149	1.0691	1.0332	0.86616172	0.794004	1.09087828272905	0.96828601	0.9803	0.5295	0.7343	0.03	213.51198528	108.6811768	0.0487	173.3635327	97.21837676	0.0002	0	0	0.1342	3.96648406	0	6.5069	0.48684968	0.76612816	0.8889	0.8836	1.0278	0.40085106	
279-4	279	2009_ca_279_fruit_t.jpg	4	16.45845	19.16835	4.6101	4.6355	5.0927	5.1816	1.1178	1.1047	0.8512961	0.7906704	1.07667632429392	0.97821497	0.9716	0.5107	0.4762	0.0171	210.60048868	101.6939341	0.0213	168.79207984	90.76645204	0	0	0	0.1363	3.77024366	0	5.7088	0.46531616	0.77701544	0.8889	0.8889	1.1111	0.40541658	
279-5	279	2009_ca_279_fruit_t.jpg	5	16.78685	19.690775	4.7117	4.7244	4.9911	5.1181	1.0833	1.0593	0.86117762	0.82111728	1.04878759828316	0.97317292	0.9752	0.5419	0.7414	0.0304	218.13594472	105.9019595	0.0465	176.15135764	97.6994894	0	0	0	0.1367	2.92239242	0	4.3342	0.4717138	0.77134732	0.8889	0.8839	1.0541	0.40205958	
279-6	279	2009_ca_279_fruit_t.jpg	6	15.426	16.5761	4.3434	4.3561	4.6228	4.699	1.0787	1.0643	0.86208776	0.79433736	1.0852917203844	0.97301778	0.9767	0.5174	0.3933	0.0129	205.93978884	103.3550081	0.0176	171.40673294	96.06064316	0	0	0	0.1393	4.94073266	0	5.348	0.4748346	0.77684708	0.8896	0.8869	1.0662	0.40400664	
