	Tomato Analyzer - Latitudinal Shape - Individual Data						
189-8	189	2009_ca_189_fruit_c.jpg	8	1.3221	0.4394	0.2543	
190-1	190	2009_ca_190_fruit_c.jpg	1	1.031	0.4408	0.254	
190-2	190	2009_ca_190_fruit_c.jpg	2	1.5526	0.4391	0.252	
190-3	190	2009_ca_190_fruit_c.jpg	3	0.6214	0.4341	0.2542	
190-4	190	2009_ca_190_fruit_c.jpg	4	0.8277	0.4393	0.2518	
190-5	190	2009_ca_190_fruit_c.jpg	5	0.6597	0.434	0.2552	
190-6	190	2009_ca_190_fruit_c.jpg	6	0.8293	0.4326	0.2542	
190-7	190	2009_ca_190_fruit_c.jpg	7	0.6287	0.4336	0.25	
191-1	191	2009_ca_191_fruit_c.jpg	1	0.7978	0.4451	0.2524	
191-2	191	2009_ca_191_fruit_c.jpg	2	0.8502	0.443	0.2528	
191-3	191	2009_ca_191_fruit_c.jpg	3	0.4749	0.4408	0.2521	
191-4	191	2009_ca_191_fruit_c.jpg	4	0.9187	0.4416	0.2529	
191-5	191	2009_ca_191_fruit_c.jpg	5	1.0937	0.442	0.2539	
191-6	191	2009_ca_191_fruit_c.jpg	6	0.968	0.4434	0.25	
191-7	191	2009_ca_191_fruit_c.jpg	7	1.5062	0.4361	0.2527	
192-1	192	2009_ca_192_fruit_c.jpg	1	1.1112	0.4443	0.2544	
192-2	192	2009_ca_192_fruit_c.jpg	2	0.7541	0.4267	0.2538	
192-3	192	2009_ca_192_fruit_c.jpg	3	0.9328	0.4275	0.2547	
192-4	192	2009_ca_192_fruit_c.jpg	4	1.2809	0.4345	0.2514	
192-5	192	2009_ca_192_fruit_c.jpg	5	0.8809	0.4378	0.2526	
192-6	192	2009_ca_192_fruit_c.jpg	6	0.8196	0.4284	0.2539	
192-7	192	2009_ca_192_fruit_c.jpg	7	1.207	0.4317	0.2542	
192-8	192	2009_ca_192_fruit_c.jpg	8	1.5249	0.4421	0.2526	
193-1	193	2009_ca_193_fruit_c.jpg	1	0.5497	0.4399	0.2532	
193-2	193	2009_ca_193_fruit_c.jpg	2	3.5217	0.4154	0.2481	
193-3	193	2009_ca_193_fruit_c.jpg	3	2.0546	0.4133	0.25	
193-4	193	2009_ca_193_fruit_c.jpg	4	2.9683	0.4325	0.2537	
193-5	193	2009_ca_193_fruit_c.jpg	5	0.6671	0.4231	0.2523	
193-6	193	2009_ca_193_fruit_c.jpg	6	0.6284	0.4358	0.253	
193-7	193	2009_ca_193_fruit_c.jpg	7	0.6987	0.4348	0.2519	
194-1	194	2009_ca_194_fruit_c.jpg	1	2.1078	0.4417	0.2518	
194-2	194	2009_ca_194_fruit_c.jpg	2	1.232	0.4374	0.2485	
194-3	194	2009_ca_194_fruit_c.jpg	3	1.1024	0.4425	0.2516	
194-4	194	2009_ca_194_fruit_c.jpg	4	0.8462	0.4424	0.2517	
194-5	194	2009_ca_194_fruit_c.jpg	5	0.765	0.4412	0.2522	
194-6	194	2009_ca_194_fruit_c.jpg	6	0.9495	0.4417	0.2523	
194-7	194	2009_ca_194_fruit_c.jpg	7	1.755	0.4394	0.2527	
195-1	195	2009_ca_195_fruit_c.jpg	1	0.6367	0.4363	0.2539	
195-2	195	2009_ca_195_fruit_c.jpg	2	1.3289	0.442	0.2541	
195-3	195	2009_ca_195_fruit_c.jpg	3	1.1022	0.4347	0.2533	
195-4	195	2009_ca_195_fruit_c.jpg	4	0.6124	0.4429	0.2547	
195-5	195	2009_ca_195_fruit_c.jpg	5	1.2655	0.4287	0.2528	
195-6	195	2009_ca_195_fruit_c.jpg	6	1.0181	0.4402	0.2524	
195-7	195	2009_ca_195_fruit_c.jpg	7	1.5867	0.4368	0.2527	
196-1	196	2009_ca_196_fruit_c.jpg	1	0.7996	0.4431	0.2536	
196-2	196	2009_ca_196_fruit_c.jpg	2	1.773	0.4394	0.2532	
196-3	196	2009_ca_196_fruit_c.jpg	3	0.4531	0.442	0.2526	
196-4	196	2009_ca_196_fruit_c.jpg	4	1.3439	0.4435	0.2525	
196-5	196	2009_ca_196_fruit_c.jpg	5	2.7995	0.4437	0.2532	
196-6	196	2009_ca_196_fruit_c.jpg	6	1.0018	0.4389	0.2546	
196-7	196	2009_ca_196_fruit_c.jpg	7	0.7321	0.4411	0.2519	
197-1	197	2009_ca_197_fruit_c.jpg	1	1.4112	0.4137	0.2519	
197-2	197	2009_ca_197_fruit_c.jpg	2	0.6413	0.4084	0.2535	
197-3	197	2009_ca_197_fruit_c.jpg	3	0.9072	0.423	0.2527	
197-4	197	2009_ca_197_fruit_c.jpg	4	0.8811	0.3943	0.2546	
197-5	197	2009_ca_197_fruit_c.jpg	5	0.5337	0.4254	0.2514	
197-6	197	2009_ca_197_fruit_c.jpg	6	1.8635	0.3883	0.2526	
197-7	197	2009_ca_197_fruit_c.jpg	7	1.2449	0.4102	0.2542	
197-8	197	2009_ca_197_fruit_c.jpg	8	0.6677	0.393	0.2543	
198-1	198	2009_ca_198_fruit_c.jpg	1	1.0357	0.4302	0.2538	
198-2	198	2009_ca_198_fruit_c.jpg	2	0.3459	0.4212	0.2529	
198-3	198	2009_ca_198_fruit_c.jpg	3	0.7949	0.4193	0.2538	
198-4	198	2009_ca_198_fruit_c.jpg	4	1.0848	0.4191	0.2524	
198-5	198	2009_ca_198_fruit_c.jpg	5	0.847	0.4216	0.2551	
198-6	198	2009_ca_198_fruit_c.jpg	6	0.9333	0.4147	0.2539	
198-7	198	2009_ca_198_fruit_c.jpg	7	1.0897	0.4077	0.2514	
199-1	199	2009_ca_199_fruit_c.jpg	1	0.7994	0.4395	0.2533	
199-2	199	2009_ca_199_fruit_c.jpg	2	0.6405	0.4422	0.252	
199-3	199	2009_ca_199_fruit_c.jpg	3	1.0781	0.4426	0.2558	
199-4	199	2009_ca_199_fruit_c.jpg	4	1.285	0.4115	0.2541	
199-5	199	2009_ca_199_fruit_c.jpg	5	1.5045	0.4281	0.2514	
199-6	199	2009_ca_199_fruit_c.jpg	6	0.634	0.4284	0.2529	
199-7	199	2009_ca_199_fruit_c.jpg	7	1.1529	0.4151	0.2518	
200-1	200	2009_ca_200_fruit_c.jpg	1	1.1228	0.4439	0.2535	
200-2	200	2009_ca_200_fruit_c.jpg	2	0.6246	0.4381	0.2523	
200-3	200	2009_ca_200_fruit_c.jpg	3	0.959	0.4419	0.2546	
200-4	200	2009_ca_200_fruit_c.jpg	4	0.8999	0.4324	0.2541	
200-5	200	2009_ca_200_fruit_c.jpg	5	0.8432	0.4339	0.2546	
200-6	200	2009_ca_200_fruit_c.jpg	6	1.2556	0.4402	0.2545	
200-7	200	2009_ca_200_fruit_c.jpg	7	1.4497	0.4448	0.2546	
200-8	200	2009_ca_200_fruit_c.jpg	8	1.3033	0.4442	0.2521	
201-1	201	2009_ca_201_fruit_c.jpg	1	0.5679	0.4411	0.2513	
201-2	201	2009_ca_201_fruit_c.jpg	2	2.1582	0.437	0.2521	
201-3	201	2009_ca_201_fruit_c.jpg	3	1.0691	0.445	0.2547	
201-4	201	2009_ca_201_fruit_c.jpg	4	0.7841	0.4441	0.252	
201-5	201	2009_ca_201_fruit_c.jpg	5	1.731	0.441	0.2532	
201-6	201	2009_ca_201_fruit_c.jpg	6	0.9988	0.4429	0.2535	
201-7	201	2009_ca_201_fruit_c.jpg	7	0.645	0.4438	0.2521	
202-1	202	2009_ca_202_fruit_c.jpg	1	0.626	0.442	0.2507	
202-2	202	2009_ca_202_fruit_c.jpg	2	0.4127	0.444	0.2524	
202-3	202	2009_ca_202_fruit_c.jpg	3	1.5652	0.4444	0.2543	
202-4	202	2009_ca_202_fruit_c.jpg	4	1.8909	0.4412	0.254	
202-5	202	2009_ca_202_fruit_c.jpg	5	1.4899	0.4445	0.2508	
202-6	202	2009_ca_202_fruit_c.jpg	6	0.4619	0.4448	0.2538	
202-7	202	2009_ca_202_fruit_c.jpg	7	0.4853	0.4442	0.2531	
202-8	202	2009_ca_202_fruit_c.jpg	8	0.9568	0.4451	0.2559	
203-1	203	2009_ca_203_fruit_c.jpg	1	1.6531	0.4443	0.2528	
203-2	203	2009_ca_203_fruit_c.jpg	2	2.162	0.4408	0.2518	
203-3	203	2009_ca_203_fruit_c.jpg	3	1.0913	0.4377	0.2541	
203-4	203	2009_ca_203_fruit_c.jpg	4	0.52	0.4432	0.2519	
203-5	203	2009_ca_203_fruit_c.jpg	5	0.6064	0.4327	0.2513	
203-6	203	2009_ca_203_fruit_c.jpg	6	1.0575	0.4345	0.2535	
203-7	203	2009_ca_203_fruit_c.jpg	7	2.1417	0.4264	0.2526	
204-1	204	2009_ca_204_fruit_c.jpg	1	3.5364	0.4429	0.2507	
204-2	204	2009_ca_204_fruit_c.jpg	2	1.029	0.4337	0.2532	
204-3	204	2009_ca_204_fruit_c.jpg	3	1.4103	0.4359	0.2526	
204-4	204	2009_ca_204_fruit_c.jpg	4	1.0209	0.4356	0.25	
204-5	204	2009_ca_204_fruit_c.jpg	5	1.5599	0.4403	0.2546	
204-6	204	2009_ca_204_fruit_c.jpg	6	0.8611	0.4388	0.2527	
204-7	204	2009_ca_204_fruit_c.jpg	7	1.1062	0.4357	0.254	
205-1	205	2009_ca_205_fruit_c.jpg	1	1.8813	0.4414	0.253	
205-2	205	2009_ca_205_fruit_c.jpg	2	1.7463	0.4414	0.2536	
205-3	205	2009_ca_205_fruit_c.jpg	3	1.0054	0.4419	0.2519	
205-4	205	2009_ca_205_fruit_c.jpg	4	0.7469	0.4427	0.2546	
205-5	205	2009_ca_205_fruit_c.jpg	5	1.9148	0.4425	0.2494	
205-6	205	2009_ca_205_fruit_c.jpg	6	0.808	0.4407	0.2521	
205-7	205	2009_ca_205_fruit_c.jpg	7	0.7549	0.4415	0.2529	
206-1	206	2009_ca_206_fruit_c.jpg	1	1.2419	0.4356	0.2518	
206-2	206	2009_ca_206_fruit_c.jpg	2	0.7353	0.444	0.2543	
206-3	206	2009_ca_206_fruit_c.jpg	3	3.0299	0.4386	0.2522	
206-4	206	2009_ca_206_fruit_c.jpg	4	1.219	0.4427	0.2512	
206-5	206	2009_ca_206_fruit_c.jpg	5	1.1257	0.4412	0.2538	
206-6	206	2009_ca_206_fruit_c.jpg	6	0.874	0.4418	0.25	
206-7	206	2009_ca_206_fruit_c.jpg	7	0.8261	0.4324	0.2539	
207-1	207	2009_ca_207_fruit_c.jpg	1	0.9478	0.4443	0.2516	
207-2	207	2009_ca_207_fruit_c.jpg	2	1.0711	0.436	0.2528	
207-3	207	2009_ca_207_fruit_c.jpg	3	1.9479	0.4397	0.2529	
207-4	207	2009_ca_207_fruit_c.jpg	4	1.3053	0.4458	0.2562	
207-5	207	2009_ca_207_fruit_c.jpg	5	0.7885	0.4455	0.2517	
207-6	207	2009_ca_207_fruit_c.jpg	6	1.5905	0.444	0.2531	
207-7	207	2009_ca_207_fruit_c.jpg	7	0.69	0.4375	0.2547	
208-1	208	2009_ca_208_fruit_c.jpg	1	0.8429	0.4444	0.2526	
208-2	208	2009_ca_208_fruit_c.jpg	2	1.2776	0.4374	0.2551	
208-3	208	2009_ca_208_fruit_c.jpg	3	1.0836	0.4456	0.2539	
208-4	208	2009_ca_208_fruit_c.jpg	4	0.8758	0.4437	0.2532	
208-5	208	2009_ca_208_fruit_c.jpg	5	1.2381	0.4424	0.2524	
208-6	208	2009_ca_208_fruit_c.jpg	6	0.8678	0.4441	0.2553	
208-7	208	2009_ca_208_fruit_c.jpg	7	0.6745	0.4458	0.2528	
208-8	208	2009_ca_208_fruit_c.jpg	8	1.3567	0.4435	0.2545	
209-1	209	2009_ca_209_fruit_c.jpg	1	0.8167	0.444	0.2542	
209-2	209	2009_ca_209_fruit_c.jpg	2	0.9093	0.4447	0.2553	
209-3	209	2009_ca_209_fruit_c.jpg	3	0.75	0.4418	0.2537	
209-4	209	2009_ca_209_fruit_c.jpg	4	0.8648	0.4444	0.2537	
209-5	209	2009_ca_209_fruit_c.jpg	5	0.6357	0.4414	0.254	
209-6	209	2009_ca_209_fruit_c.jpg	6	1.3008	0.4432	0.2522	
209-7	209	2009_ca_209_fruit_c.jpg	7	0.7961	0.4434	0.2532	
209-8	209	2009_ca_209_fruit_c.jpg	8	0.6153	0.443	0.2535	
210-1	210	2009_ca_210_fruit_c.jpg	1	1.4897	0.4435	0.2514	
210-2	210	2009_ca_210_fruit_c.jpg	2	1.3383	0.4306	0.2541	
210-3	210	2009_ca_210_fruit_c.jpg	3	1.2718	0.4222	0.2506	
210-4	210	2009_ca_210_fruit_c.jpg	4	1.0561	0.4381	0.2521	
210-5	210	2009_ca_210_fruit_c.jpg	5	0.8083	0.4363	0.2539	
210-6	210	2009_ca_210_fruit_c.jpg	6	1.3028	0.4387	0.2526	
210-7	210	2009_ca_210_fruit_c.jpg	7	1.185	0.4357	0.2533	
210-8	210	2009_ca_210_fruit_c.jpg	8	0.4679	0.4382	0.2528	
211-1	211	2009_ca_211_fruit_c.jpg	1	1.2766	0.4429	0.2541	
211-2	211	2009_ca_211_fruit_c.jpg	2	1.2131	0.443	0.2523	
211-3	211	2009_ca_211_fruit_c.jpg	3	1.2153	0.4423	0.2523	
211-4	211	2009_ca_211_fruit_c.jpg	4	1.0469	0.4391	0.2522	
211-5	211	2009_ca_211_fruit_c.jpg	5	1.6884	0.4337	0.2507	
211-6	211	2009_ca_211_fruit_c.jpg	6	0.8762	0.4419	0.2547	
211-7	211	2009_ca_211_fruit_c.jpg	7	0.6128	0.4406	0.2533	
211-8	211	2009_ca_211_fruit_c.jpg	8	2.2172	0.4378	0.253	
212-1	212	2009_ca_212_fruit_c.jpg	1	1.0538	0.4442	0.2545	
212-2	212	2009_ca_212_fruit_c.jpg	2	0.9456	0.4429	0.2507	
212-3	212	2009_ca_212_fruit_c.jpg	3	0.6547	0.4268	0.2545	
212-4	212	2009_ca_212_fruit_c.jpg	4	1.0964	0.4357	0.2554	
212-5	212	2009_ca_212_fruit_c.jpg	5	1.0008	0.434	0.2525	
212-6	212	2009_ca_212_fruit_c.jpg	6	1.2316	0.4348	0.2538	
212-7	212	2009_ca_212_fruit_c.jpg	7	0.8223	0.4315	0.2507	
212-8	212	2009_ca_212_fruit_c.jpg	8	0.952	0.4443	0.2553	
213-1	213	2009_ca_213_fruit_c.jpg	1	1.0394	0.4396	0.2539	
213-2	213	2009_ca_213_fruit_c.jpg	2	1.1896	0.4412	0.2522	
213-3	213	2009_ca_213_fruit_c.jpg	3	0.8184	0.4366	0.2539	
213-4	213	2009_ca_213_fruit_c.jpg	4	1.5217	0.4384	0.2514	
213-5	213	2009_ca_213_fruit_c.jpg	5	1.3055	0.4196	0.253	
213-6	213	2009_ca_213_fruit_c.jpg	6	1.771	0.4258	0.2526	
213-7	213	2009_ca_213_fruit_c.jpg	7	1.9148	0.4358	0.2526	
213-8	213	2009_ca_213_fruit_c.jpg	8	1.1987	0.4363	0.2515	
214-1	214	2009_ca_214_fruit_c.jpg	1	1.0582	0.4419	0.2525	
214-2	214	2009_ca_214_fruit_c.jpg	2	0.5381	0.4334	0.2524	
214-3	214	2009_ca_214_fruit_c.jpg	3	0.5409	0.4354	0.2511	
214-4	214	2009_ca_214_fruit_c.jpg	4	0.5005	0.4357	0.2537	
214-5	214	2009_ca_214_fruit_c.jpg	5	0.9846	0.4329	0.2517	
214-6	214	2009_ca_214_fruit_c.jpg	6	1.3115	0.4374	0.2517	
214-7	214	2009_ca_214_fruit_c.jpg	7	0.7389	0.4424	0.252	
214-8	214	2009_ca_214_fruit_c.jpg	8	1.1261	0.4404	0.25	
215-1	215	2009_ca_215_fruit_c.jpg	1	1.1877	0.44	0.253	
215-2	215	2009_ca_215_fruit_c.jpg	2	0.7192	0.4281	0.2534	
215-3	215	2009_ca_215_fruit_c.jpg	3	1.0782	0.4284	0.2543	
215-4	215	2009_ca_215_fruit_c.jpg	4	1.7199	0.4446	0.2515	
215-5	215	2009_ca_215_fruit_c.jpg	5	0.725	0.4365	0.2507	
215-6	215	2009_ca_215_fruit_c.jpg	6	0.9606	0.4438	0.2522	
215-7	215	2009_ca_215_fruit_c.jpg	7	2.0592	0.4348	0.2544	
215-8	215	2009_ca_215_fruit_c.jpg	8	1.2481	0.4417	0.2507	
216-1	216	2009_ca_216_fruit_c.jpg	1	0.6878	0.4418	0.254	
216-2	216	2009_ca_216_fruit_c.jpg	2	0.3716	0.425	0.255	
216-3	216	2009_ca_216_fruit_c.jpg	3	1.0994	0.4127	0.2535	
216-4	216	2009_ca_216_fruit_c.jpg	4	0.4382	0.4387	0.2564	
216-5	216	2009_ca_216_fruit_c.jpg	5	0.9045	0.4278	0.2534	
216-6	216	2009_ca_216_fruit_c.jpg	6	0.6345	0.4366	0.2528	
216-7	216	2009_ca_216_fruit_c.jpg	7	1.846	0.4197	0.2542	
217-1	217	2009_ca_217_fruit_c.jpg	1	1.4113	0.4299	0.2514	
217-2	217	2009_ca_217_fruit_c.jpg	2	1.3312	0.4179	0.2519	
217-3	217	2009_ca_217_fruit_c.jpg	3	0.7237	0.4382	0.2534	
217-4	217	2009_ca_217_fruit_c.jpg	4	0.9954	0.4401	0.2552	
217-5	217	2009_ca_217_fruit_c.jpg	5	0.7846	0.4373	0.2531	
217-6	217	2009_ca_217_fruit_c.jpg	6	1.0877	0.4323	0.2506	
217-7	217	2009_ca_217_fruit_c.jpg	7	0.7571	0.4298	0.2518	
217-8	217	2009_ca_217_fruit_c.jpg	8	0.9484	0.432	0.2543	
218-1	218	2009_ca_218_fruit_c.jpg	1	0.831	0.4395	0.2533	
218-2	218	2009_ca_218_fruit_c.jpg	2	0.6205	0.4424	0.2538	
218-3	218	2009_ca_218_fruit_c.jpg	3	0.8415	0.4328	0.2545	
218-4	218	2009_ca_218_fruit_c.jpg	4	0.6603	0.4347	0.2544	
218-5	218	2009_ca_218_fruit_c.jpg	5	0.6177	0.4202	0.2543	
218-6	218	2009_ca_218_fruit_c.jpg	6	0.4703	0.4463	0.2549	
218-7	218	2009_ca_218_fruit_c.jpg	7	1.214	0.429	0.2525	
219-1	219	2009_ca_219_fruit_c.jpg	1	0.8268	0.4357	0.254	
219-2	219	2009_ca_219_fruit_c.jpg	2	2.6094	0.4297	0.25	
219-3	219	2009_ca_219_fruit_c.jpg	3	0.881	0.4404	0.2554	
219-4	219	2009_ca_219_fruit_c.jpg	4	1.6698	0.4344	0.2538	
219-5	219	2009_ca_219_fruit_c.jpg	5	0.6495	0.4263	0.2558	
219-6	219	2009_ca_219_fruit_c.jpg	6	0.5433	0.4275	0.2535	
219-7	219	2009_ca_219_fruit_c.jpg	7	0.8287	0.4235	0.2528	
220-1	220	2009_ca_220_fruit_c.jpg	1	1.3115	0.4426	0.2532	
220-2	220	2009_ca_220_fruit_c.jpg	2	0.4922	0.4349	0.2521	
220-3	220	2009_ca_220_fruit_c.jpg	3	0.6998	0.4343	0.2524	
220-4	220	2009_ca_220_fruit_c.jpg	4	0.5027	0.4365	0.2529	
220-5	220	2009_ca_220_fruit_c.jpg	5	0.5347	0.4356	0.2523	
220-6	220	2009_ca_220_fruit_c.jpg	6	0.9723	0.4308	0.2528	
220-7	220	2009_ca_220_fruit_c.jpg	7	1.0429	0.4446	0.2515	
220-8	220	2009_ca_220_fruit_c.jpg	8	0.7703	0.4451	0.2532	
221-1	221	2009_ca_221_fruit_c.jpg	1	1.6165	0.4446	0.2508	
221-2	221	2009_ca_221_fruit_c.jpg	2	2.6347	0.4408	0.2516	
221-3	221	2009_ca_221_fruit_c.jpg	3	0.681	0.4403	0.2531	
221-4	221	2009_ca_221_fruit_c.jpg	4	1.1706	0.4447	0.2545	
221-5	221	2009_ca_221_fruit_c.jpg	5	1.1308	0.441	0.2557	
221-6	221	2009_ca_221_fruit_c.jpg	6	0.9479	0.4404	0.2551	
221-7	221	2009_ca_221_fruit_c.jpg	7	1.8801	0.4257	0.2542	
221-8	221	2009_ca_221_fruit_c.jpg	8	0.4477	0.4385	0.2517	
222-1	222	2009_ca_222_fruit_c.jpg	1	1.8142	0.4349	0.2546	
222-2	222	2009_ca_222_fruit_c.jpg	2	0.894	0.421	0.2547	
222-3	222	2009_ca_222_fruit_c.jpg	3	0.9955	0.4224	0.2506	
222-4	222	2009_ca_222_fruit_c.jpg	4	0.8815	0.4442	0.2541	
222-5	222	2009_ca_222_fruit_c.jpg	5	0.6638	0.444	0.2533	
222-6	222	2009_ca_222_fruit_c.jpg	6	3.3225	0.4272	0.2508	
222-7	222	2009_ca_222_fruit_c.jpg	7	0.8599	0.4203	0.2508	
223-1	223	2009_ca_223_fruit_c.jpg	1	0.6905	0.4376	0.25	
223-2	223	2009_ca_223_fruit_c.jpg	2	0.4637	0.4426	0.2546	
223-3	223	2009_ca_223_fruit_c.jpg	3	1.4221	0.4344	0.2534	
223-4	223	2009_ca_223_fruit_c.jpg	4	0.754	0.4417	0.2548	
223-5	223	2009_ca_223_fruit_c.jpg	5	1.1714	0.4342	0.253	
223-6	223	2009_ca_223_fruit_c.jpg	6	1.1115	0.4334	0.2516	
223-7	223	2009_ca_223_fruit_c.jpg	7	1.4157	0.4333	0.2515	
223-8	223	2009_ca_223_fruit_c.jpg	8	1.2112	0.4417	0.2526	
224-1	224	2009_ca_224_fruit_c.jpg	1	0.9612	0.4422	0.2514	
224-2	224	2009_ca_224_fruit_c.jpg	2	1.6432	0.4428	0.2551	
224-3	224	2009_ca_224_fruit_c.jpg	3	0.6425	0.4416	0.2515	
224-4	224	2009_ca_224_fruit_c.jpg	4	2.0544	0.443	0.2512	
224-5	224	2009_ca_224_fruit_c.jpg	5	1.6884	0.4325	0.2521	
224-6	224	2009_ca_224_fruit_c.jpg	6	1.0543	0.4423	0.2513	
224-7	224	2009_ca_224_fruit_c.jpg	7	0.9141	0.4447	0.2547	
224-8	224	2009_ca_224_fruit_c.jpg	8	1.2871	0.4441	0.2527	
225-1	225	2009_ca_225_fruit_c.jpg	1	1.0183	0.4411	0.253	
225-2	225	2009_ca_225_fruit_c.jpg	2	1.5562	0.4256	0.2532	
225-3	225	2009_ca_225_fruit_c.jpg	3	0.8953	0.4124	0.25	
225-4	225	2009_ca_225_fruit_c.jpg	4	0.9755	0.4271	0.2533	
225-5	225	2009_ca_225_fruit_c.jpg	5	2.1865	0.4095	0.253	
225-6	225	2009_ca_225_fruit_c.jpg	6	1.2757	0.4344	0.25	
225-7	225	2009_ca_225_fruit_c.jpg	7	0.5769	0.4371	0.2527	
226-1	226	2009_ca_226_fruit_c.jpg	1	0.6323	0.4439	0.255	
226-2	226	2009_ca_226_fruit_c.jpg	2	0.6434	0.4442	0.2522	
226-3	226	2009_ca_226_fruit_c.jpg	3	0.9187	0.4415	0.2515	
226-4	226	2009_ca_226_fruit_c.jpg	4	1.5785	0.4418	0.2477	
226-5	226	2009_ca_226_fruit_c.jpg	5	0.6914	0.4417	0.2532	
226-6	226	2009_ca_226_fruit_c.jpg	6	1.3606	0.4445	0.2516	
226-7	226	2009_ca_226_fruit_c.jpg	7	1.4879	0.432	0.2544	
227-1	227	2009_ca_227_fruit_c.jpg	1	0.811	0.4219	0.2528	
227-2	227	2009_ca_227_fruit_c.jpg	2	0.9242	0.4273	0.2467	
227-3	227	2009_ca_227_fruit_c.jpg	3	0.4702	0.4264	0.2528	
227-4	227	2009_ca_227_fruit_c.jpg	4	1.6924	0.437	0.2547	
227-5	227	2009_ca_227_fruit_c.jpg	5	0.897	0.4267	0.2537	
227-6	227	2009_ca_227_fruit_c.jpg	6	1.329	0.4103	0.2537	
227-7	227	2009_ca_227_fruit_c.jpg	7	0.8453	0.4242	0.2514	
227-8	227	2009_ca_227_fruit_c.jpg	8	0.8058	0.4175	0.2525	
228-1	228	2009_ca_228_fruit_c.jpg	1	0.8454	0.4334	0.2543	
228-2	228	2009_ca_228_fruit_c.jpg	2	0.8487	0.4298	0.2538	
228-3	228	2009_ca_228_fruit_c.jpg	3	0.717	0.4209	0.2525	
228-4	228	2009_ca_228_fruit_c.jpg	4	0.7792	0.4186	0.2534	
228-5	228	2009_ca_228_fruit_c.jpg	5	2.1406	0.42	0.2531	
228-6	228	2009_ca_228_fruit_c.jpg	6	0.6554	0.4316	0.2546	
228-7	228	2009_ca_228_fruit_c.jpg	7	0.727	0.4126	0.2527	
229-1	229	2009_ca_229_fruit_c.jpg	1	0.8062	0.4319	0.2535	
229-2	229	2009_ca_229_fruit_c.jpg	2	1.3938	0.4285	0.2552	
229-3	229	2009_ca_229_fruit_c.jpg	3	0.607	0.4425	0.2514	
229-4	229	2009_ca_229_fruit_c.jpg	4	0.7139	0.4398	0.2545	
229-5	229	2009_ca_229_fruit_c.jpg	5	1.3011	0.4342	0.2538	
229-6	229	2009_ca_229_fruit_c.jpg	6	0.9679	0.4213	0.2514	
229-7	229	2009_ca_229_fruit_c.jpg	7	1.0436	0.4385	0.2536	
229-8	229	2009_ca_229_fruit_c.jpg	8	0.7798	0.4205	0.25	
230-1	230	2009_ca_230_fruit_c.jpg	1	0.6251	0.4375	0.2553	
230-2	230	2009_ca_230_fruit_c.jpg	2	2.455	0.4088	0.25	
230-3	230	2009_ca_230_fruit_c.jpg	3	0.9554	0.4309	0.2534	
230-4	230	2009_ca_230_fruit_c.jpg	4	0.7343	0.417	0.2535	
230-5	230	2009_ca_230_fruit_c.jpg	5	0.7547	0.4183	0.2507	
230-6	230	2009_ca_230_fruit_c.jpg	6	1.2155	0.407	0.2528	
230-7	230	2009_ca_230_fruit_c.jpg	7	0.9423	0.4046	0.2533	
230-8	230	2009_ca_230_fruit_c.jpg	8	1.238	0.4143	0.2537	
231-1	231	2009_ca_231_fruit_c.jpg	1	0.8751	0.4274	0.2537	
231-2	231	2009_ca_231_fruit_c.jpg	2	1.2582	0.4248	0.2507	
231-3	231	2009_ca_231_fruit_c.jpg	3	1.2999	0.427	0.2536	
231-4	231	2009_ca_231_fruit_c.jpg	4	1.9189	0.4256	0.2521	
231-5	231	2009_ca_231_fruit_c.jpg	5	1.19	0.4235	0.2507	
231-6	231	2009_ca_231_fruit_c.jpg	6	1.041	0.4217	0.2521	
231-7	231	2009_ca_231_fruit_c.jpg	7	1.2932	0.4275	0.2543	
232-1	232	2009_ca_232_fruit_c.jpg	1	1.5571	0.4348	0.2514	
232-2	232	2009_ca_232_fruit_c.jpg	2	1.0783	0.4162	0.252	
232-3	232	2009_ca_232_fruit_c.jpg	3	1.8962	0.4323	0.2525	
232-4	232	2009_ca_232_fruit_c.jpg	4	1.0628	0.4274	0.2526	
232-5	232	2009_ca_232_fruit_c.jpg	5	0.891	0.4134	0.2524	
232-6	232	2009_ca_232_fruit_c.jpg	6	1.2903	0.4219	0.2511	
232-7	232	2009_ca_232_fruit_c.jpg	7	0.6702	0.4118	0.2534	
233-1	233	2009_ca_233_fruit_c.jpg	1	1.3934	0.4317	0.2518	
233-2	233	2009_ca_233_fruit_c.jpg	2	1.5583	0.4411	0.2507	
233-3	233	2009_ca_233_fruit_c.jpg	3	1.9633	0.4347	0.2506	
233-4	233	2009_ca_233_fruit_c.jpg	4	1.4748	0.4413	0.2528	
233-5	233	2009_ca_233_fruit_c.jpg	5	1.0271	0.4398	0.2513	
233-6	233	2009_ca_233_fruit_c.jpg	6	1.9222	0.3961	0.2507	
233-7	233	2009_ca_233_fruit_c.jpg	7	1.6544	0.4249	0.2531	
233-8	233	2009_ca_233_fruit_c.jpg	8	0.9281	0.4267	0.2536	
234-1	234	2009_ca_234_fruit_c.jpg	1	1.0432	0.4408	0.2535	
234-2	234	2009_ca_234_fruit_c.jpg	2	1.6482	0.4408	0.2537	
234-3	234	2009_ca_234_fruit_c.jpg	3	1.5659	0.4381	0.2514	
234-4	234	2009_ca_234_fruit_c.jpg	4	0.9491	0.4454	0.2565	
234-5	234	2009_ca_234_fruit_c.jpg	5	0.8827	0.4427	0.2515	
