	Tomato Analyzer - Shape Individual Data																																					
	Plot #	image files	Fruit	Perimeter (cm)	  Area (cm2)	  Width Mid-height (cm)	  Maximum Width (cm)	  Height Mid-width (cm)	  Maximum Height (cm)	  Fruit Shape Index External.1	  Fruit Shape Index External.2	  Proximal Fruit Blockiness (20%)	  Distal Fruit Blockiness (80%)	  Fruit Shape Triangle	  Ellipsoid	  Circular	  Rectangular	  Heart Shape	  Shoulder Height	  Proximal Angle Micro (2%)	  Proximal Angle Macro (20%)	  Proximal Indentation Area (cm2)	  Distal Angle Micro (2%)	  Distal Angle Macro (20%)	  Distal Indentation Area (cm2)	  Distal End Protrusion	  Obovoid	  Ovoid	  V. Asymmetry	  H. Asymmetry.ob	  H. Asymmetry.ov	  Width Widest Pos	  Eccentricity	  Proximal Eccentricity	  Distal Eccentricity	  Fruit Shape Index Internal	  Eccentricity Area Index	Comments
unique#	Plot #	image files	Fruit	SP:0000087|unit:centimeter	SP:0000085|unit:square centimeter	SP:0000133|unit:centimeter	SP:0000134|unit:centimeter	SP:0000135|unit:centimeter	SP:0000136|unit:centimeter	SP:0000040	SP:0000046	SP:0000139	SP:0000145	SP:0000049	SP:0000067	SP:0000050	SP:0000068	SP:0000062	SP:0000154|unit:centimeter	SP:0000369	SP:0000370	SP:0000079|unit:square centimeter	SP:0000155	SP:0000160	SP:0000076|unit:square centimeter	SP:0000077	SP:0000059	SP:0000060	SP:0000066	SP:0000161	SP:0000162	SP:0000384	SP:0000058	SP:0000064	SP:0000063	SP:0000048	SP:0000164	
762-2	762	2010_ca_11762_fruit_t.jpg	2	23.3049	33.3341	5.4483	5.5626	7.5184	7.6962	1.3836	1.38	0.6387	0.7226	0.8839	0.9353	0.9111	0.5148	0	0.0208	195.5689	132.6331	0.0242	158.0169	137.1895	0.0003	0	0.2033	0	8.4893	14.1899	0	0.5924	0.7802	0.8872	0.8872	1.3801	0.3866	
762-3	762	2010_ca_11762_fruit_t.jpg	3	17.9099	19.8216	3.8735	3.9751	6.35	6.4135	1.6134	1.6393	0.6	0.6689	0.8971	0.9504	0.87	0.5002	0	0.0031	193.7038	125.3598	0.0049	141.3063	120.0587	0	0	0.1361	0	9.4921	8.0577	0	0.5129	0.7937	0.905	0.8889	1.6529	0.3814	
762-4	762	2010_ca_11762_fruit_t.jpg	4	17.9809	19.7277	3.4925	3.5306	6.6421	6.6929	1.8957	1.9018	0.8109	0.6327	1.2816	0.8971	0.8362	0.5745	0	0	168.6763	133.7542	0.0035	121.6739	105.5535	0	0	0	-0.0019	5.0171	0	12.5704	0.649	0.7909	0.8889	0.887	1.9083	0.4177	
762-5	762	2010_ca_11762_fruit_t.jpg	5	16.4297	16.9242	3.3528	3.5306	5.9182	5.9944	1.6978	1.7652	0.7462	0.6477	1.152	0.9217	0.8533	0.5477	0	0	143.7162	124.2042	0	118.0693	119.4367	0.0036	0	0.1682	0	2.2675	11.3718	0	0.6123	0.7898	0.89	0.8878	1.7714	0.4153	
763-1	763	2010_ca_11763_fruit_t.jpg	1	16.7386	18.5058	3.9624	4.0386	5.5372	5.6896	1.4088	1.3974	0.6891	0.6699	1.0287	0.9662	0.9019	0.5398	0	0.0209	200.8859	141.5473	0.0288	163.025	129.2213	0	0	0.1825	0	3.0537	6.571	0	0.5938	0.7785	0.89	0.89	1.4032	0.4092	
763-2	763	2010_ca_11763_fruit_t.jpg	2	15.7429	16.1292	3.7592	3.81	5.2959	5.5372	1.4533	1.4088	0.527	0.6351	0.8298	0.9112	0.9002	0.4597	0	0	167.7933	105.2473	0	155.6038	127.3174	0	0	0.1939	0	9.7632	14.3144	0	0.5803	0.7632	0.8901	0.8877	1.4068	0.3846	
763-3	763	2010_ca_11763_fruit_t.jpg	3	17.993	21.0285	4.0259	4.0513	6.4516	6.5278	1.6113	1.6025	0.6751	0.5647	1.1955	0.966	0.8749	0.5194	0.187	0.0032	166.4052	134.821	0.0063	143.0003	100.9194	0	0	0	0.0922	7.4366	0	7.5943	0.5078	0.7914	0.8904	0.8884	1.6111	0.3837	
763-4	763	2010_ca_11763_fruit_t.jpg	4	16.6673	18.1319	3.9243	4.0259	5.6896	5.6896	1.4132	1.4498	0.7087	0.5955	1.1902	0.8786	0.8923	0.4613	0.1368	0.0001	191.0932	141.7625	0.0093	150.0546	111.9598	0.0003	0	0	0.1432	9.8076	0	15.5411	0.4754	0.8009	0.8928	0.8883	1.4553	0.3847	
763-5	763	2010_ca_11763_fruit_t.jpg	5	16.062	16.5161	3.6957	3.7084	5.5626	5.6007	1.5103	1.5052	0.6392	0.5773	1.1071	0.9891	0.8927	0.503	0.1415	0.0011	173.6996	129.5532	0.0037	172.3162	111.5668	0	0	0	0.082	3.6727	0	3.1959	0.5261	0.7955	0.8883	0.8883	1.5086	0.3772	
764-1	764	2010_ca_11764_fruit_t.jpg	1	13.1135	12.0797	3.7211	3.7211	4.0005	4.1021	1.1024	1.0751	0.6212	0.6075	1.0225	0.9852	0.9801	0.5165	0	0.0022	188.7263	163.2492	0.0114	169.677	154.7117	0.0004	0	0.1443	0	2.9037	3.6678	0	0.5263	0.7764	0.8897	0.8834	1.0776	0.3918	
764-2	764	2010_ca_11764_fruit_t.jpg	2	14.9229	15.763	4.2926	4.3434	4.5339	4.5847	1.0556	1.0562	0.5828	0.6864	0.8491	0.9715	0.9837	0.5012	0	0.0255	188.1372	149.7129	0.0202	179.475	167.4708	0.0006	0	0.1899	0	3.9111	8.5337	0	0.5651	0.7889	0.8903	0.8847	1.0519	0.3838	
764-3	764	2010_ca_11764_fruit_t.jpg	3	14.6317	15.0319	4.2672	4.318	4.3561	4.4323	1.0265	1.0208	0.5744	0.6786	0.8465	0.9754	0.9868	0.5011	0	0	179.7237	148.7104	0	172.6566	163.08	0.0001	0	0.2052	0	3.3276	7.1416	0	0.5845	0.7816	0.8889	0.8831	1.0149	0.3857	
764-4	764	2010_ca_11764_fruit_t.jpg	4	14.2386	14.2796	4.064	4.1021	4.2545	4.2799	1.0433	1.0469	0.675	0.7	0.9643	0.9816	0.9827	0.5433	0	0	188.1741	154.0912	0	168.7191	155.0005	0	0	0.1399	0	2.5982	3.3292	0	0.5252	0.7917	0.8896	0.8837	1.0391	0.3959	
764-5	764	2010_ca_11764_fruit_t.jpg	5	13.7144	13.1167	4.0767	4.1021	3.8227	4.0005	0.9752	0.9377	0.595	0.7009	0.8489	0.9512	0.9809	0.4924	0	0.0368	191.1794	156.6812	0.0219	172.9859	163.502	0	0	0.1564	0	6.0382	7.9689	0	0.5302	0.7643	0.8889	0.8889	0.9375	0.4066	
765-1	765	2010_ca_11765_fruit_t.jpg	1	16.2857	18.4988	4.4704	4.4958	4.953	5.08	1.1299	1.108	0.6875	0.6364	1.0804	0.974	0.964	0.5392	0	0	176.5091	153.0119	0.0115	164.823	142.7462	0	0	0.119	0	5.2481	4.1615	0	0.525	0.782	0.8889	0.8889	1.1143	0.4018	
765-2	765	2010_ca_11765_fruit_t.jpg	2	16.0571	17.6885	4.3815	4.4577	4.9022	4.953	1.1111	1.1188	0.6145	0.7014	0.876	0.9748	0.97	0.5294	0	0.0021	202.2575	153.5474	0.002	175.7735	155.2345	0.0014	0	0.206	0	4.3445	8.5543	0	0.6026	0.7918	0.8902	0.8876	1.1241	0.3956	
765-3	765	2010_ca_11765_fruit_t.jpg	3	17.6374	20.5656	4.5339	4.5593	5.2832	5.6134	1.2312	1.1653	0.6723	0.6471	1.039	0.9542	0.9491	0.5549	0	0	220.6722	190.6517	0.0528	154.8836	138.6172	0.0001	0	0.1552	0	4.1315	6.3939	0	0.5679	0.7528	0.8901	0.8877	1.169	0.4192	
765-4	765	2010_ca_11765_fruit_t.jpg	4	14.4693	14.7482	4.0132	4.0386	4.699	4.7498	1.1761	1.1709	0.5316	0.6203	0.8571	0.9808	0.9641	0.4674	0	0	166.1329	151.9521	0	154.6184	130.1855	0	0	0.1349	0	5.0617	6.4984	0	0.5107	0.7936	0.8916	0.8889	1.1746	0.3593	
765-5	765	2010_ca_11765_fruit_t.jpg	5	16.2739	18.378	4.6355	4.6736	4.699	4.953	1.0598	1.0137	0.6767	0.6521	1.0378	0.9558	0.9804	0.5157	0	0.009	207.5597	164.9119	0.0474	166.8515	151.792	0.0001	0	0.1229	0	8.3856	5.7738	0	0.5103	0.7609	0.8916	0.8889	1.0207	0.4083	
766-1	766	2010_ca_11766_fruit_t.jpg	1	12.5154	10.0703	2.8702	3.0607	4.1402	4.1783	1.3651	1.4425	0.6726	0.7301	0.9212	0.7977	0.8927	0.4597	0	0	191.5313	159.2969	0.0258	157.7661	140.3241	0	0	0.2315	0	10.8354	15.2625	0	0.6535	0.7927	0.8997	0.8904	1.4444	0.4113	
766-2	766	2010_ca_11766_fruit_t.jpg	2	13.2335	11.9918	3.4163	3.4798	4.2037	4.2799	1.2299	1.2305	0.6914	0.6283	1.1006	0.9595	0.9396	0.5121	0	0.0163	197.9315	156.7812	0.0183	155.0312	137.739	0	0	0.1503	0	4.2589	6.1758	0	0.5846	0.7857	0.8919	0.8889	1.2336	0.4032	
766-3	766	2010_ca_11766_fruit_t.jpg	3	13.2977	11.9092	3.1496	3.1877	4.4704	4.572	1.4343	1.4194	0.6492	0.6895	0.9415	0.9672	0.9046	0.5401	0	0	183.1918	142.7946	0.0159	146.8632	132.2205	0	0	0.1978	0	1.844	5.296	0	0.5861	0.7799	0.8889	0.8861	1.4141	0.4103	
766-4	766	2010_ca_11766_fruit_t.jpg	4	12.9408	11.5816	3.2004	3.2385	4.445	4.4577	1.3765	1.3889	0.623	0.6667	0.9345	0.9651	0.9119	0.4948	0	0	160.0839	127.7518	0	156.9144	139.2358	0	0	0.1491	0	4.3229	5.7323	0	0.5385	0.8	0.8917	0.8889	1.4	0.3875	
766-5	766	2010_ca_11766_fruit_t.jpg	5	14.3296	14.09	3.6576	3.6703	4.5593	4.6482	1.2664	1.2465	0.7014	0.6771	1.0359	0.9699	0.9344	0.5397	0	0	218.9721	163.3294	0.0202	168.0086	141.2683	0	0	0.1508	0	3.0164	3.7535	0	0.5546	0.7836	0.891	0.8854	1.2435	0.4086	
767-1	767	2010_ca_11766_fruit_t.jpg	1	13.7578	12.9242	3.683	3.7084	4.318	4.3942	1.1849	1.1724	0.6724	0.5759	1.1677	0.9751	0.9575	0.5133	0.2212	0.0048	178.414	175.0531	0.0123	145.3773	126.1734	0	0	0	0.1015	4.8203	0	3.9828	0.5087	0.7884	0.8918	0.8889	1.1724	0.3815	
767-2	767	2010_ca_11767_fruit_t.jpg	2	14.9916	15.5403	3.9878	4.0386	4.8133	4.826	1.195	1.207	0.6752	0.6115	1.1042	0.98	0.9502	0.5142	0.1298	0.0001	191.7622	150.7123	0.0164	169.1524	138.935	0.0015	0	0	0.1132	3.2322	0	4.8328	0.5026	0.7968	0.8909	0.8856	1.208	0.3846	
767-3	767	2010_ca_11767_fruit_t.jpg	3	14.5662	13.8609	3.5306	3.5941	4.6736	4.7879	1.3322	1.3237	0.7158	0.6187	1.157	0.9464	0.9196	0.541	0.1264	0	215.2962	155.2727	0.0127	161.629	132.1614	0	0	0	0.1051	6.7846	0	8.9929	0.5252	0.7819	0.8909	0.8882	1.3243	0.4035	
767-4	767	2010_ca_11767_fruit_t.jpg	4	14.1857	13.0229	3.6068	3.683	4.3815	4.4831	1.2172	1.2148	0.7113	0.5528	1.2866	0.9706	0.9455	0.5184	0.6752	0.0268	192.9189	159.5303	0.0234	143.1192	123.9628	0	0	0	0.1594	3.679	0	7.2526	0.4646	0.7784	0.8954	0.8839	1.2124	0.3976	
767-5	767	2010_ca_11767_fruit_t.jpg	5	14.2075	13.9313	3.6449	3.7211	4.6736	4.6736	1.256	1.2822	0.6272	0.6969	0.9	0.9659	0.9361	0.4983	0	0.0225	202.337	152.5486	0.0097	157.4099	138.2607	0.0001	0	0.1955	0	4.5095	7.4829	0	0.5815	0.8011	0.8909	0.8882	1.2895	0.3905	
768-1	768	2010_ca_11768_fruit_t.jpg	1	13.2995	12.3688	3.3909	3.429	4.4196	4.4196	1.2889	1.3034	0.6479	0.6779	0.9558	0.9809	0.9309	0.5364	0	0	159.2901	140.4319	0	153.3027	133.3952	0	0	0.1345	0	2.5764	2.0781	0	0.5345	0.8012	0.891	0.8882	1.3113	0.3964	
768-2	768	2010_ca_11768_fruit_t.jpg	2	13.1564	11.8832	3.4417	3.5687	4.1529	4.191	1.1744	1.2066	0.7417	0.6089	1.2182	0.9356	0.942	0.5129	0.1381	0	173.8245	163.1794	0	161.5894	129.6522	0.0003	0	0	0.1525	6.8723	0	8.95	0.4515	0.7903	0.8904	0.8814	1.2037	0.4013	
768-3	768	2010_ca_11768_fruit_t.jpg	3	15.5009	15.329	3.3909	3.6576	5.3975	5.4737	1.4965	1.5918	0.6742	0.6929	0.973	0.7836	0.8672	0.4279	0	0	184.0986	123.978	0	152.8377	132.272	0	0	0.1851	0	14.3279	23.6516	0	0.6125	0.786	0.8871	0.8871	1.5943	0.4078	
768-4	768	2010_ca_11768_fruit_t.jpg	4	13.5691	12.0666	3.175	3.2512	4.5593	4.5974	1.4141	1.436	0.728	0.708	1.0282	0.8929	0.8953	0.5195	0	0.0161	187.5042	159.836	0.0137	166.7418	146.4159	0.0001	0	0.104	0	7.8698	11.5882	0	0.5	0.7922	0.891	0.8854	1.43	0.3995	
768-5	768	2010_ca_11768_fruit_t.jpg	5	16.3442	16.1498	3.4544	3.6703	5.2578	5.4229	1.4775	1.5221	0.7096	0.7868	0.9019	0.9072	0.8826	0.5487	0	0.006	194.0493	150.8093	0.0126	171.6538	143.0416	0.0017	0	0.291	0	4.1526	12.8924	0	0.6792	0.7746	0.8919	0.8871	1.5278	0.4409	
769-1	769	2010_ca_11769_fruit_t.jpg	1	14.8477	14.1059	3.8608	4.1783	4.6609	4.7625	1.1398	1.2072	0.4638	0.5461	0.8494	0.8182	0.9304	0.3668	0	0.0377	235.3713	162.142	0.0566	146.5838	122.9725	0	0	0.1493	0	16.7754	19.6067	0	0.5493	0.7807	0.8902	0.8875	1.2066	0.3654	
769-2	769	2010_ca_11769_fruit_t.jpg	2	14.2514	14.2285	4.0132	4.0132	4.3561	4.4704	1.1139	1.0854	0.6392	0.6171	1.0359	0.9772	0.9731	0.4981	0	0	150.3356	146.0937	0	164.3298	145.3336	0	0	0.1182	0	4.3618	5.4063	0	0.5085	0.7749	0.8889	0.8831	1.0794	0.3898	
769-3	769	2010_ca_11769_fruit_t.jpg	3	13.593	12.4953	3.4671	3.4671	4.3561	4.445	1.2821	1.2564	0.652	0.6777	0.9622	0.9633	0.9325	0.5364	0	0.0208	191.5094	151.3127	0.0287	161.4146	139.0243	0.0001	0	0.0999	0	5.3381	3.0147	0	0.4857	0.7794	0.8918	0.8831	1.2593	0.4044	
769-4	769	2010_ca_11769_fruit_t.jpg	4	13.1302	11.8937	3.683	3.7084	4.0259	4.1021	1.1062	1.0931	0.6138	0.6345	0.9674	0.9832	0.972	0.4937	0	0.0125	174.6489	150.245	0.0076	167.2674	141.8	0	0	0.1374	0	3.0031	3.5292	0	0.5449	0.7826	0.8905	0.8842	1.0862	0.3773	
769-5	769	2010_ca_11769_fruit_t.jpg	5	11.9353	9.9168	3.302	3.3655	3.7338	3.7846	1.1245	1.1308	0.6154	0.6346	0.9697	0.9796	0.9685	0.4864	0	0.0205	189.9852	160.9013	0.0225	163.9711	137.9723	0	0	0.0967	0	3.8788	4.303	0	0.4564	0.7879	0.8864	0.8864	1.125	0.3783	
770-1	770	2010_ca_11770_fruit_t.jpg	1	13.3008	11.7126	3.0988	3.1369	4.6482	4.7244	1.5061	1.5	0.5943	0.5861	1.014	0.9608	0.8918	0.5034	0.1895	0.0027	197.1884	141.2793	0.0211	145.6216	112.1228	0	0	0	0.1421	5.5822	0	7.7967	0.4489	0.7871	0.8902	0.8848	1.5052	0.3873	
770-2	770	2010_ca_11770_fruit_t.jpg	2	14.3181	13.1826	3.2639	3.302	5.3467	5.3975	1.6346	1.6381	0.6615	0.3619	1.828	0.9425	0.8742	0.4407	0.1383	0	161.299	127.0374	0	89.7072	82.1263	0	0.1613	0	0.1532	5.7146	0	16.2819	0.5082	0.7925	0.8912	0.8889	1.6471	0.3413	
770-3	770	2010_ca_11770_fruit_t.jpg	3	14.1077	12.5853	3.2766	3.3147	4.7625	4.8514	1.4636	1.4535	0.7442	0.5078	1.4656	0.9548	0.9065	0.5137	0.471	0.0159	176.5796	150.0156	0.0082	166.1538	153.9694	0.0533	0	0	0.2109	4.0157	0	13.5423	0.4346	0.7822	0.8896	0.8843	1.4466	0.3821	
770-4	770	2010_ca_11770_fruit_t.jpg	4	13.5148	12.1882	3.3274	3.3655	4.7625	4.8006	1.4264	1.4313	0.5725	0.5763	0.9934	0.8991	0.9015	0.4043	0	0	159.8768	117.9592	0	167.7721	114.231	0.0001	0	0.1166	0	9.8462	14.0417	0	0.4921	0.7905	0.8896	0.8843	1.4327	0.3558	
771-5	771	2010_ca_11771_fruit_t.jpg	5	13.6418	12.7117	3.8862	3.9116	3.8481	4.0767	1.0422	0.9902	0.7157	0.5196	1.3774	0.9621	0.986	0.5171	0.9001	0.038	212.2805	175.6679	0.0599	143.5918	124.4781	0	0	0	0.1575	4.3406	0	7.456	0.4766	0.75	0.8889	0.8824	0.9836	0.4164	
771-1	771	2010_ca_11771_fruit_t.jpg	1	12.7808	11.5358	3.7592	3.7719	3.8735	3.9497	1.0471	1.0304	0.6588	0.4797	1.3732	0.9591	0.9871	0.455	0.5635	0.0209	187.501	160.3716	0.0093	169.3888	134.7381	0.0001	0	0	0.1787	6.6258	0	7.0709	0.4437	0.7806	0.8897	0.8832	1.0254	0.3728	
771-2	771	2010_ca_11771_fruit_t.jpg	2	14.1137	13.9564	3.9497	4.0132	4.5593	4.6228	1.1519	1.1543	0.5338	0.4887	1.0921	0.9567	0.9662	0.4681	0.4678	0.0164	198.1809	164.8132	0.0264	171.045	143.6801	0	0	0	0.1582	8.1818	0	6.3619	0.4505	0.7879	0.8882	0.8827	1.1532	0.3562	
771-3	771	2010_ca_11771_fruit_t.jpg	3	14.3859	14.4753	4.1275	4.191	4.191	4.2418	1.0121	1.0154	0.6123	0.7354	0.8326	0.9708	0.9872	0.5159	0	0	156.2471	158.268	0	174.7019	170.4943	0.0019	0	0.0912	0	3.5976	6.9179	0	0.4341	0.7928	0.8889	0.8889	1.0233	0.4039	
771-4	771	2010_ca_11771_fruit_t.jpg	4	13.6861	12.5347	3.5687	3.6068	4.2799	4.3053	1.1937	1.1993	0.6726	0.6904	0.9742	0.9425	0.9463	0.5092	0	0.0122	184.6087	152.4764	0.0061	176.9648	160.0386	0	0	0.1516	0	6.4438	7.0883	0	0.5516	0.7929	0.8904	0.8845	1.1964	0.3933	
772-1	772	2010_ca_11772_fruit_t.jpg	1	16.9951	18.7069	3.8989	4.0259	5.6896	5.7912	1.4385	1.4593	0.6808	0.6645	1.0245	0.9327	0.8946	0.5222	0	0.0067	191.4531	142.1883	0.0192	156.4495	129.7818	0	0	0.2138	0	3.3451	11.5854	0	0.6338	0.7868	0.8861	0.8883	1.4672	0.4085	
772-2	772	2010_ca_11772_fruit_t.jpg	2	17.8678	20.4488	4.1529	4.1656	6.0325	6.1341	1.4726	1.4526	0.6881	0.581	1.1842	0.9802	0.8968	0.5166	0.1228	0	197.9077	160.158	0.0266	149.022	116.1776	0	0	0	0.0913	3.1473	0	6.1529	0.5176	0.7842	0.8915	0.8852	1.4538	0.3912	
772-3	772	2010_ca_11772_fruit_t.jpg	3	15.6482	16.0196	3.6195	3.7592	5.5753	5.6007	1.4899	1.5404	0.6	0.6175	0.9716	0.8777	0.8803	0.4303	0	0.0123	160.9535	118.3789	0.0145	147.1513	120.7031	0	0	0.1022	0	11.375	17.6814	0	0.4739	0.7955	0.8906	0.8838	1.5487	0.3745	
772-4	772	2010_ca_11772_fruit_t.jpg	4	15.6069	15.2595	3.5814	3.5941	5.1308	5.4356	1.5124	1.4326	0.6809	0.578	1.1779	0.9599	0.8957	0.5253	0.3043	0.0089	196.4981	189.9043	0.0798	146.4536	113.9743	0	0	0	0.1035	4.3185	0	7.234	0.5	0.7541	0.892	0.8871	1.4375	0.4012	
772-5	772	2010_ca_11772_fruit_t.jpg	5	15.6815	16.6234	3.7846	3.7973	5.1562	5.2324	1.3779	1.3624	0.7685	0.6779	1.1337	0.9531	0.9101	0.5732	0.5117	0.019	192.7949	158.9764	0.0242	153.1159	139.4182	0	0	0	0.125	2.7494	0	6.1711	0.466	0.7883	0.8901	0.8877	1.3613	0.4124	
773-1	773	2010_ca_11773_fruit_t.jpg	1	14.168	13.8148	3.5941	3.6068	4.5466	4.6609	1.2923	1.265	0.7138	0.6431	1.1099	0.9807	0.9294	0.548	0.4032	0.0136	185.8287	158.4442	0.0205	158.3488	133.2337	0	0	0	0.1265	1.0273	0	3.6007	0.4659	0.7814	0.891	0.8882	1.2768	0.4126	
773-2	773	2010_ca_11773_fruit_t.jpg	2	14.3594	13.8788	3.4671	3.556	4.8895	4.9022	1.3786	1.4103	0.696	0.6337	1.0983	0.9481	0.9081	0.4968	0	0	186.06	150.7359	0.0157	154.9172	136.5162	0	0	0.0836	0	6.2338	8.5197	0	0.4767	0.7948	0.8895	0.8844	1.4167	0.3967	
773-3	773	2010_ca_11773_fruit_t.jpg	3	15.9648	17.0998	3.9497	3.9878	5.4229	5.4229	1.3599	1.373	0.6238	0.6367	0.9798	0.978	0.9212	0.4979	0	0.0137	173.534	128.5348	0.0324	155.3497	132.7478	0	0	0.1299	0	4.3592	6.5847	0	0.5199	0.7981	0.8901	0.8854	1.371	0.3754	
773-4	773	2010_ca_11773_fruit_t.jpg	4	12.4323	10.4119	2.9591	2.9845	4.2672	4.3434	1.4553	1.4421	0.8069	0.4979	1.6207	0.926	0.8984	0.5241	0.4801	0.0162	200.002	159.403	0.0241	131.1464	112.7549	0	0	0	0.2233	1.5806	0	13.2179	0.3713	0.7859	0.8904	0.8874	1.4565	0.4	
773-5	773	2010_ca_11773_fruit_t.jpg	5	15.8075	16.8553	3.9243	3.937	5.2832	5.3721	1.3645	1.3463	0.6699	0.6019	1.1129	0.9775	0.9183	0.5211	0.1226	0	200.0581	157.0753	0	157.7279	127.1042	0	0	0	0.0905	4.7109	0	5.3851	0.5248	0.7867	0.8901	0.8901	1.3496	0.3862	
774-1	774	2010_ca_11774_fruit_t.jpg	1	15.3844	16.5545	4.2164	4.2672	4.826	4.8387	1.1339	1.1446	0.6295	0.6958	0.9048	0.962	0.9628	0.4978	0	0.0209	189.1134	150.9508	0.0219	176.1092	160.545	0.0006	0	0.1774	0	5.6947	6.9582	0	0.5774	0.8	0.8915	0.8889	1.1515	0.3859	
774-2	774	2010_ca_11774_fruit_t.jpg	2	14.8349	14.9516	3.8862	3.9243	4.8768	4.9403	1.2589	1.2549	0.598	0.6111	0.9786	0.9649	0.9436	0.4682	0	0.0276	207.4144	161.3984	0.0353	144.727	132.6168	0	0	0.1486	0	6.2268	8.1494	0	0.5347	0.7887	0.8921	0.887	1.2541	0.3674	
774-3	774	2010_ca_11774_fruit_t.jpg	3	15.2567	16.1809	4.2545	4.2926	4.6736	4.7879	1.1154	1.0985	0.6746	0.5791	1.1649	0.9716	0.9705	0.4834	0.6374	0.0257	198.2462	164.5179	0.026	158.9399	136.8812	0	0	0	0.096	5.234	0	7.6528	0.5252	0.7819	0.8963	0.8855	1.1053	0.3878	
774-4	774	2010_ca_11774_fruit_t.jpg	4	14.8387	15.538	4.2291	4.2545	4.4704	4.5593	1.0716	1.0571	0.5976	0.7147	0.8361	0.9699	0.9779	0.5112	0	0.0208	183.9185	148.9164	0.0063	172.8686	162.765	0	0	0.1886	0	4.6453	7.9401	0	0.5682	0.7821	0.8889	0.8889	1.0606	0.3974	
774-5	774	2010_ca_11774_fruit_t.jpg	5	12.7566	11.4006	3.4417	3.4671	4.2291	4.2545	1.2271	1.2288	0.6089	0.5646	1.0784	0.9798	0.952	0.4703	0.2608	0.0069	197.0372	143.0049	0.0176	153.6027	134.6301	0.0001	0	0	0.0919	3.988	0	4.7721	0.5134	0.7904	0.8889	0.8829	1.2222	0.3664	
775-1	775	2010_ca_11775_fruit_t.jpg	1	12.877	11.6426	3.5687	3.5687	4.0005	4.064	1.1388	1.121	0.6335	0.6548	0.9674	0.9801	0.9665	0.5177	0	0	225.7991	157.0559	0.0082	168.5522	150.8894	0	0	0.112	0	4.9185	1.6536	0	0.4844	0.7837	0.8897	0.8834	1.1161	0.3907	
775-2	775	2010_ca_11775_fruit_t.jpg	2	12.273	10.4664	3.2639	3.302	4.0005	4.0005	1.2115	1.2257	0.6109	0.6693	0.9128	0.9799	0.9515	0.5042	0	0	163.2631	149.6737	0.0009	152.3313	134.5941	0.0002	0	0.1722	0	2.6561	5.4324	0	0.5429	0.7962	0.8897	0.8834	1.2255	0.3827	
775-3	775	2010_ca_11775_fruit_t.jpg	3	13.2053	12.0195	3.5306	3.5941	4.0894	4.1529	1.1555	1.1583	0.705	0.6403	1.1011	0.9585	0.9578	0.5275	0.6894	0.0283	201.224	169.5072	0.024	156.9905	143.0385	0.0003	0	0	0.0931	4.5859	0	5.0284	0.5015	0.7853	0.8889	0.8858	1.1532	0.401	
775-4	775	2010_ca_11775_fruit_t.jpg	4	15.4904	16.2582	3.937	3.9624	4.9657	5.0419	1.2724	1.2613	0.629	0.7194	0.8744	0.9629	0.9377	0.5286	0	0.0098	197.334	153.6343	0.0286	158.532	150.8847	0	0	0.1632	0	4.3535	5.5273	0	0.534	0.7879	0.8889	0.8889	1.2581	0.3971	
775-5	775	2010_ca_11775_fruit_t.jpg	5	14.2552	13.6517	3.7084	3.8608	4.3942	4.4704	1.1579	1.1849	0.6849	0.6507	1.0526	0.9507	0.95	0.523	0	0.0227	216.9077	162.1079	0.0309	165.3624	138.7223	0	0	0.2076	0	3.3276	7.7459	0	0.6307	0.7863	0.9079	0.8875	1.1897	0.4058	
776-1	776	2010_ca_11776_fruit_t.jpg	1	17.4242	20.4137	4.4831	4.7117	5.5626	5.5626	1.1806	1.2408	0.6572	0.6827	0.9627	0.9152	0.9358	0.4683	0	0.0136	200.3405	151.9839	0.0283	158.0378	140.2945	0	0	0.0819	0	10.373	14.4892	0	0.4612	0.8009	0.8906	0.8883	1.25	0.3919	
776-2	776	2010_ca_11776_fruit_t.jpg	2	17.0662	19.8106	4.5466	4.572	5.2705	5.3721	1.175	1.1592	0.6648	0.6676	0.9958	0.9827	0.9557	0.5333	0	0.0085	207.4337	155.2294	0.0228	156.7102	145.1673	0	0	0.112	0	2.8175	2.9666	0	0.5035	0.782	0.8895	0.8847	1.1538	0.3965	
776-3	776	2010_ca_11776_fruit_t.jpg	3	14.5477	14.2617	3.5433	3.6195	4.7879	4.8641	1.3439	1.3513	0.6882	0.6738	1.0213	0.95	0.9137	0.5108	0	0	186.6113	145.295	0	157.7193	134.7146	0	0	0.1411	0	5.5864	7.8979	0	0.5509	0.7853	0.8929	0.885	1.3514	0.4084	
776-4	776	2010_ca_11776_fruit_t.jpg	4	15.3906	15.5837	3.9243	3.937	4.826	4.9657	1.2613	1.2298	0.712	0.5793	1.2291	0.9587	0.9391	0.5061	0.5613	0.0215	165.4539	182.6451	0.0321	145.1054	126.0058	0	0	0	0.1224	5.6615	0	6.4175	0.4987	0.7795	0.8915	0.8889	1.2358	0.3921	
776-5	776	2010_ca_11776_fruit_t.jpg	5	17.1789	20.1935	4.4577	4.4958	5.6007	5.7023	1.2684	1.2564	0.6182	0.6125	1.0093	0.9779	0.9394	0.5073	0.1334	0	153.5322	127.2002	0	159.7208	135.2862	0	0	0	0.1337	5.6339	0	7.1756	0.4633	0.7857	0.8889	0.8889	1.2571	0.3817	
